protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
BOOST,937,0.87596,2.62404,0.4746,7,discharge,3,-30.197,10.066,10.0,9.9,3.6604,3.131,17.5315,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.3873,8,discharge,0,-2.627,0.876,10.0,9.9,3.5969,3.5441,20.0986,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.3872,8,discharge,1,-10.505,3.502,10.0,9.9,3.5973,3.3901,19.7239,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.3871,8,discharge,2,-21.007,7.002,10.0,9.9,3.5978,3.1981,19.027,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.387,8,discharge,3,-30.196,10.065,10.0,9.9,3.5981,3.0396,18.4958,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2997,9,discharge,0,-2.625,0.875,10.0,9.9,3.5176,3.4585,22.5126,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2997,9,discharge,1,-10.503,3.501,10.0,9.9,3.5181,3.2852,22.1746,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2996,9,discharge,2,-21.006,7.002,10.0,9.9,3.5199,3.0521,22.2698,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2995,9,discharge,3,-30.196,10.065,10.0,9.9,3.5203,2.8352,22.6884,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.256,10,discharge,0,-2.625,0.875,10.0,9.9,3.4693,3.4049,24.5315,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2559,10,discharge,1,-10.505,3.502,10.0,9.9,3.4691,3.2046,25.1785,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2558,10,discharge,2,-21.008,7.003,10.0,9.9,3.4711,2.9007,27.1516,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2558,10,discharge,3,-30.197,10.066,10.0,9.9,3.4714,2.5942,29.0492,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2122,11,discharge,0,-2.625,0.875,10.0,9.9,3.4267,3.3509,28.8729,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2121,11,discharge,1,-10.503,3.501,10.0,9.9,3.4273,3.0719,33.838,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.2121,11,discharge,2,-21.008,7.003,10.0,9.9,3.4294,2.5852,40.1847,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.212,11,discharge,3,-30.196,10.065,10.0,9.9,3.4293,2.4999,30.7789,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.1684,12,discharge,0,-2.625,0.875,10.0,9.9,3.3784,3.2691,41.6333,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.1684,12,discharge,1,-10.505,3.502,10.0,9.9,3.3792,2.7743,57.5821,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.1683,12,discharge,2,-19.955,6.652,10.0,9.9,3.3834,2.5,44.2696,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,937,0.87596,2.62404,0.1682,12,discharge,3,-18.656,6.219,10.0,9.9,3.3836,2.4999,47.3681,10-17-21_22.00_BOOST_protocol_HPPC_IN21700_30T_cycle_#937.mat
BOOST,975,0.86816,2.60066,1.0,0,discharge,0,-2.599,0.866,10.0,9.7,4.1293,4.0542,28.8913,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9999,0,discharge,1,-10.404,3.468,10.0,9.9,4.1374,3.8682,25.8747,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9998,0,discharge,2,-20.807,6.936,10.0,9.9,4.1368,3.6805,21.9301,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9998,0,discharge,3,-29.91,9.97,10.0,9.9,4.1354,3.5331,20.1371,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9566,1,discharge,0,-2.601,0.867,10.0,9.9,4.0905,4.0235,25.7603,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9566,1,discharge,1,-10.404,3.468,10.0,9.9,4.0908,3.8543,22.7316,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9565,1,discharge,2,-20.807,6.936,10.0,9.9,4.0911,3.6676,20.3537,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9564,1,discharge,3,-29.91,9.97,10.0,9.9,4.092,3.5197,19.1341,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9133,2,discharge,0,-2.601,0.867,10.0,9.9,4.0767,4.013,24.4906,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9132,2,discharge,1,-10.404,3.468,10.0,9.9,4.077,3.8389,22.8854,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9131,2,discharge,2,-20.808,6.936,10.0,9.9,4.0773,3.6442,20.8141,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.9131,2,discharge,3,-29.909,9.97,10.0,9.9,4.0775,3.4915,19.5928,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.8266,3,discharge,0,-2.601,0.867,10.0,9.9,4.004,3.9396,24.7588,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.8265,3,discharge,1,-10.406,3.469,10.0,9.9,4.0052,3.7678,22.8138,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.8264,3,discharge,2,-20.807,6.936,10.0,9.9,4.0062,3.5812,20.4258,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.8263,3,discharge,3,-29.909,9.97,10.0,9.9,4.0075,3.4342,19.1681,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.7399,4,discharge,0,-2.601,0.867,10.0,9.9,3.9135,3.8555,22.2983,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.7398,4,discharge,1,-10.404,3.468,10.0,9.9,3.914,3.6975,20.8093,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.7397,4,discharge,2,-20.807,6.936,10.0,9.9,3.9142,3.5148,19.1955,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.7396,4,discharge,3,-29.91,9.97,10.0,9.9,3.9141,3.3659,18.3283,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.6532,5,discharge,0,-2.601,0.867,10.0,9.9,3.8277,3.7734,20.875,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.6531,5,discharge,1,-10.404,3.468,10.0,9.9,3.8286,3.6205,20.0019,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.653,5,discharge,2,-20.806,6.935,10.0,9.9,3.8286,3.4376,18.7927,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.6529,5,discharge,3,-29.91,9.97,10.0,9.9,3.8285,3.2873,18.0943,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.5665,6,discharge,0,-2.601,0.867,10.0,9.9,3.7391,3.6872,19.9546,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.5664,6,discharge,1,-10.404,3.468,10.0,9.9,3.7403,3.5361,19.6271,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.5663,6,discharge,2,-20.807,6.936,10.0,9.9,3.7408,3.3547,18.5563,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.5663,6,discharge,3,-29.911,9.97,10.0,9.9,3.7413,3.1973,18.1873,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.4798,7,discharge,0,-2.601,0.867,10.0,9.9,3.6589,3.6063,20.2207,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.4797,7,discharge,1,-10.404,3.468,10.0,9.9,3.6593,3.454,19.7328,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.4796,7,discharge,2,-20.806,6.935,10.0,9.9,3.659,3.2677,18.8071,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.4796,7,discharge,3,-29.91,9.97,10.0,9.9,3.6601,3.1134,18.2782,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3931,8,discharge,0,-2.603,0.868,10.0,9.9,3.5965,3.5426,20.7061,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.393,8,discharge,1,-10.404,3.468,10.0,9.9,3.597,3.3862,20.2614,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3929,8,discharge,2,-20.807,6.936,10.0,9.9,3.5975,3.1918,19.4982,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3929,8,discharge,3,-29.91,9.97,10.0,9.9,3.5979,3.0284,19.0405,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3064,9,discharge,0,-2.601,0.867,10.0,9.9,3.5172,3.4553,23.7958,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3063,9,discharge,1,-10.404,3.468,10.0,9.9,3.5172,3.2767,23.1161,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3062,9,discharge,2,-20.808,6.936,10.0,9.9,3.5196,3.036,23.2411,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.3062,9,discharge,3,-29.909,9.97,10.0,9.9,3.5209,2.8037,23.9794,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.263,10,discharge,0,-2.601,0.867,10.0,9.9,3.4697,3.403,25.642,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.263,10,discharge,1,-10.404,3.468,10.0,9.9,3.4701,3.1965,26.2976,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.2629,10,discharge,2,-20.808,6.936,10.0,9.9,3.4714,2.8851,28.1767,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.2628,10,discharge,3,-29.91,9.97,10.0,9.9,3.4717,2.5598,30.4881,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.2197,11,discharge,0,-2.601,0.867,10.0,9.9,3.4275,3.3512,29.3337,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.2196,11,discharge,1,-10.404,3.468,10.0,9.9,3.428,3.0747,33.9581,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.2196,11,discharge,2,-20.809,6.936,10.0,9.9,3.4301,2.5821,40.7516,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.2195,11,discharge,3,-29.85,9.95,10.0,9.9,3.4302,2.4999,31.1658,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.1763,12,discharge,0,-2.601,0.867,10.0,9.9,3.3802,3.2667,43.6371,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.1763,12,discharge,1,-10.404,3.468,10.0,9.9,3.3815,2.7632,59.4291,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.1762,12,discharge,2,-19.432,6.477,10.0,9.9,3.3852,2.4999,45.5589,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,975,0.86816,2.60066,0.1761,12,discharge,3,-17.718,5.906,10.0,9.9,3.3855,2.5,49.9774,10-25-21_16.20_BOOST_protocol_HPPC_IN21700_30T_cycle_#975.mat
BOOST,1012,0.86271,2.58433,1.0,0,discharge,0,-2.583,0.861,10.0,9.7,4.1282,4.0512,29.8068,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9999,0,discharge,1,-10.336,3.445,10.0,9.9,4.1368,3.8625,26.5383,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9998,0,discharge,2,-20.671,6.89,10.0,9.9,4.1363,3.6732,22.4034,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9998,0,discharge,3,-29.716,9.905,10.0,9.9,4.1356,3.5248,20.5546,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9569,1,discharge,0,-2.583,0.861,10.0,9.9,4.0901,4.0222,26.2832,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9568,1,discharge,1,-10.336,3.445,10.0,9.9,4.0897,3.8512,23.0747,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9568,1,discharge,2,-20.67,6.89,10.0,9.9,4.0908,3.6579,20.9434,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9567,1,discharge,3,-29.714,9.905,10.0,9.9,4.0908,3.5002,19.8762,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9138,2,discharge,0,-2.582,0.861,10.0,9.9,4.0763,4.0105,25.4881,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9138,2,discharge,1,-10.336,3.445,10.0,9.9,4.0767,3.8327,23.6068,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9137,2,discharge,2,-20.671,6.89,10.0,9.9,4.0771,3.636,21.3391,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.9136,2,discharge,3,-29.715,9.905,10.0,9.9,4.078,3.4817,20.0673,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.8277,3,discharge,0,-2.584,0.861,10.0,9.9,4.0021,3.9378,24.8878,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.8277,3,discharge,1,-10.335,3.445,10.0,9.9,4.0042,3.765,23.1447,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.8276,3,discharge,2,-20.671,6.89,10.0,9.9,4.0053,3.5782,20.6618,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.8275,3,discharge,3,-29.714,9.905,10.0,9.9,4.0055,3.4307,19.3444,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.7416,4,discharge,0,-2.582,0.861,10.0,9.9,3.9125,3.8516,23.5909,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.7415,4,discharge,1,-10.337,3.446,10.0,9.9,3.913,3.6894,21.631,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.7414,4,discharge,2,-20.671,6.89,10.0,9.9,3.9135,3.5061,19.7088,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.7414,4,discharge,3,-29.715,9.905,10.0,9.9,3.914,3.356,18.7784,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.6554,5,discharge,0,-2.583,0.861,10.0,9.9,3.8278,3.7718,21.676,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.6554,5,discharge,1,-10.335,3.445,10.0,9.9,3.828,3.617,20.4161,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.6553,5,discharge,2,-20.671,6.89,10.0,9.9,3.8274,3.4325,19.1041,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.6552,5,discharge,3,-29.714,9.905,10.0,9.9,3.8281,3.2818,18.3853,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.5693,6,discharge,0,-2.583,0.861,10.0,9.9,3.7402,3.6856,21.1358,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.5693,6,discharge,1,-10.336,3.445,10.0,9.9,3.7406,3.5281,20.5592,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.5692,6,discharge,2,-20.671,6.89,10.0,9.9,3.7412,3.3397,19.4233,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.5691,6,discharge,3,-29.716,9.905,10.0,9.9,3.7416,3.1853,18.7206,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.4832,7,discharge,0,-2.582,0.861,10.0,9.9,3.6594,3.6056,20.8374,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.4831,7,discharge,1,-10.335,3.445,10.0,9.9,3.6598,3.4506,20.2419,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.483,7,discharge,2,-20.671,6.89,10.0,9.9,3.6603,3.2625,19.2444,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.483,7,discharge,3,-29.714,9.905,10.0,9.9,3.6599,3.1076,18.5872,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.397,8,discharge,0,-2.584,0.861,10.0,9.9,3.5971,3.5428,21.0172,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.397,8,discharge,1,-10.334,3.445,10.0,9.9,3.5977,3.3852,20.5632,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.3969,8,discharge,2,-20.672,6.891,10.0,9.9,3.5981,3.184,20.0319,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.3968,8,discharge,3,-29.716,9.905,10.0,9.9,3.5986,3.0098,19.8142,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.3109,9,discharge,0,-2.584,0.861,10.0,9.9,3.5183,3.4556,24.2666,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.3108,9,discharge,1,-10.335,3.445,10.0,9.9,3.519,3.2731,23.7929,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.3108,9,discharge,2,-20.671,6.89,10.0,9.9,3.5205,3.0288,23.7869,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.3107,9,discharge,3,-29.715,9.905,10.0,9.9,3.5218,2.7936,24.5061,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2679,10,discharge,0,-2.584,0.861,10.0,9.9,3.4713,3.4041,26.0102,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2678,10,discharge,1,-10.334,3.445,10.0,9.9,3.4716,3.1971,26.5628,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2677,10,discharge,2,-20.673,6.891,10.0,9.9,3.4731,2.8888,28.2639,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2676,10,discharge,3,-29.714,9.905,10.0,9.9,3.4733,2.5689,30.4368,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2248,11,discharge,0,-2.582,0.861,10.0,9.9,3.4288,3.3479,31.3347,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2247,11,discharge,1,-10.335,3.445,10.0,9.9,3.4294,3.0549,36.2361,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2246,11,discharge,2,-20.671,6.89,10.0,9.9,3.4313,2.5559,42.3492,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.2246,11,discharge,3,-29.576,9.859,10.0,9.9,3.4315,2.4999,31.4985,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.1817,12,discharge,0,-2.584,0.861,10.0,9.9,3.3827,3.2686,44.1632,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.1816,12,discharge,1,-10.335,3.445,10.0,9.9,3.3842,2.774,59.0421,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.1816,12,discharge,2,-19.548,6.516,10.0,9.9,3.3877,2.5,45.4113,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1012,0.86271,2.58433,0.1815,12,discharge,3,-18.066,6.022,10.0,9.9,3.3881,2.4999,49.1642,10-30-21_12.14_BOOST_protocol_HPPC_IN21700_30T_cycle_#1012.mat
BOOST,1050,0.85829,2.57109,1.0,0,discharge,0,-2.571,0.857,10.0,9.71,4.1263,4.0476,30.6071,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.9999,0,discharge,1,-10.285,3.428,10.0,9.9,4.136,3.8567,27.1561,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.9998,0,discharge,2,-20.575,6.858,10.0,9.9,4.1339,3.6661,22.7363,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.9998,0,discharge,3,-29.575,9.858,10.0,9.9,4.134,3.5171,20.8588,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.9571,1,discharge,0,-2.573,0.858,10.0,9.9,4.0892,4.0167,28.1728,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.9571,1,discharge,1,-10.287,3.429,10.0,9.9,4.0896,3.8363,24.6233,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.957,1,discharge,2,-20.573,6.858,10.0,9.9,4.09,3.6411,21.8199,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
BOOST,1050,0.85829,2.57109,0.9569,1,discharge,3,-29.574,9.858,10.0,9.9,4.0909,3.4864,20.4403,11-05-21_20.03_BOOST_protocol_HPPC_IN21700_30T_cycle_#1050.mat
