protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
CC,975,0.87647,2.60609,0.9565,1,discharge,0,-2.607,0.869,10.0,9.9,4.0907,4.0261,24.7832,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.9565,1,discharge,1,-10.421,3.474,10.0,9.9,4.0912,3.8602,22.1668,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.9564,1,discharge,2,-20.845,6.948,10.0,9.9,4.0915,3.6759,19.9376,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.9563,1,discharge,3,-29.964,9.988,10.0,9.9,4.0925,3.5301,18.7692,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.9131,2,discharge,0,-2.606,0.869,10.0,9.9,4.0772,4.016,23.4802,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.9131,2,discharge,1,-10.423,3.474,10.0,9.9,4.0773,3.846,22.1913,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.913,2,discharge,2,-20.845,6.948,10.0,9.9,4.0777,3.6537,20.3406,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.9129,2,discharge,3,-29.965,9.988,10.0,9.9,4.0785,3.5029,19.2091,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.8263,3,discharge,0,-2.606,0.869,10.0,9.9,4.0052,3.9427,23.9813,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.8262,3,discharge,1,-10.421,3.474,10.0,9.9,4.0062,3.7734,22.3395,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.8261,3,discharge,2,-20.845,6.948,10.0,9.9,4.0071,3.5894,20.0384,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.8261,3,discharge,3,-29.966,9.989,10.0,9.9,4.0084,3.444,18.8347,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.7394,4,discharge,0,-2.607,0.869,10.0,9.9,3.9148,3.8577,21.9068,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.7393,4,discharge,1,-10.421,3.474,10.0,9.9,3.9151,3.7038,20.2764,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.7392,4,discharge,2,-20.845,6.948,10.0,9.9,3.9155,3.5256,18.7047,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.7392,4,discharge,3,-29.965,9.988,10.0,9.9,3.9153,3.377,17.9643,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.6525,5,discharge,0,-2.607,0.869,10.0,9.9,3.8256,3.7721,20.524,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.6525,5,discharge,1,-10.422,3.474,10.0,9.9,3.8259,3.6239,19.3821,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.6524,5,discharge,2,-20.844,6.948,10.0,9.9,3.8259,3.4446,18.293,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.6523,5,discharge,3,-29.965,9.988,10.0,9.9,3.8257,3.297,17.6439,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.5657,6,discharge,0,-2.607,0.869,10.0,9.9,3.7374,3.6862,19.6424,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.5656,6,discharge,1,-10.422,3.474,10.0,9.9,3.7379,3.539,19.0846,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.5655,6,discharge,2,-20.846,6.949,10.0,9.9,3.7376,3.3606,18.085,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.5655,6,discharge,3,-29.964,9.988,10.0,9.9,3.7391,3.2137,17.5344,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.4788,7,discharge,0,-2.607,0.869,10.0,9.9,3.6584,3.6073,19.6033,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.4788,7,discharge,1,-10.422,3.474,10.0,9.9,3.6587,3.4587,19.1902,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.4787,7,discharge,2,-20.845,6.948,10.0,9.9,3.6591,3.2754,18.4073,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.4786,7,discharge,3,-29.966,9.989,10.0,9.9,3.6597,3.1229,17.9136,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.392,8,discharge,0,-2.607,0.869,10.0,9.9,3.5966,3.5442,20.0997,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.3919,8,discharge,1,-10.422,3.474,10.0,9.9,3.5971,3.3914,19.7371,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.3918,8,discharge,2,-20.846,6.949,10.0,9.9,3.5968,3.1997,19.0492,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.3917,8,discharge,3,-29.965,9.988,10.0,9.9,3.598,3.0385,18.6718,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.3051,9,discharge,0,-2.607,0.869,10.0,9.9,3.5149,3.4538,23.4387,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.3051,9,discharge,1,-10.422,3.474,10.0,9.9,3.5156,3.2787,22.7308,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.305,9,discharge,2,-20.847,6.949,10.0,9.9,3.5179,3.0437,22.7467,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.3049,9,discharge,3,-29.965,9.988,10.0,9.9,3.519,2.8165,23.444,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2617,10,discharge,0,-2.607,0.869,10.0,9.9,3.4634,3.3996,24.4698,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2616,10,discharge,1,-10.422,3.474,10.0,9.9,3.4643,3.1987,25.4846,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2615,10,discharge,2,-20.846,6.949,10.0,9.9,3.4658,2.8886,27.6888,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2615,10,discharge,3,-29.965,9.988,10.0,9.9,3.4658,2.5662,30.0217,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2182,11,discharge,0,-2.605,0.868,10.0,9.9,3.4241,3.3505,28.2512,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2182,11,discharge,1,-10.422,3.474,10.0,9.9,3.4247,3.0754,33.5156,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.2181,11,discharge,2,-20.846,6.949,10.0,9.9,3.4269,2.5837,40.449,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.218,11,discharge,3,-29.891,9.964,10.0,9.9,3.4269,2.4999,31.0127,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.1748,12,discharge,0,-2.607,0.869,10.0,9.9,3.3772,3.2656,42.8045,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.1748,12,discharge,1,-10.423,3.474,10.0,9.9,3.3789,2.7413,61.1724,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.1747,12,discharge,2,-18.586,6.195,10.0,9.9,3.3821,2.4999,47.4658,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,975,0.87647,2.60609,0.1746,12,discharge,3,-17.08,5.693,10.0,9.9,3.3828,2.5,51.6862,10-25-21_16.08_CC_protocol_HPPC_IN21700_30T_cycle_#975.mat
CC,1012,0.87107,2.59003,1.0,0,discharge,0,-2.59,0.863,10.0,9.7,4.1291,4.0543,28.877,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9999,0,discharge,1,-10.358,3.453,10.0,9.9,4.1383,3.8692,25.9799,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9998,0,discharge,2,-20.717,6.906,10.0,9.9,4.137,3.6831,21.9095,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9998,0,discharge,3,-29.779,9.926,10.0,9.9,4.1362,3.5378,20.0947,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9568,1,discharge,0,-2.59,0.863,10.0,9.9,4.0906,4.025,25.3272,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9567,1,discharge,1,-10.36,3.453,10.0,9.9,4.0909,3.858,22.4807,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9567,1,discharge,2,-20.716,6.905,10.0,9.9,4.0912,3.6699,20.3369,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9566,1,discharge,3,-29.78,9.927,10.0,9.9,4.0921,3.5142,19.4056,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9137,2,discharge,0,-2.591,0.864,10.0,9.9,4.0768,4.0136,24.3959,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9136,2,discharge,1,-10.359,3.453,10.0,9.9,4.0764,3.8402,22.8014,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9135,2,discharge,2,-20.717,6.906,10.0,9.9,4.0774,3.646,20.8235,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.9134,2,discharge,3,-29.779,9.926,10.0,9.9,4.0783,3.4948,19.5943,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.8273,3,discharge,0,-2.591,0.864,10.0,9.9,4.0042,3.9409,24.4354,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.8273,3,discharge,1,-10.358,3.453,10.0,9.9,4.0053,3.7711,22.6105,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.8272,3,discharge,2,-20.715,6.905,10.0,9.9,4.0057,3.5873,20.1979,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.8271,3,discharge,3,-29.778,9.926,10.0,9.9,4.0077,3.4425,18.9805,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.741,4,discharge,0,-2.59,0.863,10.0,9.9,3.9141,3.8544,23.0466,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.741,4,discharge,1,-10.359,3.453,10.0,9.9,3.9136,3.6948,21.1217,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.7409,4,discharge,2,-20.716,6.905,10.0,9.9,3.9149,3.515,19.3039,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.7408,4,discharge,3,-29.78,9.927,10.0,9.9,3.9155,3.3684,18.3714,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.6547,5,discharge,0,-2.591,0.864,10.0,9.9,3.8255,3.7708,21.1132,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.6546,5,discharge,1,-10.359,3.453,10.0,9.9,3.8255,3.6211,19.7316,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.6545,5,discharge,2,-20.717,6.906,10.0,9.9,3.8257,3.4404,18.5983,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.6545,5,discharge,3,-29.779,9.926,10.0,9.9,3.8257,3.2929,17.8918,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.5684,6,discharge,0,-2.591,0.864,10.0,9.9,3.737,3.6855,19.878,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.5683,6,discharge,1,-10.359,3.453,10.0,9.9,3.7384,3.5323,19.8957,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.5682,6,discharge,2,-20.717,6.906,10.0,9.9,3.739,3.3476,18.8927,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.5682,6,discharge,3,-29.779,9.926,10.0,9.9,3.7394,3.1959,18.2511,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.4821,7,discharge,0,-2.591,0.864,10.0,9.9,3.6591,3.607,20.1088,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.482,7,discharge,1,-10.359,3.453,10.0,9.9,3.6595,3.4557,19.6737,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.4819,7,discharge,2,-20.717,6.906,10.0,9.9,3.6591,3.271,18.7334,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.4818,7,discharge,3,-29.779,9.926,10.0,9.9,3.6604,3.1184,18.2007,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3957,8,discharge,0,-2.589,0.863,10.0,9.9,3.5974,3.5447,20.3561,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3957,8,discharge,1,-10.359,3.453,10.0,9.9,3.5977,3.391,19.9537,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3956,8,discharge,2,-20.717,6.906,10.0,9.9,3.5984,3.1957,19.4381,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3955,8,discharge,3,-29.779,9.926,10.0,9.9,3.5988,3.0234,19.3223,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3094,9,discharge,0,-2.589,0.863,10.0,9.9,3.5164,3.4555,23.5217,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3094,9,discharge,1,-10.359,3.453,10.0,9.9,3.5171,3.2773,23.149,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3093,9,discharge,2,-20.716,6.905,10.0,9.9,3.5192,3.0381,23.2236,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.3092,9,discharge,3,-29.78,9.927,10.0,9.9,3.5204,2.8092,23.8818,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.2663,10,discharge,0,-2.589,0.863,10.0,9.9,3.466,3.4012,25.029,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.2662,10,discharge,1,-10.359,3.453,10.0,9.9,3.4664,3.2002,25.6975,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.2661,10,discharge,2,-20.716,6.905,10.0,9.9,3.4677,2.8951,27.6405,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.266,10,discharge,3,-29.779,9.926,10.0,9.9,3.4673,2.581,29.7626,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.2231,11,discharge,0,-2.589,0.863,10.0,9.9,3.4257,3.3478,30.0842,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.223,11,discharge,1,-10.358,3.453,10.0,9.9,3.4264,3.058,35.5667,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.223,11,discharge,2,-20.716,6.905,10.0,9.9,3.4285,2.5499,42.4117,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.2229,11,discharge,3,-29.517,9.839,10.0,9.9,3.4284,2.4999,31.4564,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.1799,12,discharge,0,-2.589,0.863,10.0,9.9,3.3807,3.2688,43.2163,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.1799,12,discharge,1,-10.36,3.453,10.0,9.9,3.3823,2.7552,60.5309,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.1798,12,discharge,2,-18.909,6.303,10.0,9.9,3.3862,2.4999,46.8719,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1012,0.87107,2.59003,0.1797,12,discharge,3,-17.477,5.826,10.0,9.9,3.3864,2.4999,50.7238,10-30-21_12.09_CC_protocol_HPPC_IN21700_30T_cycle_#1012.mat
CC,1050,0.86691,2.57766,1.0,0,discharge,0,-2.578,0.859,10.0,9.7,4.1274,4.0505,29.8259,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9999,0,discharge,1,-10.312,3.437,10.0,9.9,4.1366,3.8633,26.5031,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9998,0,discharge,2,-20.625,6.875,10.0,9.9,4.1353,3.6756,22.2885,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9998,0,discharge,3,-29.647,9.882,10.0,9.9,4.1346,3.5294,20.4135,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.957,1,discharge,0,-2.577,0.859,10.0,9.9,4.0897,4.0198,27.1214,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9569,1,discharge,1,-10.312,3.437,10.0,9.9,4.0899,3.8435,23.8945,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9569,1,discharge,2,-20.624,6.875,10.0,9.9,4.0904,3.6517,21.2713,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9568,1,discharge,3,-29.649,9.883,10.0,9.9,4.0912,3.4997,19.9501,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.914,2,discharge,0,-2.579,0.86,10.0,9.9,4.0754,4.0107,25.0902,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.914,2,discharge,1,-10.314,3.438,10.0,9.9,4.0764,3.8329,23.6087,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9139,2,discharge,2,-20.623,6.874,10.0,9.9,4.0769,3.6372,21.3209,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.9138,2,discharge,3,-29.647,9.882,10.0,9.9,4.078,3.4856,19.9818,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.8281,3,discharge,0,-2.579,0.86,10.0,9.9,4.0016,3.9375,24.8594,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.828,3,discharge,1,-10.312,3.437,10.0,9.9,4.0027,3.7649,23.0605,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.828,3,discharge,2,-20.623,6.874,10.0,9.9,4.0039,3.5739,20.8505,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.8279,3,discharge,3,-29.648,9.883,10.0,9.9,4.0049,3.4213,19.6843,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.7422,4,discharge,0,-2.579,0.86,10.0,9.9,3.9126,3.8514,23.731,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.7421,4,discharge,1,-10.312,3.437,10.0,9.9,3.9131,3.6888,21.7514,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.742,4,discharge,2,-20.623,6.874,10.0,9.9,3.9129,3.5064,19.711,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.7419,4,discharge,3,-29.647,9.882,10.0,9.9,3.9141,3.3587,18.7338,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.6562,5,discharge,0,-2.577,0.859,10.0,9.9,3.8235,3.7689,21.1862,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.6561,5,discharge,1,-10.313,3.438,10.0,9.9,3.8237,3.6181,19.936,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.6561,5,discharge,2,-20.624,6.875,10.0,9.9,3.8239,3.4355,18.8324,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.656,5,discharge,3,-29.646,9.882,10.0,9.9,3.8237,3.2762,18.4679,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.5703,6,discharge,0,-2.578,0.859,10.0,9.9,3.7359,3.6813,21.1817,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.5702,6,discharge,1,-10.312,3.437,10.0,9.9,3.7366,3.5248,20.5392,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.5701,6,discharge,2,-20.623,6.874,10.0,9.9,3.7372,3.3378,19.3667,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.57,6,discharge,3,-29.647,9.882,10.0,9.9,3.7378,3.1844,18.6663,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.4844,7,discharge,0,-2.579,0.86,10.0,9.9,3.6582,3.6052,20.5522,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.4843,7,discharge,1,-10.313,3.438,10.0,9.9,3.6587,3.4523,20.0136,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.4842,7,discharge,2,-20.624,6.875,10.0,9.9,3.6591,3.2666,19.0312,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.4841,7,discharge,3,-29.647,9.882,10.0,9.9,3.6598,3.1138,18.4167,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.3984,8,discharge,0,-2.578,0.859,10.0,9.9,3.5957,3.5407,21.3377,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.3984,8,discharge,1,-10.313,3.438,10.0,9.9,3.5963,3.3785,21.119,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.3983,8,discharge,2,-20.624,6.875,10.0,9.9,3.5969,3.1777,20.3258,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.3982,8,discharge,3,-29.646,9.882,10.0,9.9,3.598,3.0085,19.8846,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
CC,1050,0.86691,2.57766,0.3125,9,discharge,0,-2.579,0.86,10.0,9.9,3.5157,3.4528,24.3921,11-05-21_19.53_CC_protocol_HPPC_IN21700_30T_cycle_#1050.mat
