cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
FEAT,0.7766,0.9563,2.0,3274,0,624,0.8927487134933472,0.9655722975730896,0.0,0.0,13.096
FEAT_A8,0.7766,0.9563,2.0,1475,0,624,0.8927487134933472,0.9655722975730896,0.0,0.0,5.9
EKF,0.7766,0.9563,2.0,1772,0,624,0.8927487134933472,0.9655722975730896,0.0,0.27218618988990784,7.088
EKF_P,0.7766,0.9563,2.0,1223,0,624,0.8927487134933472,0.9655722975730896,0.0,0.27311211824417114,4.892
REFF,0.698,0.8809,2.0,774,0,624,0.9985560178756714,0.997409999370575,0.014182673767209053,0.0,3.096
TRIM,0.698,0.8809,2.0,1618,0,624,0.9985560178756714,0.997409999370575,0.0,0.0,6.472
SOLVE,0.698,0.8809,2.0,11394,18,624,0.9985560178756714,0.997409999370575,0.0,-96.54059600830078,45.576
FULL,0.698,0.8809,2.0,12999,18,624,0.9985560178756714,0.997409999370575,0.0,-96.54059600830078,51.996
FEAT,0.698,0.8809,2.0,3346,0,624,0.9985560178756714,0.997409999370575,0.0,0.0,13.384
FEAT_A8,0.698,0.8809,2.0,1541,0,624,0.9985560178756714,0.997409999370575,0.0,0.0,6.164
EKF,0.698,0.8809,2.0,1794,0,624,0.9985560178756714,0.997409999370575,0.0,0.27946552634239197,7.176
EKF_P,0.698,0.8809,2.0,1230,0,624,0.9985560178756714,0.997409999370575,0.0,0.2803914546966553,4.92
REFF,0.5725,0.937,2.0,760,0,624,1.1678378582000732,1.0623379945755005,0.013225670903921127,0.0,3.04
TRIM,0.5725,0.937,2.0,1634,0,624,1.1678378582000732,1.0623379945755005,0.0,0.0,6.536
SOLVE,0.5725,0.937,2.0,11356,18,624,1.1678378582000732,1.0623379945755005,0.0,-109.56309509277344,45.424
FULL,0.5725,0.937,2.0,12958,18,624,1.1678378582000732,1.0623379945755005,0.0,-109.56309509277344,51.832
FEAT,0.5725,0.937,2.0,3345,0,624,1.1678378582000732,1.0623379945755005,0.0,0.0,13.38
FEAT_A8,0.5725,0.937,2.0,1525,0,624,1.1678378582000732,1.0623379945755005,0.0,0.0,6.1
EKF,0.5725,0.937,2.0,1822,0,624,1.1678378582000732,1.0623379945755005,0.0,0.2911653220653534,7.288
EKF_P,0.5725,0.937,2.0,1259,0,624,1.1678378582000732,1.0623379945755005,0.0,0.2920912504196167,5.036
REFF,0.3197,0.8401,2.0,760,0,624,1.0081838369369507,1.0016632080078125,0.01848413422703743,0.0,3.04
TRIM,0.3197,0.8401,2.0,1618,0,624,1.0081838369369507,1.0016632080078125,0.0,0.0,6.472
SOLVE,0.3197,0.8401,2.0,10362,17,624,1.0081838369369507,1.0016632080078125,0.0,-72.83865356445312,41.448
FULL,0.3197,0.8401,2.0,11968,17,624,1.0081838369369507,1.0016632080078125,0.0,-72.83865356445312,47.872
FEAT,0.3197,0.8401,2.0,3324,0,624,1.0081838369369507,1.0016632080078125,0.0,0.0,13.296
FEAT_A8,0.3197,0.8401,2.0,1499,0,624,1.0081838369369507,1.0016632080078125,0.0,0.0,5.996
EKF,0.3197,0.8401,2.0,1792,0,624,1.0081838369369507,1.0016632080078125,0.0,0.2934918999671936,7.168
EKF_P,0.3197,0.8401,2.0,1230,0,624,1.0081838369369507,1.0016632080078125,0.0,0.2944178283214569,4.92
REFF,0.5075,0.8853,2.0,797,0,624,0.9422605037689209,0.9824780225753784,0.01327298954129219,0.0,3.188
TRIM,0.5075,0.8853,2.0,1618,0,624,0.9422605037689209,0.9824780225753784,0.0,0.0,6.472
SOLVE,0.5075,0.8853,2.0,11963,17,624,0.9422605037689209,0.9824780225753784,0.0,-68.72637176513672,47.852
FULL,0.5075,0.8853,2.0,13536,17,624,0.9422605037689209,0.9824780225753784,0.0,-68.72637176513672,54.144
FEAT,0.5075,0.8853,2.0,3364,0,624,0.9422605037689209,0.9824780225753784,0.0,0.0,13.456
FEAT_A8,0.5075,0.8853,2.0,1540,0,624,0.9422605037689209,0.9824780225753784,0.0,0.0,6.16
EKF,0.5075,0.8853,2.0,1806,0,624,0.9422605037689209,0.9824780225753784,0.0,0.2733535170555115,7.224
EKF_P,0.5075,0.8853,2.0,1241,0,624,0.9422605037689209,0.9824780225753784,0.0,0.2742794454097748,4.964
REFF,0.3961,0.7938,10.0,778,0,624,1.0481876134872437,1.0141921043395996,0.02925811894237995,0.0,3.112
TRIM,0.3961,0.7938,10.0,1612,0,624,1.0481876134872437,1.0141921043395996,0.0,0.0,6.448
SOLVE,0.3961,0.7938,10.0,11010,17,624,1.0481876134872437,1.0141921043395996,0.0,-45.61372756958008,44.04
FULL,0.3961,0.7938,10.0,12602,17,624,1.0481876134872437,1.0141921043395996,0.0,-45.61372756958008,50.408
FEAT,0.3961,0.7938,10.0,3286,0,624,1.0481876134872437,1.0141921043395996,0.0,0.0,13.144
FEAT_A8,0.3961,0.7938,10.0,1468,0,624,1.0481876134872437,1.0141921043395996,0.0,0.0,5.872
EKF,0.3961,0.7938,10.0,1759,0,624,1.0481876134872437,1.0141921043395996,0.0,0.2830221652984619,7.036
EKF_P,0.3961,0.7938,10.0,1188,0,624,1.0481876134872437,1.0141921043395996,0.0,0.2839480936527252,4.752
REFF,0.5951,0.8614,10.0,779,0,624,1.3420504331588745,1.1092884540557861,0.02533584088087082,0.0,3.116
TRIM,0.5951,0.8614,10.0,1684,0,624,1.3420504331588745,1.1092884540557861,0.0,0.0,6.736
SOLVE,0.5951,0.8614,10.0,10970,17,624,1.3420504331588745,1.1092884540557861,0.0,-56.50302505493164,43.88
FULL,0.5951,0.8614,10.0,12641,17,624,1.3420504331588745,1.1092884540557861,0.0,-56.50302505493164,50.564
FEAT,0.5951,0.8614,10.0,3348,0,624,1.3420504331588745,1.1092884540557861,0.0,0.0,13.392
FEAT_A8,0.5951,0.8614,10.0,1531,0,624,1.3420504331588745,1.1092884540557861,0.0,0.0,6.124
EKF,0.5951,0.8614,10.0,1790,0,624,1.3420504331588745,1.1092884540557861,0.0,0.28989651799201965,7.16
EKF_P,0.5951,0.8614,10.0,1239,0,624,1.3420504331588745,1.1092884540557861,0.0,0.29082244634628296,4.956
REFF,0.6873,0.8254,2.0,747,0,624,1.1072580814361572,1.0262447595596313,0.018775735050439835,0.0,2.988
TRIM,0.6873,0.8254,2.0,1634,0,624,1.1072580814361572,1.0262447595596313,0.0,0.0,6.536
SOLVE,0.6873,0.8254,2.0,10548,17,624,1.1072580814361572,1.0262447595596313,0.0,-51.798866271972656,42.192
FULL,0.6873,0.8254,2.0,12162,17,624,1.1072580814361572,1.0262447595596313,0.0,-51.798866271972656,48.648
FEAT,0.6873,0.8254,2.0,3308,0,624,1.1072580814361572,1.0262447595596313,0.0,0.0,13.232
FEAT_A8,0.6873,0.8254,2.0,1497,0,624,1.1072580814361572,1.0262447595596313,0.0,0.0,5.988
EKF,0.6873,0.8254,2.0,1768,0,624,1.1072580814361572,1.0262447595596313,0.0,0.2735540568828583,7.072
EKF_P,0.6873,0.8254,2.0,1218,0,624,1.1072580814361572,1.0262447595596313,0.0,0.2744799852371216,4.872
REFF,0.6724,0.8334,10.0,783,0,624,1.070612907409668,1.0229873657226562,0.022596465423703194,0.0,3.132
