cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
FEAT,0.4061,0.8466,2.0,3316,0,560,1.0002093315124512,0.997137725353241,0.0,0.0,13.264
FEAT_A8,0.4061,0.8466,2.0,1494,0,560,1.0002093315124512,0.997137725353241,0.0,0.0,5.976
EKF,0.4061,0.8466,2.0,1790,0,560,1.0002093315124512,0.997137725353241,0.0,0.2257089465856552,7.16
EKF_P,0.4061,0.8466,2.0,1219,0,560,1.0002093315124512,0.997137725353241,0.0,0.22663487493991852,4.876
REFF,0.8651,0.757,2.0,733,0,560,0.972184419631958,0.988231360912323,0.03035358525812626,0.0,2.932
TRIM,0.8651,0.757,2.0,1629,0,560,0.972184419631958,0.988231360912323,0.0,0.0,6.516
SOLVE,0.8651,0.757,2.0,10744,17,560,0.972184419631958,0.988231360912323,0.0,-34.956356048583984,42.976
FULL,0.8651,0.757,2.0,12345,17,560,0.972184419631958,0.988231360912323,0.0,-34.956356048583984,49.38
FEAT,0.8651,0.757,2.0,3287,0,560,0.972184419631958,0.988231360912323,0.0,0.0,13.148
FEAT_A8,0.8651,0.757,2.0,1477,0,560,0.972184419631958,0.988231360912323,0.0,0.0,5.908
EKF,0.8651,0.757,2.0,1743,0,560,0.972184419631958,0.988231360912323,0.0,0.2123269885778427,6.972
EKF_P,0.8651,0.757,2.0,1189,0,560,0.972184419631958,0.988231360912323,0.0,0.21325291693210602,4.756
REFF,0.2195,0.9032,2.0,733,0,560,1.0109411478042603,1.000500202178955,0.016447000205516815,0.0,2.932
TRIM,0.2195,0.9032,2.0,1627,0,560,1.0109411478042603,1.000500202178955,0.0,0.0,6.508
SOLVE,0.2195,0.9032,2.0,10951,18,560,1.0109411478042603,1.000500202178955,0.0,-67.62979125976562,43.804
FULL,0.2195,0.9032,2.0,12552,18,560,1.0109411478042603,1.000500202178955,0.0,-67.62979125976562,50.208
FEAT,0.2195,0.9032,2.0,3293,0,560,1.0109411478042603,1.000500202178955,0.0,0.0,13.172
FEAT_A8,0.2195,0.9032,2.0,1483,0,560,1.0109411478042603,1.000500202178955,0.0,0.0,5.932
EKF,0.2195,0.9032,2.0,1746,0,560,1.0109411478042603,1.000500202178955,0.0,0.21222330629825592,6.984
EKF_P,0.2195,0.9032,2.0,1195,0,560,1.0109411478042603,1.000500202178955,0.0,0.21314923465251923,4.78
REFF,0.7568,0.8263,10.0,781,0,560,0.9881154298782349,0.9933187961578369,0.024278296157717705,0.0,3.124
TRIM,0.7568,0.8263,10.0,1633,0,560,0.9881154298782349,0.9933187961578369,0.0,0.0,6.532
SOLVE,0.7568,0.8263,10.0,11410,17,560,0.9881154298782349,0.9933187961578369,0.0,-45.7442512512207,45.64
FULL,0.7568,0.8263,10.0,13023,17,560,0.9881154298782349,0.9933187961578369,0.0,-45.7442512512207,52.092
FEAT,0.7568,0.8263,10.0,3288,0,560,0.9881154298782349,0.9933187961578369,0.0,0.0,13.152
FEAT_A8,0.7568,0.8263,10.0,1483,0,560,0.9881154298782349,0.9933187961578369,0.0,0.0,5.932
EKF,0.7568,0.8263,10.0,1739,0,560,0.9881154298782349,0.9933187961578369,0.0,0.20933356881141663,6.956
EKF_P,0.7568,0.8263,10.0,1195,0,560,0.9881154298782349,0.9933187961578369,0.0,0.21025949716567993,4.78
REFF,0.7078,0.8595,10.0,812,0,560,1.123663306236267,1.0351879596710205,0.02187882363796234,0.0,3.248
TRIM,0.7078,0.8595,10.0,1648,0,560,1.123663306236267,1.0351879596710205,0.0,0.0,6.592
SOLVE,0.7078,0.8595,10.0,11467,17,560,1.123663306236267,1.0351879596710205,0.0,-43.74333190917969,45.868
FULL,0.7078,0.8595,10.0,13113,17,560,1.123663306236267,1.0351879596710205,0.0,-43.74333190917969,52.452
FEAT,0.7078,0.8595,10.0,3354,0,560,1.123663306236267,1.0351879596710205,0.0,0.0,13.416
FEAT_A8,0.7078,0.8595,10.0,1556,0,560,1.123663306236267,1.0351879596710205,0.0,0.0,6.224
EKF,0.7078,0.8595,10.0,1813,0,560,1.123663306236267,1.0351879596710205,0.0,0.20782017707824707,7.252
EKF_P,0.7078,0.8595,10.0,1250,0,560,1.123663306236267,1.0351879596710205,0.0,0.20874610543251038,5.0
REFF,0.716,0.9479,2.0,733,0,560,1.0322566032409668,1.0071203708648682,0.012380651198327541,0.0,2.932
TRIM,0.716,0.9479,2.0,1621,0,560,1.0322566032409668,1.0071203708648682,0.0,0.0,6.484
SOLVE,0.716,0.9479,2.0,11357,18,560,1.0322566032409668,1.0071203708648682,0.0,-113.9412841796875,45.428
FULL,0.716,0.9479,2.0,12951,18,560,1.0322566032409668,1.0071203708648682,0.0,-113.9412841796875,51.804
FEAT,0.716,0.9479,2.0,3275,0,560,1.0322566032409668,1.0071203708648682,0.0,0.0,13.1
FEAT_A8,0.716,0.9479,2.0,1477,0,560,1.0322566032409668,1.0071203708648682,0.0,0.0,5.908
EKF,0.716,0.9479,2.0,1739,0,560,1.0322566032409668,1.0071203708648682,0.0,0.2111479490995407,6.956
EKF_P,0.716,0.9479,2.0,1189,0,560,1.0322566032409668,1.0071203708648682,0.0,0.21207387745380402,4.756
REFF,0.5571,0.7853,2.0,745,0,560,1.0179122686386108,1.0026730298995972,0.022517332807183266,0.0,2.98
TRIM,0.5571,0.7853,2.0,1621,0,560,1.0179122686386108,1.0026730298995972,0.0,0.0,6.484
SOLVE,0.5571,0.7853,2.0,10796,17,560,1.0179122686386108,1.0026730298995972,0.0,-47.24882125854492,43.184
FULL,0.5571,0.7853,2.0,12396,17,560,1.0179122686386108,1.0026730298995972,0.0,-47.24882125854492,49.584
FEAT,0.5571,0.7853,2.0,3305,0,560,1.0179122686386108,1.0026730298995972,0.0,0.0,13.22
FEAT_A8,0.5571,0.7853,2.0,1494,0,560,1.0179122686386108,1.0026730298995972,0.0,0.0,5.976
EKF,0.5571,0.7853,2.0,1751,0,560,1.0179122686386108,1.0026730298995972,0.0,0.20161563158035278,7.004
EKF_P,0.5571,0.7853,2.0,1195,0,560,1.0179122686386108,1.0026730298995972,0.0,0.2025415599346161,4.78
REFF,0.7963,0.8995,2.0,757,0,560,1.031440019607544,1.0068678855895996,0.014827676117420197,0.0,3.028
TRIM,0.7963,0.8995,2.0,1633,0,560,1.031440019607544,1.0068678855895996,0.0,0.0,6.532
SOLVE,0.7963,0.8995,2.0,10388,17,560,1.031440019607544,1.0068678855895996,0.0,-69.13489532470703,41.552
FULL,0.7963,0.8995,2.0,11989,17,560,1.031440019607544,1.0068678855895996,0.0,-69.13489532470703,47.956
FEAT,0.7963,0.8995,2.0,3321,0,560,1.031440019607544,1.0068678855895996,0.0,0.0,13.284
FEAT_A8,0.7963,0.8995,2.0,1513,0,560,1.031440019607544,1.0068678855895996,0.0,0.0,6.052
EKF,0.7963,0.8995,2.0,1775,0,560,1.031440019607544,1.0068678855895996,0.0,0.20207694172859192,7.1
EKF_P,0.7963,0.8995,2.0,1231,0,560,1.031440019607544,1.0068678855895996,0.0,0.20300287008285522,4.924
REFF,0.7292,0.8502,2.0,770,0,560,1.0989580154418945,1.0275921821594238,0.018004031851887703,0.0,3.08
TRIM,0.7292,0.8502,2.0,1643,0,560,1.0989580154418945,1.0275921821594238,0.0,0.0,6.572
SOLVE,0.7292,0.8502,2.0,11700,18,560,1.0989580154418945,1.0275921821594238,0.0,-83.90036010742188,46.8
FULL,0.7292,0.8502,2.0,13317,18,560,1.0989580154418945,1.0275921821594238,0.0,-83.90036010742188,53.268
FEAT,0.7292,0.8502,2.0,3347,0,560,1.0989580154418945,1.0275921821594238,0.0,0.0,13.388
FEAT_A8,0.7292,0.8502,2.0,1532,0,560,1.0989580154418945,1.0275921821594238,0.0,0.0,6.128
EKF,0.7292,0.8502,2.0,1794,0,560,1.0989580154418945,1.0275921821594238,0.0,0.20626501739025116,7.176
EKF_P,0.7292,0.8502,2.0,1250,0,560,1.0989580154418945,1.0275921821594238,0.0,0.20719094574451447,5.0
REFF,0.786,0.7533,2.0,733,0,560,1.234666347503662,1.070717215538025,0.02963262051343918,0.0,2.932
TRIM,0.786,0.7533,2.0,1643,0,560,1.234666347503662,1.070717215538025,0.0,0.0,6.572
SOLVE,0.786,0.7533,2.0,10616,17,560,1.234666347503662,1.070717215538025,0.0,-48.53784942626953,42.464
FULL,0.786,0.7533,2.0,12232,17,560,1.234666347503662,1.070717215538025,0.0,-48.53784942626953,48.928
FEAT,0.786,0.7533,2.0,3287,0,560,1.234666347503662,1.070717215538025,0.0,0.0,13.148
FEAT_A8,0.786,0.7533,2.0,1470,0,560,1.234666347503662,1.070717215538025,0.0,0.0,5.88
EKF,0.786,0.7533,2.0,1758,0,560,1.234666347503662,1.070717215538025,0.0,0.20866334438323975,7.032
EKF_P,0.786,0.7533,2.0,1201,0,560,1.234666347503662,1.070717215538025,0.0,0.20958927273750305,4.804
REFF,0.4789,0.8648,10.0,782,0,560,1.0555113554000854,1.0142802000045776,0.020077383145689964,0.0,3.128
TRIM,0.4789,0.8648,10.0,1621,0,560,1.0555113554000854,1.0142802000045776,0.0,0.0,6.484
SOLVE,0.4789,0.8648,10.0,11188,17,560,1.0555113554000854,1.0142802000045776,0.0,-48.99562072753906,44.752
FULL,0.4789,0.8648,10.0,12788,17,560,1.0555113554000854,1.0142802000045776,0.0,-48.99562072753906,51.152
FEAT,0.4789,0.8648,10.0,3293,0,560,1.0555113554000854,1.0142802000045776,0.0,0.0,13.172
FEAT_A8,0.4789,0.8648,10.0,1477,0,560,1.0555113554000854,1.0142802000045776,0.0,0.0,5.908
EKF,0.4789,0.8648,10.0,1746,0,560,1.0555113554000854,1.0142802000045776,0.0,0.20764893293380737,6.984
EKF_P,0.4789,0.8648,10.0,1195,0,560,1.0555113554000854,1.0142802000045776,0.0,0.20857486128807068,4.78
REFF,0.3398,0.8792,10.0,775,0,560,1.0833724737167358,1.0228172540664673,0.021282052621245384,0.0,3.1
TRIM,0.3398,0.8792,10.0,1627,0,560,1.0833724737167358,1.0228172540664673,0.0,0.0,6.508
SOLVE,0.3398,0.8792,10.0,10964,17,560,1.0833724737167358,1.0228172540664673,0.0,-54.06393814086914,43.856
FULL,0.3398,0.8792,10.0,12577,17,560,1.0833724737167358,1.0228172540664673,0.0,-54.06393814086914,50.308
FEAT,0.3398,0.8792,10.0,3274,0,560,1.0833724737167358,1.0228172540664673,0.0,0.0,13.096
FEAT_A8,0.3398,0.8792,10.0,1477,0,560,1.0833724737167358,1.0228172540664673,0.0,0.0,5.908
EKF,0.3398,0.8792,10.0,1746,0,560,1.0833724737167358,1.0228172540664673,0.0,0.2092115432024002,6.984
EKF_P,0.3398,0.8792,10.0,1195,0,560,1.0833724737167358,1.0228172540664673,0.0,0.2101374715566635,4.78
REFF,0.8009,0.8573,10.0,799,0,560,0.9922077655792236,0.9946148991584778,0.022500446066260338,0.0,3.196
TRIM,0.8009,0.8573,10.0,1627,0,560,0.9922077655792236,0.9946148991584778,0.0,0.0,6.508
SOLVE,0.8009,0.8573,10.0,11012,17,560,0.9922077655792236,0.9946148991584778,0.0,-67.61475372314453,44.048
FULL,0.8009,0.8573,10.0,12600,17,560,0.9922077655792236,0.9946148991584778,0.0,-67.61475372314453,50.4
FEAT,0.8009,0.8573,10.0,3316,0,560,0.9922077655792236,0.9946148991584778,0.0,0.0,13.264
FEAT_A8,0.8009,0.8573,10.0,1500,0,560,0.9922077655792236,0.9946148991584778,0.0,0.0,6.0
EKF,0.8009,0.8573,10.0,1775,0,560,0.9922077655792236,0.9946148991584778,0.0,0.21236079931259155,7.1
EKF_P,0.8009,0.8573,10.0,1231,0,560,0.9922077655792236,0.9946148991584778,0.0,0.21328672766685486,4.924
REFF,0.8694,0.9148,10.0,775,0,560,1.040439486503601,1.0096455812454224,0.018654847517609596,0.0,3.1
TRIM,0.8694,0.9148,10.0,1621,0,560,1.040439486503601,1.0096455812454224,0.0,0.0,6.484
SOLVE,0.8694,0.9148,10.0,11812,18,560,1.040439486503601,1.0096455812454224,0.0,-81.46653747558594,47.248
FULL,0.8694,0.9148,10.0,13413,18,560,1.040439486503601,1.0096455812454224,0.0,-81.46653747558594,53.652
FEAT,0.8694,0.9148,10.0,3280,0,560,1.040439486503601,1.0096455812454224,0.0,0.0,13.12
FEAT_A8,0.8694,0.9148,10.0,1470,0,560,1.040439486503601,1.0096455812454224,0.0,0.0,5.88
EKF,0.8694,0.9148,10.0,1746,0,560,1.040439486503601,1.0096455812454224,0.0,0.21579726040363312,6.984
EKF_P,0.8694,0.9148,10.0,1195,0,560,1.040439486503601,1.0096455812454224,0.0,0.21672318875789642,4.78
REFF,0.8597,0.9345,2.0,757,0,560,1.003096103668213,0.9980444312095642,0.012881726957857609,0.0,3.028
TRIM,0.8597,0.9345,2.0,1624,0,560,1.003096103668213,0.9980444312095642,0.0,0.0,6.496
SOLVE,0.8597,0.9345,2.0,10762,17,560,1.003096103668213,0.9980444312095642,0.0,-72.03990173339844,43.048
FULL,0.8597,0.9345,2.0,12372,17,560,1.003096103668213,0.9980444312095642,0.0,-72.03990173339844,49.488
FEAT,0.8597,0.9345,2.0,3310,0,560,1.003096103668213,0.9980444312095642,0.0,0.0,13.24
FEAT_A8,0.8597,0.9345,2.0,1500,0,560,1.003096103668213,0.9980444312095642,0.0,0.0,6.0
EKF,0.8597,0.9345,2.0,1775,0,560,1.003096103668213,0.9980444312095642,0.0,0.21442316472530365,7.1
EKF_P,0.8597,0.9345,2.0,1231,0,560,1.003096103668213,0.9980444312095642,0.0,0.21534909307956696,4.924
REFF,0.6314,0.8124,2.0,767,0,560,0.9829014539718628,0.9916614294052124,0.019742541015148163,0.0,3.068
TRIM,0.6314,0.8124,2.0,1627,0,560,0.9829014539718628,0.9916614294052124,0.0,0.0,6.508
SOLVE,0.6314,0.8124,2.0,10385,17,560,0.9829014539718628,0.9916614294052124,0.0,-58.78469467163086,41.54
FULL,0.6314,0.8124,2.0,11999,17,560,0.9829014539718628,0.9916614294052124,0.0,-58.78469467163086,47.996
FEAT,0.6314,0.8124,2.0,3401,0,560,0.9829014539718628,0.9916614294052124,0.0,0.0,13.604
FEAT_A8,0.6314,0.8124,2.0,1585,0,560,0.9829014539718628,0.9916614294052124,0.0,0.0,6.34
EKF,0.6314,0.8124,2.0,1789,0,560,0.9829014539718628,0.9916614294052124,0.0,0.2113420069217682,7.156
EKF_P,0.6314,0.8124,2.0,1231,0,560,0.9829014539718628,0.9916614294052124,0.0,0.2122679352760315,4.924
REFF,0.3217,0.9253,10.0,809,0,560,1.3382813930511475,1.108980655670166,0.02047562785446644,0.0,3.236
TRIM,0.3217,0.9253,10.0,1714,0,560,1.3382813930511475,1.108980655670166,0.0,0.0,6.856
SOLVE,0.3217,0.9253,10.0,11000,17,560,1.3382813930511475,1.108980655670166,0.0,-62.55611038208008,44.0
FULL,0.3217,0.9253,10.0,12700,17,560,1.3382813930511475,1.108980655670166,0.0,-62.55611038208008,50.8
FEAT,0.3217,0.9253,10.0,3323,0,560,1.3382813930511475,1.108980655670166,0.0,0.0,13.292
FEAT_A8,0.3217,0.9253,10.0,1519,0,560,1.3382813930511475,1.108980655670166,0.0,0.0,6.076
EKF,0.3217,0.9253,10.0,1833,0,560,1.3382813930511475,1.108980655670166,0.0,0.21459725499153137,7.332
EKF_P,0.3217,0.9253,10.0,1266,0,560,1.3382813930511475,1.108980655670166,0.0,0.21552318334579468,5.064
REFF,0.5618,0.8409,2.0,794,0,560,1.1181548833847046,1.0334900617599487,0.01800495572388172,0.0,3.176
TRIM,0.5618,0.8409,2.0,1643,0,560,1.1181548833847046,1.0334900617599487,0.0,0.0,6.572
SOLVE,0.5618,0.8409,2.0,12470,18,560,1.1181548833847046,1.0334900617599487,0.0,-74.8370132446289,49.88
FULL,0.5618,0.8409,2.0,14075,18,560,1.1181548833847046,1.0334900617599487,0.0,-74.8370132446289,56.3
FEAT,0.5618,0.8409,2.0,3382,0,560,1.1181548833847046,1.0334900617599487,0.0,0.0,13.528
FEAT_A8,0.5618,0.8409,2.0,1554,0,560,1.1181548833847046,1.0334900617599487,0.0,0.0,6.216
EKF,0.5618,0.8409,2.0,1822,0,560,1.1181548833847046,1.0334900617599487,0.0,0.21743270754814148,7.288
EKF_P,0.5618,0.8409,2.0,1250,0,560,1.1181548833847046,1.0334900617599487,0.0,0.21835863590240479,5.0
REFF,0.5255,0.9181,2.0,772,0,560,0.9623526334762573,0.9850540161132812,0.011883782222867012,0.0,3.088
TRIM,0.5255,0.9181,2.0,1629,0,560,0.9623526334762573,0.9850540161132812,0.0,0.0,6.516
SOLVE,0.5255,0.9181,2.0,11941,18,560,0.9623526334762573,0.9850540161132812,0.0,-98.8760757446289,47.764
FULL,0.5255,0.9181,2.0,13543,18,560,0.9623526334762573,0.9850540161132812,0.0,-98.8760757446289,54.172
FEAT,0.5255,0.9181,2.0,3310,0,560,0.9623526334762573,0.9850540161132812,0.0,0.0,13.24
FEAT_A8,0.5255,0.9181,2.0,1493,0,560,0.9623526334762573,0.9850540161132812,0.0,0.0,5.972
EKF,0.5255,0.9181,2.0,1750,0,560,0.9623526334762573,0.9850540161132812,0.0,0.2187696099281311,7.0
EKF_P,0.5255,0.9181,2.0,1189,0,560,0.9623526334762573,0.9850540161132812,0.0,0.2196955382823944,4.756
REFF,0.4937,0.9772,10.0,812,0,560,1.1257569789886475,1.0358341932296753,0.014707974158227444,0.0,3.248
TRIM,0.4937,0.9772,10.0,1643,0,560,1.1257569789886475,1.0358341932296753,0.0,0.0,6.572
SOLVE,0.4937,0.9772,10.0,11648,17,560,1.1257569789886475,1.0358341932296753,0.0,-74.43496704101562,46.592
FULL,0.4937,0.9772,10.0,13264,17,560,1.1257569789886475,1.0358341932296753,0.0,-74.43496704101562,53.056
FEAT,0.4937,0.9772,10.0,3344,0,560,1.1257569789886475,1.0358341932296753,0.0,0.0,13.376
FEAT_A8,0.4937,0.9772,10.0,1521,0,560,1.1257569789886475,1.0358341932296753,0.0,0.0,6.084
EKF,0.4937,0.9772,10.0,1808,0,560,1.1257569789886475,1.0358341932296753,0.0,0.21906092762947083,7.232
EKF_P,0.4937,0.9772,10.0,1238,0,560,1.1257569789886475,1.0358341932296753,0.0,0.21998685598373413,4.952
REFF,0.3279,0.9299,2.0,757,0,560,1.0191309452056885,1.0030521154403687,0.012251472100615501,0.0,3.028
TRIM,0.3279,0.9299,2.0,1621,0,560,1.0191309452056885,1.0030521154403687,0.0,0.0,6.484
SOLVE,0.3279,0.9299,2.0,10975,18,560,1.0191309452056885,1.0030521154403687,0.0,-79.06947326660156,43.9
FULL,0.3279,0.9299,2.0,12563,18,560,1.0191309452056885,1.0030521154403687,0.0,-79.06947326660156,50.252
FEAT,0.3279,0.9299,2.0,3323,0,560,1.0191309452056885,1.0030521154403687,0.0,0.0,13.292
FEAT_A8,0.3279,0.9299,2.0,1500,0,560,1.0191309452056885,1.0030521154403687,0.0,0.0,6.0
EKF,0.3279,0.9299,2.0,1792,0,560,1.0191309452056885,1.0030521154403687,0.0,0.218305304646492,7.168
EKF_P,0.3279,0.9299,2.0,1219,0,560,1.0191309452056885,1.0030521154403687,0.0,0.2192312330007553,4.876
REFF,0.6522,0.7959,10.0,780,0,560,1.3165748119354248,1.1002875566482544,0.03363461792469025,0.0,3.12
TRIM,0.6522,0.7959,10.0,1671,0,560,1.3165748119354248,1.1002875566482544,0.0,0.0,6.684
SOLVE,0.6522,0.7959,10.0,12594,18,560,1.3165748119354248,1.1002875566482544,0.0,-27.177732467651367,50.376
FULL,0.6522,0.7959,10.0,14264,18,560,1.3165748119354248,1.1002875566482544,0.0,-27.177732467651367,57.056
FEAT,0.6522,0.7959,10.0,3294,0,560,1.3165748119354248,1.1002875566482544,0.0,0.0,13.176
FEAT_A8,0.6522,0.7959,10.0,1490,0,560,1.3165748119354248,1.1002875566482544,0.0,0.0,5.96
EKF,0.6522,0.7959,10.0,1774,0,560,1.3165748119354248,1.1002875566482544,0.0,0.20816229283809662,7.096
EKF_P,0.6522,0.7959,10.0,1223,0,560,1.3165748119354248,1.1002875566482544,0.0,0.20908822119235992,4.892
REFF,0.8909,0.938,2.0,757,0,560,0.9727328419685364,0.9884076714515686,0.012261527590453625,0.0,3.028
TRIM,0.8909,0.938,2.0,1629,0,560,0.9727328419685364,0.9884076714515686,0.0,0.0,6.516
SOLVE,0.8909,0.938,2.0,10956,18,560,0.9727328419685364,0.9884076714515686,0.0,-75.44791412353516,43.824
FULL,0.8909,0.938,2.0,12571,18,560,0.9727328419685364,0.9884076714515686,0.0,-75.44791412353516,50.284
FEAT,0.8909,0.938,2.0,3323,0,560,0.9727328419685364,0.9884076714515686,0.0,0.0,13.292
FEAT_A8,0.8909,0.938,2.0,1511,0,560,0.9727328419685364,0.9884076714515686,0.0,0.0,6.044
EKF,0.8909,0.938,2.0,1775,0,560,0.9727328419685364,0.9884076714515686,0.0,0.2064162939786911,7.1
EKF_P,0.8909,0.938,2.0,1225,0,560,0.9727328419685364,0.9884076714515686,0.0,0.2073422223329544,4.9
REFF,0.3807,0.8069,10.0,804,0,560,1.0930863618850708,1.0257924795150757,0.028883615508675575,0.0,3.216
TRIM,0.3807,0.8069,10.0,1649,0,560,1.0930863618850708,1.0257924795150757,0.0,0.0,6.596
SOLVE,0.3807,0.8069,10.0,11048,17,560,1.0930863618850708,1.0257924795150757,0.0,-44.57826232910156,44.192
FULL,0.3807,0.8069,10.0,12669,17,560,1.0930863618850708,1.0257924795150757,0.0,-44.57826232910156,50.676
FEAT,0.3807,0.8069,10.0,3316,0,560,1.0930863618850708,1.0257924795150757,0.0,0.0,13.264
FEAT_A8,0.3807,0.8069,10.0,1500,0,560,1.0930863618850708,1.0257924795150757,0.0,0.0,6.0
EKF,0.3807,0.8069,10.0,1811,0,560,1.0930863618850708,1.0257924795150757,0.0,0.21150147914886475,7.244
EKF_P,0.3807,0.8069,10.0,1250,0,560,1.0930863618850708,1.0257924795150757,0.0,0.21242740750312805,5.0
REFF,0.7302,0.9446,10.0,782,0,560,1.006457805633545,0.9990982413291931,0.016001006588339806,0.0,3.128
TRIM,0.7302,0.9446,10.0,1630,0,560,1.006457805633545,0.9990982413291931,0.0,0.0,6.52
SOLVE,0.7302,0.9446,10.0,11371,17,560,1.006457805633545,0.9990982413291931,0.0,-62.307960510253906,45.484
FULL,0.7302,0.9446,10.0,12968,17,560,1.006457805633545,0.9990982413291931,0.0,-62.307960510253906,51.872
FEAT,0.7302,0.9446,10.0,3275,0,560,1.006457805633545,0.9990982413291931,0.0,0.0,13.1
FEAT_A8,0.7302,0.9446,10.0,1477,0,560,1.006457805633545,0.9990982413291931,0.0,0.0,5.908
EKF,0.7302,0.9446,10.0,1746,0,560,1.006457805633545,0.9990982413291931,0.0,0.21024015545845032,6.984
EKF_P,0.7302,0.9446,10.0,1189,0,560,1.006457805633545,0.9990982413291931,0.0,0.21116608381271362,4.756
REFF,0.5289,0.825,10.0,807,0,560,1.0163984298706055,1.0022019147872925,0.022749552503228188,0.0,3.228
TRIM,0.5289,0.825,10.0,1621,0,560,1.0163984298706055,1.0022019147872925,0.0,0.0,6.484
SOLVE,0.5289,0.825,10.0,11624,17,560,1.0163984298706055,1.0022019147872925,0.0,-59.17561340332031,46.496
FULL,0.5289,0.825,10.0,13225,17,560,1.0163984298706055,1.0022019147872925,0.0,-59.17561340332031,52.9
FEAT,0.5289,0.825,10.0,3308,0,560,1.0163984298706055,1.0022019147872925,0.0,0.0,13.232
FEAT_A8,0.5289,0.825,10.0,1498,0,560,1.0163984298706055,1.0022019147872925,0.0,0.0,5.992
EKF,0.5289,0.825,10.0,1752,0,560,1.0163984298706055,1.0022019147872925,0.0,0.21318185329437256,7.008
EKF_P,0.5289,0.825,10.0,1195,0,560,1.0163984298706055,1.0022019147872925,0.0,0.21410778164863586,4.78
REFF,0.7916,0.8242,2.0,739,0,560,0.9871649742126465,0.9930171966552734,0.020383983850479126,0.0,2.956
TRIM,0.7916,0.8242,2.0,1633,0,560,0.9871649742126465,0.9930171966552734,0.0,0.0,6.532
SOLVE,0.7916,0.8242,2.0,10606,17,560,0.9871649742126465,0.9930171966552734,0.0,-51.95820617675781,42.424
FULL,0.7916,0.8242,2.0,12219,17,560,0.9871649742126465,0.9930171966552734,0.0,-51.95820617675781,48.876
FEAT,0.7916,0.8242,2.0,3274,0,560,0.9871649742126465,0.9930171966552734,0.0,0.0,13.096
FEAT_A8,0.7916,0.8242,2.0,1477,0,560,0.9871649742126465,0.9930171966552734,0.0,0.0,5.908
EKF,0.7916,0.8242,2.0,1739,0,560,0.9871649742126465,0.9930171966552734,0.0,0.20802001655101776,6.956
EKF_P,0.7916,0.8242,2.0,1195,0,560,0.9871649742126465,0.9930171966552734,0.0,0.20894594490528107,4.78
REFF,0.8434,0.8167,10.0,799,0,560,1.2076714038848877,1.0617488622665405,0.03193369507789612,0.0,3.196
TRIM,0.8434,0.8167,10.0,1643,0,560,1.2076714038848877,1.0617488622665405,0.0,0.0,6.572
SOLVE,0.8434,0.8167,10.0,11440,17,560,1.2076714038848877,1.0617488622665405,0.0,-48.72263717651367,45.76
FULL,0.8434,0.8167,10.0,13056,17,560,1.2076714038848877,1.0617488622665405,0.0,-48.72263717651367,52.224
FEAT,0.8434,0.8167,10.0,3340,0,560,1.2076714038848877,1.0617488622665405,0.0,0.0,13.36
FEAT_A8,0.8434,0.8167,10.0,1513,0,560,1.2076714038848877,1.0617488622665405,0.0,0.0,6.052
EKF,0.8434,0.8167,10.0,1794,0,560,1.2076714038848877,1.0617488622665405,0.0,0.21267886459827423,7.176
EKF_P,0.8434,0.8167,10.0,1250,0,560,1.2076714038848877,1.0617488622665405,0.0,0.21360479295253754,5.0
REFF,0.2628,0.9599,10.0,775,0,560,0.9788409471511841,0.9903656840324402,0.014150002971291542,0.0,3.1
TRIM,0.2628,0.9599,10.0,1627,0,560,0.9788409471511841,0.9903656840324402,0.0,0.0,6.508
SOLVE,0.2628,0.9599,10.0,11611,18,560,0.9788409471511841,0.9903656840324402,0.0,-84.27279663085938,46.444
FULL,0.2628,0.9599,10.0,13206,18,560,0.9788409471511841,0.9903656840324402,0.0,-84.27279663085938,52.824
FEAT,0.2628,0.9599,10.0,3308,0,560,0.9788409471511841,0.9903656840324402,0.0,0.0,13.232
FEAT_A8,0.2628,0.9599,10.0,1483,0,560,0.9788409471511841,0.9903656840324402,0.0,0.0,5.932
EKF,0.2628,0.9599,10.0,1746,0,560,0.9788409471511841,0.9903656840324402,0.0,0.215301513671875,6.984
EKF_P,0.2628,0.9599,10.0,1189,0,560,0.9788409471511841,0.9903656840324402,0.0,0.2162274420261383,4.756
REFF,0.407,0.887,2.0,757,0,560,1.1408958435058594,1.0405230522155762,0.01553273480385542,0.0,3.028
TRIM,0.407,0.887,2.0,1643,0,560,1.1408958435058594,1.0405230522155762,0.0,0.0,6.572
SOLVE,0.407,0.887,2.0,10397,17,560,1.1408958435058594,1.0405230522155762,0.0,-67.28390502929688,41.588
FULL,0.407,0.887,2.0,12006,17,560,1.1408958435058594,1.0405230522155762,0.0,-67.28390502929688,48.024
FEAT,0.407,0.887,2.0,3328,0,560,1.1408958435058594,1.0405230522155762,0.0,0.0,13.312
FEAT_A8,0.407,0.887,2.0,1494,0,560,1.1408958435058594,1.0405230522155762,0.0,0.0,5.976
EKF,0.407,0.887,2.0,1802,0,560,1.1408958435058594,1.0405230522155762,0.0,0.21538493037223816,7.208
EKF_P,0.407,0.887,2.0,1250,0,560,1.1408958435058594,1.0405230522155762,0.0,0.21631085872650146,5.0
REFF,0.7154,0.8862,10.0,813,0,560,1.0319607257843018,1.0070289373397827,0.018976446241140366,0.0,3.252
TRIM,0.7154,0.8862,10.0,1621,0,560,1.0319607257843018,1.0070289373397827,0.0,0.0,6.484
