cmd,soc,soh,tau_s,cycles,iters,stack,kf,ks,r_eff,i_star,us
FEAT,0.713,0.8696,10.0,3181,0,640,1.0604301691055298,1.016277551651001,0.0,0.0,12.724
EKF,0.713,0.8696,10.0,1950,0,640,1.0604301691055298,1.016277551651001,0.0,0.25847354531288147,7.8
EKF_P,0.713,0.8696,10.0,1301,0,640,1.0604301691055298,1.016277551651001,0.0,0.2593994736671448,5.204
REFF,0.3604,0.9099,2.0,713,0,640,1.080967664718628,1.0224770307540894,0.013168148696422577,0.0,2.852
TRIM,0.3604,0.9099,2.0,1615,0,640,1.080967664718628,1.0224770307540894,0.0,0.0,6.46
SOLVE,0.3604,0.9099,2.0,11837,18,640,1.080967664718628,1.0224770307540894,0.0,-92.89995574951172,47.348
FULL,0.3604,0.9099,2.0,13398,18,640,1.080967664718628,1.0224770307540894,0.0,-92.89995574951172,53.592
FEAT,0.3604,0.9099,2.0,3177,0,640,1.080967664718628,1.0224770307540894,0.0,0.0,12.708
EKF,0.3604,0.9099,2.0,1973,0,640,1.080967664718628,1.0224770307540894,0.0,0.26016470789909363,7.892
EKF_P,0.3604,0.9099,2.0,1304,0,640,1.080967664718628,1.0224770307540894,0.0,0.26109063625335693,5.216
REFF,0.3368,0.9735,2.0,713,0,640,1.004461407661438,1.0013948678970337,0.010598169639706612,0.0,2.852
TRIM,0.3368,0.9735,2.0,1615,0,640,1.004461407661438,1.0013948678970337,0.0,0.0,6.46
SOLVE,0.3368,0.9735,2.0,11836,18,640,1.004461407661438,1.0013948678970337,0.0,-115.33756256103516,47.344
FULL,0.3368,0.9735,2.0,13398,18,640,1.004461407661438,1.0013948678970337,0.0,-115.33756256103516,53.592
FEAT,0.3368,0.9735,2.0,3192,0,640,1.004461407661438,1.0013948678970337,0.0,0.0,12.768
EKF,0.3368,0.9735,2.0,1972,0,640,1.004461407661438,1.0013948678970337,0.0,0.26160284876823425,7.888
EKF_P,0.3368,0.9735,2.0,1304,0,640,1.004461407661438,1.0013948678970337,0.0,0.26252877712249756,5.216
REFF,0.7888,0.8619,10.0,780,0,640,1.1356037855148315,1.0315369367599487,0.023465128615498543,0.0,3.12
TRIM,0.7888,0.8619,10.0,1675,0,640,1.1356037855148315,1.0315369367599487,0.0,0.0,6.7
SOLVE,0.7888,0.8619,10.0,12021,17,640,1.1356037855148315,1.0315369367599487,0.0,-52.1412353515625,48.084
FULL,0.7888,0.8619,10.0,13622,17,640,1.1356037855148315,1.0315369367599487,0.0,-52.1412353515625,54.488
FEAT,0.7888,0.8619,10.0,3158,0,640,1.1356037855148315,1.0315369367599487,0.0,0.0,12.632
EKF,0.7888,0.8619,10.0,1944,0,640,1.1356037855148315,1.0315369367599487,0.0,0.26127880811691284,7.776
EKF_P,0.7888,0.8619,10.0,1301,0,640,1.1356037855148315,1.0315369367599487,0.0,0.26220473647117615,5.204
REFF,0.3808,0.7859,10.0,780,0,640,1.0386180877685547,1.0120421648025513,0.03183497488498688,0.0,3.12
TRIM,0.3808,0.7859,10.0,1620,0,640,1.0386180877685547,1.0120421648025513,0.0,0.0,6.48
SOLVE,0.3808,0.7859,10.0,11364,16,640,1.0386180877685547,1.0120421648025513,0.0,-39.567142486572266,45.456
FULL,0.3808,0.7859,10.0,12924,16,640,1.0386180877685547,1.0120421648025513,0.0,-39.567142486572266,51.696
FEAT,0.3808,0.7859,10.0,3207,0,640,1.0386180877685547,1.0120421648025513,0.0,0.0,12.828
EKF,0.3808,0.7859,10.0,1950,0,640,1.0386180877685547,1.0120421648025513,0.0,0.26216623187065125,7.8
EKF_P,0.3808,0.7859,10.0,1308,0,640,1.0386180877685547,1.0120421648025513,0.0,0.26309216022491455,5.232
REFF,0.6745,0.8348,10.0,774,0,640,1.1247344017028809,1.0477712154388428,0.023385757580399513,0.0,3.096
TRIM,0.6745,0.8348,10.0,1682,0,640,1.1247344017028809,1.0477712154388428,0.0,0.0,6.728
SOLVE,0.6745,0.8348,10.0,12003,17,640,1.1247344017028809,1.0477712154388428,0.0,-52.2769889831543,48.012
FULL,0.6745,0.8348,10.0,13622,17,640,1.1247344017028809,1.0477712154388428,0.0,-52.2769889831543,54.488
FEAT,0.6745,0.8348,10.0,3211,0,640,1.1247344017028809,1.0477712154388428,0.0,0.0,12.844
EKF,0.6745,0.8348,10.0,1964,0,640,1.1247344017028809,1.0477712154388428,0.0,0.26250651478767395,7.856
EKF_P,0.6745,0.8348,10.0,1308,0,640,1.1247344017028809,1.0477712154388428,0.0,0.26343244314193726,5.232
REFF,0.5944,0.9654,10.0,774,0,640,1.0944671630859375,1.0333360433578491,0.015429545193910599,0.0,3.096
TRIM,0.5944,0.9654,10.0,1689,0,640,1.0944671630859375,1.0333360433578491,0.0,0.0,6.756
SOLVE,0.5944,0.9654,10.0,12686,18,640,1.0944671630859375,1.0333360433578491,0.0,-72.90824127197266,50.744
FULL,0.5944,0.9654,10.0,14317,18,640,1.0944671630859375,1.0333360433578491,0.0,-72.90824127197266,57.268
FEAT,0.5944,0.9654,10.0,3207,0,640,1.0944671630859375,1.0333360433578491,0.0,0.0,12.828
EKF,0.5944,0.9654,10.0,1980,0,640,1.0944671630859375,1.0333360433578491,0.0,0.261623352766037,7.92
EKF_P,0.5944,0.9654,10.0,1304,0,640,1.0944671630859375,1.0333360433578491,0.0,0.2625492811203003,5.216
REFF,0.8139,0.9558,2.0,710,0,640,1.2201941013336182,1.0695239305496216,0.014149059541523457,0.0,2.84
TRIM,0.8139,0.9558,2.0,1670,0,640,1.2201941013336182,1.0695239305496216,0.0,0.0,6.68
SOLVE,0.8139,0.9558,2.0,11208,17,640,1.2201941013336182,1.0695239305496216,0.0,-60.929847717285156,44.832
FULL,0.8139,0.9558,2.0,12815,17,640,1.2201941013336182,1.0695239305496216,0.0,-60.929847717285156,51.26
FEAT,0.8139,0.9558,2.0,3198,0,640,1.2201941013336182,1.0695239305496216,0.0,0.0,12.792
EKF,0.8139,0.9558,2.0,1968,0,640,1.2201941013336182,1.0695239305496216,0.0,0.25789669156074524,7.872
EKF_P,0.8139,0.9558,2.0,1304,0,640,1.2201941013336182,1.0695239305496216,0.0,0.25882261991500854,5.216
REFF,0.3388,0.8963,2.0,747,0,640,0.9760000109672546,0.9937520623207092,0.012946593575179577,0.0,2.988
TRIM,0.3388,0.8963,2.0,1621,0,640,0.9760000109672546,0.9937520623207092,0.0,0.0,6.484
SOLVE,0.3388,0.8963,2.0,11866,18,640,0.9760000109672546,0.9937520623207092,0.0,-98.6812973022461,47.464
FULL,0.3388,0.8963,2.0,13404,18,640,0.9760000109672546,0.9937520623207092,0.0,-98.6812973022461,53.616
FEAT,0.3388,0.8963,2.0,3229,0,640,0.9760000109672546,0.9937520623207092,0.0,0.0,12.916
EKF,0.3388,0.8963,2.0,2009,0,640,0.9760000109672546,0.9937520623207092,0.0,0.2606334686279297,8.036
EKF_P,0.3388,0.8963,2.0,1319,0,640,0.9760000109672546,0.9937520623207092,0.0,0.261559396982193,5.276
REFF,0.3341,0.7771,10.0,774,0,640,1.042175531387329,1.0109010934829712,0.03980235010385513,0.0,3.096
TRIM,0.3341,0.7771,10.0,1620,0,640,1.042175531387329,1.0109010934829712,0.0,0.0,6.48
SOLVE,0.3341,0.7771,10.0,12148,17,640,1.042175531387329,1.0109010934829712,0.0,-31.784711837768555,48.592
FULL,0.3341,0.7771,10.0,13715,17,640,1.042175531387329,1.0109010934829712,0.0,-31.784711837768555,54.86
FEAT,0.3341,0.7771,10.0,3214,0,640,1.042175531387329,1.0109010934829712,0.0,0.0,12.856
EKF,0.3341,0.7771,10.0,1970,0,640,1.042175531387329,1.0109010934829712,0.0,0.2570662200450897,7.88
EKF_P,0.3341,0.7771,10.0,1307,0,640,1.042175531387329,1.0109010934829712,0.0,0.257992148399353,5.228
REFF,0.7709,0.7999,10.0,768,0,640,1.0360610485076904,1.013906717300415,0.02604491077363491,0.0,3.072
TRIM,0.7709,0.7999,10.0,1620,0,640,1.0360610485076904,1.013906717300415,0.0,0.0,6.48
SOLVE,0.7709,0.7999,10.0,11344,16,640,1.0360610485076904,1.013906717300415,0.0,-36.528594970703125,45.376
FULL,0.7709,0.7999,10.0,12924,16,640,1.0360610485076904,1.013906717300415,0.0,-36.528594970703125,51.696
FEAT,0.7709,0.7999,10.0,3193,0,640,1.0360610485076904,1.013906717300415,0.0,0.0,12.772
EKF,0.7709,0.7999,10.0,1958,0,640,1.0360610485076904,1.013906717300415,0.0,0.2502825856208801,7.832
EKF_P,0.7709,0.7999,10.0,1308,0,640,1.0360610485076904,1.013906717300415,0.0,0.25120851397514343,5.232
REFF,0.3343,0.7655,10.0,774,0,640,1.0467197895050049,1.0203617811203003,0.0466657355427742,0.0,3.096
TRIM,0.3343,0.7655,10.0,1620,0,640,1.0467197895050049,1.0203617811203003,0.0,0.0,6.48
SOLVE,0.3343,0.7655,10.0,12099,17,640,1.0467197895050049,1.0203617811203003,0.0,-35.530311584472656,48.396
FULL,0.3343,0.7655,10.0,13667,17,640,1.0467197895050049,1.0203617811203003,0.0,-35.530311584472656,54.668
FEAT,0.3343,0.7655,10.0,3208,0,640,1.0467197895050049,1.0203617811203003,0.0,0.0,12.832
EKF,0.3343,0.7655,10.0,1970,0,640,1.0467197895050049,1.0203617811203003,0.0,0.2525860071182251,7.88
EKF_P,0.3343,0.7655,10.0,1307,0,640,1.0467197895050049,1.0203617811203003,0.0,0.2535119354724884,5.228
REFF,0.7749,0.8416,2.0,704,0,640,1.070612907409668,1.0229873657226562,0.018763063475489616,0.0,2.816
TRIM,0.7749,0.8416,2.0,1615,0,640,1.070612907409668,1.0229873657226562,0.0,0.0,6.46
SOLVE,0.7749,0.8416,2.0,11175,17,640,1.070612907409668,1.0229873657226562,0.0,-57.98771286010742,44.7
FULL,0.7749,0.8416,2.0,12750,17,640,1.070612907409668,1.0229873657226562,0.0,-57.98771286010742,51.0
FEAT,0.7749,0.8416,2.0,3186,0,640,1.070612907409668,1.0229873657226562,0.0,0.0,12.744
EKF,0.7749,0.8416,2.0,1957,0,640,1.070612907409668,1.0229873657226562,0.0,0.25066500902175903,7.828
EKF_P,0.7749,0.8416,2.0,1301,0,640,1.070612907409668,1.0229873657226562,0.0,0.25159093737602234,5.204
REFF,0.4527,0.8827,2.0,732,0,640,0.9947614669799805,0.9981710910797119,0.013234217651188374,0.0,2.928
TRIM,0.4527,0.8827,2.0,1635,0,640,0.9947614669799805,0.9981710910797119,0.0,0.0,6.54
SOLVE,0.4527,0.8827,2.0,11854,18,640,0.9947614669799805,0.9981710910797119,0.0,-86.07840728759766,47.416
FULL,0.4527,0.8827,2.0,13404,18,640,0.9947614669799805,0.9981710910797119,0.0,-86.07840728759766,53.616
FEAT,0.4527,0.8827,2.0,3259,0,640,0.9947614669799805,0.9981710910797119,0.0,0.0,13.036
EKF,0.4527,0.8827,2.0,1997,0,640,0.9947614669799805,0.9981710910797119,0.0,0.25093936920166016,7.988
EKF_P,0.4527,0.8827,2.0,1319,0,640,0.9947614669799805,0.9981710910797119,0.0,0.25186529755592346,5.276
REFF,0.4487,0.8966,10.0,808,0,640,1.2925429344177246,1.0911742448806763,0.01998998410999775,0.0,3.232
TRIM,0.4487,0.8966,10.0,1720,0,640,1.2925429344177246,1.0911742448806763,0.0,0.0,6.88
SOLVE,0.4487,0.8966,10.0,12036,17,640,1.2925429344177246,1.0911742448806763,0.0,-62.08002853393555,48.144
FULL,0.4487,0.8966,10.0,13690,17,640,1.2925429344177246,1.0911742448806763,0.0,-62.08002853393555,54.76
FEAT,0.4487,0.8966,10.0,3259,0,640,1.2925429344177246,1.0911742448806763,0.0,0.0,13.036
EKF,0.4487,0.8966,10.0,1997,0,640,1.2925429344177246,1.0911742448806763,0.0,0.25253912806510925,7.988
EKF_P,0.4487,0.8966,10.0,1319,0,640,1.2925429344177246,1.0911742448806763,0.0,0.25346505641937256,5.276
REFF,0.4711,0.8935,10.0,808,0,640,1.0155084133148193,1.0040282011032104,0.017078237608075142,0.0,3.232
TRIM,0.4711,0.8935,10.0,1634,0,640,1.0155084133148193,1.0040282011032104,0.0,0.0,6.536
SOLVE,0.4711,0.8935,10.0,12029,17,640,1.0155084133148193,1.0040282011032104,0.0,-70.55713653564453,48.116
FULL,0.4711,0.8935,10.0,13571,17,640,1.0155084133148193,1.0040282011032104,0.0,-70.55713653564453,54.284
FEAT,0.4711,0.8935,10.0,3259,0,640,1.0155084133148193,1.0040282011032104,0.0,0.0,13.036
EKF,0.4711,0.8935,10.0,1997,0,640,1.0155084133148193,1.0040282011032104,0.0,0.25336042046546936,7.988
EKF_P,0.4711,0.8935,10.0,1319,0,640,1.0155084133148193,1.0040282011032104,0.0,0.25428634881973267,5.276
REFF,0.4382,0.8197,10.0,780,0,640,1.0128140449523926,1.0045825242996216,0.025099897757172585,0.0,3.12
TRIM,0.4382,0.8197,10.0,1620,0,640,1.0128140449523926,1.0045825242996216,0.0,0.0,6.48
SOLVE,0.4382,0.8197,10.0,12064,17,640,1.0128140449523926,1.0045825242996216,0.0,-49.482948303222656,48.256
FULL,0.4382,0.8197,10.0,13619,17,640,1.0128140449523926,1.0045825242996216,0.0,-49.482948303222656,54.476
FEAT,0.4382,0.8197,10.0,3236,0,640,1.0128140449523926,1.0045825242996216,0.0,0.0,12.944
EKF,0.4382,0.8197,10.0,1967,0,640,1.0128140449523926,1.0045825242996216,0.0,0.2531900107860565,7.868
EKF_P,0.4382,0.8197,10.0,1307,0,640,1.0128140449523926,1.0045825242996216,0.0,0.2541159391403198,5.228
REFF,0.6276,0.8381,10.0,768,0,640,1.0095025300979614,1.002563238143921,0.02107410691678524,0.0,3.072
TRIM,0.6276,0.8381,10.0,1634,0,640,1.0095025300979614,1.002563238143921,0.0,0.0,6.536
SOLVE,0.6276,0.8381,10.0,11991,17,640,1.0095025300979614,1.002563238143921,0.0,-57.52833557128906,47.964
FULL,0.6276,0.8381,10.0,13571,17,640,1.0095025300979614,1.002563238143921,0.0,-57.52833557128906,54.284
FEAT,0.6276,0.8381,10.0,3213,0,640,1.0095025300979614,1.002563238143921,0.0,0.0,12.852
EKF,0.6276,0.8381,10.0,1974,0,640,1.0095025300979614,1.002563238143921,0.0,0.2535654604434967,7.896
EKF_P,0.6276,0.8381,10.0,1308,0,640,1.0095025300979614,1.002563238143921,0.0,0.25449138879776,5.232
REFF,0.89,0.8484,10.0,768,0,640,1.024370551109314,1.0079457759857178,0.023579822853207588,0.0,3.072
TRIM,0.89,0.8484,10.0,1620,0,640,1.024370551109314,1.0079457759857178,0.0,0.0,6.48
SOLVE,0.89,0.8484,10.0,12024,17,640,1.024370551109314,1.0079457759857178,0.0,-63.05051040649414,48.096
FULL,0.89,0.8484,10.0,13585,17,640,1.024370551109314,1.0079457759857178,0.0,-63.05051040649414,54.34
FEAT,0.89,0.8484,10.0,3201,0,640,1.024370551109314,1.0079457759857178,0.0,0.0,12.804
EKF,0.89,0.8484,10.0,1957,0,640,1.024370551109314,1.0079457759857178,0.0,0.2566388249397278,7.828
EKF_P,0.89,0.8484,10.0,1301,0,640,1.024370551109314,1.0079457759857178,0.0,0.2575647532939911,5.204
REFF,0.8127,0.9666,2.0,710,0,640,1.0819478034973145,1.0283483266830444,0.012443991377949715,0.0,2.84
TRIM,0.8127,0.9666,2.0,1615,0,640,1.0819478034973145,1.0283483266830444,0.0,0.0,6.46
SOLVE,0.8127,0.9666,2.0,11844,18,640,1.0819478034973145,1.0283483266830444,0.0,-80.47808074951172,47.376
FULL,0.8127,0.9666,2.0,13412,18,640,1.0819478034973145,1.0283483266830444,0.0,-80.47808074951172,53.648
FEAT,0.8127,0.9666,2.0,3197,0,640,1.0819478034973145,1.0283483266830444,0.0,0.0,12.788
EKF,0.8127,0.9666,2.0,1967,0,640,1.0819478034973145,1.0283483266830444,0.0,0.25458982586860657,7.868
EKF_P,0.8127,0.9666,2.0,1304,0,640,1.0819478034973145,1.0283483266830444,0.0,0.2555157542228699,5.216
REFF,0.2085,0.8611,10.0,768,0,640,1.0108492374420166,1.0137934684753418,0.0359804630279541,0.0,3.072
TRIM,0.2085,0.8611,10.0,1620,0,640,1.0108492374420166,1.0137934684753418,0.0,0.0,6.48
SOLVE,0.2085,0.8611,10.0,12873,18,640,1.0108492374420166,1.0137934684753418,0.0,-36.82748031616211,51.492
FULL,0.2085,0.8611,10.0,14410,18,640,1.0108492374420166,1.0137934684753418,0.0,-36.82748031616211,57.64
FEAT,0.2085,0.8611,10.0,3212,0,640,1.0108492374420166,1.0137934684753418,0.0,0.0,12.848
EKF,0.2085,0.8611,10.0,1971,0,640,1.0108492374420166,1.0137934684753418,0.0,0.2512006163597107,7.884
EKF_P,0.2085,0.8611,10.0,1301,0,640,1.0108492374420166,1.0137934684753418,0.0,0.252126544713974,5.204
REFF,0.8284,0.971,10.0,781,0,640,1.256564974784851,1.079641580581665,0.018029723316431046,0.0,3.124
TRIM,0.8284,0.971,10.0,1706,0,640,1.256564974784851,1.079641580581665,0.0,0.0,6.824
SOLVE,0.8284,0.971,10.0,12037,17,640,1.256564974784851,1.079641580581665,0.0,-71.48546600341797,48.148
FULL,0.8284,0.971,10.0,13704,17,640,1.256564974784851,1.079641580581665,0.0,-71.48546600341797,54.816
FEAT,0.8284,0.971,10.0,3205,0,640,1.256564974784851,1.079641580581665,0.0,0.0,12.82
EKF,0.8284,0.971,10.0,1967,0,640,1.256564974784851,1.079641580581665,0.0,0.2521880865097046,7.868
EKF_P,0.8284,0.971,10.0,1304,0,640,1.256564974784851,1.079641580581665,0.0,0.2531140148639679,5.216
REFF,0.5606,0.9415,2.0,710,0,640,1.068036675453186,1.0187500715255737,0.01184061449021101,0.0,2.84
TRIM,0.5606,0.9415,2.0,1628,0,640,1.068036675453186,1.0187500715255737,0.0,0.0,6.512
SOLVE,0.5606,0.9415,2.0,11875,18,640,1.068036675453186,1.0187500715255737,0.0,-103.9804458618164,47.5
FULL,0.5606,0.9415,2.0,13405,18,640,1.068036675453186,1.0187500715255737,0.0,-103.9804458618164,53.62
FEAT,0.5606,0.9415,2.0,3197,0,640,1.068036675453186,1.0187500715255737,0.0,0.0,12.788
EKF,0.5606,0.9415,2.0,1980,0,640,1.068036675453186,1.0187500715255737,0.0,0.2536683976650238,7.92
EKF_P,0.5606,0.9415,2.0,1304,0,640,1.068036675453186,1.0187500715255737,0.0,0.2545943260192871,5.216
REFF,0.854,0.8511,2.0,704,0,640,1.0178077220916748,1.006989598274231,0.017679955810308456,0.0,2.816
TRIM,0.854,0.8511,2.0,1615,0,640,1.0178077220916748,1.006989598274231,0.0,0.0,6.46
SOLVE,0.854,0.8511,2.0,11855,18,640,1.0178077220916748,1.006989598274231,0.0,-78.82898712158203,47.42
FULL,0.854,0.8511,2.0,13412,18,640,1.0178077220916748,1.006989598274231,0.0,-78.82898712158203,53.648
FEAT,0.854,0.8511,2.0,3191,0,640,1.0178077220916748,1.006989598274231,0.0,0.0,12.764
EKF,0.854,0.8511,2.0,1957,0,640,1.0178077220916748,1.006989598274231,0.0,0.2562815546989441,7.828
EKF_P,0.854,0.8511,2.0,1301,0,640,1.0178077220916748,1.006989598274231,0.0,0.2572074830532074,5.204
REFF,0.5507,0.7922,2.0,704,0,640,1.015398383140564,1.0041940212249756,0.020017780363559723,0.0,2.816
TRIM,0.5507,0.7922,2.0,1622,0,640,1.015398383140564,1.0041940212249756,0.0,0.0,6.488
SOLVE,0.5507,0.7922,2.0,11182,17,640,1.015398383140564,1.0041940212249756,0.0,-53.79778289794922,44.728
FULL,0.5507,0.7922,2.0,12757,17,640,1.015398383140564,1.0041940212249756,0.0,-53.79778289794922,51.028
FEAT,0.5507,0.7922,2.0,3211,0,640,1.015398383140564,1.0041940212249756,0.0,0.0,12.844
EKF,0.5507,0.7922,2.0,1970,0,640,1.015398383140564,1.0041940212249756,0.0,0.25026068091392517,7.88
EKF_P,0.5507,0.7922,2.0,1308,0,640,1.015398383140564,1.0041940212249756,0.0,0.2511866092681885,5.232
REFF,0.3001,0.7532,10.0,797,0,640,1.1105291843414307,1.032322645187378,0.06391891092061996,0.0,3.188
TRIM,0.3001,0.7532,10.0,1675,0,640,1.1105291843414307,1.032322645187378,0.0,0.0,6.7
SOLVE,0.3001,0.7532,10.0,17987,24,640,1.1105291843414307,1.032322645187378,0.0,-28.031665802001953,71.948
FULL,0.3001,0.7532,10.0,19594,24,640,1.1105291843414307,1.032322645187378,0.0,-28.031665802001953,78.376
FEAT,0.3001,0.7532,10.0,3200,0,640,1.1105291843414307,1.032322645187378,0.0,0.0,12.8
EKF,0.3001,0.7532,10.0,1956,0,640,1.1105291843414307,1.032322645187378,0.0,0.2443794459104538,7.824
EKF_P,0.3001,0.7532,10.0,1333,0,640,1.1105291843414307,1.032322645187378,0.0,0.2453053742647171,5.332
REFF,0.7335,0.8913,10.0,796,0,640,1.0434606075286865,1.0108058452606201,0.01886598765850067,0.0,3.184
TRIM,0.7335,0.8913,10.0,1620,0,640,1.0434606075286865,1.0108058452606201,0.0,0.0,6.48
SOLVE,0.7335,0.8913,10.0,12015,17,640,1.0434606075286865,1.0108058452606201,0.0,-59.3462028503418,48.06
FULL,0.7335,0.8913,10.0,13571,17,640,1.0434606075286865,1.0108058452606201,0.0,-59.3462028503418,54.284
FEAT,0.7335,0.8913,10.0,3222,0,640,1.0434606075286865,1.0108058452606201,0.0,0.0,12.888
EKF,0.7335,0.8913,10.0,1996,0,640,1.0434606075286865,1.0108058452606201,0.0,0.24288518726825714,7.984
EKF_P,0.7335,0.8913,10.0,1334,0,640,1.0434606075286865,1.0108058452606201,0.0,0.24381111562252045,5.336
REFF,0.5392,0.9799,10.0,774,0,640,1.0112594366073608,1.0047168731689453,0.013891065493226051,0.0,3.096
TRIM,0.5392,0.9799,10.0,1633,0,640,1.0112594366073608,1.0047168731689453,0.0,0.0,6.532
SOLVE,0.5392,0.9799,10.0,12694,18,640,1.0112594366073608,1.0047168731689453,0.0,-96.41108703613281,50.776
FULL,0.5392,0.9799,10.0,14273,18,640,1.0112594366073608,1.0047168731689453,0.0,-96.41108703613281,57.092
FEAT,0.5392,0.9799,10.0,3184,0,640,1.0112594366073608,1.0047168731689453,0.0,0.0,12.736
EKF,0.5392,0.9799,10.0,1987,0,640,1.0112594366073608,1.0047168731689453,0.0,0.24533946812152863,7.948
EKF_P,0.5392,0.9799,10.0,1304,0,640,1.0112594366073608,1.0047168731689453,0.0,0.24626539647579193,5.216
REFF,0.7814,0.8097,10.0,774,0,640,1.2182363271713257,1.067757248878479,0.029245566576719284,0.0,3.096
TRIM,0.7814,0.8097,10.0,1675,0,640,1.2182363271713257,1.067757248878479,0.0,0.0,6.7
SOLVE,0.7814,0.8097,10.0,11417,16,640,1.2182363271713257,1.067757248878479,0.0,-34.59035110473633,45.668
FULL,0.7814,0.8097,10.0,13023,16,640,1.2182363271713257,1.067757248878479,0.0,-34.59035110473633,52.092
FEAT,0.7814,0.8097,10.0,3180,0,640,1.2182363271713257,1.067757248878479,0.0,0.0,12.72
EKF,0.7814,0.8097,10.0,1970,0,640,1.2182363271713257,1.067757248878479,0.0,0.23920539021492004,7.88
EKF_P,0.7814,0.8097,10.0,1327,0,640,1.2182363271713257,1.067757248878479,0.0,0.24013131856918335,5.308
REFF,0.5026,0.8678,2.0,710,0,640,1.1709779500961304,1.0484740734100342,0.016611283645033836,0.0,2.84
TRIM,0.5026,0.8678,2.0,1684,0,640,1.1709779500961304,1.0484740734100342,0.0,0.0,6.736
SOLVE,0.5026,0.8678,2.0,11187,17,640,1.1709779500961304,1.0484740734100342,0.0,-57.349308013916016,44.748
FULL,0.5026,0.8678,2.0,12801,17,640,1.1709779500961304,1.0484740734100342,0.0,-57.349308013916016,51.204
FEAT,0.5026,0.8678,2.0,3217,0,640,1.1709779500961304,1.0484740734100342,0.0,0.0,12.868
EKF,0.5026,0.8678,2.0,1988,0,640,1.1709779500961304,1.0484740734100342,0.0,0.23646670579910278,7.952
EKF_P,0.5026,0.8678,2.0,1321,0,640,1.1709779500961304,1.0484740734100342,0.0,0.2373926341533661,5.284
REFF,0.746,0.9497,2.0,710,0,640,1.2385026216506958,1.0769416093826294,0.014699951745569706,0.0,2.84
TRIM,0.746,0.9497,2.0,1670,0,640,1.2385026216506958,1.0769416093826294,0.0,0.0,6.68
SOLVE,0.746,0.9497,2.0,11183,17,640,1.2385026216506958,1.0769416093826294,0.0,-69.96774291992188,44.732
FULL,0.746,0.9497,2.0,12801,17,640,1.2385026216506958,1.0769416093826294,0.0,-69.96774291992188,51.204
FEAT,0.746,0.9497,2.0,3174,0,640,1.2385026216506958,1.0769416093826294,0.0,0.0,12.696
EKF,0.746,0.9497,2.0,1961,0,640,1.2385026216506958,1.0769416093826294,0.0,0.23493003845214844,7.844
EKF_P,0.746,0.9497,2.0,1311,0,640,1.2385026216506958,1.0769416093826294,0.0,0.23585596680641174,5.244
REFF,0.6161,0.9161,10.0,787,0,640,1.0587729215621948,1.0256460905075073,0.017084382474422455,0.0,3.148
TRIM,0.6161,0.9161,10.0,1634,0,640,1.0587729215621948,1.0256460905075073,0.0,0.0,6.536
SOLVE,0.6161,0.9161,10.0,11992,17,640,1.0587729215621948,1.0256460905075073,0.0,-56.631385803222656,47.968
FULL,0.6161,0.9161,10.0,13571,17,640,1.0587729215621948,1.0256460905075073,0.0,-56.631385803222656,54.284
FEAT,0.6161,0.9161,10.0,3208,0,640,1.0587729215621948,1.0256460905075073,0.0,0.0,12.832
EKF,0.6161,0.9161,10.0,1986,0,640,1.0587729215621948,1.0256460905075073,0.0,0.23157809674739838,7.944
EKF_P,0.6161,0.9161,10.0,1311,0,640,1.0587729215621948,1.0256460905075073,0.0,0.23250402510166168,5.244
REFF,0.3966,0.9181,10.0,780,0,640,1.2182363271713257,1.067757248878479,0.018206000328063965,0.0,3.12
TRIM,0.3966,0.9181,10.0,1675,0,640,1.2182363271713257,1.067757248878479,0.0,0.0,6.7
SOLVE,0.3966,0.9181,10.0,12012,17,640,1.2182363271713257,1.067757248878479,0.0,-63.78670120239258,48.048
FULL,0.3966,0.9181,10.0,13622,17,640,1.2182363271713257,1.067757248878479,0.0,-63.78670120239258,54.488
FEAT,0.3966,0.9181,10.0,3237,0,640,1.2182363271713257,1.067757248878479,0.0,0.0,12.948
EKF,0.3966,0.9181,10.0,1964,0,640,1.2182363271713257,1.067757248878479,0.0,0.23257748782634735,7.856
EKF_P,0.3966,0.9181,10.0,1311,0,640,1.2182363271713257,1.067757248878479,0.0,0.23350341618061066,5.244
REFF,0.5135,0.8435,10.0,774,0,640,1.019019365310669,1.0051325559616089,0.020633110776543617,0.0,3.096
TRIM,0.5135,0.8435,10.0,1627,0,640,1.019019365310669,1.0051325559616089,0.0,0.0,6.508
SOLVE,0.5135,0.8435,10.0,11991,17,640,1.019019365310669,1.0051325559616089,0.0,-50.46165084838867,47.964
FULL,0.5135,0.8435,10.0,13571,17,640,1.019019365310669,1.0051325559616089,0.0,-50.46165084838867,54.284
FEAT,0.5135,0.8435,10.0,3217,0,640,1.019019365310669,1.0051325559616089,0.0,0.0,12.868
EKF,0.5135,0.8435,10.0,1971,0,640,1.019019365310669,1.0051325559616089,0.0,0.23055417835712433,7.884
EKF_P,0.5135,0.8435,10.0,1320,0,640,1.019019365310669,1.0051325559616089,0.0,0.23148010671138763,5.28
REFF,0.362,0.8997,2.0,736,0,640,1.0160996913909912,1.0032316446304321,0.012830927968025208,0.0,2.944
TRIM,0.362,0.8997,2.0,1615,0,640,1.0160996913909912,1.0032316446304321,0.0,0.0,6.46
SOLVE,0.362,0.8997,2.0,11212,17,640,1.0160996913909912,1.0032316446304321,0.0,-75.09144592285156,44.848
FULL,0.362,0.8997,2.0,12750,17,640,1.0160996913909912,1.0032316446304321,0.0,-75.09144592285156,51.0
