cell,cycle,SOH,SOC_true,SOC_ekf,soc_err,extrap,I_meas_A,I_oracle_A,I_ekf_A
BOOST_NEGPULSE_1S,156,0.96731,0.7116,0.7086,-0.003,3.374,-111.599,-107.583,-107.932
BOOST_NEGPULSE_1S,156,0.96731,0.6157,0.6116,-0.0041,3.191,-105.54,-102.781,-103.001
BOOST_NEGPULSE_1S,156,0.96731,0.5198,0.5104,-0.0094,2.932,-96.979,-95.765,-96.42
BOOST_NEGPULSE_1S,156,0.96731,0.424,0.4156,-0.0084,2.745,-90.804,-89.837,-90.293
BOOST_NEGPULSE_1S,156,0.96731,0.3281,0.3236,-0.0045,2.537,-83.927,-83.287,-83.178
BOOST_NEGPULSE_1S,156,0.96731,0.2322,0.2293,-0.0029,2.169,-71.733,-70.581,-66.252
BOOST_NEGPULSE_1S,156,0.96731,0.1843,0.178,-0.0063,1.804,-59.665,-58.752,-58.79
BOOST_NEGPULSE_1S,193,0.96224,1.0,0.9896,-0.0104,3.566,-117.363,-117.624,-119.792
BOOST_NEGPULSE_1S,193,0.96224,0.9519,0.9438,-0.0081,3.723,-122.53,-123.244,-123.596
BOOST_NEGPULSE_1S,193,0.96224,0.9042,0.896,-0.0082,3.677,-121.015,-122.985,-122.804
BOOST_NEGPULSE_1S,193,0.96224,0.8088,0.8036,-0.0052,3.366,-110.793,-111.901,-111.465
BOOST_NEGPULSE_1S,193,0.96224,0.7134,0.7098,-0.0036,3.35,-110.236,-107.707,-108.232
BOOST_NEGPULSE_1S,193,0.96224,0.618,0.612,-0.006,3.179,-104.623,-103.085,-103.406
BOOST_NEGPULSE_1S,193,0.96224,0.5226,0.512,-0.0106,2.914,-95.912,-96.334,-97.075
BOOST_NEGPULSE_1S,193,0.96224,0.4272,0.4176,-0.0096,2.726,-89.726,-90.675,-91.196
BOOST_NEGPULSE_1S,193,0.96224,0.3318,0.326,-0.0058,2.514,-82.731,-83.378,-83.241
BOOST_NEGPULSE_1S,193,0.96224,0.2364,0.2324,-0.004,2.138,-70.374,-64.218,-63.509
BOOST_NEGPULSE_1S,193,0.96224,0.1887,0.1806,-0.0081,1.753,-57.707,-58.284,-58.275
BOOST_NEGPULSE_1S,231,0.95644,1.0,0.9891,-0.0109,3.521,-115.163,-114.89,-117.068
BOOST_NEGPULSE_1S,231,0.95644,0.9526,0.9432,-0.0094,3.666,-119.908,-119.905,-120.428
BOOST_NEGPULSE_1S,231,0.95644,0.9052,0.8951,-0.0101,3.612,-118.135,-119.846,-119.755
BOOST_NEGPULSE_1S,231,0.95644,0.8104,0.8035,-0.0069,3.328,-108.838,-109.565,-108.995
BOOST_NEGPULSE_1S,231,0.95644,0.7155,0.7102,-0.0053,3.32,-108.588,-105.541,-106.31
BOOST_NEGPULSE_1S,231,0.95644,0.6207,0.6108,-0.0099,3.147,-102.939,-100.979,-101.493
BOOST_NEGPULSE_1S,231,0.95644,0.5259,0.5121,-0.0138,2.886,-94.407,-94.48,-95.42
BOOST_NEGPULSE_1S,231,0.95644,0.4311,0.4178,-0.0133,2.7,-88.318,-88.964,-89.662
BOOST_NEGPULSE_1S,231,0.95644,0.3363,0.3266,-0.0097,2.487,-81.347,-81.552,-80.021
BOOST_NEGPULSE_1S,231,0.95644,0.2415,0.2332,-0.0083,2.08,-68.031,-59.368,-59.701
BOOST_NEGPULSE_1S,231,0.95644,0.1941,0.1807,-0.0134,1.66,-54.286,-55.992,-55.98
BOOST_NEGPULSE_1S,268,0.94571,1.0,0.9888,-0.0112,3.49,-112.805,-111.356,-113.441
BOOST_NEGPULSE_1S,268,0.94571,0.9531,0.9429,-0.0102,3.62,-116.996,-115.136,-115.711
BOOST_NEGPULSE_1S,268,0.94571,0.9063,0.8953,-0.011,3.574,-115.515,-115.155,-115.115
BOOST_NEGPULSE_1S,268,0.94571,0.8126,0.8063,-0.0063,3.309,-106.949,-106.736,-106.237
BOOST_NEGPULSE_1S,268,0.94571,0.7189,0.714,-0.0049,3.301,-106.706,-103.104,-103.542
BOOST_NEGPULSE_1S,268,0.94571,0.6252,0.6163,-0.0089,3.139,-101.462,-98.952,-99.245
BOOST_NEGPULSE_1S,268,0.94571,0.5315,0.5198,-0.0117,2.884,-93.231,-92.661,-92.53
BOOST_NEGPULSE_1S,268,0.94571,0.4379,0.426,-0.0119,2.695,-87.106,-86.87,-86.458
BOOST_NEGPULSE_1S,268,0.94571,0.3442,0.3351,-0.0091,2.478,-80.103,-79.604,-76.255
BOOST_NEGPULSE_1S,268,0.94571,0.2505,0.243,-0.0075,2.074,-67.039,-65.363,-58.694
BOOST_NEGPULSE_1S,268,0.94571,0.2036,0.1923,-0.0113,1.659,-53.62,-53.011,-53.144
BOOST_NEGPULSE_1S,306,0.94596,1.0,0.9886,-0.0114,3.44,-111.279,-112.417,-114.578
BOOST_NEGPULSE_1S,306,0.94596,0.9531,0.9422,-0.0109,3.561,-115.199,-116.441,-117.029
BOOST_NEGPULSE_1S,306,0.94596,0.9062,0.8945,-0.0117,3.496,-113.101,-116.424,-116.341
BOOST_NEGPULSE_1S,306,0.94596,0.8124,0.8047,-0.0077,3.26,-105.452,-107.713,-107.09
BOOST_NEGPULSE_1S,306,0.94596,0.7187,0.7128,-0.0059,3.256,-105.322,-104.146,-104.675
BOOST_NEGPULSE_1S,306,0.94596,0.6249,0.6129,-0.012,3.083,-99.724,-99.718,-100.116
BOOST_NEGPULSE_1S,306,0.94596,0.5311,0.5168,-0.0143,2.819,-91.194,-93.427,-93.194
BOOST_NEGPULSE_1S,306,0.94596,0.4373,0.4231,-0.0142,2.652,-85.8,-87.607,-87.07
BOOST_NEGPULSE_1S,306,0.94596,0.3436,0.3326,-0.011,2.433,-78.714,-80.285,-76.071
BOOST_NEGPULSE_1S,306,0.94596,0.2498,0.2405,-0.0093,2.003,-64.795,-65.474,-58.364
BOOST_NEGPULSE_1S,306,0.94596,0.2029,0.1888,-0.0141,1.567,-50.692,-53.319,-53.568
BOOST_NEGPULSE_1S,343,0.9414,1.0,0.9884,-0.0116,3.412,-109.844,-109.583,-111.48
BOOST_NEGPULSE_1S,343,0.9414,0.9533,0.9421,-0.0112,3.513,-113.099,-113.134,-113.737
BOOST_NEGPULSE_1S,343,0.9414,0.9066,0.8943,-0.0123,3.45,-111.083,-113.163,-113.088
BOOST_NEGPULSE_1S,343,0.9414,0.8133,0.805,-0.0083,3.233,-104.08,-105.063,-104.539
BOOST_NEGPULSE_1S,343,0.9414,0.72,0.7134,-0.0066,3.219,-103.63,-101.721,-102.21
BOOST_NEGPULSE_1S,343,0.9414,0.6267,0.6143,-0.0124,3.051,-98.225,-97.509,-97.906
BOOST_NEGPULSE_1S,343,0.9414,0.5333,0.5189,-0.0144,2.809,-90.435,-90.957,-90.406
BOOST_NEGPULSE_1S,343,0.9414,0.44,0.4255,-0.0145,2.627,-84.596,-85.093,-84.341
BOOST_NEGPULSE_1S,343,0.9414,0.3467,0.3351,-0.0116,2.406,-77.458,-77.847,-73.493
BOOST_NEGPULSE_1S,343,0.9414,0.2533,0.2434,-0.0099,1.972,-63.488,-63.721,-58.147
BOOST_NEGPULSE_1S,343,0.9414,0.2067,0.1924,-0.0143,1.533,-49.37,-51.456,-51.808
BOOST_NEGPULSE_1S,381,0.93698,1.0,0.9882,-0.0118,3.374,-108.113,-108.24,-110.03
BOOST_NEGPULSE_1S,381,0.93698,0.9535,0.942,-0.0115,3.467,-111.107,-111.632,-112.004
BOOST_NEGPULSE_1S,381,0.93698,0.9071,0.8946,-0.0125,3.411,-109.284,-111.456,-111.316
BOOST_NEGPULSE_1S,381,0.93698,0.8142,0.8059,-0.0083,3.198,-102.494,-103.43,-102.946
BOOST_NEGPULSE_1S,381,0.93698,0.7213,0.7146,-0.0067,3.195,-102.39,-100.963,-101.459
BOOST_NEGPULSE_1S,381,0.93698,0.6284,0.616,-0.0124,3.032,-97.158,-96.821,-97.211
BOOST_NEGPULSE_1S,381,0.93698,0.5355,0.5211,-0.0144,2.788,-89.336,-90.03,-89.193
BOOST_NEGPULSE_1S,381,0.93698,0.4427,0.428,-0.0147,2.608,-83.553,-83.81,-83.067
BOOST_NEGPULSE_1S,381,0.93698,0.3498,0.338,-0.0118,2.384,-76.402,-77.626,-72.394
BOOST_NEGPULSE_1S,381,0.93698,0.2569,0.2472,-0.0097,1.944,-62.279,-62.552,-58.372
BOOST_NEGPULSE_1S,381,0.93698,0.2105,0.1962,-0.0143,1.502,-48.117,-50.889,-50.833
BOOST_NEGPULSE_1S,418,0.9313,1.0,0.9881,-0.0119,3.336,-106.22,-104.211,-105.926
BOOST_NEGPULSE_1S,418,0.9313,0.9538,0.9423,-0.0115,3.422,-108.961,-107.77,-108.136
BOOST_NEGPULSE_1S,418,0.9313,0.9077,0.8956,-0.0121,3.364,-107.132,-106.956,-106.815
BOOST_NEGPULSE_1S,418,0.9313,0.8153,0.808,-0.0073,3.174,-101.059,-99.027,-98.607
BOOST_NEGPULSE_1S,418,0.9313,0.723,0.7165,-0.0065,3.165,-100.8,-98.033,-98.558
BOOST_NEGPULSE_1S,418,0.9313,0.6307,0.619,-0.0117,3.004,-95.656,-93.87,-94.124
BOOST_NEGPULSE_1S,418,0.9313,0.5384,0.5247,-0.0137,2.766,-88.073,-87.112,-86.035
BOOST_NEGPULSE_1S,418,0.9313,0.4461,0.4319,-0.0142,2.585,-82.317,-80.942,-79.827
BOOST_NEGPULSE_1S,418,0.9313,0.3538,0.3422,-0.0116,2.363,-75.25,-75.013,-71.038
BOOST_NEGPULSE_1S,418,0.9313,0.2615,0.2513,-0.0102,1.916,-61.026,-59.37,-59.785
BOOST_NEGPULSE_1S,418,0.9313,0.2153,0.2014,-0.0139,1.478,-47.056,-48.464,-48.487
BOOST_NEGPULSE_1S,456,0.92534,1.0,0.9879,-0.0121,3.311,-104.717,-103.896,-105.583
BOOST_NEGPULSE_1S,456,0.92534,0.9541,0.9426,-0.0115,3.388,-107.146,-107.468,-107.871
BOOST_NEGPULSE_1S,456,0.92534,0.9083,0.8965,-0.0118,3.327,-105.219,-106.121,-106.064
BOOST_NEGPULSE_1S,456,0.92534,0.8166,0.8093,-0.0073,3.141,-99.329,-98.158,-98.27
BOOST_NEGPULSE_1S,456,0.92534,0.7249,0.7181,-0.0068,3.139,-99.29,-98.697,-99.264
BOOST_NEGPULSE_1S,456,0.92534,0.6333,0.6219,-0.0114,2.981,-94.277,-94.069,-94.012
BOOST_NEGPULSE_1S,456,0.92534,0.5416,0.527,-0.0146,2.741,-86.686,-87.126,-85.783
BOOST_NEGPULSE_1S,456,0.92534,0.4499,0.435,-0.0149,2.568,-81.207,-81.351,-79.733
BOOST_NEGPULSE_1S,456,0.92534,0.3583,0.3459,-0.0124,2.339,-73.982,-74.922,-72.709
BOOST_NEGPULSE_1S,456,0.92534,0.2666,0.2553,-0.0113,1.893,-59.879,-58.582,-58.957
BOOST_NEGPULSE_1S,456,0.92534,0.2207,0.2063,-0.0144,1.462,-46.226,-48.08,-48.083
BOOST_NEGPULSE_1S,493,0.92515,1.0,0.9872,-0.0128,3.256,-103.05,-102.62,-104.375
BOOST_NEGPULSE_1S,493,0.92515,0.9541,0.9417,-0.0124,3.321,-105.091,-106.183,-106.561
BOOST_NEGPULSE_1S,493,0.92515,0.9082,0.8953,-0.0129,3.265,-103.341,-104.909,-104.778
BOOST_NEGPULSE_1S,493,0.92515,0.8165,0.8079,-0.0086,3.093,-97.898,-96.998,-97.313
BOOST_NEGPULSE_1S,493,0.92515,0.7248,0.7166,-0.0082,3.087,-97.686,-97.594,-98.266
BOOST_NEGPULSE_1S,493,0.92515,0.633,0.6201,-0.0129,2.931,-92.764,-92.94,-92.879
BOOST_NEGPULSE_1S,493,0.92515,0.5413,0.5256,-0.0157,2.692,-85.188,-86.082,-84.658
BOOST_NEGPULSE_1S,493,0.92515,0.4496,0.4334,-0.0162,2.521,-79.781,-80.392,-78.677
BOOST_NEGPULSE_1S,493,0.92515,0.3578,0.3438,-0.014,2.292,-72.527,-74.076,-70.973
BOOST_NEGPULSE_1S,493,0.92515,0.2661,0.2527,-0.0134,1.823,-57.683,-57.859,-58.3
BOOST_NEGPULSE_1S,493,0.92515,0.2202,0.2035,-0.0167,1.384,-43.789,-47.515,-47.577
BOOST_NEGPULSE_1S,531,0.91689,1.0,0.9865,-0.0135,3.224,-101.066,-98.697,-100.392
BOOST_NEGPULSE_1S,531,0.91689,0.9545,0.9414,-0.0131,3.283,-102.938,-101.934,-102.327
BOOST_NEGPULSE_1S,531,0.91689,0.9091,0.8957,-0.0134,3.226,-101.123,-100.608,-100.052
BOOST_NEGPULSE_1S,531,0.91689,0.8182,0.811,-0.0072,3.073,-96.337,-92.76,-93.578
BOOST_NEGPULSE_1S,531,0.91689,0.7273,0.7199,-0.0074,3.066,-96.129,-94.831,-95.421
BOOST_NEGPULSE_1S,531,0.91689,0.6365,0.6245,-0.012,2.91,-91.226,-89.693,-89.236
BOOST_NEGPULSE_1S,531,0.91689,0.5456,0.5308,-0.0148,2.682,-84.071,-82.964,-81.703
BOOST_NEGPULSE_1S,531,0.91689,0.4547,0.4397,-0.015,2.509,-78.656,-77.074,-76.533
BOOST_NEGPULSE_1S,531,0.91689,0.3638,0.3505,-0.0133,2.28,-71.493,-70.759,-71.332
BOOST_NEGPULSE_1S,531,0.91689,0.273,0.2607,-0.0123,1.821,-57.089,-55.445,-55.764
BOOST_NEGPULSE_1S,531,0.91689,0.2275,0.2132,-0.0143,1.392,-43.639,-45.252,-45.196
BOOST_NEGPULSE_1S,568,0.91428,1.0,0.9855,-0.0145,3.171,-99.163,-98.825,-100.501
BOOST_NEGPULSE_1S,568,0.91428,0.9547,0.9405,-0.0142,3.223,-100.793,-101.923,-102.316
BOOST_NEGPULSE_1S,568,0.91428,0.9093,0.895,-0.0143,3.164,-98.953,-100.619,-99.957
BOOST_NEGPULSE_1S,568,0.91428,0.8187,0.8104,-0.0083,3.023,-94.528,-92.715,-93.64
BOOST_NEGPULSE_1S,568,0.91428,0.7281,0.7197,-0.0084,3.016,-94.314,-95.024,-95.688
BOOST_NEGPULSE_1S,568,0.91428,0.6374,0.6242,-0.0132,2.862,-89.511,-89.652,-88.862
BOOST_NEGPULSE_1S,568,0.91428,0.5468,0.5306,-0.0162,2.637,-82.476,-83.036,-81.55
BOOST_NEGPULSE_1S,568,0.91428,0.4561,0.4398,-0.0163,2.467,-77.156,-76.919,-76.587
BOOST_NEGPULSE_1S,568,0.91428,0.3655,0.351,-0.0145,2.238,-69.975,-70.613,-71.394
BOOST_NEGPULSE_1S,568,0.91428,0.2749,0.262,-0.0129,1.771,-55.377,-55.461,-52.24
BOOST_NEGPULSE_1S,568,0.91428,0.2295,0.2144,-0.0151,1.344,-42.022,-44.495,-44.654
BOOST_NEGPULSE_1S,606,0.90836,1.0,0.9844,-0.0156,3.133,-97.309,-96.383,-98.112
BOOST_NEGPULSE_1S,606,0.90836,0.955,0.9397,-0.0153,3.178,-98.743,-98.979,-99.386
BOOST_NEGPULSE_1S,606,0.90836,0.9099,0.8946,-0.0153,3.12,-96.918,-97.827,-97.145
BOOST_NEGPULSE_1S,606,0.90836,0.8199,0.8115,-0.0084,2.991,-92.929,-90.45,-91.358
BOOST_NEGPULSE_1S,606,0.90836,0.7298,0.7212,-0.0086,2.981,-92.593,-92.923,-93.313
BOOST_NEGPULSE_1S,606,0.90836,0.6398,0.6265,-0.0133,2.829,-87.866,-87.545,-86.352
BOOST_NEGPULSE_1S,606,0.90836,0.5498,0.5332,-0.0166,2.61,-81.065,-81.256,-79.508
BOOST_NEGPULSE_1S,606,0.90836,0.4597,0.443,-0.0167,2.443,-75.885,-74.754,-75.231
BOOST_NEGPULSE_1S,606,0.90836,0.3697,0.3553,-0.0144,2.213,-68.73,-68.762,-69.543
BOOST_NEGPULSE_1S,606,0.90836,0.2796,0.2679,-0.0117,1.747,-54.263,-54.412,-46.445
BOOST_NEGPULSE_1S,606,0.90836,0.2346,0.2213,-0.0133,1.33,-41.329,-42.382,-42.879
BOOST_NEGPULSE_1S,643,0.90059,1.0,0.9837,-0.0163,3.098,-95.373,-94.4,-96.118
BOOST_NEGPULSE_1S,643,0.90059,0.9554,0.9394,-0.016,3.141,-96.673,-96.537,-96.915
BOOST_NEGPULSE_1S,643,0.90059,0.9108,0.8952,-0.0156,3.083,-94.881,-95.443,-94.829
BOOST_NEGPULSE_1S,643,0.90059,0.8215,0.8134,-0.0081,2.966,-91.286,-88.532,-89.382
BOOST_NEGPULSE_1S,643,0.90059,0.7323,0.7236,-0.0087,2.953,-90.883,-90.752,-91.059
BOOST_NEGPULSE_1S,643,0.90059,0.6431,0.6305,-0.0126,2.806,-86.362,-85.289,-84.204
BOOST_NEGPULSE_1S,643,0.90059,0.5538,0.5373,-0.0165,2.591,-79.758,-79.235,-78.164
BOOST_NEGPULSE_1S,643,0.90059,0.4646,0.4478,-0.0168,2.424,-74.619,-72.808,-74.333
BOOST_NEGPULSE_1S,643,0.90059,0.3754,0.3613,-0.0141,2.199,-67.682,-67.188,-67.922
BOOST_NEGPULSE_1S,643,0.90059,0.2862,0.2758,-0.0104,1.745,-53.709,-45.638,-44.011
BOOST_NEGPULSE_1S,643,0.90059,0.2416,0.2298,-0.0118,1.34,-41.25,-40.542,-41.038
BOOST_NEGPULSE_1S,681,0.89744,1.0,0.9826,-0.0174,3.047,-93.491,-92.728,-94.517
BOOST_NEGPULSE_1S,681,0.89744,0.9555,0.9382,-0.0173,3.078,-94.431,-94.801,-95.058
BOOST_NEGPULSE_1S,681,0.89744,0.911,0.8941,-0.0169,3.021,-92.688,-93.684,-93.006
BOOST_NEGPULSE_1S,681,0.89744,0.8221,0.813,-0.0091,2.914,-89.431,-87.032,-87.966
BOOST_NEGPULSE_1S,681,0.89744,0.7332,0.7234,-0.0098,2.904,-89.112,-89.132,-89.169
BOOST_NEGPULSE_1S,681,0.89744,0.6442,0.63,-0.0142,2.751,-84.404,-83.594,-82.416
BOOST_NEGPULSE_1S,681,0.89744,0.5553,0.5373,-0.018,2.546,-78.115,-77.514,-76.77
BOOST_NEGPULSE_1S,681,0.89744,0.4663,0.448,-0.0183,2.379,-72.99,-71.455,-73.218
BOOST_NEGPULSE_1S,681,0.89744,0.3774,0.3621,-0.0153,2.153,-66.049,-66.122,-66.898
BOOST_NEGPULSE_1S,681,0.89744,0.2884,0.2765,-0.0119,1.691,-51.897,-43.997,-42.636
BOOST_NEGPULSE_1S,681,0.89744,0.244,0.2304,-0.0136,1.296,-39.776,-39.478,-40.058
BOOST_NEGPULSE_1S,718,0.87569,1.0,0.9811,-0.0189,2.921,-87.368,-86.586,-88.125
BOOST_NEGPULSE_1S,718,0.87569,0.9566,0.9378,-0.0188,2.942,-87.99,-87.576,-87.984
BOOST_NEGPULSE_1S,718,0.87569,0.9133,0.8971,-0.0162,2.891,-86.473,-87.098,-86.899
BOOST_NEGPULSE_1S,718,0.87569,0.8266,0.8197,-0.0069,2.808,-83.987,-82.51,-83.133
BOOST_NEGPULSE_1S,718,0.87569,0.7399,0.7323,-0.0076,2.788,-83.391,-82.526,-82.389
BOOST_NEGPULSE_1S,718,0.87569,0.6532,0.6425,-0.0107,2.654,-79.374,-78.914,-78.198
BOOST_NEGPULSE_1S,718,0.87569,0.5665,0.5504,-0.0161,2.462,-73.628,-71.698,-73.509
BOOST_NEGPULSE_1S,718,0.87569,0.4798,0.4623,-0.0175,2.302,-68.856,-67.12,-68.987
BOOST_NEGPULSE_1S,718,0.87569,0.3931,0.3802,-0.0129,2.083,-62.297,-58.979,-57.282
BOOST_NEGPULSE_1S,718,0.87569,0.3064,0.2961,-0.0103,1.652,-49.405,-48.342,-45.406
BOOST_NEGPULSE_1S,718,0.87569,0.2631,0.2504,-0.0127,1.291,-38.599,-37.29,-36.425
BOOST_NEGPULSE_1S,756,0.87784,1.0,0.9802,-0.0198,2.859,-85.827,-86.29,-87.768
BOOST_NEGPULSE_1S,756,0.87784,0.9565,0.9368,-0.0197,2.875,-86.317,-87.239,-87.632
BOOST_NEGPULSE_1S,756,0.87784,0.913,0.8953,-0.0177,2.822,-84.721,-86.738,-86.784
BOOST_NEGPULSE_1S,756,0.87784,0.826,0.8175,-0.0085,2.728,-81.903,-81.796,-82.561
BOOST_NEGPULSE_1S,756,0.87784,0.7389,0.7301,-0.0088,2.688,-80.691,-81.684,-81.527
BOOST_NEGPULSE_1S,756,0.87784,0.6519,0.638,-0.0139,2.572,-77.208,-78.521,-77.15
BOOST_NEGPULSE_1S,756,0.87784,0.5649,0.5465,-0.0184,2.395,-71.908,-71.384,-72.922
BOOST_NEGPULSE_1S,756,0.87784,0.4779,0.4582,-0.0197,2.243,-67.342,-66.572,-68.677
BOOST_NEGPULSE_1S,756,0.87784,0.3908,0.3751,-0.0157,2.023,-60.725,-59.047,-56.914
BOOST_NEGPULSE_1S,756,0.87784,0.3038,0.289,-0.0148,1.578,-47.359,-47.989,-42.165
BOOST_NEGPULSE_1S,756,0.87784,0.2603,0.2432,-0.0171,1.213,-36.412,-36.241,-37.645
BOOST_NEGPULSE_1S,793,0.86867,1.0,0.9797,-0.0203,2.83,-83.938,-82.201,-83.958
BOOST_NEGPULSE_1S,793,0.86867,0.957,0.9364,-0.0206,2.841,-84.266,-83.638,-84.096
BOOST_NEGPULSE_1S,793,0.86867,0.914,0.8975,-0.0165,2.789,-82.734,-82.902,-82.651
BOOST_NEGPULSE_1S,793,0.86867,0.828,0.8212,-0.0068,2.722,-80.741,-80.225,-80.109
BOOST_NEGPULSE_1S,793,0.86867,0.742,0.7339,-0.0081,2.696,-79.958,-78.917,-78.838
BOOST_NEGPULSE_1S,793,0.86867,0.656,0.6443,-0.0117,2.564,-76.042,-75.329,-74.857
BOOST_NEGPULSE_1S,793,0.86867,0.5701,0.5536,-0.0165,2.376,-70.476,-68.682,-70.445
BOOST_NEGPULSE_1S,793,0.86867,0.4841,0.4668,-0.0173,2.22,-65.855,-65.15,-66.018
BOOST_NEGPULSE_1S,793,0.86867,0.3981,0.3913,-0.0068,1.959,-58.098,-58.362,-55.594
BOOST_NEGPULSE_1S,793,0.86867,0.3122,0.3064,-0.0058,1.597,-47.368,-46.219,-45.297
BOOST_NEGPULSE_1S,793,0.86867,0.2691,0.2589,-0.0102,1.282,-38.015,-38.639,-37.493
BOOST_NEGPULSE_1S,831,0.87076,1.0,0.9787,-0.0213,2.77,-82.449,-82.2,-84.044
BOOST_NEGPULSE_1S,831,0.87076,0.9568,0.9352,-0.0216,2.775,-82.609,-83.574,-84.007
BOOST_NEGPULSE_1S,831,0.87076,0.9137,0.8954,-0.0183,2.726,-81.126,-82.988,-82.836
BOOST_NEGPULSE_1S,831,0.87076,0.8274,0.8175,-0.0099,2.664,-79.302,-79.706,-79.987
BOOST_NEGPULSE_1S,831,0.87076,0.7411,0.7304,-0.0107,2.634,-78.417,-78.815,-78.71
BOOST_NEGPULSE_1S,831,0.87076,0.6549,0.6388,-0.0161,2.499,-74.387,-75.087,-74.073
BOOST_NEGPULSE_1S,831,0.87076,0.5686,0.5481,-0.0205,2.313,-68.844,-68.413,-70.357
BOOST_NEGPULSE_1S,831,0.87076,0.4823,0.4617,-0.0206,2.161,-64.315,-64.816,-66.031
BOOST_NEGPULSE_1S,831,0.87076,0.396,0.3806,-0.0154,1.943,-57.823,-57.281,-53.765
BOOST_NEGPULSE_1S,831,0.87076,0.3097,0.2952,-0.0145,1.511,-44.98,-45.803,-42.794
BOOST_NEGPULSE_1S,831,0.87076,0.2666,0.249,-0.0176,1.168,-34.763,-37.36,-36.261
BOOST_NEGPULSE_1S,868,0.86256,1.0,0.978,-0.022,2.737,-80.647,-78.632,-80.483
BOOST_NEGPULSE_1S,868,0.86256,0.9573,0.9349,-0.0224,2.74,-80.743,-80.332,-80.633
BOOST_NEGPULSE_1S,868,0.86256,0.9146,0.8971,-0.0175,2.692,-79.325,-79.461,-79.251
BOOST_NEGPULSE_1S,868,0.86256,0.8292,0.8208,-0.0084,2.635,-77.646,-76.829,-76.794
BOOST_NEGPULSE_1S,868,0.86256,0.7437,0.7343,-0.0094,2.602,-76.686,-75.922,-75.881
BOOST_NEGPULSE_1S,868,0.86256,0.6583,0.6453,-0.013,2.47,-72.794,-72.362,-71.999
BOOST_NEGPULSE_1S,868,0.86256,0.5729,0.5552,-0.0177,2.291,-67.514,-66.154,-67.927
BOOST_NEGPULSE_1S,868,0.86256,0.4874,0.4693,-0.0181,2.138,-63.005,-63.079,-63.288
BOOST_NEGPULSE_1S,868,0.86256,0.402,0.3886,-0.0134,1.923,-56.656,-57.199,-53.028
BOOST_NEGPULSE_1S,868,0.86256,0.3166,0.3037,-0.0129,1.504,-44.328,-43.866,-42.1
BOOST_NEGPULSE_1S,868,0.86256,0.2739,0.258,-0.0159,1.175,-34.615,-37.897,-37.386
BOOST_NEGPULSE_1S,906,0.85267,1.0,0.9769,-0.0231,2.697,-78.559,-76.052,-77.92
BOOST_NEGPULSE_1S,906,0.85267,0.9578,0.9346,-0.0232,2.699,-78.614,-77.38,-77.855
BOOST_NEGPULSE_1S,906,0.85267,0.9156,0.8997,-0.0159,2.654,-77.299,-76.864,-76.567
BOOST_NEGPULSE_1S,906,0.85267,0.8311,0.8255,-0.0056,2.602,-75.78,-74.377,-74.855
BOOST_NEGPULSE_1S,906,0.85267,0.7467,0.7401,-0.0066,2.567,-74.767,-73.655,-73.645
BOOST_NEGPULSE_1S,906,0.85267,0.6623,0.6521,-0.0102,2.439,-71.013,-70.205,-70.036
BOOST_NEGPULSE_1S,906,0.85267,0.5779,0.5628,-0.0151,2.266,-65.985,-64.96,-66.091
BOOST_NEGPULSE_1S,906,0.85267,0.4935,0.4776,-0.0159,2.115,-61.598,-61.122,-60.996
BOOST_NEGPULSE_1S,906,0.85267,0.4091,0.3969,-0.0122,1.904,-55.441,-55.968,-54.283
BOOST_NEGPULSE_1S,906,0.85267,0.3247,0.3144,-0.0103,1.494,-43.519,-42.278,-40.289
BOOST_NEGPULSE_1S,906,0.85267,0.2824,0.2698,-0.0126,1.178,-34.294,-36.765,-36.593
BOOST_NEGPULSE_1S,943,0.85414,1.0,0.9759,-0.0241,2.636,-76.942,-76.134,-78.094
BOOST_NEGPULSE_1S,943,0.85414,0.9577,0.9333,-0.0244,2.634,-76.893,-77.613,-78.036
BOOST_NEGPULSE_1S,943,0.85414,0.9154,0.8975,-0.0179,2.589,-75.568,-77.001,-76.778
BOOST_NEGPULSE_1S,943,0.85414,0.8307,0.8222,-0.0085,2.545,-74.287,-74.285,-75.005
BOOST_NEGPULSE_1S,943,0.85414,0.7461,0.7364,-0.0097,2.509,-73.233,-73.673,-73.673
BOOST_NEGPULSE_1S,943,0.85414,0.6615,0.6474,-0.0141,2.373,-69.285,-70.15,-69.965
BOOST_NEGPULSE_1S,943,0.85414,0.5769,0.558,-0.0189,2.203,-64.299,-64.773,-66.208
BOOST_NEGPULSE_1S,943,0.85414,0.4923,0.4731,-0.0192,2.056,-60.017,-61.147,-60.9
BOOST_NEGPULSE_1S,943,0.85414,0.4077,0.3931,-0.0146,1.841,-53.754,-55.888,-53.047
BOOST_NEGPULSE_1S,943,0.85414,0.323,0.3099,-0.0131,1.43,-41.74,-42.247,-39.878
BOOST_NEGPULSE_1S,943,0.85414,0.2807,0.2645,-0.0162,1.115,-32.558,-36.723,-36.461
BOOST_NEGPULSE_1S,981,0.84827,1.0,0.9748,-0.0252,2.592,-75.127,-73.551,-75.395
BOOST_NEGPULSE_1S,981,0.84827,0.958,0.9327,-0.0253,2.586,-74.949,-74.613,-75.101
BOOST_NEGPULSE_1S,981,0.84827,0.916,0.8987,-0.0173,2.543,-73.719,-74.42,-74.168
