cell,cycle,SOH,CAP_Ah,SOC,direction,rate_rank,I_A,V_pre_V,rest_before_s,n_points,R0_mOhm,R1_mOhm,tau1_s,R2_mOhm,tau2_s,fit_rmse_mV
RPC_US06,1,1.0,2.9803,0.5005,discharge,3,-29.654,3.7365,300.0,12,9.3151,0.001,0.2134,5.6479,8.528,0.863
RPC_US06,1,1.0,2.9803,0.4011,discharge,3,-29.657,3.6526,300.0,12,9.2968,0.001,0.2134,5.7642,8.528,0.551
RPC_US06,1,1.0,2.9803,0.3018,discharge,3,-29.624,3.5911,300.0,12,9.3625,0.001,0.2134,6.4787,9.3301,0.492
RPC_US06,1,1.0,2.9803,0.2024,discharge,3,-29.623,3.5157,300.0,12,9.6218,0.001,0.2134,6.3727,8.528,0.646
RPC_US06,1,1.0,2.9803,0.1527,discharge,3,-29.567,3.4543,300.0,12,9.8606,0.001,0.2134,9.4166,14.6245,1.574
RPC_US06,1,1.0,2.9803,0.9973,discharge,3,-29.792,4.1829,1488.3,12,10.297,0.001,0.2134,4.7789,5.2801,0.841
RPC_US06,1,1.0,2.9803,0.9476,discharge,3,-29.793,4.0998,300.0,12,9.8522,0.001,0.2134,3.3376,5.9524,0.965
RPC_US06,1,1.0,2.9803,0.8979,discharge,3,-29.755,4.0793,300.0,12,9.6986,0.001,0.2134,4.2395,8.528,0.73
RPC_US06,1,1.0,2.9803,0.7986,discharge,3,-29.678,4.0287,300.0,12,9.8515,0.001,0.2134,6.1497,9.3301,0.993
RPC_US06,1,1.0,2.9803,0.6992,discharge,3,-29.717,3.9216,300.0,12,9.7409,0.001,0.2134,4.8823,8.528,1.115
RPC_US06,1,1.0,2.9803,0.5998,discharge,3,-29.657,3.8332,300.0,12,9.3977,0.001,0.2134,5.326,9.6139,0.942
RPC_US06,1,1.0,2.9803,0.5005,discharge,3,-29.651,3.736,300.0,12,9.2913,0.001,0.2134,5.6394,8.528,0.897
RPC_US06,1,1.0,2.9803,0.4011,discharge,3,-29.653,3.6525,300.0,12,9.2823,0.001,0.2134,5.7616,8.528,0.556
RPC_US06,1,1.0,2.9803,0.3018,discharge,3,-29.621,3.5911,300.0,12,9.3484,0.001,0.2134,6.4901,9.3301,0.508
RPC_US06,1,1.0,2.9803,0.2024,discharge,3,-29.621,3.5153,300.0,12,9.6077,0.001,0.2134,6.3658,8.528,0.693
RPC_US06,1,1.0,2.9803,0.1527,discharge,3,-29.569,3.4539,300.0,12,9.8551,0.001,0.2134,9.6485,15.0693,1.525
RPC_US06,1,1.0,2.9803,0.9973,discharge,3,-29.786,4.1828,1486.7,12,10.2778,0.001,0.2134,4.7784,5.2801,0.837
RPC_US06,1,1.0,2.9803,0.9476,discharge,3,-29.785,4.0999,300.0,12,9.843,0.001,0.2134,3.3305,5.9524,0.959
RPC_US06,1,1.0,2.9803,0.8979,discharge,3,-29.751,4.0793,300.0,12,9.6828,0.001,0.2134,4.2441,8.528,0.735
RPC_US06,1,1.0,2.9803,0.7986,discharge,3,-29.675,4.0284,300.0,12,9.8307,0.001,0.2134,6.1492,9.3301,0.958
RPC_US06,1,1.0,2.9803,0.6992,discharge,3,-29.713,3.9217,300.0,12,9.7372,0.001,0.2134,4.8714,8.528,1.096
RPC_US06,1,1.0,2.9803,0.5998,discharge,3,-29.654,3.8331,300.0,12,9.3831,0.001,0.2134,5.3104,9.6139,0.929
RPC_US06,1,1.0,2.9803,0.5005,discharge,3,-29.648,3.7359,300.0,12,9.2821,0.001,0.2134,5.6354,8.528,0.895
RPC_US06,1,1.0,2.9803,0.4011,discharge,3,-29.654,3.6522,300.0,12,9.2649,0.001,0.2134,5.7681,8.528,0.611
RPC_US06,1,1.0,2.9803,0.3018,discharge,3,-29.62,3.5908,300.0,12,9.3324,0.001,0.2134,6.4957,9.3301,0.468
RPC_US06,1,1.0,2.9803,0.2024,discharge,3,-29.623,3.5149,300.0,12,9.5981,0.001,0.2134,6.378,8.528,0.657
RPC_US06,1,1.0,2.9803,0.1527,discharge,3,-29.575,3.4534,300.0,12,9.842,0.001,0.2134,9.7068,15.0693,1.634
RPC_US06,1,1.0,2.9803,0.9973,discharge,3,-29.787,4.1829,1486.3,12,10.2858,0.001,0.2134,4.7741,5.2801,0.848
RPC_US06,1,1.0,2.9803,0.9476,discharge,3,-29.786,4.0998,300.0,12,9.8382,0.001,0.2134,3.3328,5.9524,0.964
RPC_US06,1,1.0,2.9803,0.8979,discharge,3,-29.751,4.0794,300.0,12,9.6887,0.001,0.2134,4.3153,8.7874,0.727
RPC_US06,1,1.0,2.9803,0.7986,discharge,3,-29.675,4.0283,300.0,12,9.8193,0.001,0.2134,6.0503,9.0547,0.958
RPC_US06,1,1.0,2.9803,0.6992,discharge,3,-29.715,3.9214,300.0,12,9.7382,0.001,0.2134,4.9554,8.7874,1.103
RPC_US06,1,1.0,2.9803,0.5998,discharge,3,-29.654,3.8334,300.0,12,9.397,0.001,0.2134,5.3131,9.6139,0.979
RPC_US06,1,1.0,2.9803,0.5005,discharge,3,-29.651,3.7357,300.0,12,9.2834,0.001,0.2134,5.6271,8.528,0.905
RPC_US06,1,1.0,2.9803,0.4011,discharge,3,-29.654,3.6518,300.0,12,9.2555,0.001,0.2134,5.7711,8.528,0.642
RPC_US06,1,1.0,2.9803,0.3018,discharge,3,-29.621,3.5907,300.0,12,9.3294,0.001,0.2134,6.5098,9.3301,0.499
RPC_US06,1,1.0,2.9803,0.2024,discharge,3,-29.627,3.5147,300.0,12,9.5983,0.001,0.2134,6.3898,8.528,0.707
RPC_US06,1,1.0,2.9803,0.9973,discharge,3,-29.789,4.1828,1485.2,12,10.2943,0.001,0.2134,4.7674,5.2801,0.895
RPC_US06,1,1.0,2.9803,0.9476,discharge,3,-29.787,4.0999,300.0,12,9.846,0.001,0.2134,3.3311,5.9524,1.009
RPC_US06,1,1.0,2.9803,0.8979,discharge,3,-29.752,4.0792,300.0,12,9.6842,0.001,0.2134,4.3131,8.7874,0.753
RPC_US06,1,1.0,2.9803,0.7986,discharge,3,-29.677,4.0281,300.0,12,9.8159,0.001,0.2134,6.0577,9.0547,0.985
RPC_US06,1,1.0,2.9803,0.6992,discharge,3,-29.715,3.9215,300.0,12,9.7327,0.001,0.2134,4.872,8.528,1.114
RPC_US06,1,1.0,2.9803,0.5998,discharge,3,-29.614,3.8332,300.0,11,9.3915,0.001,0.2134,5.2217,9.3301,0.98
RPC_US06,1,1.0,2.9803,0.5005,discharge,3,-29.651,3.7355,300.0,12,9.2778,0.001,0.2134,5.624,8.528,0.854
RPC_US06,1,1.0,2.9803,0.4011,discharge,3,-29.653,3.6516,300.0,12,9.2455,0.001,0.2134,5.7771,8.528,0.584
RPC_US06,1,1.0,2.9803,0.3018,discharge,3,-29.623,3.5903,300.0,12,9.3126,0.001,0.2134,6.5158,9.3301,0.495
RPC_US06,1,1.0,2.9803,0.2024,discharge,3,-29.629,3.5143,300.0,12,9.582,0.001,0.2134,6.407,8.528,0.689
RPC_US06,1,1.0,2.9803,0.9973,discharge,3,-29.788,4.1828,1485.4,12,10.295,0.001,0.2134,4.767,5.2801,0.849
RPC_US06,1,1.0,2.9803,0.9476,discharge,3,-29.785,4.0998,300.0,12,9.8362,0.001,0.2134,3.332,5.9524,0.979
RPC_US06,1,1.0,2.9803,0.8979,discharge,3,-29.75,4.0791,300.0,12,9.6707,0.001,0.2134,4.3223,8.7874,0.735
RPC_US06,1,1.0,2.9803,0.7986,discharge,3,-29.676,4.0281,300.0,12,9.8144,0.001,0.2134,6.0491,9.0547,0.932
RPC_US06,1,1.0,2.9803,0.6992,discharge,3,-29.713,3.9213,300.0,12,9.7186,0.001,0.2134,4.8771,8.528,1.126
RPC_US06,1,1.0,2.9803,0.5998,discharge,3,-29.748,3.8334,300.0,12,9.3892,0.001,0.2134,5.3955,9.9063,0.992
RPC_US06,1,1.0,2.9803,0.5005,discharge,3,-29.648,3.7352,300.0,12,9.2597,0.001,0.2134,5.6222,8.528,0.863
RPC_US06,1,1.0,2.9803,0.4011,discharge,3,-29.651,3.6515,300.0,12,9.2373,0.001,0.2134,5.7751,8.528,0.56
RPC_US06,1,1.0,2.9803,0.3018,discharge,3,-29.621,3.5902,300.0,12,9.3056,0.001,0.2134,6.514,9.3301,0.46
RPC_US06,1,1.0,2.9803,0.2024,discharge,3,-29.629,3.5142,300.0,12,9.5835,0.001,0.2134,6.4094,8.528,0.685
RPC_US06,1,1.0,2.9803,0.7033,charge,1,15.0,3.9217,300.0,12,9.7262,0.001,0.2134,4.7792,9.3301,0.466
RPC_US06,1,1.0,2.9803,0.6039,charge,1,15.0,3.8347,300.0,12,9.5314,0.001,0.2134,6.1868,8.528,0.08
RPC_US06,1,1.0,2.9803,0.5045,charge,1,15.0,3.7346,300.0,12,9.479,0.001,0.2134,5.067,9.3301,0.458
RPC_US06,1,1.0,2.9803,0.4052,charge,1,15.0,3.651,300.0,12,9.4572,0.001,0.2134,4.5277,8.0319,0.424
RPC_US06,1,1.0,2.9803,0.3058,charge,1,15.001,3.5902,300.0,12,9.5057,0.001,0.2134,4.573,7.7948,0.346
RPC_US06,1,1.0,2.9803,0.2064,charge,1,15.0,3.5134,300.0,12,9.6383,0.001,0.2134,7.0049,12.2181,0.194
RPC_US06,1,1.0,2.9803,0.1567,charge,1,15.0,3.4517,300.0,12,10.0287,0.001,0.2134,7.0185,11.1677,0.392
RPC_US06,1,1.0,2.9803,0.107,charge,1,15.0,3.4041,300.0,12,10.2624,0.001,0.2134,4.3598,8.0319,0.442
RPC_US06,1,1.0,2.9803,0.0574,charge,1,15.0,3.3538,300.0,11,11.5897,0.001,0.2134,4.5616,5.6061,0.666
RPC_US06,1,1.0,2.9803,0.0275,charge,1,15.0,3.198,300.0,12,13.5871,0.001,0.2134,15.2196,10.5181,0.613
RPC_US06,1,1.0,2.9803,0.0126,charge,1,15.0,3.0495,300.0,12,15.0021,0.001,0.2134,21.1124,11.1677,0.792
RPC_US06,1,1.0,2.9803,0.9506,charge,0,3.572,4.0995,300.1,12,10.2718,0.001,0.2134,5.2968,8.2762,0.125
RPC_US06,1,1.0,2.9803,0.9011,charge,0,5.515,4.0789,300.1,12,10.0264,0.001,0.2134,3.5594,6.32,0.127
RPC_US06,1,1.0,2.9803,0.8021,charge,1,8.899,4.028,300.1,12,10.0771,0.001,0.2134,4.8494,7.7948,0.272
RPC_US06,1,1.0,2.9803,0.7033,charge,1,15.046,3.9218,300.1,12,9.8112,0.001,0.2134,4.5108,9.0547,0.433
RPC_US06,1,1.0,2.9803,0.6039,charge,1,15.056,3.8349,300.1,12,9.6735,0.001,0.2134,5.7367,8.0319,0.088
RPC_US06,1,1.0,2.9803,0.5045,charge,1,15.05,3.7346,300.1,12,9.5792,0.001,0.2134,4.9591,9.6139,0.425
RPC_US06,1,1.0,2.9803,0.4052,charge,1,15.048,3.6511,300.1,12,9.5459,0.001,0.2134,4.4257,8.2762,0.373
RPC_US06,1,1.0,2.9803,0.3058,charge,1,15.05,3.59,300.1,12,9.61,0.001,0.2134,4.3276,7.5647,0.334
RPC_US06,1,1.0,2.9803,0.2064,charge,1,15.065,3.5134,300.1,12,9.7547,0.001,0.2134,6.7031,12.2181,0.226
RPC_US06,1,1.0,2.9803,0.1568,charge,1,15.069,3.4513,300.1,12,10.1676,0.001,0.2134,6.6133,10.838,0.366
RPC_US06,1,1.0,2.9803,0.1071,charge,1,15.049,3.4041,300.1,12,10.3808,0.001,0.2134,4.1482,8.0319,0.415
RPC_US06,1,1.0,2.9803,0.0574,charge,1,15.05,3.3533,300.1,12,11.775,0.001,0.2134,4.3594,5.6061,0.628
RPC_US06,1,1.0,2.9803,0.0276,charge,1,15.154,3.1965,300.1,12,13.9755,0.001,0.2134,13.9492,9.9063,0.633
RPC_US06,1,1.0,2.9803,0.0127,charge,1,15.211,3.0468,300.1,12,15.6061,0.001,0.2134,19.253,10.5181,0.805
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-30.0,4.1758,3929.8,11,11.0742,0.001,0.2134,3.8651,4.281,1.184
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-30.0,4.099,3600.0,11,10.45,0.001,0.2134,3.0567,5.6061,1.098
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-30.0,4.0796,3600.0,11,10.2524,0.001,0.2134,3.8141,7.7948,0.932
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-30.0,4.0315,3600.0,11,10.3301,0.001,0.2134,5.1696,7.5647,0.992
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-30.0,3.9254,3600.0,11,10.2158,0.001,0.2134,4.0721,6.9144,1.198
RPC_US06,136,0.9781,2.915,0.682,charge,1,15.001,3.8817,60.0,11,9.3923,0.001,0.2134,6.3797,8.528,0.209
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-30.0,3.8593,3600.0,11,10.229,0.001,0.2134,4.593,7.3414,1.178
RPC_US06,136,0.9781,2.915,0.5113,discharge,3,-30.0,3.7387,3600.0,11,9.6591,0.001,0.2134,4.8749,7.7948,0.905
RPC_US06,136,0.9781,2.915,0.4876,charge,1,15.001,3.7046,60.0,11,9.3313,0.001,0.2134,5.1896,8.2762,0.427
RPC_US06,136,0.9781,2.915,0.4141,discharge,3,-30.0,3.657,3600.0,11,9.6135,0.001,0.2134,5.2353,8.2762,0.776
RPC_US06,136,0.9781,2.915,0.3905,charge,1,15.0,3.626,60.0,11,9.2663,0.001,0.2134,5.2994,8.0319,0.214
RPC_US06,136,0.9781,2.915,0.3169,discharge,3,-30.0,3.5988,3600.0,11,9.7396,0.001,0.2134,6.163,9.3301,0.608
RPC_US06,136,0.9781,2.915,0.2933,charge,1,15.0,3.5604,60.0,11,9.3405,0.001,0.2134,7.0043,11.1677,0.14
RPC_US06,136,0.9781,2.915,0.2197,discharge,3,-30.0,3.5161,3600.0,11,10.1795,0.001,0.2134,6.1454,8.2762,0.849
RPC_US06,136,0.9781,2.915,0.1961,charge,1,15.001,3.4702,60.0,11,9.7666,0.001,0.2134,7.5579,11.8574,0.324
RPC_US06,136,0.9781,2.915,0.1474,charge,1,15.0,3.4186,60.0,11,10.0059,0.001,0.2134,4.8706,9.6139,0.483
RPC_US06,136,0.9781,2.915,0.0988,charge,1,15.001,3.378,60.0,11,10.7985,0.001,0.2134,4.197,5.9524,0.669
RPC_US06,136,0.9781,2.915,0.0587,charge,1,15.0,3.261,60.0,11,12.6962,0.001,0.2134,10.4713,7.3414,0.336
RPC_US06,136,0.9781,2.915,0.0365,charge,1,15.0,3.0896,60.0,11,14.9143,0.001,0.2134,19.3756,10.838,0.892
RPC_US06,136,0.9781,2.915,0.0249,charge,1,15.001,2.9528,60.0,11,16.6648,0.001,0.2134,23.9852,10.2076,1.054
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-30.001,4.1802,1538.3,12,11.0154,0.001,0.2134,4.0122,4.4112,1.177
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-30.001,4.097,300.0,12,10.1908,0.001,0.2134,3.1355,5.9524,1.02
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-30.0,4.0776,300.0,12,9.958,0.001,0.2134,4.1695,8.528,0.767
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-30.0,4.024,300.0,12,10.0898,0.001,0.2134,5.2919,7.7948,0.96
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-30.001,3.9212,300.0,12,9.9439,0.001,0.2134,4.4096,7.7948,1.19
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-30.001,3.8412,300.0,12,9.7319,0.001,0.2134,4.7807,8.528,0.948
RPC_US06,136,0.9781,2.915,0.5113,discharge,3,-30.001,3.7331,300.0,12,9.4528,0.001,0.2134,5.0896,8.0319,0.924
RPC_US06,136,0.9781,2.915,0.4141,discharge,3,-30.0,3.6503,300.0,12,9.4305,0.001,0.2134,5.4289,8.2762,0.645
RPC_US06,136,0.9781,2.915,0.3169,discharge,3,-30.001,3.5897,300.0,12,9.537,0.001,0.2134,6.2015,9.0547,0.494
RPC_US06,136,0.9781,2.915,0.2197,discharge,3,-30.001,3.511,300.0,12,9.9315,0.001,0.2134,6.344,8.528,0.762
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.809,4.1802,1536.4,12,10.8071,0.001,0.2134,4.3799,4.5454,1.178
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.837,4.0969,300.0,12,10.0702,0.001,0.2134,3.4033,6.1334,1.069
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.794,4.0775,300.0,12,9.8295,0.001,0.2134,4.634,9.0547,0.791
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.728,4.0238,300.0,12,9.9121,0.001,0.2134,5.8775,8.2762,1.02
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.762,3.921,300.0,12,9.7984,0.001,0.2134,4.8881,8.2762,1.246
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.74,3.8411,300.0,12,9.5768,0.001,0.2134,5.3293,9.0547,1.01
RPC_US06,136,0.9781,2.915,0.5113,discharge,3,-29.714,3.7328,300.0,12,9.2507,0.001,0.2134,5.5937,8.2762,0.959
RPC_US06,136,0.9781,2.915,0.4141,discharge,3,-29.689,3.6503,300.0,12,9.2393,0.001,0.2134,6.1779,9.0547,0.635
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.645,3.5897,300.0,12,9.3151,0.001,0.2134,7.1067,9.9063,0.467
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.616,3.5105,300.0,12,9.6554,0.001,0.2134,7.33,9.3301,0.765
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.814,4.1802,1537.7,12,10.8261,0.001,0.2134,4.3798,4.5454,1.204
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.841,4.0968,300.0,12,10.0756,0.001,0.2134,3.4147,6.1334,1.056
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.797,4.0773,300.0,12,9.8345,0.001,0.2134,4.6378,9.0547,0.812
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.73,4.0235,300.0,12,9.9183,0.001,0.2134,5.8838,8.2762,0.975
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.764,3.921,300.0,12,9.8046,0.001,0.2134,4.8997,8.2762,1.194
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.744,3.8411,300.0,12,9.5897,0.001,0.2134,5.3335,9.0547,0.994
RPC_US06,136,0.9781,2.915,0.5114,discharge,3,-29.718,3.7325,300.0,12,9.2659,0.001,0.2134,5.6884,8.528,0.932
RPC_US06,136,0.9781,2.915,0.4141,discharge,3,-29.694,3.6499,300.0,12,9.2362,0.001,0.2134,6.1846,9.0547,0.645
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.651,3.5892,300.0,12,9.3123,0.001,0.2134,7.1255,9.9063,0.517
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.625,3.5103,300.0,12,9.6762,0.001,0.2134,7.3505,9.3301,0.733
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.816,4.18,1539.0,12,10.8332,0.001,0.2134,4.3712,4.5454,1.191
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.843,4.0969,300.0,12,10.0862,0.001,0.2134,3.4155,6.1334,1.126
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.799,4.0773,300.0,12,9.8377,0.001,0.2134,4.6516,9.0547,0.781
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.735,4.0233,300.0,12,9.9244,0.001,0.2134,5.8866,8.2762,0.972
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.767,3.9208,300.0,12,9.8043,0.001,0.2134,4.9058,8.2762,1.165
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.746,3.8407,300.0,12,9.5917,0.001,0.2134,5.4336,9.3301,0.983
RPC_US06,136,0.9781,2.915,0.5113,discharge,3,-29.723,3.7323,300.0,12,9.2621,0.001,0.2134,5.5985,8.2762,0.924
RPC_US06,136,0.9781,2.915,0.4142,discharge,3,-29.697,3.6496,300.0,12,9.2248,0.001,0.2134,6.0973,8.7874,0.617
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.655,3.589,300.0,12,9.3188,0.001,0.2134,7.1343,9.9063,0.486
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.636,3.51,300.0,12,9.6799,0.001,0.2134,7.394,9.3301,0.821
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.82,4.1801,1541.3,12,10.8498,0.001,0.2134,4.3694,4.5454,1.193
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.846,4.0969,300.0,12,10.0958,0.001,0.2134,3.4159,6.1334,1.077
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.801,4.0773,300.0,12,9.8392,0.001,0.2134,4.6695,9.0547,0.795
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.739,4.0231,300.0,12,9.9316,0.001,0.2134,5.8862,8.2762,0.947
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.771,3.9205,300.0,12,9.8039,0.001,0.2134,4.9103,8.2762,1.2
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.751,3.8407,300.0,12,9.5909,0.001,0.2134,5.3526,9.0547,0.996
RPC_US06,136,0.9781,2.915,0.5114,discharge,3,-29.727,3.7321,300.0,12,9.2738,0.001,0.2134,5.6936,8.528,0.89
RPC_US06,136,0.9781,2.915,0.4142,discharge,3,-29.702,3.6497,300.0,12,9.2472,0.001,0.2134,6.2022,9.0547,0.648
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.662,3.5887,300.0,12,9.3221,0.001,0.2134,7.141,9.9063,0.517
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.643,3.5097,300.0,12,9.6866,0.001,0.2134,7.4111,9.3301,0.817
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.823,4.1801,1543.1,12,10.8687,0.001,0.2134,4.3625,4.5454,1.256
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.849,4.0967,300.0,12,10.0964,0.001,0.2134,3.4198,6.1334,1.074
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.805,4.0774,300.0,12,9.8506,0.001,0.2134,4.6786,9.0547,0.783
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.742,4.0226,300.0,12,9.9289,0.001,0.2134,5.8919,8.2762,0.98
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.774,3.9205,300.0,12,9.8156,0.001,0.2134,4.9123,8.2762,1.151
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.756,3.8405,300.0,12,9.6072,0.001,0.2134,5.4399,9.3301,0.977
RPC_US06,136,0.9781,2.915,0.5114,discharge,3,-29.731,3.7318,300.0,12,9.281,0.001,0.2134,5.6949,8.528,0.957
RPC_US06,136,0.9781,2.915,0.4142,discharge,3,-29.706,3.6493,300.0,12,9.2485,0.001,0.2134,6.2076,9.0547,0.616
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.668,3.5885,300.0,12,9.3325,0.001,0.2134,7.1483,9.9063,0.53
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.654,3.5094,300.0,12,9.7022,0.001,0.2134,7.575,9.6139,0.779
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.826,4.1798,1544.2,12,10.8735,0.001,0.2134,4.3615,4.5454,1.257
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.851,4.0968,300.0,12,10.1083,0.001,0.2134,3.4224,6.1334,1.084
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.807,4.0772,300.0,12,9.8512,0.001,0.2134,4.6879,9.0547,0.823
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.748,4.0226,300.0,12,9.9395,0.001,0.2134,5.8982,8.2762,0.993
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.777,3.9204,300.0,12,9.8107,0.001,0.2134,4.8397,8.0319,1.213
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.758,3.8404,300.0,12,9.6052,0.001,0.2134,5.3529,9.0547,0.972
RPC_US06,136,0.9781,2.915,0.5114,discharge,3,-29.733,3.7317,300.0,12,9.288,0.001,0.2134,5.7012,8.528,0.929
RPC_US06,136,0.9781,2.915,0.4142,discharge,3,-29.709,3.6492,300.0,12,9.2426,0.001,0.2134,6.1144,8.7874,0.652
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.671,3.5884,300.0,12,9.3488,0.001,0.2134,7.292,10.2076,0.464
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.662,3.5093,300.0,12,9.7154,0.001,0.2134,7.6008,9.6139,0.806
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.831,4.1798,1545.6,12,10.8919,0.001,0.2134,4.3538,4.5454,1.278
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.855,4.0967,300.0,12,10.1142,0.001,0.2134,3.4267,6.1334,1.068
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.811,4.0772,300.0,12,9.8592,0.001,0.2134,4.6949,9.0547,0.798
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.752,4.0224,300.0,12,9.9445,0.001,0.2134,5.8998,8.2762,0.983
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.78,3.9201,300.0,12,9.8118,0.001,0.2134,4.84,8.0319,1.253
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.762,3.8403,300.0,12,9.6141,0.001,0.2134,5.3553,9.0547,0.988
RPC_US06,136,0.9781,2.915,0.5113,discharge,3,-29.739,3.7314,300.0,12,9.2948,0.001,0.2134,5.6952,8.528,0.933
RPC_US06,136,0.9781,2.915,0.4142,discharge,3,-29.714,3.6489,300.0,12,9.2563,0.001,0.2134,6.2187,9.0547,0.639
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.677,3.5881,300.0,12,9.3419,0.001,0.2134,7.1773,9.9063,0.507
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.671,3.5088,300.0,12,9.7179,0.001,0.2134,7.6288,9.6139,0.837
RPC_US06,136,0.9781,2.915,0.9973,discharge,3,-29.834,4.1797,1547.1,12,10.9029,0.001,0.2134,4.3527,4.5454,1.242
RPC_US06,136,0.9781,2.915,0.9487,discharge,3,-29.858,4.0966,300.0,12,10.1198,0.001,0.2134,3.4318,6.1334,1.113
RPC_US06,136,0.9781,2.915,0.9001,discharge,3,-29.812,4.0773,300.0,12,9.8757,0.001,0.2134,4.691,9.0547,0.742
RPC_US06,136,0.9781,2.915,0.8029,discharge,3,-29.755,4.0222,300.0,12,9.9542,0.001,0.2134,5.8995,8.2762,0.949
RPC_US06,136,0.9781,2.915,0.7057,discharge,3,-29.784,3.9202,300.0,12,9.8296,0.001,0.2134,4.9268,8.2762,1.207
RPC_US06,136,0.9781,2.915,0.6085,discharge,3,-29.765,3.8398,300.0,12,9.6109,0.001,0.2134,5.3613,9.0547,0.995
RPC_US06,136,0.9781,2.915,0.5113,discharge,3,-29.745,3.7311,300.0,12,9.295,0.001,0.2134,5.7076,8.528,0.966
RPC_US06,136,0.9781,2.915,0.4142,discharge,3,-29.717,3.6489,300.0,12,9.2673,0.001,0.2134,6.2247,9.0547,0.628
RPC_US06,136,0.9781,2.915,0.317,discharge,3,-29.683,3.5878,300.0,12,9.3553,0.001,0.2134,7.3093,10.2076,0.519
RPC_US06,136,0.9781,2.915,0.2198,discharge,3,-29.681,3.5088,300.0,12,9.7405,0.001,0.2134,7.6434,9.6139,0.788
