cell,cycle,SOH,CAP_Ah,SOC,direction,rate_rank,I_A,V_pre_V,rest_before_s,n_points,R0_mOhm,R1_mOhm,tau1_s,R2_mOhm,tau2_s,fit_rmse_mV
BOOST_NEGPULSE,187,0.96088,2.85977,0.2371,discharge,1,-11.439,3.5181,635.5,101,9.1241,0.6444,0.7491,7.4491,11.0213,0.1753
BOOST_NEGPULSE,187,0.96088,2.85977,0.2372,charge,1,5.719,3.5241,160.4,101,9.026,0.5642,0.6193,8.1044,13.1643,0.1125
BOOST_NEGPULSE,187,0.96088,2.85977,0.237,discharge,2,-22.878,3.5204,680.7,101,9.1059,0.5897,0.7464,7.2497,10.2495,0.3065
BOOST_NEGPULSE,187,0.96088,2.85977,0.2373,charge,2,17.157,3.5282,280.7,101,8.9243,0.443,0.5463,6.8076,10.5771,0.1701
BOOST_NEGPULSE,187,0.96088,2.85977,0.2369,discharge,3,-32.886,3.5219,801.1,100,9.0635,0.6129,0.7171,8.3292,12.4518,0.4443
BOOST_NEGPULSE,187,0.96088,2.85977,0.2374,charge,3,28.593,3.5321,385.7,101,8.8022,0.4157,0.5794,5.3258,8.29,0.2787
BOOST_NEGPULSE,187,0.96088,2.85977,0.1895,discharge,0,-2.863,3.4659,5073.2,100,9.5084,0.5533,0.6079,9.2849,11.4607,0.126
BOOST_NEGPULSE,187,0.96088,2.85977,0.1895,charge,0,1.432,3.4679,70.6,101,9.0316,0.8397,0.297,8.3549,11.0899,0.1136
BOOST_NEGPULSE,187,0.96088,2.85977,0.1894,discharge,1,-11.442,3.4664,635.5,101,9.5067,0.7596,0.7381,8.3326,11.4156,0.1593
BOOST_NEGPULSE,187,0.96088,2.85977,0.1895,charge,1,5.718,3.4725,160.6,101,9.3869,0.6114,0.6572,8.7142,13.7314,0.111
BOOST_NEGPULSE,187,0.96088,2.85977,0.1893,discharge,2,-22.876,3.4681,680.7,101,9.5139,0.7945,0.7953,10.8873,15.4385,0.4088
BOOST_NEGPULSE,187,0.96088,2.85977,0.1897,charge,2,17.159,3.4756,280.6,101,9.2359,0.5485,0.6668,7.7966,12.642,0.2189
BOOST_NEGPULSE,187,0.96088,2.85977,0.1892,discharge,3,-32.886,3.4681,801.3,101,9.4937,0.937,0.8136,200.0,333.1323,0.6187
BOOST_NEGPULSE,187,0.96088,2.85977,0.1897,charge,3,28.596,3.4775,385.7,100,9.1158,0.4851,0.6152,6.6422,10.75,0.2757
BOOST_NEGPULSE,187,0.96088,2.85977,0.1418,discharge,0,-2.863,3.4202,5073.1,101,9.8369,0.6743,0.393,10.3004,10.392,0.1141
BOOST_NEGPULSE,187,0.96088,2.85977,0.1419,charge,0,1.43,3.4225,70.6,101,9.856,0.7409,0.6466,8.1597,10.6065,0.0837
BOOST_NEGPULSE,187,0.96088,2.85977,0.1417,discharge,1,-11.438,3.4207,635.5,101,9.9537,1.0076,0.7706,17.7599,21.9299,0.2452
BOOST_NEGPULSE,187,0.96088,2.85977,0.1419,charge,1,5.718,3.4284,160.6,101,9.7407,0.7059,0.602,6.3847,10.4571,0.1149
BOOST_NEGPULSE,187,0.96088,2.85977,0.1416,discharge,2,-22.878,3.4224,680.7,101,9.8724,0.602,0.2954,200.0,191.8516,0.7532
BOOST_NEGPULSE,187,0.96088,2.85977,0.142,charge,2,17.158,3.4324,280.9,101,9.5334,0.575,0.6688,7.7097,15.2284,0.2077
BOOST_NEGPULSE,187,0.96088,2.85977,0.1421,charge,3,28.594,3.4348,385.6,100,9.2838,0.4155,0.5373,7.0813,12.8404,0.254
BOOST_NEGPULSE,187,0.96088,2.85977,0.0941,discharge,0,-2.861,3.3741,5073.0,100,10.7564,1.2567,0.458,22.291,15.0628,0.1247
BOOST_NEGPULSE,187,0.96088,2.85977,0.0942,charge,0,1.427,3.3775,70.5,101,10.606,1.3615,0.5374,14.0865,12.3488,0.1006
BOOST_NEGPULSE,187,0.96088,2.85977,0.0941,discharge,1,-11.442,3.3752,635.5,101,10.7913,1.2469,0.29,200.0,103.2618,0.9828
BOOST_NEGPULSE,187,0.96088,2.85977,0.0942,charge,1,5.716,3.3868,160.6,100,10.4406,0.9618,0.4337,7.504,7.6406,0.1447
BOOST_NEGPULSE,187,0.96088,2.85977,0.0943,charge,2,17.16,3.3931,271.2,101,9.847,0.9377,0.7121,5.4825,10.3484,0.2919
BOOST_NEGPULSE,187,0.96088,2.85977,0.0944,charge,3,28.595,3.3945,299.2,101,9.5614,0.7279,0.6336,6.6452,14.7734,0.3521
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,discharge,0,-2.841,4.169,99999.0,101,9.9007,1.3916,0.503,12.7766,9.9083,0.1245
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,charge,0,1.419,4.1722,70.5,101,9.4918,1.446,0.1284,12.3764,7.5734,0.1924
BOOST_NEGPULSE,225,0.95339,2.83747,0.9999,discharge,1,-11.356,4.1683,635.5,101,10.0709,1.3179,0.4987,7.8358,6.6367,0.2867
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,charge,1,1.493,4.1756,160.7,100,16.4233,0.01,0.05,0.01,2999.9878,0.123
BOOST_NEGPULSE,225,0.95339,2.83747,0.9998,discharge,2,-22.708,4.1683,636.0,101,10.0631,1.2224,0.4691,5.0897,4.9259,0.5421
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,charge,2,1.325,4.1785,281.0,101,16.3082,0.01,0.05,0.01,2999.9986,0.1425
BOOST_NEGPULSE,225,0.95339,2.83747,0.9997,discharge,3,-32.642,4.1687,634.3,101,10.0427,1.3078,0.5584,4.0164,5.066,0.7565
BOOST_NEGPULSE,225,0.95339,2.83747,1.0,charge,3,1.291,4.1806,386.0,84,15.1095,0.01,0.05,0.01,2999.3427,0.1272
BOOST_NEGPULSE,225,0.95339,2.83747,0.9527,discharge,0,-2.841,4.1019,4786.5,100,9.7692,1.0231,0.3821,6.7951,7.831,0.1284
BOOST_NEGPULSE,225,0.95339,2.83747,0.9527,charge,0,1.418,4.1033,70.5,101,9.9403,1.2738,1.0455,7.8801,11.7367,0.1412
BOOST_NEGPULSE,225,0.95339,2.83747,0.9526,discharge,1,-11.357,4.1021,635.5,101,9.8443,0.9805,0.4635,4.9328,6.2576,0.259
BOOST_NEGPULSE,225,0.95339,2.83747,0.9528,charge,1,5.677,4.1053,160.5,101,8.2744,2.2304,0.1091,7.5163,8.2213,0.3499
BOOST_NEGPULSE,225,0.95339,2.83747,0.9525,discharge,2,-22.71,4.1023,680.6,101,9.813,1.0705,0.5714,3.9819,6.7991,0.4446
BOOST_NEGPULSE,225,0.95339,2.83747,0.9528,charge,2,6.838,4.1075,280.9,101,9.0388,4.5344,0.05,0.01,3000.0,0.4927
BOOST_NEGPULSE,225,0.95339,2.83747,0.9524,discharge,3,-32.643,4.1028,692.0,101,9.7381,1.0211,0.5582,3.928,7.9153,0.5411
BOOST_NEGPULSE,225,0.95339,2.83747,0.9528,charge,3,6.766,4.1091,386.2,101,11.4256,2.0526,0.05,0.01,3000.0,0.3795
BOOST_NEGPULSE,225,0.95339,2.83747,0.9054,discharge,0,-2.84,4.0821,4842.8,101,9.3337,0.8612,0.5149,5.8533,7.8286,0.1487
BOOST_NEGPULSE,225,0.95339,2.83747,0.9054,charge,0,1.42,4.0834,70.5,101,10.0983,1.05,0.7894,5.826,9.7909,0.1378
BOOST_NEGPULSE,225,0.95339,2.83747,0.9053,discharge,1,-11.354,4.0831,635.5,101,9.6307,0.9135,0.5877,4.9787,7.429,0.1942
BOOST_NEGPULSE,225,0.95339,2.83747,0.9055,charge,1,5.677,4.0857,160.6,101,9.4248,0.9181,0.488,4.9523,7.7887,0.1988
BOOST_NEGPULSE,225,0.95339,2.83747,0.9052,discharge,2,-22.707,4.0832,680.7,101,9.5632,0.997,0.6135,4.6695,9.0314,0.3701
BOOST_NEGPULSE,225,0.95339,2.83747,0.9055,charge,2,9.249,4.0872,281.2,100,7.6523,4.5731,0.0692,0.01,3000.0,0.4305
BOOST_NEGPULSE,225,0.95339,2.83747,0.9051,discharge,3,-32.643,4.0836,717.2,101,9.4711,0.88,0.5086,4.945,10.117,0.4374
BOOST_NEGPULSE,225,0.95339,2.83747,0.9055,charge,3,9.214,4.0884,386.5,101,9.3577,2.787,0.05,0.01,3000.0,0.5841
BOOST_NEGPULSE,225,0.95339,2.83747,0.8108,discharge,0,-2.838,4.0337,5410.1,101,9.1499,1.0562,0.5762,10.8026,11.5128,0.1254
BOOST_NEGPULSE,225,0.95339,2.83747,0.8108,charge,0,1.418,4.0355,70.5,101,9.1522,0.9374,0.6083,8.3458,10.0702,0.127
BOOST_NEGPULSE,225,0.95339,2.83747,0.8107,discharge,1,-11.355,4.034,635.5,101,9.1822,0.9254,0.5131,8.1112,8.1974,0.2364
BOOST_NEGPULSE,225,0.95339,2.83747,0.8109,charge,1,5.675,4.0379,160.6,101,9.0466,0.9292,0.6083,6.3648,8.938,0.1609
BOOST_NEGPULSE,225,0.95339,2.83747,0.8106,discharge,2,-22.708,4.0334,680.6,101,9.1655,1.0722,0.6809,6.3923,8.4078,0.4207
BOOST_NEGPULSE,225,0.95339,2.83747,0.8109,charge,2,13.497,4.039,280.9,101,6.1062,5.8551,0.1398,0.01,3000.0,1.2001
BOOST_NEGPULSE,225,0.95339,2.83747,0.8106,discharge,3,-32.643,4.0347,761.7,101,9.1146,0.9359,0.5645,5.7617,7.9915,0.4577
BOOST_NEGPULSE,225,0.95339,2.83747,0.8109,charge,3,13.561,4.0409,386.2,100,7.3258,4.4352,0.066,0.01,2999.9935,0.5579
BOOST_NEGPULSE,225,0.95339,2.83747,0.7162,discharge,0,-2.841,3.9273,5455.5,101,9.1649,0.896,0.4981,11.8657,12.2395,0.1545
BOOST_NEGPULSE,225,0.95339,2.83747,0.7162,charge,0,1.418,3.9296,70.5,101,9.1159,0.7705,0.3975,7.723,9.023,0.0924
BOOST_NEGPULSE,225,0.95339,2.83747,0.7161,discharge,1,-11.356,3.9274,635.5,101,9.1714,0.8277,0.4939,6.987,6.7617,0.22
BOOST_NEGPULSE,225,0.95339,2.83747,0.7163,charge,1,5.673,3.9325,160.7,100,8.9578,0.8839,0.5291,5.6969,8.5922,0.17
BOOST_NEGPULSE,225,0.95339,2.83747,0.716,discharge,2,-22.707,3.9277,680.8,101,9.1621,1.078,0.6568,5.0164,7.1213,0.4542
BOOST_NEGPULSE,225,0.95339,2.83747,0.7163,charge,2,17.034,3.9343,280.8,101,7.0584,2.228,0.0857,5.6797,8.6104,0.6409
BOOST_NEGPULSE,225,0.95339,2.83747,0.716,discharge,3,-32.64,3.9285,800.7,101,9.0959,0.9721,0.6373,4.83,7.9642,0.4842
BOOST_NEGPULSE,225,0.95339,2.83747,0.7163,charge,3,23.146,3.9351,385.6,101,5.5254,5.9487,0.154,0.01,2999.9986,1.8137
BOOST_NEGPULSE,225,0.95339,2.83747,0.6215,discharge,0,-2.839,3.847,5554.3,101,8.8142,0.7649,0.5156,10.8217,11.2645,0.1441
BOOST_NEGPULSE,225,0.95339,2.83747,0.6216,charge,0,1.418,3.8494,70.5,101,9.0103,1.0571,0.7647,8.6517,11.5633,0.116
BOOST_NEGPULSE,225,0.95339,2.83747,0.6215,discharge,1,-11.356,3.8475,635.5,101,9.0846,0.8866,0.637,6.5928,7.8762,0.186
BOOST_NEGPULSE,225,0.95339,2.83747,0.6216,charge,1,5.676,3.8517,160.6,100,8.9896,0.8306,0.5536,6.6931,9.2337,0.1499
BOOST_NEGPULSE,225,0.95339,2.83747,0.6214,discharge,2,-22.708,3.8471,680.8,101,9.0423,0.825,0.5498,5.4479,8.0726,0.3589
BOOST_NEGPULSE,225,0.95339,2.83747,0.6217,charge,2,17.03,3.854,281.1,100,8.7792,0.7537,0.482,5.5161,9.0442,0.2985
BOOST_NEGPULSE,225,0.95339,2.83747,0.6213,discharge,3,-32.641,3.8471,801.3,101,9.0087,0.737,0.5485,5.5073,9.205,0.4329
BOOST_NEGPULSE,225,0.95339,2.83747,0.6217,charge,3,28.383,3.8547,386.2,100,5.714,3.2502,0.1073,3.7509,4.2873,2.3875
BOOST_NEGPULSE,225,0.95339,2.83747,0.5269,discharge,0,-2.841,3.7474,5609.8,100,8.8615,0.6405,0.4085,8.4418,11.1641,0.1376
BOOST_NEGPULSE,225,0.95339,2.83747,0.527,charge,0,1.419,3.7485,70.5,101,8.3967,0.8957,0.0727,6.795,8.5458,0.1209
BOOST_NEGPULSE,225,0.95339,2.83747,0.5269,discharge,1,-11.356,3.7475,635.5,101,8.9072,0.6257,0.6389,6.8127,9.4903,0.1429
BOOST_NEGPULSE,225,0.95339,2.83747,0.527,charge,1,5.677,3.7507,160.6,101,8.8539,0.6131,0.7076,6.4715,9.4002,0.1385
BOOST_NEGPULSE,225,0.95339,2.83747,0.5268,discharge,2,-22.71,3.7477,680.7,101,8.8897,0.6445,0.7102,5.997,9.0093,0.278
BOOST_NEGPULSE,225,0.95339,2.83747,0.5271,charge,2,17.03,3.753,280.9,101,8.7419,0.8143,0.8099,6.5425,12.3788,0.2205
BOOST_NEGPULSE,225,0.95339,2.83747,0.5267,discharge,3,-32.643,3.7478,801.6,101,8.8495,0.6359,0.7209,5.9062,9.3895,0.3809
BOOST_NEGPULSE,225,0.95339,2.83747,0.5272,charge,3,28.385,3.7547,386.3,101,7.0826,1.9604,0.0811,5.465,8.3205,1.0863
BOOST_NEGPULSE,225,0.95339,2.83747,0.4323,discharge,0,-2.838,3.6626,5614.1,101,8.8118,0.5644,0.7144,8.3859,12.7931,0.1083
BOOST_NEGPULSE,225,0.95339,2.83747,0.4324,charge,0,1.418,3.6632,70.6,101,9.4184,0.5499,0.9026,7.7498,13.2003,0.0974
BOOST_NEGPULSE,225,0.95339,2.83747,0.4323,discharge,1,-11.354,3.6628,635.5,101,8.8202,0.5024,0.6299,7.041,10.1354,0.1516
BOOST_NEGPULSE,225,0.95339,2.83747,0.4324,charge,1,5.677,3.6665,160.6,101,8.7753,0.4491,0.6652,6.0765,8.986,0.1169
BOOST_NEGPULSE,225,0.95339,2.83747,0.4321,discharge,2,-22.706,3.663,680.8,101,8.8129,0.5596,0.733,5.8097,8.5267,0.2783
BOOST_NEGPULSE,225,0.95339,2.83747,0.4325,charge,2,17.031,3.6688,281.0,101,8.7083,0.8329,1.0576,5.5262,11.7176,0.1979
BOOST_NEGPULSE,225,0.95339,2.83747,0.4321,discharge,3,-32.643,3.6628,801.5,101,8.764,0.6672,0.8496,5.7124,9.2838,0.3476
BOOST_NEGPULSE,225,0.95339,2.83747,0.4325,charge,3,28.383,3.6704,386.2,101,8.0445,0.9832,0.1717,5.0207,8.5571,1.0198
BOOST_NEGPULSE,225,0.95339,2.83747,0.3377,discharge,0,-2.838,3.6002,5615.0,101,8.7477,0.4754,0.5547,8.2829,12.4199,0.1296
BOOST_NEGPULSE,225,0.95339,2.83747,0.3377,charge,0,1.419,3.602,70.5,101,8.7263,0.7167,1.1463,7.506,13.3945,0.1147
BOOST_NEGPULSE,225,0.95339,2.83747,0.3376,discharge,1,-11.356,3.6007,635.5,101,8.8776,0.5047,0.655,7.3608,10.9565,0.1686
BOOST_NEGPULSE,225,0.95339,2.83747,0.3378,charge,1,5.675,3.6044,160.7,101,8.8433,0.4861,0.7518,6.7208,10.826,0.115
BOOST_NEGPULSE,225,0.95339,2.83747,0.3375,discharge,2,-22.71,3.6009,680.7,101,8.8644,0.5521,0.729,6.2633,9.3519,0.2826
BOOST_NEGPULSE,225,0.95339,2.83747,0.3379,charge,2,17.031,3.6075,281.0,101,8.7461,0.6352,0.8969,5.0079,9.2855,0.1982
BOOST_NEGPULSE,225,0.95339,2.83747,0.3374,discharge,3,-32.643,3.6013,801.6,101,8.8345,0.5798,0.7117,6.1625,9.605,0.3369
BOOST_NEGPULSE,225,0.95339,2.83747,0.3379,charge,3,28.387,3.6095,386.2,101,8.6666,0.6646,0.8119,5.0223,10.7353,0.2711
BOOST_NEGPULSE,225,0.95339,2.83747,0.2431,discharge,0,-2.842,3.5197,5615.4,101,9.2707,0.586,0.4748,9.3155,12.4284,0.103
BOOST_NEGPULSE,225,0.95339,2.83747,0.2431,charge,0,1.418,3.5205,70.6,100,9.8486,0.7662,0.9464,9.3538,15.3688,0.1207
BOOST_NEGPULSE,225,0.95339,2.83747,0.243,discharge,1,-11.356,3.5201,635.5,101,9.4153,0.6651,0.861,7.7066,11.2741,0.1515
BOOST_NEGPULSE,225,0.95339,2.83747,0.2432,charge,1,5.675,3.5261,160.6,101,9.1946,0.6107,0.535,8.1139,12.5962,0.14
BOOST_NEGPULSE,225,0.95339,2.83747,0.2429,discharge,2,-22.708,3.5222,680.8,101,9.3834,0.6286,0.7654,7.6084,10.6683,0.3388
BOOST_NEGPULSE,225,0.95339,2.83747,0.2433,charge,2,17.032,3.5308,280.9,101,9.1621,0.4509,0.6089,6.8333,10.5284,0.165
BOOST_NEGPULSE,225,0.95339,2.83747,0.2428,discharge,3,-32.641,3.5228,801.6,101,9.3158,0.6939,0.7524,9.4262,14.2691,0.4821
BOOST_NEGPULSE,225,0.95339,2.83747,0.2433,charge,3,28.385,3.5342,386.0,101,9.0379,0.445,0.5664,5.4142,8.4159,0.3163
BOOST_NEGPULSE,225,0.95339,2.83747,0.1958,discharge,0,-2.841,3.4692,5074.0,101,9.5913,0.6321,0.3876,9.3624,11.0814,0.1013
BOOST_NEGPULSE,225,0.95339,2.83747,0.1958,charge,0,1.418,3.4712,70.5,101,9.3004,0.7897,0.1723,8.1772,10.3346,0.0937
BOOST_NEGPULSE,225,0.95339,2.83747,0.1957,discharge,1,-11.356,3.4698,635.5,100,9.7069,0.7688,0.7059,8.7741,11.7002,0.1788
BOOST_NEGPULSE,225,0.95339,2.83747,0.1958,charge,1,5.676,3.4759,160.7,101,9.5265,0.6532,0.5511,8.38,12.7501,0.1323
BOOST_NEGPULSE,225,0.95339,2.83747,0.1956,discharge,2,-22.711,3.4718,680.8,101,9.7248,0.7859,0.7913,12.2645,16.7107,0.4133
BOOST_NEGPULSE,225,0.95339,2.83747,0.1959,charge,2,17.031,3.4794,280.9,100,9.4038,0.5542,0.6678,7.9131,12.9821,0.213
BOOST_NEGPULSE,225,0.95339,2.83747,0.1955,discharge,3,-32.642,3.4716,801.6,101,9.6618,0.9137,0.7441,200.0,308.3121,0.6637
BOOST_NEGPULSE,225,0.95339,2.83747,0.196,charge,3,28.383,3.4816,385.9,100,9.2495,0.4663,0.5817,6.5969,10.5693,0.2555
BOOST_NEGPULSE,225,0.95339,2.83747,0.1484,discharge,0,-2.841,3.4231,5073.6,101,10.1971,0.6497,0.4938,10.7965,10.7356,0.1067
BOOST_NEGPULSE,225,0.95339,2.83747,0.1485,charge,0,1.419,3.4254,70.6,101,10.0256,0.7007,0.4606,8.2635,9.8522,0.0915
BOOST_NEGPULSE,225,0.95339,2.83747,0.1484,discharge,1,-11.356,3.4234,635.5,101,10.145,1.051,0.7118,18.8429,21.8275,0.2771
BOOST_NEGPULSE,225,0.95339,2.83747,0.1485,charge,1,5.675,3.4314,160.6,101,9.9188,0.7649,0.5716,6.682,10.5306,0.1318
BOOST_NEGPULSE,225,0.95339,2.83747,0.1483,discharge,2,-22.709,3.4254,680.7,101,10.0655,0.6797,0.2731,200.0,180.9245,0.7277
BOOST_NEGPULSE,225,0.95339,2.83747,0.1486,charge,2,17.032,3.4356,281.1,101,9.7043,0.5729,0.5857,7.4631,14.0115,0.2152
BOOST_NEGPULSE,225,0.95339,2.83747,0.1487,charge,3,28.384,3.438,386.1,100,9.4374,0.44,0.5514,7.0521,12.6756,0.2459
BOOST_NEGPULSE,225,0.95339,2.83747,0.1011,discharge,0,-2.839,3.3752,5073.9,100,11.1607,1.2927,0.5606,23.6645,15.9529,0.1264
BOOST_NEGPULSE,225,0.95339,2.83747,0.1012,charge,0,1.419,3.3787,70.6,101,10.8686,1.2277,0.421,13.6186,11.1698,0.0833
BOOST_NEGPULSE,225,0.95339,2.83747,0.101,discharge,1,-11.356,3.3763,635.5,101,11.0393,1.435,0.3313,200.0,100.2397,0.8429
BOOST_NEGPULSE,225,0.95339,2.83747,0.1012,charge,1,5.677,3.3878,160.6,100,10.6427,1.0229,0.4278,7.7845,7.7103,0.1619
BOOST_NEGPULSE,225,0.95339,2.83747,0.1013,charge,2,17.032,3.3943,272.3,101,10.0518,0.9316,0.6885,5.5641,10.2118,0.2979
BOOST_NEGPULSE,225,0.95339,2.83747,0.1014,charge,3,28.383,3.3961,300.9,101,9.7043,0.7355,0.6091,6.6602,14.5025,0.3662
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,discharge,0,-2.815,4.1674,99999.0,100,10.4682,1.4397,0.4646,12.8477,9.6727,0.1595
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,charge,0,1.406,4.1699,70.5,101,10.6323,1.577,0.7894,17.7781,14.3785,0.1492
BOOST_NEGPULSE,262,0.94553,2.81408,0.9999,discharge,1,-11.256,4.1668,635.5,100,10.4832,1.3441,0.4933,7.7518,6.4362,0.3026
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,charge,1,1.574,4.1725,160.6,100,17.5532,0.01,2999.9997,0.01,2999.9997,0.124
BOOST_NEGPULSE,262,0.94553,2.81408,0.9998,discharge,2,-22.515,4.1667,637.0,101,10.4035,1.2907,0.4875,5.0294,4.9615,0.5896
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,charge,2,1.404,4.1765,281.0,101,16.8128,0.0101,0.05,0.01,2997.0721,0.1951
BOOST_NEGPULSE,262,0.94553,2.81408,0.9997,discharge,3,-32.36,4.167,635.3,101,10.3033,1.3754,0.5389,4.047,5.1926,0.8341
BOOST_NEGPULSE,262,0.94553,2.81408,1.0,charge,3,1.294,4.1785,385.9,99,16.7008,0.01,0.05,0.01,2999.9995,0.1455
BOOST_NEGPULSE,262,0.94553,2.81408,0.9531,discharge,0,-2.817,4.1015,4785.8,101,10.2835,1.0203,0.6057,7.1722,8.805,0.1547
BOOST_NEGPULSE,262,0.94553,2.81408,0.9531,charge,0,1.406,4.1029,70.5,101,10.1549,0.9781,0.4554,7.5196,9.207,0.1069
BOOST_NEGPULSE,262,0.94553,2.81408,0.953,discharge,1,-11.258,4.1016,635.5,101,10.1114,1.0355,0.4651,4.968,6.2057,0.2704
BOOST_NEGPULSE,262,0.94553,2.81408,0.9532,charge,1,5.627,4.1049,160.5,101,8.3788,2.3996,0.0936,7.6688,7.9512,0.3758
BOOST_NEGPULSE,262,0.94553,2.81408,0.9529,discharge,2,-22.513,4.1011,680.6,101,10.0656,1.1087,0.5767,4.0802,6.9951,0.4816
BOOST_NEGPULSE,262,0.94553,2.81408,0.9532,charge,2,6.66,4.107,281.1,100,9.7492,4.263,0.05,0.01,3000.0,0.5938
BOOST_NEGPULSE,262,0.94553,2.81408,0.9528,discharge,3,-32.361,4.1015,690.6,101,9.9731,1.0443,0.537,4.0922,8.1454,0.5363
BOOST_NEGPULSE,262,0.94553,2.81408,0.9532,charge,3,6.563,4.1079,386.3,101,11.701,2.3802,0.05,0.01,3000.0,0.5012
BOOST_NEGPULSE,262,0.94553,2.81408,0.9062,discharge,0,-2.815,4.083,4841.1,100,9.885,0.9513,0.3923,6.0123,7.6317,0.1435
BOOST_NEGPULSE,262,0.94553,2.81408,0.9063,charge,0,1.406,4.0841,70.4,101,9.8331,0.9032,0.6442,5.5438,7.7142,0.1424
BOOST_NEGPULSE,262,0.94553,2.81408,0.9061,discharge,1,-11.257,4.083,635.5,101,9.8899,1.0058,0.5657,5.1526,7.5307,0.2305
BOOST_NEGPULSE,262,0.94553,2.81408,0.9063,charge,1,5.627,4.0857,160.6,101,9.4867,1.0728,0.2801,5.024,6.9322,0.241
BOOST_NEGPULSE,262,0.94553,2.81408,0.906,discharge,2,-22.511,4.0822,680.7,101,9.813,1.0384,0.5968,4.8686,9.1457,0.39
BOOST_NEGPULSE,262,0.94553,2.81408,0.9063,charge,2,8.907,4.0871,280.9,101,7.4587,5.2489,0.0731,0.01,3000.0,0.591
BOOST_NEGPULSE,262,0.94553,2.81408,0.906,discharge,3,-32.361,4.0834,714.6,101,9.7798,0.891,0.5027,5.2247,10.4053,0.4151
BOOST_NEGPULSE,262,0.94553,2.81408,0.9063,charge,3,8.859,4.0886,386.1,100,9.3353,3.2764,0.05,0.01,2999.9997,0.6441
BOOST_NEGPULSE,262,0.94553,2.81408,0.8124,discharge,0,-2.817,4.0327,5407.0,101,9.2475,0.9087,0.5595,10.8526,10.874,0.1427
BOOST_NEGPULSE,262,0.94553,2.81408,0.8125,charge,0,1.406,4.0345,70.5,101,9.9065,0.8842,0.3833,8.3911,9.3268,0.0983
BOOST_NEGPULSE,262,0.94553,2.81408,0.8123,discharge,1,-11.259,4.0329,635.5,101,9.3884,0.9597,0.5924,8.4213,8.448,0.2028
BOOST_NEGPULSE,262,0.94553,2.81408,0.8125,charge,1,5.629,4.0378,160.8,100,9.3595,0.9226,0.6892,6.6406,9.1863,0.1604
BOOST_NEGPULSE,262,0.94553,2.81408,0.8123,discharge,2,-22.513,4.0341,680.8,101,9.4497,1.088,0.6795,6.5813,8.3652,0.4365
BOOST_NEGPULSE,262,0.94553,2.81408,0.8125,charge,2,13.111,4.0399,281.0,101,6.0549,6.1915,0.137,0.01,3000.0,1.4992
BOOST_NEGPULSE,262,0.94553,2.81408,0.8122,discharge,3,-32.361,4.0347,758.8,101,9.3665,0.9358,0.5613,5.9205,7.9223,0.4843
BOOST_NEGPULSE,262,0.94553,2.81408,0.8125,charge,3,13.141,4.0411,386.0,101,7.4914,4.6306,0.0604,0.01,3000.0,0.5071
BOOST_NEGPULSE,262,0.94553,2.81408,0.7186,discharge,0,-2.817,3.9275,5452.2,101,9.1383,0.9388,0.5226,11.7241,12.0778,0.12
BOOST_NEGPULSE,262,0.94553,2.81408,0.7187,charge,0,1.406,3.9298,70.5,100,9.1194,1.3458,1.2055,9.6801,15.2583,0.1246
BOOST_NEGPULSE,262,0.94553,2.81408,0.7186,discharge,1,-11.259,3.9269,635.5,101,9.0935,0.804,0.4435,7.0309,6.6724,0.2244
BOOST_NEGPULSE,262,0.94553,2.81408,0.7187,charge,1,5.627,3.9326,160.7,101,9.0614,0.9222,0.7349,5.9837,9.5715,0.1375
BOOST_NEGPULSE,262,0.94553,2.81408,0.7185,discharge,2,-22.513,3.928,680.7,101,9.1697,1.0886,0.6729,5.0899,7.2039,0.4197
BOOST_NEGPULSE,262,0.94553,2.81408,0.7188,charge,2,16.886,3.9346,280.8,100,7.5105,1.7782,0.0832,5.6801,8.3501,0.7215
BOOST_NEGPULSE,262,0.94553,2.81408,0.7184,discharge,3,-32.359,3.9286,801.2,101,9.1017,0.9775,0.6451,4.9573,8.1163,0.5125
BOOST_NEGPULSE,262,0.94553,2.81408,0.7188,charge,3,23.004,3.9354,386.2,101,5.9242,5.6043,0.1502,0.01,2999.9878,1.4032
BOOST_NEGPULSE,262,0.94553,2.81408,0.6248,discharge,0,-2.815,3.8478,5554.8,101,8.9878,0.7833,0.4803,10.8242,11.2597,0.1349
BOOST_NEGPULSE,262,0.94553,2.81408,0.6249,charge,0,1.406,3.8501,70.6,101,9.3064,1.3029,1.3031,10.244,16.4275,0.1191
BOOST_NEGPULSE,262,0.94553,2.81408,0.6248,discharge,1,-11.259,3.8484,635.5,101,9.2336,0.8533,0.5646,6.7122,7.7227,0.193
BOOST_NEGPULSE,262,0.94553,2.81408,0.6249,charge,1,5.627,3.8526,160.6,101,9.1101,0.8157,0.5153,6.717,9.0563,0.1428
BOOST_NEGPULSE,262,0.94553,2.81408,0.6247,discharge,2,-22.511,3.848,680.8,101,9.2247,0.8201,0.585,5.6485,8.2554,0.3743
