cell,cycle,SOH,SOC,OCV_V,V_dis_V,V_chg_V,hyst_mV
CC,445,0.94476,0.32,3.59068,3.57206,3.60931,37.25
CC,445,0.94476,0.33,3.59795,3.57976,3.61614,36.39
CC,445,0.94476,0.34,3.60504,3.58755,3.62254,34.99
CC,445,0.94476,0.35,3.61204,3.59493,3.62914,34.21
CC,445,0.94476,0.36,3.61855,3.60176,3.63534,33.59
CC,445,0.94476,0.37,3.62524,3.60884,3.64164,32.8
CC,445,0.94476,0.38,3.63168,3.61534,3.64803,32.69
CC,445,0.94476,0.39,3.63815,3.62186,3.65444,32.58
CC,445,0.94476,0.4,3.64479,3.62864,3.66094,32.3
CC,445,0.94476,0.41,3.65142,3.63514,3.6677,32.56
CC,445,0.94476,0.42,3.65825,3.64186,3.67465,32.8
CC,445,0.94476,0.43,3.66549,3.64895,3.68203,33.08
CC,445,0.94476,0.44,3.67295,3.65615,3.68974,33.6
CC,445,0.94476,0.45,3.6809,3.66376,3.69804,34.29
CC,445,0.94476,0.46,3.6892,3.67186,3.70655,34.7
CC,445,0.94476,0.47,3.69785,3.68016,3.71554,35.38
CC,445,0.94476,0.48,3.70715,3.68906,3.72524,36.17
CC,445,0.94476,0.49,3.71675,3.69856,3.73494,36.39
CC,445,0.94476,0.5,3.72659,3.70796,3.74522,37.26
CC,445,0.94476,0.51,3.73665,3.71796,3.75534,37.39
CC,445,0.94476,0.52,3.7466,3.72767,3.76554,37.86
CC,445,0.94476,0.53,3.75695,3.73797,3.77593,37.96
CC,445,0.94476,0.54,3.76705,3.74826,3.78584,37.57
CC,445,0.94476,0.55,3.77708,3.75813,3.79602,37.89
CC,445,0.94476,0.56,3.7871,3.76834,3.80585,37.51
CC,445,0.94476,0.57,3.79723,3.77863,3.81584,37.2
CC,445,0.94476,0.58,3.80748,3.78873,3.82624,37.51
CC,445,0.94476,0.59,3.81784,3.79914,3.83654,37.4
CC,445,0.94476,0.6,3.82863,3.81014,3.84713,36.99
CC,445,0.94476,0.61,3.83963,3.82124,3.85802,36.78
CC,445,0.94476,0.62,3.85084,3.83314,3.86854,35.4
CC,445,0.94476,0.63,3.86219,3.84524,3.87914,33.89
CC,445,0.94476,0.64,3.87349,3.85754,3.88944,31.9
CC,445,0.94476,0.65,3.88373,3.86873,3.89874,30.01
CC,445,0.94476,0.66,3.89254,3.87823,3.90685,28.62
CC,445,0.94476,0.67,3.90024,3.88664,3.91385,27.22
CC,445,0.94476,0.68,3.9073,3.89403,3.92056,26.53
CC,445,0.94476,0.69,3.91424,3.90132,3.92717,25.86
CC,445,0.94476,0.7,3.92125,3.90812,3.93437,26.24
CC,445,0.94476,0.71,3.92875,3.91562,3.94188,26.27
CC,445,0.94476,0.72,3.93699,3.92342,3.95057,27.15
CC,445,0.94476,0.73,3.94599,3.93173,3.96026,28.54
CC,445,0.94476,0.74,3.9558,3.94113,3.97047,29.34
CC,445,0.94476,0.75,3.96669,3.95132,3.98206,30.73
CC,445,0.94476,0.76,3.97825,3.96214,3.99436,32.22
CC,445,0.94476,0.77,3.99054,3.97403,4.00706,33.03
CC,445,0.94476,0.78,4.00309,3.98603,4.02015,34.11
CC,445,0.94476,0.79,4.01575,3.99873,4.03276,34.04
CC,445,0.94476,0.8,4.02789,4.01092,4.04486,33.94
CC,445,0.94476,0.81,4.03915,4.02212,4.05617,34.05
CC,445,0.94476,0.82,4.04954,4.03272,4.06637,33.65
CC,445,0.94476,0.83,4.0586,4.04222,4.07498,32.76
CC,445,0.94476,0.84,4.06595,4.05112,4.08078,29.67
CC,445,0.94476,0.85,4.07165,4.05871,4.08458,25.88
CC,445,0.94476,0.86,4.0756,4.06421,4.087,22.79
CC,445,0.94476,0.87,4.07875,4.068,4.08949,21.49
CC,445,0.94476,0.88,4.0813,4.0704,4.09219,21.78
CC,445,0.94476,0.89,4.0838,4.0728,4.0948,21.99
CC,445,0.94476,0.9,4.0864,4.0749,4.09789,22.98
CC,445,0.94476,0.91,4.08964,4.0776,4.10168,24.08
CC,445,0.94476,0.92,4.09299,4.0802,4.10579,25.59
CC,445,0.94476,0.93,4.09749,4.0838,4.11118,27.37
CC,445,0.94476,0.94,4.1027,4.0879,4.1175,29.6
CC,445,0.94476,0.95,4.10965,4.0935,4.1258,32.3
CC,445,0.94476,0.96,4.11845,4.1008,4.1361,35.3
CC,445,0.94476,0.97,4.13,4.1107,4.1493,38.6
CC,445,0.94476,0.98,4.1453,4.12421,4.1664,42.19
CC,445,0.94476,0.99,4.16565,4.144,4.1873,43.3
CC,520,0.93036,0.06,2.98051,2.89202,3.069,176.98
CC,520,0.93036,0.07,3.12,3.05318,3.18682,133.64
CC,520,0.93036,0.08,3.21118,3.15532,3.26703,111.71
CC,520,0.93036,0.09,3.27834,3.22882,3.32787,99.05
CC,520,0.93036,0.1,3.32711,3.28156,3.37267,91.11
CC,520,0.93036,0.11,3.35677,3.31979,3.39376,73.97
CC,520,0.93036,0.12,3.37661,3.34778,3.40544,57.66
CC,520,0.93036,0.13,3.39131,3.36743,3.41519,47.76
CC,520,0.93036,0.14,3.40273,3.38177,3.42369,41.93
CC,520,0.93036,0.15,3.41234,3.39315,3.43153,38.38
CC,520,0.93036,0.16,3.421,3.40275,3.43926,36.51
CC,520,0.93036,0.17,3.42956,3.41171,3.44741,35.69
CC,520,0.93036,0.18,3.43785,3.41988,3.45581,35.93
CC,520,0.93036,0.19,3.44713,3.42878,3.46549,36.72
CC,520,0.93036,0.2,3.45771,3.43908,3.47634,37.26
CC,520,0.93036,0.21,3.46949,3.45098,3.488,37.02
CC,520,0.93036,0.22,3.4819,3.46348,3.50032,36.84
CC,520,0.93036,0.23,3.49386,3.47531,3.51241,37.1
CC,520,0.93036,0.24,3.50566,3.48671,3.52462,37.9
CC,520,0.93036,0.25,3.51715,3.49791,3.5364,38.48
CC,520,0.93036,0.26,3.52803,3.50814,3.54792,39.78
CC,520,0.93036,0.27,3.53835,3.51824,3.55847,40.22
CC,520,0.93036,0.28,3.54833,3.52774,3.56891,41.16
CC,520,0.93036,0.29,3.55793,3.53738,3.57848,41.11
CC,520,0.93036,0.3,3.56693,3.54651,3.58735,40.84
CC,520,0.93036,0.31,3.57569,3.55572,3.59565,39.93
CC,520,0.93036,0.32,3.58375,3.56433,3.60316,38.83
CC,520,0.93036,0.33,3.59157,3.5726,3.61053,37.92
CC,520,0.93036,0.34,3.59908,3.58073,3.61743,36.7
CC,520,0.93036,0.35,3.60625,3.5883,3.6242,35.9
CC,520,0.93036,0.36,3.61332,3.5959,3.63074,34.83
CC,520,0.93036,0.37,3.61993,3.60293,3.63694,34.01
CC,520,0.93036,0.38,3.62672,3.61,3.64344,33.44
CC,520,0.93036,0.39,3.63324,3.61683,3.64964,32.81
CC,520,0.93036,0.4,3.63983,3.62339,3.65628,32.89
CC,520,0.93036,0.41,3.64648,3.63008,3.66287,32.79
CC,520,0.93036,0.42,3.65336,3.63698,3.66973,32.75
CC,520,0.93036,0.43,3.66041,3.64378,3.67703,33.25
CC,520,0.93036,0.44,3.66761,3.65086,3.68436,33.5
CC,520,0.93036,0.45,3.67537,3.65836,3.69238,34.02
CC,520,0.93036,0.46,3.68338,3.66596,3.7008,34.85
CC,520,0.93036,0.47,3.69177,3.67413,3.7094,35.27
CC,520,0.93036,0.48,3.70085,3.68283,3.71888,36.04
CC,520,0.93036,0.49,3.71008,3.69173,3.72843,36.7
CC,520,0.93036,0.5,3.71984,3.70134,3.73835,37.01
CC,520,0.93036,0.51,3.72992,3.71114,3.74871,37.57
CC,520,0.93036,0.52,3.73992,3.72104,3.75881,37.77
CC,520,0.93036,0.53,3.75036,3.73142,3.76931,37.89
CC,520,0.93036,0.54,3.76053,3.74156,3.77951,37.95
CC,520,0.93036,0.55,3.77066,3.75178,3.78953,37.75
CC,520,0.93036,0.56,3.78055,3.76172,3.79938,37.66
CC,520,0.93036,0.57,3.79047,3.77146,3.80948,38.02
CC,520,0.93036,0.58,3.80035,3.78134,3.81936,38.02
CC,520,0.93036,0.59,3.81058,3.79172,3.82944,37.72
CC,520,0.93036,0.6,3.82089,3.80186,3.83992,38.06
CC,520,0.93036,0.61,3.8313,3.81247,3.85012,37.65
CC,520,0.93036,0.62,3.84211,3.82352,3.8607,37.18
CC,520,0.93036,0.63,3.85272,3.83447,3.87096,36.49
CC,520,0.93036,0.64,3.86385,3.84622,3.88148,35.26
CC,520,0.93036,0.65,3.87468,3.85797,3.89138,33.41
CC,520,0.93036,0.66,3.88503,3.86932,3.90074,31.42
CC,520,0.93036,0.67,3.8943,3.87948,3.90912,29.64
CC,520,0.93036,0.68,3.90225,3.88821,3.91629,28.08
CC,520,0.93036,0.69,3.9096,3.896,3.9232,27.2
CC,520,0.93036,0.7,3.91678,3.90352,3.93004,26.52
CC,520,0.93036,0.71,3.92405,3.91062,3.93747,26.85
CC,520,0.93036,0.72,3.932,3.91848,3.94552,27.04
CC,520,0.93036,0.73,3.94064,3.92671,3.95457,27.86
CC,520,0.93036,0.74,3.95,3.9356,3.9644,28.8
CC,520,0.93036,0.75,3.96025,3.9452,3.97529,30.09
CC,520,0.93036,0.76,3.97158,3.95597,3.98718,31.21
CC,520,0.93036,0.77,3.98334,3.96721,3.99947,32.26
CC,520,0.93036,0.78,3.99592,3.97927,4.01257,33.3
CC,520,0.93036,0.79,4.00845,3.99152,4.02539,33.88
CC,520,0.93036,0.8,4.02102,4.00408,4.03796,33.88
CC,520,0.93036,0.81,4.03285,4.01601,4.04969,33.68
CC,520,0.93036,0.82,4.0439,4.02702,4.06078,33.76
CC,520,0.93036,0.83,4.05391,4.03752,4.0703,32.78
CC,520,0.93036,0.84,4.0624,4.04665,4.07814,31.49
CC,520,0.93036,0.85,4.06882,4.05494,4.08269,27.75
CC,520,0.93036,0.86,4.07372,4.06157,4.08587,24.3
CC,520,0.93036,0.87,4.07724,4.06618,4.08829,22.11
CC,520,0.93036,0.88,4.08013,4.06939,4.09088,21.49
CC,520,0.93036,0.89,4.08264,4.07159,4.09368,22.09
CC,520,0.93036,0.9,4.08519,4.07389,4.09649,22.6
CC,520,0.93036,0.91,4.08827,4.07649,4.10006,23.57
CC,520,0.93036,0.92,4.09159,4.07899,4.10418,25.19
CC,520,0.93036,0.93,4.09554,4.08218,4.10889,26.71
CC,520,0.93036,0.94,4.10063,4.08629,4.11498,28.69
CC,520,0.93036,0.95,4.10698,4.09108,4.12287,31.78
CC,520,0.93036,0.96,4.11512,4.09798,4.13226,34.28
CC,520,0.93036,0.97,4.12582,4.10699,4.14466,37.67
CC,520,0.93036,0.98,4.13981,4.11968,4.15995,40.27
CC,520,0.93036,0.99,4.15871,4.13809,4.17933,41.24
CC,595,0.9237,0.06,2.81015,2.65058,2.96972,319.14
CC,595,0.9237,0.07,3.04563,2.96221,3.12904,166.83
CC,595,0.9237,0.08,3.16028,3.09423,3.22633,132.1
CC,595,0.9237,0.09,3.24057,3.18393,3.29721,113.28
CC,595,0.9237,0.1,3.30061,3.24972,3.35149,101.77
CC,595,0.9237,0.11,3.34145,3.297,3.3859,88.9
CC,595,0.9237,0.12,3.36633,3.33169,3.40097,69.28
CC,595,0.9237,0.13,3.38374,3.35611,3.41138,55.27
CC,595,0.9237,0.14,3.39699,3.37363,3.42034,46.71
CC,595,0.9237,0.15,3.40752,3.38664,3.42841,41.78
CC,595,0.9237,0.16,3.41673,3.39742,3.43605,38.63
CC,595,0.9237,0.17,3.42523,3.40654,3.44391,37.37
CC,595,0.9237,0.18,3.43364,3.41523,3.45205,36.82
CC,595,0.9237,0.19,3.44243,3.42374,3.46113,37.39
CC,595,0.9237,0.2,3.4521,3.43294,3.47126,38.31
CC,595,0.9237,0.21,3.4632,3.44392,3.48247,38.55
CC,595,0.9237,0.22,3.47559,3.45641,3.49478,38.36
CC,595,0.9237,0.23,3.4878,3.46862,3.50698,38.36
CC,595,0.9237,0.24,3.49988,3.48051,3.51926,38.74
CC,595,0.9237,0.25,3.51156,3.49174,3.53138,39.65
CC,595,0.9237,0.26,3.52283,3.50262,3.54305,40.43
CC,595,0.9237,0.27,3.53344,3.51274,3.55415,41.42
CC,595,0.9237,0.28,3.5436,3.52244,3.56475,42.32
CC,595,0.9237,0.29,3.55344,3.53224,3.57464,42.4
CC,595,0.9237,0.3,3.56267,3.54134,3.584,42.66
CC,595,0.9237,0.31,3.57172,3.55074,3.5927,41.96
CC,595,0.9237,0.32,3.57999,3.55954,3.60044,40.9
CC,595,0.9237,0.33,3.58812,3.56825,3.60799,39.74
CC,595,0.9237,0.34,3.5957,3.57634,3.61505,38.71
CC,595,0.9237,0.35,3.60315,3.58444,3.62185,37.41
CC,595,0.9237,0.36,3.61009,3.59186,3.62831,36.45
CC,595,0.9237,0.37,3.61713,3.59935,3.63491,35.56
CC,595,0.9237,0.38,3.62381,3.60635,3.64126,34.91
CC,595,0.9237,0.39,3.63054,3.61335,3.64772,34.37
CC,595,0.9237,0.4,3.63719,3.62026,3.65412,33.86
CC,595,0.9237,0.41,3.64379,3.62685,3.66072,33.87
CC,595,0.9237,0.42,3.6507,3.63374,3.66766,33.92
CC,595,0.9237,0.43,3.6575,3.64038,3.67462,34.24
CC,595,0.9237,0.44,3.66483,3.64745,3.68221,34.76
CC,595,0.9237,0.45,3.6724,3.65494,3.68986,34.92
CC,595,0.9237,0.46,3.68018,3.66235,3.69801,35.66
CC,595,0.9237,0.47,3.68864,3.67054,3.70674,36.2
CC,595,0.9237,0.48,3.69742,3.67884,3.71599,37.14
CC,595,0.9237,0.49,3.70654,3.68764,3.72543,37.79
CC,595,0.9237,0.5,3.71631,3.69714,3.73548,38.35
CC,595,0.9237,0.51,3.72598,3.70654,3.74543,38.89
CC,595,0.9237,0.52,3.73622,3.71661,3.75583,39.22
CC,595,0.9237,0.53,3.74658,3.72683,3.76633,39.5
CC,595,0.9237,0.54,3.75661,3.73674,3.77648,39.75
CC,595,0.9237,0.55,3.76668,3.74684,3.78653,39.7
CC,595,0.9237,0.56,3.77693,3.75712,3.79673,39.61
CC,595,0.9237,0.57,3.78669,3.76694,3.80643,39.49
CC,595,0.9237,0.58,3.79673,3.77687,3.81658,39.72
CC,595,0.9237,0.59,3.80682,3.78716,3.82648,39.33
CC,595,0.9237,0.6,3.81694,3.79717,3.83672,39.54
CC,595,0.9237,0.61,3.82714,3.80756,3.84672,39.15
CC,595,0.9237,0.62,3.83784,3.81846,3.85722,38.76
CC,595,0.9237,0.63,3.84834,3.82927,3.86742,38.14
CC,595,0.9237,0.64,3.85929,3.84066,3.87792,37.26
CC,595,0.9237,0.65,3.87036,3.85266,3.88806,35.4
CC,595,0.9237,0.66,3.88101,3.86426,3.89776,33.5
CC,595,0.9237,0.67,3.89091,3.87525,3.90656,31.31
CC,595,0.9237,0.68,3.89959,3.88467,3.91451,29.84
CC,595,0.9237,0.69,3.90729,3.89307,3.92151,28.44
CC,595,0.9237,0.7,3.91452,3.90067,3.92836,27.69
CC,595,0.9237,0.71,3.92177,3.90778,3.93576,27.98
CC,595,0.9237,0.72,3.92963,3.91547,3.94378,28.3
CC,595,0.9237,0.73,3.93782,3.92329,3.95235,29.06
CC,595,0.9237,0.74,3.94704,3.93188,3.9622,30.32
CC,595,0.9237,0.75,3.95704,3.94138,3.97269,31.31
CC,595,0.9237,0.76,3.96787,3.95159,3.98416,32.57
CC,595,0.9237,0.77,3.97957,3.96248,3.99666,34.18
CC,595,0.9237,0.78,3.99182,3.97428,4.00936,35.08
CC,595,0.9237,0.79,4.00433,3.98619,4.02247,36.28
CC,595,0.9237,0.8,4.01689,3.99859,4.0352,36.62
CC,595,0.9237,0.81,4.02877,4.01029,4.04726,36.97
CC,595,0.9237,0.82,4.04025,4.02179,4.0587,36.92
CC,595,0.9237,0.83,4.05044,4.03229,4.06859,36.3
CC,595,0.9237,0.84,4.05957,4.04219,4.07695,34.76
CC,595,0.9237,0.85,4.06651,4.0508,4.08222,31.42
CC,595,0.9237,0.86,4.07192,4.0583,4.08554,27.24
CC,595,0.9237,0.87,4.07623,4.0642,4.08826,24.06
CC,595,0.9237,0.88,4.07931,4.0678,4.09082,23.02
CC,595,0.9237,0.89,4.08219,4.0707,4.09368,22.98
CC,595,0.9237,0.9,4.08474,4.0729,4.09658,23.68
CC,595,0.9237,0.91,4.08784,4.0755,4.10018,24.68
CC,595,0.9237,0.92,4.09112,4.0781,4.10414,26.04
CC,595,0.9237,0.93,4.0952,4.0811,4.1093,28.2
CC,595,0.9237,0.94,4.10015,4.0851,4.1152,30.1
CC,595,0.9237,0.95,4.10623,4.0899,4.12256,32.66
CC,595,0.9237,0.96,4.11425,4.0962,4.1323,36.1
CC,595,0.9237,0.97,4.12459,4.105,4.14418,39.18
CC,595,0.9237,0.98,4.13816,4.117,4.15932,42.32
CC,595,0.9237,0.99,4.15658,4.1349,4.17825,43.35
CC,670,0.91844,0.07,2.98663,2.88341,3.08984,206.43
CC,670,0.91844,0.08,3.12338,3.04583,3.20093,155.1
CC,670,0.91844,0.09,3.21374,3.14892,3.27856,129.64
CC,670,0.91844,0.1,3.28056,3.22365,3.33747,113.82
CC,670,0.91844,0.11,3.32904,3.27853,3.37954,101.01
CC,670,0.91844,0.12,3.35848,3.31826,3.39869,80.43
CC,670,0.91844,0.13,3.37831,3.34686,3.40977,62.91
CC,670,0.91844,0.14,3.39315,3.36733,3.41897,51.64
CC,670,0.91844,0.15,3.40467,3.38197,3.42737,45.4
CC,670,0.91844,0.16,3.41434,3.39368,3.43499,41.31
CC,670,0.91844,0.17,3.42314,3.40342,3.44287,39.46
CC,670,0.91844,0.18,3.43155,3.4123,3.45079,38.49
CC,670,0.91844,0.19,3.44024,3.42092,3.45956,38.64
CC,670,0.91844,0.2,3.44962,3.4298,3.46945,39.64
CC,670,0.91844,0.21,3.46027,3.44029,3.48025,39.95
CC,670,0.91844,0.22,3.47218,3.45207,3.4923,40.23
CC,670,0.91844,0.23,3.48464,3.46466,3.50463,39.98
CC,670,0.91844,0.24,3.49674,3.47667,3.51682,40.15
CC,670,0.91844,0.25,3.50851,3.48799,3.52904,41.04
CC,670,0.91844,0.26,3.51997,3.49919,3.54076,41.56
CC,670,0.91844,0.27,3.53084,3.50942,3.55226,42.84
CC,670,0.91844,0.28,3.54119,3.51958,3.5628,43.22
CC,670,0.91844,0.29,3.55105,3.5292,3.57289,43.69
CC,670,0.91844,0.3,3.56053,3.5385,3.58256,44.06
CC,670,0.91844,0.31,3.56971,3.548,3.59141,43.4
CC,670,0.91844,0.32,3.57816,3.55682,3.59951,42.7
CC,670,0.91844,0.33,3.58641,3.56562,3.6072,41.58
CC,670,0.91844,0.34,3.59416,3.57412,3.61421,40.1
CC,670,0.91844,0.35,3.60156,3.58193,3.6212,39.27
CC,670,0.91844,0.36,3.60896,3.58992,3.628,38.09
CC,670,0.91844,0.37,3.61583,3.59714,3.63452,37.38
CC,670,0.91844,0.38,3.62273,3.60463,3.64083,36.2
CC,670,0.91844,0.39,3.62948,3.61153,3.64743,35.9
CC,670,0.91844,0.4,3.63617,3.61852,3.65383,35.31
CC,670,0.91844,0.41,3.64285,3.62525,3.66044,35.19
CC,670,0.91844,0.42,3.64983,3.63224,3.66743,35.19
CC,670,0.91844,0.43,3.65665,3.63897,3.67433,35.36
CC,670,0.91844,0.44,3.66403,3.64614,3.68192,35.78
CC,670,0.91844,0.45,3.6715,3.65345,3.68954,36.09
CC,670,0.91844,0.46,3.67942,3.66094,3.6979,36.97
CC,670,0.91844,0.47,3.68769,3.66886,3.70653,37.67
CC,670,0.91844,0.48,3.69642,3.67724,3.7156,38.37
CC,670,0.91844,0.49,3.70582,3.68624,3.72539,39.15
CC,670,0.91844,0.5,3.71522,3.69534,3.7351,39.76
CC,670,0.91844,0.51,3.7253,3.70513,3.74548,40.35
CC,670,0.91844,0.52,3.73532,3.71494,3.7557,40.76
CC,670,0.91844,0.53,3.74561,3.72522,3.76599,40.77
CC,670,0.91844,0.54,3.75592,3.73543,3.7764,40.98
CC,670,0.91844,0.55,3.76591,3.74534,3.78648,41.14
CC,670,0.91844,0.56,3.77612,3.75564,3.7966,40.97
CC,670,0.91844,0.57,3.78606,3.76573,3.80639,40.66
CC,670,0.91844,0.58,3.79599,3.77544,3.81654,41.1
CC,670,0.91844,0.59,3.80589,3.78553,3.82625,40.72
CC,670,0.91844,0.6,3.81603,3.79574,3.83633,40.59
CC,670,0.91844,0.61,3.82623,3.80593,3.84653,40.6
CC,670,0.91844,0.62,3.83658,3.81663,3.85653,39.9
CC,670,0.91844,0.63,3.84708,3.82732,3.86684,39.52
CC,670,0.91844,0.64,3.85769,3.83853,3.87685,38.32
CC,670,0.91844,0.65,3.86838,3.84982,3.88694,37.12
CC,670,0.91844,0.66,3.87936,3.86171,3.89701,35.3
CC,670,0.91844,0.67,3.8893,3.87264,3.90596,33.32
CC,670,0.91844,0.68,3.89854,3.88284,3.91424,31.4
CC,670,0.91844,0.69,3.90651,3.89146,3.92156,30.1
CC,670,0.91844,0.7,3.91381,3.89907,3.92855,29.48
CC,670,0.91844,0.71,3.9213,3.90646,3.93614,29.68
CC,670,0.91844,0.72,3.92906,3.91416,3.94396,29.8
CC,670,0.91844,0.73,3.9374,3.92197,3.95283,30.86
CC,670,0.91844,0.74,3.94669,3.93075,3.96264,31.88
CC,670,0.91844,0.75,3.95645,3.93987,3.97304,33.16
CC,670,0.91844,0.76,3.96744,3.95006,3.98483,34.77
CC,670,0.91844,0.77,3.97904,3.96106,3.99702,35.96
CC,670,0.91844,0.78,3.99126,3.97236,4.01016,37.8
CC,670,0.91844,0.79,4.00376,3.98445,4.02306,38.61
CC,670,0.91844,0.8,4.01606,3.99636,4.03576,39.4
CC,670,0.91844,0.81,4.02826,4.00836,4.04816,39.8
CC,670,0.91844,0.82,4.03937,4.01947,4.05927,39.8
CC,670,0.91844,0.83,4.04986,4.03026,4.06946,39.2
CC,670,0.91844,0.84,4.05863,4.03987,4.07739,37.51
CC,670,0.91844,0.85,4.06578,4.04897,4.08259,33.61
CC,670,0.91844,0.86,4.07129,4.05658,4.08599,29.4
CC,670,0.91844,0.87,4.07574,4.06289,4.0886,25.71
CC,670,0.91844,0.88,4.07924,4.06699,4.09148,24.49
CC,670,0.91844,0.89,4.08224,4.07009,4.09438,24.29
CC,670,0.91844,0.9,4.08495,4.0725,4.0974,24.9
CC,670,0.91844,0.91,4.08809,4.07509,4.10108,25.99
CC,670,0.91844,0.92,4.09169,4.0778,4.10558,27.78
CC,670,0.91844,0.93,4.09569,4.0808,4.11059,29.79
CC,670,0.91844,0.94,4.10088,4.0847,4.11707,32.38
CC,670,0.91844,0.95,4.10733,4.08949,4.12517,35.67
CC,670,0.91844,0.96,4.11555,4.0961,4.135,38.9
CC,670,0.91844,0.97,4.12625,4.10479,4.1477,42.91
CC,670,0.91844,0.98,4.1405,4.11749,4.1635,46.01
CC,670,0.91844,0.99,4.15915,4.13549,4.1828,47.31
CC,745,0.91166,0.07,2.82597,2.65076,3.00117,350.4
CC,745,0.91166,0.08,3.05138,2.95304,3.14973,196.69
CC,745,0.91166,0.09,3.16359,3.08512,3.24207,156.96
CC,745,0.91166,0.1,3.24283,3.17566,3.30999,134.33
CC,745,0.91166,0.11,3.3021,3.24252,3.36168,119.16
CC,745,0.91166,0.12,3.34252,3.29298,3.39205,99.07
CC,745,0.91166,0.13,3.36764,3.32968,3.4056,75.92
CC,745,0.91166,0.14,3.38574,3.35572,3.41577,60.05
CC,745,0.91166,0.15,3.39914,3.37406,3.42423,50.17
CC,745,0.91166,0.16,3.41009,3.38778,3.4324,44.62
CC,745,0.91166,0.17,3.41917,3.39846,3.43989,41.43
CC,745,0.91166,0.18,3.42777,3.40784,3.44771,39.87
CC,745,0.91166,0.19,3.43648,3.41674,3.45621,39.47
CC,745,0.91166,0.2,3.44533,3.42538,3.46529,39.91
CC,745,0.91166,0.21,3.45515,3.43474,3.47557,40.83
CC,745,0.91166,0.22,3.46662,3.4458,3.48744,41.64
CC,745,0.91166,0.23,3.47886,3.45808,3.49965,41.57
CC,745,0.91166,0.24,3.49124,3.4702,3.51228,42.08
CC,745,0.91166,0.25,3.50337,3.48208,3.52466,42.58
CC,745,0.91166,0.26,3.51498,3.49342,3.53654,43.12
CC,745,0.91166,0.27,3.52609,3.50402,3.54816,44.14
CC,745,0.91166,0.28,3.53678,3.51444,3.55911,44.67
CC,745,0.91166,0.29,3.54687,3.52416,3.56957,45.41
CC,745,0.91166,0.3,3.55666,3.53392,3.5794,45.48
CC,745,0.91166,0.31,3.56584,3.54334,3.58835,45.01
CC,745,0.91166,0.32,3.57475,3.55236,3.59715,44.79
CC,745,0.91166,0.33,3.58314,3.56142,3.60485,43.43
CC,745,0.91166,0.34,3.59114,3.5699,3.61238,42.48
CC,745,0.91166,0.35,3.59879,3.57832,3.61926,40.94
CC,745,0.91166,0.36,3.60625,3.58626,3.62624,39.98
CC,745,0.91166,0.37,3.61324,3.59368,3.6328,39.12
CC,745,0.91166,0.38,3.62028,3.60128,3.63928,38.0
CC,745,0.91166,0.39,3.6272,3.60849,3.64591,37.42
CC,745,0.91166,0.4,3.63397,3.6157,3.65223,36.52
CC,745,0.91166,0.41,3.64086,3.62269,3.65904,36.35
CC,745,0.91166,0.42,3.6478,3.6297,3.6659,36.2
CC,745,0.91166,0.43,3.65479,3.63677,3.6728,36.03
CC,745,0.91166,0.44,3.6619,3.64364,3.68017,36.54
CC,745,0.91166,0.45,3.66944,3.65089,3.68799,37.1
CC,745,0.91166,0.46,3.6772,3.6584,3.69599,37.58
CC,745,0.91166,0.47,3.68539,3.6661,3.70467,38.57
CC,745,0.91166,0.48,3.69403,3.67446,3.7136,39.15
CC,745,0.91166,0.49,3.70317,3.6831,3.72324,40.14
CC,745,0.91166,0.5,3.71258,3.69209,3.73307,40.98
CC,745,0.91166,0.51,3.72252,3.70177,3.74327,41.5
CC,745,0.91166,0.52,3.73251,3.71146,3.75356,42.1
CC,745,0.91166,0.53,3.74285,3.72167,3.76402,42.35
CC,745,0.91166,0.54,3.75302,3.73176,3.77429,42.53
CC,745,0.91166,0.55,3.76334,3.7421,3.78457,42.47
CC,745,0.91166,0.56,3.7734,3.7521,3.79469,42.59
CC,745,0.91166,0.57,3.78335,3.76229,3.8044,42.11
CC,745,0.91166,0.58,3.7933,3.77213,3.81448,42.35
CC,745,0.91166,0.59,3.80329,3.78218,3.82439,42.21
CC,745,0.91166,0.6,3.81325,3.79229,3.83422,41.92
CC,745,0.91166,0.61,3.8231,3.8022,3.844,41.8
CC,745,0.91166,0.62,3.8334,3.81262,3.85418,41.56
CC,745,0.91166,0.63,3.84374,3.82318,3.86429,41.11
CC,745,0.91166,0.64,3.85406,3.8339,3.87422,40.31
CC,745,0.91166,0.65,3.86469,3.84499,3.88438,39.39
CC,745,0.91166,0.66,3.87544,3.85658,3.8943,37.72
CC,745,0.91166,0.67,3.88559,3.86752,3.90366,36.14
CC,745,0.91166,0.68,3.89537,3.8783,3.91244,34.14
CC,745,0.91166,0.69,3.90407,3.88801,3.92014,32.13
CC,745,0.91166,0.7,3.9118,3.89624,3.92736,31.12
CC,745,0.91166,0.71,3.91948,3.90432,3.93465,30.34
CC,745,0.91166,0.72,3.92729,3.91183,3.94274,30.91
CC,745,0.91166,0.73,3.93535,3.91944,3.95126,31.82
CC,745,0.91166,0.74,3.94452,3.92801,3.96102,33.01
CC,745,0.91166,0.75,3.95438,3.93714,3.97163,34.49
CC,745,0.91166,0.76,3.96488,3.94684,3.98292,36.08
CC,745,0.91166,0.77,3.97646,3.95751,3.99541,37.9
CC,745,0.91166,0.78,3.98833,3.96854,4.00811,39.57
CC,745,0.91166,0.79,4.00086,3.98041,4.0213,40.9
CC,745,0.91166,0.8,4.01308,3.99214,4.03402,41.88
