cell,cycle,SOC,direction,I_A,tau_s,tau_actual_s,T_C,rest_before_s,V_pre_V,V_tau_V,R_mOhm,CAP_Ah,SOH
RPC_US06,867,0.5451,discharge,-29.695,10.0,9.0,,300.0,3.7158,3.2059,17.171,2.713,0.91032
RPC_US06,867,0.4546,discharge,-29.641,2.0,2.0,,300.0,3.6391,3.2164,14.2607,2.713,0.91032
RPC_US06,867,0.4546,discharge,-29.641,10.0,9.0,,300.0,3.6391,3.1134,17.7356,2.713,0.91032
RPC_US06,867,0.3642,discharge,-29.52,2.0,1.0,,300.0,3.5773,3.1576,14.2172,2.713,0.91032
RPC_US06,867,0.3642,discharge,-29.52,10.0,9.0,,300.0,3.5773,3.0024,19.4746,2.713,0.91032
RPC_US06,867,0.2739,discharge,-28.444,2.0,2.0,,300.0,3.4953,2.9769,18.2253,2.713,0.91032
RPC_US06,867,0.2739,discharge,-28.444,10.0,9.0,,300.0,3.4953,2.6805,28.6458,2.713,0.91032
RPC_US06,867,0.2293,discharge,-21.886,2.0,2.0,,300.0,3.4372,2.944,22.5355,2.713,0.91032
RPC_US06,867,0.2293,discharge,-21.886,10.0,9.0,,300.0,3.4372,2.5268,41.5983,2.713,0.91032
RPC_US06,867,0.1848,discharge,-12.884,2.0,2.0,,300.0,3.3911,2.9663,32.9698,2.713,0.91032
RPC_US06,867,0.1848,discharge,-12.884,10.0,9.0,,300.0,3.3911,2.5396,66.0872,2.713,0.91032
RPC_US06,867,0.14,discharge,-7.84,2.0,2.0,,300.0,3.3479,2.9652,48.8163,2.713,0.91032
RPC_US06,867,0.14,discharge,-7.84,10.0,9.0,,300.0,3.3479,2.5135,106.434,2.713,0.91032
RPC_US06,867,0.1131,discharge,-4.893,2.0,2.0,,300.0,3.2322,2.9176,64.3012,2.713,0.91032
RPC_US06,867,0.1131,discharge,-4.893,10.0,9.0,,300.0,3.2322,2.5196,145.6485,2.713,0.91032
RPC_US06,867,0.0996,discharge,-3.639,2.0,2.0,,300.0,3.1266,2.8612,72.9281,2.713,0.91032
RPC_US06,867,0.0996,discharge,-3.639,10.0,9.0,,300.0,3.1266,2.5138,168.3887,2.713,0.91032
RPC_US06,867,0.9552,charge,2.852,2.0,2.0,,300.0,4.0842,4.15,23.0703,2.713,0.91032
RPC_US06,867,0.9552,charge,2.852,10.0,9.0,,300.0,4.0842,4.15,23.0703,2.713,0.91032
RPC_US06,867,0.9101,charge,4.024,2.0,2.0,,300.0,4.069,4.1501,20.1526,2.713,0.91032
RPC_US06,867,0.9101,charge,4.024,10.0,9.0,,300.0,4.069,4.15,20.1277,2.713,0.91032
RPC_US06,867,0.8203,charge,9.007,2.0,2.0,,300.0,3.9852,4.1503,18.331,2.713,0.91032
RPC_US06,867,0.8203,charge,9.007,10.0,9.0,,300.0,3.9852,4.15,18.2977,2.713,0.91032
RPC_US06,867,0.73,charge,15.001,2.0,2.0,,300.0,3.9068,4.1244,14.5057,2.713,0.91032
RPC_US06,867,0.73,charge,15.001,10.0,9.0,,300.0,3.9068,4.1501,16.2189,2.713,0.91032
RPC_US06,867,0.6395,charge,15.001,2.0,2.0,,300.0,3.8158,4.0368,14.7324,2.713,0.91032
RPC_US06,867,0.6395,charge,15.001,10.0,9.0,,300.0,3.8158,4.0841,17.8855,2.713,0.91032
RPC_US06,867,0.5491,charge,15.001,2.0,2.0,,300.0,3.716,3.9306,14.3057,2.713,0.91032
RPC_US06,867,0.5491,charge,15.001,10.0,9.0,,300.0,3.716,3.9701,16.9389,2.713,0.91032
RPC_US06,867,0.4586,charge,15.001,2.0,2.0,,300.0,3.6398,3.8549,14.339,2.713,0.91032
RPC_US06,867,0.4586,charge,15.001,10.0,9.0,,300.0,3.6398,3.8912,16.7589,2.713,0.91032
RPC_US06,867,0.3681,charge,15.001,2.0,2.0,,300.0,3.5777,3.8008,14.8723,2.713,0.91032
RPC_US06,867,0.3681,charge,15.001,10.0,9.0,,300.0,3.5777,3.8365,17.2522,2.713,0.91032
RPC_US06,867,0.2777,charge,15.001,2.0,2.0,,300.0,3.4955,3.734,15.8989,2.713,0.91032
RPC_US06,867,0.2777,charge,15.001,10.0,9.0,,300.0,3.4955,3.7748,18.6188,2.713,0.91032
RPC_US06,867,0.2325,charge,15.001,2.0,2.0,,300.0,3.4367,3.6901,16.8922,2.713,0.91032
RPC_US06,867,0.2325,charge,15.001,10.0,9.0,,300.0,3.4367,3.7336,19.792,2.713,0.91032
RPC_US06,867,0.1872,charge,15.001,2.0,1.0,,300.0,3.3905,3.646,17.0322,2.713,0.91032
RPC_US06,867,0.1872,charge,15.001,10.0,9.01,,300.0,3.3905,3.6841,19.572,2.713,0.91032
RPC_US06,867,0.142,charge,15.001,2.0,2.0,,300.0,3.3478,3.6328,18.9987,2.713,0.91032
RPC_US06,867,0.142,charge,15.001,10.0,9.0,,300.0,3.3478,3.6641,21.0853,2.713,0.91032
RPC_US06,867,0.1148,charge,15.001,2.0,2.0,,4729.5,3.2556,3.5911,22.3652,2.713,0.91032
RPC_US06,867,0.1148,charge,15.001,10.0,9.01,,4729.5,3.2556,3.6609,27.0182,2.713,0.91032
RPC_US06,867,0.1013,charge,15.001,2.0,2.0,,300.0,3.139,3.5065,24.4984,2.713,0.91032
RPC_US06,867,0.1013,charge,15.001,10.0,9.0,,300.0,3.139,3.604,30.9979,2.713,0.91032
RPC_US06,867,0.955,charge,2.65,2.0,2.0,,300.1,4.0839,4.1395,20.9815,2.713,0.91032
RPC_US06,867,0.955,charge,2.65,10.0,9.0,,300.1,4.0839,4.1489,24.5288,2.713,0.91032
RPC_US06,867,0.9099,charge,3.773,2.0,2.0,,300.1,4.0689,4.1386,18.4712,2.713,0.91032
RPC_US06,867,0.9099,charge,3.773,10.0,9.0,,300.1,4.0689,4.1493,21.3068,2.713,0.91032
RPC_US06,867,0.8198,charge,8.147,2.0,2.0,,300.1,3.985,4.1179,16.312,2.713,0.91032
RPC_US06,867,0.8198,charge,8.147,10.0,9.0,,300.1,3.985,4.1458,19.7364,2.713,0.91032
RPC_US06,867,0.73,charge,14.447,2.0,2.0,,300.1,3.9068,4.1188,14.6738,2.713,0.91032
RPC_US06,867,0.73,charge,14.447,10.0,9.0,,300.1,3.9068,4.1514,16.9303,2.713,0.91032
RPC_US06,867,0.6396,charge,15.065,2.0,2.0,,300.1,3.8158,4.0401,14.8893,2.713,0.91032
RPC_US06,867,0.6396,charge,15.065,10.0,9.0,,300.1,3.8158,4.0853,17.8897,2.713,0.91032
RPC_US06,867,0.5491,charge,15.058,2.0,2.0,,300.1,3.716,3.9335,14.4441,2.713,0.91032
RPC_US06,867,0.5491,charge,15.058,10.0,9.0,,300.1,3.716,3.971,16.9345,2.713,0.91032
RPC_US06,867,0.4586,charge,15.052,2.0,2.0,,300.1,3.6397,3.8578,14.4898,2.713,0.91032
RPC_US06,867,0.4586,charge,15.052,10.0,9.0,,300.1,3.6397,3.8923,16.7818,2.713,0.91032
RPC_US06,867,0.3682,charge,15.051,2.0,2.0,,300.1,3.5779,3.8038,15.009,2.713,0.91032
RPC_US06,867,0.3682,charge,15.051,10.0,9.0,,300.1,3.5779,3.8376,17.2547,2.713,0.91032
RPC_US06,867,0.2777,charge,15.062,2.0,1.0,,300.1,3.4954,3.7293,15.5286,2.713,0.91032
RPC_US06,867,0.2777,charge,15.062,10.0,9.0,,300.1,3.4954,3.7761,18.6357,2.713,0.91032
RPC_US06,867,0.2325,charge,15.066,2.0,2.0,,300.1,3.4369,3.694,17.0649,2.713,0.91032
RPC_US06,867,0.2325,charge,15.066,10.0,9.0,,300.1,3.4369,3.7351,19.7929,2.713,0.91032
RPC_US06,867,0.9552,charge,2.869,2.0,2.0,,300.0,4.0841,4.15,22.9717,2.713,0.91032
RPC_US06,867,0.9552,charge,2.869,10.0,9.0,,300.0,4.0841,4.1501,23.0065,2.713,0.91032
RPC_US06,867,0.9101,charge,4.036,2.0,2.0,,300.0,4.0689,4.1501,20.1174,2.713,0.91032
RPC_US06,867,0.9101,charge,4.036,10.0,9.0,,300.0,4.0689,4.15,20.0927,2.713,0.91032
RPC_US06,867,0.8203,charge,9.05,2.0,2.0,,300.0,3.9839,4.1501,18.3641,2.713,0.91032
RPC_US06,867,0.8203,charge,9.05,10.0,9.0,,300.0,3.9839,4.1501,18.3641,2.713,0.91032
RPC_US06,867,0.73,charge,15.001,2.0,2.0,,300.0,3.9061,4.1243,14.5457,2.713,0.91032
RPC_US06,867,0.73,charge,15.001,10.0,9.0,,300.0,3.9061,4.1501,16.2656,2.713,0.91032
RPC_US06,867,0.6395,charge,15.001,2.0,2.0,,300.0,3.8144,4.036,14.7723,2.713,0.91032
RPC_US06,867,0.6395,charge,15.001,10.0,9.0,,300.0,3.8144,4.0838,17.9588,2.713,0.91032
RPC_US06,867,0.5491,charge,15.001,2.0,2.0,,300.0,3.7149,3.9303,14.359,2.713,0.91032
RPC_US06,867,0.5491,charge,15.001,10.0,9.0,,300.0,3.7149,3.9699,16.9989,2.713,0.91032
RPC_US06,867,0.4586,charge,15.001,2.0,2.0,,300.0,3.6387,3.8555,14.4524,2.713,0.91032
RPC_US06,867,0.4586,charge,15.001,10.0,9.0,,300.0,3.6387,3.8918,16.8722,2.713,0.91032
RPC_US06,867,0.3681,charge,15.001,2.0,2.0,,300.0,3.5767,3.8018,15.0057,2.713,0.91032
RPC_US06,867,0.3681,charge,15.001,10.0,9.0,,300.0,3.5767,3.8376,17.3922,2.713,0.91032
RPC_US06,867,0.2777,charge,15.001,2.0,2.0,,300.0,3.4934,3.7349,16.0989,2.713,0.91032
RPC_US06,867,0.2777,charge,15.001,10.0,9.0,,300.0,3.4934,3.7755,18.8054,2.713,0.91032
RPC_US06,867,0.2324,charge,15.0,2.0,2.0,,300.0,3.4348,3.6913,17.1,2.713,0.91032
RPC_US06,867,0.2324,charge,15.0,10.0,9.0,,300.0,3.4348,3.7347,19.9933,2.713,0.91032
RPC_US06,867,0.1872,charge,15.001,2.0,2.0,,300.0,3.389,3.6556,17.7721,2.713,0.91032
RPC_US06,867,0.1872,charge,15.001,10.0,9.0,,300.0,3.389,3.6859,19.792,2.713,0.91032
RPC_US06,867,0.142,charge,15.001,2.0,2.0,,300.0,3.3455,3.634,19.2321,2.713,0.91032
RPC_US06,867,0.142,charge,15.001,10.0,9.0,,300.0,3.3455,3.6656,21.3386,2.713,0.91032
RPC_US06,867,0.1147,charge,15.001,2.0,2.0,,4729.6,3.2479,3.5878,22.6585,2.713,0.91032
RPC_US06,867,0.1147,charge,15.001,10.0,9.0,,4729.6,3.2479,3.6608,27.5248,2.713,0.91032
RPC_US06,867,0.1013,charge,15.001,2.0,2.0,,300.0,3.1278,3.5001,24.8183,2.713,0.91032
RPC_US06,867,0.1013,charge,15.001,10.0,9.0,,300.0,3.1278,3.5998,31.4646,2.713,0.91032
RPC_US06,867,0.955,charge,2.667,2.0,2.0,,300.1,4.0839,4.1397,20.9259,2.713,0.91032
RPC_US06,867,0.955,charge,2.667,10.0,9.01,,300.1,4.0839,4.149,24.4136,2.713,0.91032
RPC_US06,867,0.9099,charge,3.783,2.0,2.0,,300.1,4.0689,4.1384,18.3731,2.713,0.91032
RPC_US06,867,0.9099,charge,3.783,10.0,9.0,,300.1,4.0689,4.1494,21.2811,2.713,0.91032
RPC_US06,867,0.8198,charge,8.186,2.0,2.0,,300.1,3.9846,4.118,16.2967,2.713,0.91032
RPC_US06,867,0.8198,charge,8.186,10.0,9.0,,300.1,3.9846,4.1462,19.7417,2.713,0.91032
RPC_US06,867,0.73,charge,14.448,2.0,2.0,,300.1,3.9064,4.1187,14.6941,2.713,0.91032
RPC_US06,867,0.73,charge,14.448,10.0,9.01,,300.1,3.9064,4.1514,16.9574,2.713,0.91032
RPC_US06,867,0.6396,charge,15.065,2.0,2.0,,300.1,3.8151,4.04,14.9291,2.713,0.91032
RPC_US06,867,0.6396,charge,15.065,10.0,9.0,,300.1,3.8151,4.0851,17.9229,2.713,0.91032
RPC_US06,867,0.5491,charge,15.056,2.0,2.0,,300.1,3.7155,3.9331,14.4522,2.713,0.91032
RPC_US06,867,0.5491,charge,15.056,10.0,9.0,,300.1,3.7155,3.971,16.9694,2.713,0.91032
RPC_US06,867,0.4586,charge,15.053,2.0,2.0,,300.1,3.6391,3.8578,14.5287,2.713,0.91032
RPC_US06,867,0.4586,charge,15.053,10.0,9.0,,300.1,3.6391,3.8924,16.8272,2.713,0.91032
RPC_US06,867,0.3682,charge,15.053,2.0,2.0,,300.1,3.5772,3.8042,15.0801,2.713,0.91032
RPC_US06,867,0.3682,charge,15.053,10.0,9.0,,300.1,3.5772,3.8381,17.3321,2.713,0.91032
RPC_US06,867,0.2777,charge,15.063,2.0,1.0,,300.1,3.4947,3.73,15.6211,2.713,0.91032
RPC_US06,867,0.2777,charge,15.063,10.0,9.0,,300.1,3.4947,3.7767,18.7214,2.713,0.91032
RPC_US06,867,0.2325,charge,15.068,2.0,2.0,,300.1,3.4357,3.6946,17.1821,2.713,0.91032
RPC_US06,867,0.2325,charge,15.068,10.0,9.0,,300.1,3.4357,3.7357,19.9097,2.713,0.91032
RPC_US06,867,0.1873,charge,15.05,2.0,2.0,,300.1,3.3897,3.6574,17.788,2.713,0.91032
RPC_US06,867,0.1873,charge,15.05,10.0,9.0,,300.1,3.3897,3.6859,19.6817,2.713,0.91032
RPC_US06,867,0.142,charge,15.047,2.0,2.0,,300.1,3.3471,3.6366,19.2397,2.713,0.91032
RPC_US06,867,0.142,charge,15.047,10.0,9.0,,300.1,3.3471,3.6661,21.2002,2.713,0.91032
RPC_US06,867,0.1149,charge,15.168,2.0,1.0,,300.1,3.2289,3.5611,21.9021,2.713,0.91032
RPC_US06,867,0.1149,charge,15.168,10.0,9.0,,300.1,3.2289,3.648,27.6314,2.713,0.91032
RPC_US06,867,0.1014,charge,15.184,2.0,2.0,,300.1,3.1243,3.5026,24.9144,2.713,0.91032
RPC_US06,867,0.1014,charge,15.184,10.0,9.01,,300.1,3.1243,3.5976,31.171,2.713,0.91032
RPC_US06,986,0.9973,discharge,-30.0,2.0,2.0,,4595.7,4.1445,3.5605,19.4667,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-30.0,10.0,9.0,,4595.7,4.1445,3.5192,20.8433,2.6663,0.89464
RPC_US06,986,0.9727,charge,2.806,2.0,2.0,,60.0,4.0839,4.15,23.5558,2.6663,0.89464
RPC_US06,986,0.9727,charge,2.806,10.0,9.0,,60.0,4.0839,4.1501,23.5915,2.6663,0.89464
RPC_US06,986,0.9528,discharge,-29.999,2.0,2.0,,3600.0,4.0894,3.5474,18.0673,2.6663,0.89464
RPC_US06,986,0.9528,discharge,-29.999,10.0,9.0,,3600.0,4.0894,3.4993,19.6707,2.6663,0.89464
RPC_US06,986,0.9283,charge,3.825,2.0,2.0,,60.0,4.0679,4.1501,21.4913,2.6663,0.89464
RPC_US06,986,0.9283,charge,3.825,10.0,9.0,,60.0,4.0679,4.1499,21.439,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.999,2.0,1.0,,3600.0,4.0752,3.5645,17.0239,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.999,10.0,9.0,,3600.0,4.0752,3.4839,19.7107,2.6663,0.89464
RPC_US06,986,0.884,charge,4.98,2.0,2.0,,60.0,4.0457,4.1502,20.9848,2.6663,0.89464
RPC_US06,986,0.884,charge,4.98,10.0,9.0,,60.0,4.0457,4.15,20.9446,2.6663,0.89464
RPC_US06,986,0.8195,discharge,-29.999,2.0,2.0,,3600.0,4.0126,3.5058,16.8939,2.6663,0.89464
RPC_US06,986,0.8195,discharge,-29.999,10.0,9.0,,3600.0,4.0126,3.4298,19.4273,2.6663,0.89464
RPC_US06,986,0.7958,charge,10.688,2.0,2.0,,60.0,3.9509,4.1503,18.6564,2.6663,0.89464
RPC_US06,986,0.7958,charge,10.688,10.0,9.0,,60.0,3.9509,4.1501,18.6377,2.6663,0.89464
RPC_US06,986,0.7305,discharge,-29.999,2.0,2.0,,3600.0,3.9179,3.4376,16.0105,2.6663,0.89464
RPC_US06,986,0.7305,discharge,-29.999,10.0,9.0,,3600.0,3.9179,3.3672,18.3573,2.6663,0.89464
RPC_US06,986,0.7069,charge,15.001,2.0,2.0,,60.0,3.869,4.0951,15.0723,2.6663,0.89464
RPC_US06,986,0.7069,charge,15.001,10.0,9.0,,60.0,3.869,4.1428,18.2521,2.6663,0.89464
RPC_US06,986,0.6416,discharge,-29.999,2.0,2.0,,3600.0,3.8362,3.3678,15.6139,2.6663,0.89464
RPC_US06,986,0.6416,discharge,-29.999,10.0,9.0,,3600.0,3.8362,3.2908,18.1806,2.6663,0.89464
RPC_US06,986,0.618,charge,15.001,2.0,2.0,,60.0,3.783,4.0032,14.679,2.6663,0.89464
RPC_US06,986,0.618,charge,15.001,10.0,9.0,,60.0,3.783,4.0459,17.5255,2.6663,0.89464
RPC_US06,986,0.5527,discharge,-30.0,2.0,2.0,,3600.0,3.7377,3.2748,15.43,2.6663,0.89464
RPC_US06,986,0.5527,discharge,-30.0,10.0,9.0,,3600.0,3.7377,3.1905,18.24,2.6663,0.89464
RPC_US06,986,0.5291,charge,15.001,2.0,2.0,,60.0,3.6933,3.9143,14.7324,2.6663,0.89464
RPC_US06,986,0.5291,charge,15.001,10.0,9.0,,60.0,3.6933,3.9571,17.5855,2.6663,0.89464
RPC_US06,986,0.4638,discharge,-29.999,2.0,2.0,,3600.0,3.6581,3.1912,15.5639,2.6663,0.89464
RPC_US06,986,0.4638,discharge,-29.999,10.0,9.0,,3600.0,3.6581,3.1012,18.564,2.6663,0.89464
RPC_US06,986,0.4402,charge,15.001,2.0,2.0,,60.0,3.6171,3.8396,14.8323,2.6663,0.89464
RPC_US06,986,0.4402,charge,15.001,10.0,9.0,,60.0,3.6171,3.8819,17.6522,2.6663,0.89464
RPC_US06,986,0.3749,discharge,-29.999,2.0,1.0,,3600.0,3.5997,3.1338,15.5305,2.6663,0.89464
RPC_US06,986,0.3749,discharge,-29.999,10.0,9.0,,3600.0,3.5997,3.0029,19.894,2.6663,0.89464
RPC_US06,986,0.3513,charge,15.001,2.0,1.0,,60.0,3.5517,3.7716,14.659,2.6663,0.89464
RPC_US06,986,0.3513,charge,15.001,10.0,9.0,,60.0,3.5517,3.8261,18.2921,2.6663,0.89464
RPC_US06,986,0.286,discharge,-29.999,2.0,2.0,,3600.0,3.5159,2.9485,18.914,2.6663,0.89464
RPC_US06,986,0.286,discharge,-29.999,10.0,9.0,,3600.0,3.5159,2.7614,25.1508,2.6663,0.89464
RPC_US06,986,0.2624,charge,15.001,2.0,2.0,,60.0,3.4646,3.7064,16.1189,2.6663,0.89464
RPC_US06,986,0.2624,charge,15.001,10.0,9.0,,60.0,3.4646,3.7507,19.0721,2.6663,0.89464
RPC_US06,986,0.2416,discharge,-29.999,2.0,2.0,,3600.0,3.4612,2.7804,22.6941,2.6663,0.89464
RPC_US06,986,0.2416,discharge,-29.999,10.0,9.0,,3600.0,3.4612,2.5496,30.3877,2.6663,0.89464
RPC_US06,986,0.2188,charge,15.001,2.0,2.0,,60.0,3.4179,3.6559,15.8656,2.6663,0.89464
RPC_US06,986,0.2188,charge,15.001,10.0,9.0,,60.0,3.4179,3.6919,18.2654,2.6663,0.89464
RPC_US06,986,0.1971,discharge,-17.739,2.0,2.0,,3600.0,3.4157,2.5484,48.8923,2.6663,0.89464
RPC_US06,986,0.1971,discharge,-17.739,10.0,9.0,,3600.0,3.4157,2.5498,48.8133,2.6663,0.89464
RPC_US06,986,0.1821,charge,15.0,2.0,2.0,,60.0,3.3865,3.6449,17.2267,2.6663,0.89464
RPC_US06,986,0.1821,charge,15.0,10.0,9.0,,60.0,3.3865,3.6775,19.4,2.6663,0.89464
RPC_US06,986,0.1527,discharge,-9.091,2.0,2.0,,3600.0,3.3803,2.5493,91.4131,2.6663,0.89464
RPC_US06,986,0.1527,discharge,-9.091,10.0,9.0,,3600.0,3.3803,2.5499,91.3471,2.6663,0.89464
RPC_US06,986,0.1451,charge,15.0,2.0,2.0,,60.0,3.3336,3.6331,19.9667,2.6663,0.89464
RPC_US06,986,0.1451,charge,15.0,10.0,9.0,,60.0,3.3336,3.6731,22.6333,2.6663,0.89464
RPC_US06,986,0.1262,discharge,-5.797,2.0,2.0,,3600.0,3.3073,2.5495,130.725,2.6663,0.89464
RPC_US06,986,0.1262,discharge,-5.797,10.0,9.0,,3600.0,3.3073,2.5499,130.656,2.6663,0.89464
RPC_US06,986,0.1219,charge,15.0,2.0,2.0,,60.0,3.2345,3.5722,22.5133,2.6663,0.89464
RPC_US06,986,0.1219,charge,15.0,10.0,9.0,,60.0,3.2345,3.6515,27.8,2.6663,0.89464
RPC_US06,986,0.1131,discharge,-4.38,2.0,2.0,,3600.0,3.2315,2.5496,155.7027,2.6663,0.89464
RPC_US06,986,0.1131,discharge,-4.38,10.0,9.0,,3600.0,3.2315,2.55,155.6114,2.6663,0.89464
RPC_US06,986,0.1101,charge,15.001,2.0,2.0,,60.0,3.1559,3.5141,23.8784,2.6663,0.89464
RPC_US06,986,0.1101,charge,15.001,10.0,9.0,,60.0,3.1559,3.6123,30.4246,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-30.001,2.0,2.0,,2201.6,4.1591,3.5746,19.4827,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-30.001,10.0,9.0,,2201.6,4.1591,3.5302,20.9626,2.6663,0.89464
RPC_US06,986,0.9528,discharge,-29.999,2.0,2.0,,300.0,4.0841,3.5751,16.9672,2.6663,0.89464
RPC_US06,986,0.9528,discharge,-29.999,10.0,9.0,,300.0,4.0841,3.5169,18.9073,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-30.001,2.0,2.0,,300.0,4.0691,3.572,16.5694,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-30.001,10.0,9.0,,300.0,4.0691,3.4941,19.166,2.6663,0.89464
RPC_US06,986,0.8194,discharge,-29.999,2.0,2.0,,300.0,3.9856,3.5106,15.8339,2.6663,0.89464
RPC_US06,986,0.8194,discharge,-29.999,10.0,9.0,,300.0,3.9856,3.4356,18.3339,2.6663,0.89464
RPC_US06,986,0.7305,discharge,-29.999,2.0,1.0,,300.0,3.9066,3.4669,14.6572,2.6663,0.89464
RPC_US06,986,0.7305,discharge,-29.999,10.0,9.0,,300.0,3.9066,3.3746,17.7339,2.6663,0.89464
RPC_US06,986,0.6416,discharge,-29.999,2.0,2.0,,300.0,3.8154,3.3704,14.8338,2.6663,0.89464
RPC_US06,986,0.6416,discharge,-29.999,10.0,9.0,,300.0,3.8154,3.2911,17.4772,2.6663,0.89464
RPC_US06,986,0.5527,discharge,-29.999,2.0,2.0,,300.0,3.7181,3.2709,14.9069,2.6663,0.89464
RPC_US06,986,0.5527,discharge,-29.999,10.0,9.0,,300.0,3.7181,3.1859,17.7403,2.6663,0.89464
RPC_US06,986,0.4638,discharge,-29.999,2.0,2.0,,300.0,3.6418,3.1869,15.1638,2.6663,0.89464
RPC_US06,986,0.4638,discharge,-29.999,10.0,9.0,,300.0,3.6418,3.093,18.2939,2.6663,0.89464
RPC_US06,986,0.3749,discharge,-29.999,2.0,2.0,,300.0,3.5802,3.0972,16.1005,2.6663,0.89464
RPC_US06,986,0.3749,discharge,-29.999,10.0,9.0,,300.0,3.5802,2.9801,20.004,2.6663,0.89464
RPC_US06,986,0.286,discharge,-29.999,2.0,2.0,,300.0,3.4994,2.8981,20.044,2.6663,0.89464
RPC_US06,986,0.286,discharge,-29.999,10.0,9.0,,300.0,3.4994,2.6429,28.551,2.6663,0.89464
RPC_US06,986,0.2416,discharge,-25.125,2.0,2.0,,300.0,3.4446,2.6547,31.4388,2.6663,0.89464
RPC_US06,986,0.2416,discharge,-25.125,10.0,9.0,,300.0,3.4446,2.5499,35.61,2.6663,0.89464
RPC_US06,986,0.1971,discharge,-13.745,2.0,2.0,,300.0,3.3973,2.5491,61.7097,2.6663,0.89464
RPC_US06,986,0.1971,discharge,-13.745,10.0,9.0,,300.0,3.3973,2.5498,61.6588,2.6663,0.89464
RPC_US06,986,0.1527,discharge,-7.353,2.0,1.0,,300.0,3.3563,2.5488,109.8146,2.6663,0.89464
RPC_US06,986,0.1527,discharge,-7.353,10.0,9.01,,300.0,3.3563,2.5499,109.665,2.6663,0.89464
RPC_US06,986,0.1264,discharge,-4.394,2.0,2.0,,300.0,3.2711,2.5496,164.1937,2.6663,0.89464
RPC_US06,986,0.1264,discharge,-4.394,10.0,9.0,,300.0,3.2711,2.55,164.1027,2.6663,0.89464
RPC_US06,986,0.1134,discharge,-3.179,2.0,2.0,,300.0,3.1887,2.5497,200.9876,2.6663,0.89464
RPC_US06,986,0.1134,discharge,-3.179,10.0,9.0,,300.0,3.1887,2.5499,200.9247,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-29.846,2.0,1.0,,2200.5,4.1592,3.5966,18.8498,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-29.846,10.0,9.0,,2200.5,4.1592,3.5301,21.0778,2.6663,0.89464
RPC_US06,986,0.9529,discharge,-29.769,2.0,2.0,,300.0,4.084,3.5819,16.8668,2.6663,0.89464
RPC_US06,986,0.9529,discharge,-29.769,10.0,9.0,,300.0,4.084,3.5169,19.0503,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.695,2.0,2.0,,300.0,4.069,3.5814,16.42,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.695,10.0,9.0,,300.0,4.069,3.4946,19.343,2.6663,0.89464
RPC_US06,986,0.8195,discharge,-29.702,2.0,1.0,,300.0,3.9853,3.5403,14.9822,2.6663,0.89464
RPC_US06,986,0.8195,discharge,-29.702,10.0,9.01,,300.0,3.9853,3.4362,18.487,2.6663,0.89464
RPC_US06,986,0.7306,discharge,-29.681,2.0,2.0,,300.0,3.9066,3.4582,15.1076,2.6663,0.89464
RPC_US06,986,0.7306,discharge,-29.681,10.0,9.0,,300.0,3.9066,3.3753,17.9006,2.6663,0.89464
RPC_US06,986,0.6417,discharge,-29.653,2.0,2.0,,300.0,3.8152,3.3804,14.6629,2.6663,0.89464
RPC_US06,986,0.6417,discharge,-29.653,10.0,9.0,,300.0,3.8152,3.2923,17.634,2.6663,0.89464
RPC_US06,986,0.5528,discharge,-29.611,2.0,2.0,,300.0,3.7179,3.2825,14.7037,2.6663,0.89464
RPC_US06,986,0.5528,discharge,-29.611,10.0,9.0,,300.0,3.7179,3.1875,17.912,2.6663,0.89464
RPC_US06,986,0.464,discharge,-29.549,2.0,2.0,,300.0,3.6417,3.2007,14.9244,2.6663,0.89464
RPC_US06,986,0.464,discharge,-29.549,10.0,9.0,,300.0,3.6417,3.0952,18.4947,2.6663,0.89464
RPC_US06,986,0.3751,discharge,-29.377,2.0,2.0,,300.0,3.5803,3.1166,15.7847,2.6663,0.89464
RPC_US06,986,0.3751,discharge,-29.377,10.0,9.0,,300.0,3.5803,2.9838,20.3053,2.6663,0.89464
RPC_US06,986,0.2864,discharge,-28.086,2.0,2.0,,300.0,3.4995,2.9654,19.0169,2.6663,0.89464
RPC_US06,986,0.2864,discharge,-28.086,10.0,9.0,,300.0,3.4995,2.6759,29.3247,2.6663,0.89464
RPC_US06,986,0.2428,discharge,-18.527,2.0,2.0,,300.0,3.444,3.0116,23.3383,2.6663,0.89464
RPC_US06,986,0.2428,discharge,-18.527,10.0,9.0,,300.0,3.444,2.7128,39.4657,2.6663,0.89464
RPC_US06,986,0.199,discharge,-10.253,2.0,2.0,,300.0,3.3956,3.0504,33.6682,2.6663,0.89464
RPC_US06,986,0.199,discharge,-10.253,10.0,9.0,,300.0,3.3956,2.7598,62.0111,2.6663,0.89464
