holdout,cycle,SOH,SOC,T_C,I_meas_A,I_A0_A,I_A3_A,k_f,k_s,k_f_span
CC,389.0,0.9351,0.95,25.0,3.126,1.548,1.524,1.0298,0.9841,0.0721
CC,389.0,0.9351,0.95,10.0,2.197,0.965,0.951,1.0298,0.9841,0.0721
CC,389.0,0.9351,0.9,25.0,4.724,3.468,3.407,1.0298,0.9841,0.0721
CC,389.0,0.9351,0.9,10.0,3.172,2.143,2.106,1.0298,0.9841,0.0721
CC,389.0,0.9351,0.8,25.0,8.714,9.237,9.012,1.0298,0.9841,0.0721
CC,389.0,0.9351,0.8,10.0,6.956,6.876,6.699,1.0298,0.9841,0.0721
CC,495.0,0.9318,0.95,25.0,2.987,1.508,1.296,1.2264,1.021,0.1733
CC,495.0,0.9318,0.95,10.0,1.981,0.94,0.808,1.2264,1.021,0.1733
CC,495.0,0.9318,0.9,25.0,4.429,3.413,2.907,1.2264,1.021,0.1733
CC,495.0,0.9318,0.9,10.0,2.892,2.112,1.802,1.2264,1.021,0.1733
CC,495.0,0.9318,0.8,25.0,8.691,9.185,7.72,1.2264,1.021,0.1733
CC,495.0,0.9318,0.8,10.0,6.963,6.838,5.662,1.2264,1.021,0.1733
CC,728.0,0.9086,0.95,25.0,2.592,1.236,1.049,1.2438,1.028,0.096
CC,728.0,0.9086,0.95,10.0,1.561,0.77,0.654,1.2438,1.028,0.096
CC,728.0,0.9086,0.9,25.0,3.757,3.025,2.546,1.2438,1.028,0.096
CC,728.0,0.9086,0.9,10.0,2.466,1.874,1.579,1.2438,1.028,0.096
CC,728.0,0.9086,0.8,25.0,8.277,8.857,7.36,1.2438,1.028,0.096
CC,728.0,0.9086,0.8,10.0,6.546,6.597,3.956,1.2438,1.028,0.096
CC,728.0,0.9086,0.7,10.0,10.576,11.008,9.219,1.2438,1.028,0.096
CC,841.0,0.8962,0.95,25.0,2.39,1.079,1.011,1.0983,0.9986,0.0635
CC,841.0,0.8962,0.95,10.0,1.359,0.673,0.63,1.0983,0.9986,0.0635
CC,841.0,0.8962,0.9,25.0,3.461,2.816,2.625,1.0983,0.9986,0.0635
CC,841.0,0.8962,0.9,10.0,2.299,1.743,1.626,1.0983,0.9986,0.0635
CC,841.0,0.8962,0.8,25.0,8.027,8.675,8.016,1.0983,0.9986,0.0635
CC,841.0,0.8962,0.8,10.0,6.294,6.456,5.926,1.0983,0.9986,0.0635
CC,841.0,0.8962,0.7,10.0,10.064,10.518,9.782,1.0983,0.9986,0.0635
CC,961.0,0.8859,0.95,25.0,2.145,0.93,0.764,1.2918,1.0439,0.1658
CC,961.0,0.8859,0.95,10.0,1.092,0.58,0.476,1.2918,1.0439,0.1658
CC,961.0,0.8859,0.9,25.0,3.156,2.649,2.159,1.2918,1.0439,0.1658
CC,961.0,0.8859,0.9,10.0,1.976,1.644,1.341,1.2918,1.0439,0.1658
CC,961.0,0.8859,0.8,25.0,7.785,8.478,6.804,1.2918,1.0439,0.1658
CC,961.0,0.8859,0.8,10.0,5.911,6.291,3.583,1.2918,1.0439,0.1658
CC,961.0,0.8859,0.7,10.0,9.491,10.157,7.981,1.2918,1.0439,0.1658
CC,1067.0,0.8752,1.0,10.0,0.013,0.05,0.05,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.95,25.0,1.836,0.799,0.642,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.95,10.0,0.947,0.498,0.4,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.9,25.0,2.802,2.475,1.973,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.9,10.0,1.814,1.534,1.225,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.8,25.0,7.254,8.279,6.472,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.8,10.0,5.406,6.103,3.375,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.7,10.0,8.74,9.813,7.529,1.3239,1.057,0.2579
CC,1067.0,0.8752,1.0,10.0,0.025,0.05,0.05,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.95,25.0,1.657,0.799,0.642,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.95,10.0,0.851,0.498,0.4,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.9,25.0,2.672,2.475,1.973,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.9,10.0,1.769,1.534,1.225,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.8,25.0,7.219,8.279,6.472,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.8,10.0,5.232,6.103,3.375,1.3239,1.057,0.2579
CC,1067.0,0.8752,0.7,10.0,8.618,9.813,7.529,1.3239,1.057,0.2579
CC,1299.0,0.8563,1.0,25.0,0.058,0.05,0.05,1.3516,1.0689,0.1602
CC,1299.0,0.8563,1.0,10.0,0.04,0.05,0.05,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.95,25.0,1.519,0.609,0.481,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.95,10.0,0.805,0.38,0.3,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.9,25.0,2.581,2.181,1.702,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.9,10.0,1.785,1.344,1.055,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.8,25.0,7.098,7.959,6.016,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.8,10.0,4.979,3.951,3.108,1.3516,1.0689,0.1602
CC,1299.0,0.8563,0.7,10.0,8.345,9.295,6.986,1.3516,1.0689,0.1602
CC,1428.0,0.8191,1.0,25.0,0.098,0.05,0.05,1.2824,1.044,0.1316
CC,1428.0,0.8191,1.0,10.0,0.048,0.05,0.05,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.95,25.0,1.285,0.365,0.302,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.95,10.0,0.724,0.228,0.188,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.9,25.0,2.358,1.732,1.412,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.9,10.0,1.68,1.063,0.877,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.8,25.0,6.517,7.904,6.163,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.8,10.0,4.507,3.831,3.155,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.7,25.0,10.805,12.317,9.862,1.2824,1.044,0.1316
CC,1428.0,0.8191,0.7,10.0,7.62,8.658,6.822,1.2824,1.044,0.1316
CC,1541.0,0.8117,1.0,25.0,0.109,0.05,0.05,1.3029,1.0521,0.1902
CC,1541.0,0.8117,1.0,10.0,0.05,0.05,0.05,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.95,25.0,1.172,0.199,0.163,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.95,10.0,0.698,0.124,0.101,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.9,25.0,2.28,1.614,1.3,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.9,10.0,1.675,0.995,0.81,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.8,25.0,6.275,7.707,4.333,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.8,10.0,4.316,3.724,3.025,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.7,25.0,10.437,12.14,9.574,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.7,10.0,7.368,8.532,6.627,1.3029,1.0521,0.1902
CC,1541.0,0.8117,0.6,10.0,10.529,11.772,9.282,1.3029,1.0521,0.1902
CC,1656.0,0.8008,1.0,25.0,0.12,0.05,0.05,1.2972,1.0509,0.1503
CC,1656.0,0.8008,1.0,10.0,0.052,0.05,0.05,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.95,25.0,1.068,0.05,0.05,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.95,10.0,0.676,0.05,0.05,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.9,25.0,2.209,1.452,1.181,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.9,10.0,1.643,0.9,0.736,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.8,25.0,6.004,7.349,4.138,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.8,10.0,4.131,3.544,2.894,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.7,25.0,10.02,11.887,9.418,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.7,10.0,7.077,8.353,6.517,1.2972,1.0509,0.1503
CC,1656.0,0.8008,0.6,10.0,9.885,11.281,8.934,1.2972,1.0509,0.1503
CC,1769.0,0.7899,1.0,25.0,0.126,0.05,0.05,1.304,1.0546,0.0361
CC,1769.0,0.7899,1.0,10.0,0.053,0.05,0.05,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.95,25.0,0.986,0.202,0.165,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.95,10.0,0.672,0.126,0.103,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.9,25.0,2.154,1.496,1.211,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.9,10.0,1.597,0.924,0.755,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.8,25.0,5.754,7.779,4.365,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.8,10.0,3.933,3.759,3.05,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.7,25.0,9.588,11.384,8.959,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.7,10.0,6.718,7.753,6.188,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.6,10.0,9.07,10.773,8.487,1.304,1.0546,0.0361
CC,1769.0,0.7899,0.5,10.0,10.651,14.737,11.339,1.304,1.0546,0.0361
CC,1885.0,0.7767,1.0,25.0,0.132,0.05,0.05,1.2934,1.0527,0.0748
CC,1885.0,0.7767,1.0,10.0,0.054,0.05,0.05,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.95,25.0,0.92,0.356,0.292,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.95,10.0,0.678,0.222,0.182,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.9,25.0,2.108,1.856,1.176,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.9,10.0,1.521,0.888,0.733,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.8,25.0,5.517,8.205,6.226,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.8,10.0,3.752,3.963,3.23,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.7,25.0,9.137,10.697,8.472,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.7,10.0,6.306,7.263,5.837,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.6,10.0,8.233,9.959,7.665,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.5,10.0,9.558,13.771,10.609,1.2934,1.0527,0.0748
CC,1885.0,0.7767,0.4,10.0,10.716,15.987,12.445,1.2934,1.0527,0.0748
CC_CELL2,389.0,0.9351,0.95,25.0,3.126,1.499,1.461,1.0481,0.9758,0.1076
CC_CELL2,389.0,0.9351,0.95,10.0,2.197,0.935,0.911,1.0481,0.9758,0.1076
CC_CELL2,389.0,0.9351,0.9,25.0,4.724,3.422,3.324,1.0481,0.9758,0.1076
CC_CELL2,389.0,0.9351,0.9,10.0,3.172,2.116,2.056,1.0481,0.9758,0.1076
CC_CELL2,389.0,0.9351,0.8,25.0,8.714,9.231,8.874,1.0481,0.9758,0.1076
CC_CELL2,389.0,0.9351,0.8,10.0,6.956,4.95,4.816,1.0481,0.9758,0.1076
CC_CELL2,495.0,0.9318,0.95,25.0,2.987,1.464,1.333,1.1359,1.0133,0.0538
CC_CELL2,495.0,0.9318,0.95,10.0,1.981,0.913,0.831,1.1359,1.0133,0.0538
CC_CELL2,495.0,0.9318,0.9,25.0,4.429,3.368,3.048,1.1359,1.0133,0.0538
CC_CELL2,495.0,0.9318,0.9,10.0,2.892,2.085,1.888,1.1359,1.0133,0.0538
CC_CELL2,495.0,0.9318,0.8,25.0,8.691,9.217,8.278,1.1359,1.0133,0.0538
CC_CELL2,495.0,0.9318,0.8,10.0,6.963,4.937,4.462,1.1359,1.0133,0.0538
CC_CELL2,728.0,0.9086,0.95,25.0,2.592,1.197,1.055,1.1832,1.0195,0.0343
CC_CELL2,728.0,0.9086,0.95,10.0,1.561,0.746,0.658,1.1832,1.0195,0.0343
CC_CELL2,728.0,0.9086,0.9,25.0,3.757,2.964,2.598,1.1832,1.0195,0.0343
CC_CELL2,728.0,0.9086,0.9,10.0,2.466,1.84,1.615,1.1832,1.0195,0.0343
CC_CELL2,728.0,0.9086,0.8,25.0,8.277,8.89,7.714,1.1832,1.0195,0.0343
CC_CELL2,728.0,0.9086,0.8,10.0,6.546,4.665,4.097,1.1832,1.0195,0.0343
CC_CELL2,728.0,0.9086,0.7,10.0,10.576,10.927,9.542,1.1832,1.0195,0.0343
CC_CELL2,841.0,0.8962,0.95,25.0,2.39,1.008,0.944,1.1041,0.9815,0.0524
CC_CELL2,841.0,0.8962,0.95,10.0,1.359,0.629,0.589,1.1041,0.9815,0.0524
CC_CELL2,841.0,0.8962,0.9,25.0,3.461,2.692,2.51,1.1041,0.9815,0.0524
CC_CELL2,841.0,0.8962,0.9,10.0,2.299,1.669,1.557,1.1041,0.9815,0.0524
CC_CELL2,841.0,0.8962,0.8,25.0,8.027,8.623,7.933,1.1041,0.9815,0.0524
CC_CELL2,841.0,0.8962,0.8,10.0,6.294,4.467,4.185,1.1041,0.9815,0.0524
CC_CELL2,841.0,0.8962,0.7,10.0,10.064,10.45,9.73,1.1041,0.9815,0.0524
CC_CELL2,961.0,0.8859,0.95,25.0,2.145,0.802,0.69,1.2146,1.0343,0.0605
CC_CELL2,961.0,0.8859,0.95,10.0,1.092,0.5,0.43,1.2146,1.0343,0.0605
CC_CELL2,961.0,0.8859,0.9,25.0,3.156,2.405,2.054,1.2146,1.0343,0.0605
CC_CELL2,961.0,0.8859,0.9,10.0,1.976,1.486,1.271,1.2146,1.0343,0.0605
CC_CELL2,961.0,0.8859,0.8,25.0,7.785,8.438,7.153,1.2146,1.0343,0.0605
CC_CELL2,961.0,0.8859,0.8,10.0,5.911,4.348,3.735,1.2146,1.0343,0.0605
CC_CELL2,961.0,0.8859,0.7,10.0,9.491,10.099,8.589,1.2146,1.0343,0.0605
CC_CELL2,1067.0,0.8752,1.0,10.0,0.013,0.05,0.05,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.95,25.0,1.836,0.656,0.551,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.95,10.0,0.947,0.409,0.343,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.9,25.0,2.802,2.213,1.841,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.9,10.0,1.814,1.367,1.141,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.8,25.0,7.254,8.248,6.793,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.8,10.0,5.406,4.204,3.523,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.7,10.0,8.74,9.776,7.879,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,1.0,10.0,0.025,0.05,0.05,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.95,25.0,1.657,0.656,0.551,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.95,10.0,0.851,0.409,0.343,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.9,25.0,2.672,2.213,1.841,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.9,10.0,1.769,1.367,1.141,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.8,25.0,7.219,8.248,6.793,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.8,10.0,5.232,4.204,3.523,1.2509,1.0439,0.1701
CC_CELL2,1067.0,0.8752,0.7,10.0,8.618,9.776,7.879,1.2509,1.0439,0.1701
CC_CELL2,1299.0,0.8563,1.0,25.0,0.058,0.05,0.05,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,1.0,10.0,0.04,0.05,0.05,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.95,25.0,1.519,0.466,0.387,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.95,10.0,0.805,0.291,0.241,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.9,25.0,2.581,1.983,1.631,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.9,10.0,1.785,1.224,1.012,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.8,25.0,7.098,7.858,4.65,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.8,10.0,4.979,3.904,3.23,1.2686,1.0474,0.0659
CC_CELL2,1299.0,0.8563,0.7,10.0,8.345,9.312,7.407,1.2686,1.0474,0.0659
CC_CELL2,1428.0,0.8191,1.0,25.0,0.098,0.05,0.05,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,1.0,10.0,0.048,0.05,0.05,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.95,25.0,1.285,0.312,0.272,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.95,10.0,0.724,0.195,0.17,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.9,25.0,2.358,1.723,1.277,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.9,10.0,1.68,0.913,0.794,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.8,25.0,6.517,7.345,4.47,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.8,10.0,4.507,3.562,3.097,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.7,25.0,10.805,12.481,10.646,1.1997,1.0144,0.0735
CC_CELL2,1428.0,0.8191,0.7,10.0,7.62,8.765,7.339,1.1997,1.0144,0.0735
CC_CELL2,1541.0,0.8117,1.0,25.0,0.109,0.05,0.05,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,1.0,10.0,0.05,0.05,0.05,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.95,25.0,1.172,0.122,0.106,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.95,10.0,0.698,0.076,0.066,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.9,25.0,2.28,1.765,1.443,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.9,10.0,1.675,0.827,0.719,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.8,25.0,6.275,4.88,4.211,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.8,10.0,4.316,3.369,2.923,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.7,25.0,10.437,11.64,9.848,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.7,10.0,7.368,7.87,6.74,1.2023,1.0179,0.1186
CC_CELL2,1541.0,0.8117,0.6,10.0,10.529,10.713,9.048,1.2023,1.0179,0.1186
CC_CELL2,1656.0,0.8008,1.0,25.0,0.12,0.05,0.05,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,1.0,10.0,0.052,0.05,0.05,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.95,25.0,1.068,0.05,0.05,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.95,10.0,0.676,0.05,0.05,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.9,25.0,2.209,1.585,0.992,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.9,10.0,1.643,0.715,0.619,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.8,25.0,6.004,4.513,3.86,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.8,10.0,4.131,3.117,2.682,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.7,25.0,10.02,10.508,8.761,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.7,10.0,7.077,7.046,5.964,1.2154,1.0182,0.1229
CC_CELL2,1656.0,0.8008,0.6,10.0,9.885,10.088,8.424,1.2154,1.0182,0.1229
CC_CELL2,1769.0,0.7899,1.0,25.0,0.126,0.05,0.05,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,1.0,10.0,0.053,0.05,0.05,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.95,25.0,0.986,0.13,0.116,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.95,10.0,0.672,0.081,0.072,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.9,25.0,2.154,1.609,1.015,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.9,10.0,1.597,0.707,0.632,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.8,25.0,5.754,4.832,4.265,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.8,10.0,3.933,3.331,2.955,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.7,25.0,9.588,9.62,8.324,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.7,10.0,6.718,6.447,5.648,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.6,10.0,9.07,9.243,7.772,1.1692,1.011,0.0235
CC_CELL2,1769.0,0.7899,0.5,10.0,10.651,12.657,10.639,1.1692,1.011,0.0235
CC_CELL2,1885.0,0.7767,1.0,25.0,0.132,0.05,0.05,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,1.0,10.0,0.054,0.05,0.05,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.95,25.0,0.92,0.271,0.23,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.95,10.0,0.678,0.169,0.143,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.9,25.0,2.108,1.567,0.908,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.9,10.0,1.521,0.666,0.566,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.8,25.0,5.517,7.485,4.361,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.8,10.0,3.752,3.623,3.022,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.7,25.0,9.137,8.643,6.98,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.7,10.0,6.306,5.793,4.747,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.6,10.0,8.233,8.262,6.494,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.5,10.0,9.558,11.016,8.608,1.2584,1.0258,0.1515
CC_CELL2,1885.0,0.7767,0.4,10.0,10.716,14.377,11.091,1.2584,1.0258,0.1515
BOOST,389.0,0.9351,0.95,25.0,3.126,1.572,1.566,1.0145,0.9797,0.0566
BOOST,389.0,0.9351,0.95,10.0,2.197,0.98,0.977,1.0145,0.9797,0.0566
BOOST,389.0,0.9351,0.9,25.0,4.724,3.491,3.472,1.0145,0.9797,0.0566
BOOST,389.0,0.9351,0.9,10.0,3.172,2.158,2.147,1.0145,0.9797,0.0566
BOOST,389.0,0.9351,0.8,25.0,8.714,9.221,9.11,1.0145,0.9797,0.0566
BOOST,389.0,0.9351,0.8,10.0,6.956,6.869,6.782,1.0145,0.9797,0.0566
BOOST,495.0,0.9318,0.95,25.0,2.987,1.528,1.339,1.1986,1.0115,0.1576
BOOST,495.0,0.9318,0.95,10.0,1.981,0.953,0.835,1.1986,1.0115,0.1576
BOOST,495.0,0.9318,0.9,25.0,4.429,3.434,2.983,1.1986,1.0115,0.1576
BOOST,495.0,0.9318,0.9,10.0,2.892,2.126,1.849,1.1986,1.0115,0.1576
BOOST,495.0,0.9318,0.8,25.0,8.691,9.155,7.852,1.1986,1.0115,0.1576
BOOST,495.0,0.9318,0.8,10.0,6.963,6.819,5.776,1.1986,1.0115,0.1576
BOOST,728.0,0.9086,0.95,25.0,2.592,1.216,1.055,1.2138,1.0175,0.0825
BOOST,728.0,0.9086,0.95,10.0,1.561,0.758,0.658,1.2138,1.0175,0.0825
BOOST,728.0,0.9086,0.9,25.0,3.757,3.006,2.583,1.2138,1.0175,0.0825
BOOST,728.0,0.9086,0.9,10.0,2.466,1.86,1.6,1.2138,1.0175,0.0825
BOOST,728.0,0.9086,0.8,25.0,8.277,8.798,7.467,1.2138,1.0175,0.0825
BOOST,728.0,0.9086,0.8,10.0,6.546,6.554,3.987,1.2138,1.0175,0.0825
BOOST,728.0,0.9086,0.7,10.0,10.576,11.017,9.437,1.2138,1.0175,0.0825
BOOST,841.0,0.8962,0.95,25.0,2.39,1.052,1.001,1.0796,0.9857,0.0593
BOOST,841.0,0.8962,0.95,10.0,1.359,0.656,0.624,1.0796,0.9857,0.0593
BOOST,841.0,0.8962,0.9,25.0,3.461,2.783,2.637,1.0796,0.9857,0.0593
BOOST,841.0,0.8962,0.9,10.0,2.299,1.72,1.63,1.0796,0.9857,0.0593
BOOST,841.0,0.8962,0.8,25.0,8.027,8.663,8.125,1.0796,0.9857,0.0593
BOOST,841.0,0.8962,0.8,10.0,6.294,6.455,6.023,1.0796,0.9857,0.0593
BOOST,841.0,0.8962,0.7,10.0,10.064,10.537,9.972,1.0796,0.9857,0.0593
BOOST,961.0,0.8859,0.95,25.0,2.145,0.918,0.772,1.2565,1.0304,0.1428
BOOST,961.0,0.8859,0.95,10.0,1.092,0.572,0.481,1.2565,1.0304,0.1428
BOOST,961.0,0.8859,0.9,25.0,3.156,2.638,2.201,1.2565,1.0304,0.1428
BOOST,961.0,0.8859,0.9,10.0,1.976,1.636,1.367,1.2565,1.0304,0.1428
BOOST,961.0,0.8859,0.8,25.0,7.785,8.556,7.047,1.2565,1.0304,0.1428
BOOST,961.0,0.8859,0.8,10.0,5.911,6.367,3.717,1.2565,1.0304,0.1428
BOOST,961.0,0.8859,0.7,10.0,9.491,10.217,8.466,1.2565,1.0304,0.1428
BOOST,1067.0,0.8752,1.0,10.0,0.013,0.05,0.05,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.95,25.0,1.836,0.801,0.655,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.95,10.0,0.947,0.5,0.408,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.9,25.0,2.802,2.486,2.016,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.9,10.0,1.814,1.54,1.251,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.8,25.0,7.254,8.411,6.709,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.8,10.0,5.406,6.227,3.513,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.7,10.0,8.74,9.898,7.742,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,1.0,10.0,0.025,0.05,0.05,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.95,25.0,1.657,0.801,0.655,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.95,10.0,0.851,0.5,0.408,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.9,25.0,2.672,2.486,2.016,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.9,10.0,1.769,1.54,1.251,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.8,25.0,7.219,8.411,6.709,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.8,10.0,5.232,6.227,3.513,1.2986,1.0429,0.2416
BOOST,1067.0,0.8752,0.7,10.0,8.618,9.898,7.742,1.2986,1.0429,0.2416
BOOST,1299.0,0.8563,1.0,25.0,0.058,0.05,0.05,1.3313,1.0561,0.15
