cell,cycle,SOH,CAP_Ah,SOC,soc_group,tau_s,direction,V_pre_V,V_min_V,n_rates,I_max_meas_A,I_star_lin4_A,I_star_lin2hi_A,spread_A,extrap,fit_r2
BOOST_REST,375,0.9129,2.70603,0.2325,10,10.0,charge,3.4914,4.2,4,-27.089,45.06,46.396,1.335,1.663,0.99922
BOOST_REST,375,0.9129,2.70603,0.1873,11,2.0,charge,3.4437,4.2,4,-27.09,59.71,62.916,3.206,2.204,0.99827
BOOST_REST,375,0.9129,2.70603,0.1873,11,10.0,charge,3.4437,4.2,4,-27.09,47.639,49.43,1.791,1.759,0.9987
BOOST_REST,375,0.9129,2.70603,0.1422,12,2.0,charge,3.3853,4.2,4,-27.09,60.792,65.808,5.016,2.244,0.99551
BOOST_REST,375,0.9129,2.70603,0.1422,12,10.0,charge,3.3853,4.2,4,-27.09,49.418,51.939,2.521,1.824,0.99602
BOOST_REST,412,0.90105,2.67088,0.9555,1,2.0,charge,4.111,4.2,4,-6.748,5.833,5.525,0.309,0.864,0.97484
BOOST_REST,412,0.90105,2.67088,0.9555,1,10.0,charge,4.111,4.2,4,-6.748,5.679,5.531,0.148,0.842,0.96524
BOOST_REST,412,0.90105,2.67088,0.9109,2,2.0,charge,4.0814,4.2,4,-7.403,7.464,7.503,0.039,1.008,0.99487
BOOST_REST,412,0.90105,2.67088,0.9109,2,10.0,charge,4.0814,4.2,4,-7.403,7.23,7.403,0.173,0.977,0.98964
BOOST_REST,412,0.90105,2.67088,0.8217,3,2.0,charge,4.0313,4.2,4,-11.381,11.369,11.231,0.138,0.999,0.99947
BOOST_REST,412,0.90105,2.67088,0.8217,3,10.0,charge,4.0313,4.2,4,-11.381,11.223,11.291,0.068,0.986,0.99225
BOOST_REST,412,0.90105,2.67088,0.7326,4,2.0,charge,3.9262,4.2,4,-19.534,20.195,19.514,0.681,1.034,0.99444
BOOST_REST,412,0.90105,2.67088,0.7326,4,10.0,charge,3.9262,4.2,4,-19.534,18.387,19.509,1.123,0.941,0.98518
BOOST_REST,412,0.90105,2.67088,0.6434,5,2.0,charge,3.8556,4.2,4,-25.713,27.165,27.045,0.12,1.056,0.99982
BOOST_REST,412,0.90105,2.67088,0.6434,5,10.0,charge,3.8556,4.2,4,-25.713,24.717,25.693,0.976,0.961,0.98888
BOOST_REST,412,0.90105,2.67088,0.5543,6,2.0,charge,3.7668,4.2,4,-26.749,35.573,36.022,0.449,1.33,0.9997
BOOST_REST,412,0.90105,2.67088,0.5543,6,10.0,charge,3.7668,4.2,4,-26.749,28.192,28.349,0.157,1.054,0.99974
BOOST_REST,412,0.90105,2.67088,0.4651,7,2.0,charge,3.6733,4.2,4,-26.747,43.039,43.619,0.58,1.609,0.99979
BOOST_REST,412,0.90105,2.67088,0.4651,7,10.0,charge,3.6733,4.2,4,-26.747,34.218,34.423,0.205,1.279,0.99984
BOOST_REST,412,0.90105,2.67088,0.3759,8,2.0,charge,3.607,4.2,4,-26.748,48.034,48.836,0.801,1.796,0.99975
BOOST_REST,412,0.90105,2.67088,0.3759,8,10.0,charge,3.607,4.2,4,-26.748,38.756,39.306,0.55,1.449,0.99963
BOOST_REST,412,0.90105,2.67088,0.2868,9,2.0,charge,3.5373,4.2,4,-26.747,53.337,55.321,1.983,1.994,0.99918
BOOST_REST,412,0.90105,2.67088,0.2868,9,10.0,charge,3.5373,4.2,4,-26.747,42.435,43.927,1.492,1.587,0.99893
BOOST_REST,412,0.90105,2.67088,0.2422,10,2.0,charge,3.4968,4.2,4,-26.75,54.425,56.818,2.393,2.035,0.99887
BOOST_REST,412,0.90105,2.67088,0.2422,10,10.0,charge,3.4968,4.2,4,-26.75,43.282,44.957,1.675,1.618,0.99872
BOOST_REST,412,0.90105,2.67088,0.1976,11,2.0,charge,3.4489,4.2,4,-26.748,57.337,62.042,4.705,2.144,0.99671
BOOST_REST,412,0.90105,2.67088,0.1976,11,10.0,charge,3.4489,4.2,4,-26.748,45.305,47.647,2.341,1.694,0.9978
BOOST_REST,412,0.90105,2.67088,0.153,12,2.0,charge,3.3931,4.2,4,-26.748,58.652,63.67,5.018,2.193,0.99519
BOOST_REST,412,0.90105,2.67088,0.153,12,10.0,charge,3.3931,4.2,4,-26.748,47.452,50.038,2.586,1.774,0.996
BOOST_REST,450,0.89044,2.63943,0.956,1,2.0,charge,4.0989,4.2,4,-5.549,5.705,5.75,0.045,1.028,0.97821
BOOST_REST,450,0.89044,2.63943,0.956,1,10.0,charge,4.0989,4.2,4,-5.549,5.43,5.683,0.253,0.979,0.99717
BOOST_REST,450,0.89044,2.63943,0.9119,2,2.0,charge,4.0821,4.2,4,-7.295,7.326,7.152,0.174,1.004,0.99481
BOOST_REST,450,0.89044,2.63943,0.9119,2,10.0,charge,4.0821,4.2,4,-7.295,7.1,7.188,0.088,0.973,0.99103
BOOST_REST,450,0.89044,2.63943,0.8239,3,2.0,charge,4.0308,4.2,4,-11.23,11.23,,,1.0,0.99952
BOOST_REST,450,0.89044,2.63943,0.8239,3,10.0,charge,4.0308,4.2,4,-11.23,11.08,,,0.987,0.99215
BOOST_REST,450,0.89044,2.63943,0.7358,4,2.0,charge,3.9273,4.2,4,-19.331,19.971,19.311,0.66,1.033,0.99463
BOOST_REST,450,0.89044,2.63943,0.7358,4,10.0,charge,3.9273,4.2,4,-19.331,18.192,19.284,1.092,0.941,0.98517
BOOST_REST,450,0.89044,2.63943,0.6477,5,2.0,charge,3.8574,4.2,4,-25.603,27.331,27.329,0.002,1.067,0.99992
BOOST_REST,450,0.89044,2.63943,0.6477,5,10.0,charge,3.8574,4.2,4,-25.603,24.656,25.593,0.936,0.963,0.98953
BOOST_REST,450,0.89044,2.63943,0.5597,6,2.0,charge,3.7716,4.2,4,-26.416,34.145,34.503,0.358,1.293,0.99977
BOOST_REST,450,0.89044,2.63943,0.5597,6,10.0,charge,3.7716,4.2,4,-26.416,27.251,27.387,0.136,1.032,0.99975
BOOST_REST,450,0.89044,2.63943,0.4716,7,2.0,charge,3.6767,4.2,4,-26.414,43.256,44.038,0.783,1.638,0.99967
BOOST_REST,450,0.89044,2.63943,0.4716,7,10.0,charge,3.6767,4.2,4,-26.414,34.335,34.715,0.381,1.3,0.99969
BOOST_REST,450,0.89044,2.63943,0.3835,8,2.0,charge,3.6079,4.2,4,-26.415,47.579,48.927,1.348,1.801,0.99942
BOOST_REST,450,0.89044,2.63943,0.3835,8,10.0,charge,3.6079,4.2,4,-26.415,38.387,39.287,0.9,1.453,0.99926
BOOST_REST,450,0.89044,2.63943,0.2955,9,2.0,charge,3.54,4.2,4,-26.415,50.881,51.706,0.825,1.926,0.9998
BOOST_REST,450,0.89044,2.63943,0.2955,9,10.0,charge,3.54,4.2,4,-26.415,40.901,41.782,0.881,1.548,0.99953
BOOST_REST,450,0.89044,2.63943,0.2515,10,2.0,charge,3.5019,4.2,4,-26.413,53.908,55.67,1.762,2.041,0.99926
BOOST_REST,450,0.89044,2.63943,0.2515,10,10.0,charge,3.5019,4.2,4,-26.413,43.108,44.471,1.363,1.632,0.99909
BOOST_REST,450,0.89044,2.63943,0.2074,11,2.0,charge,3.4553,4.2,4,-26.415,55.688,58.785,3.098,2.108,0.99813
BOOST_REST,450,0.89044,2.63943,0.2074,11,10.0,charge,3.4553,4.2,4,-26.415,44.56,46.367,1.807,1.687,0.99842
BOOST_REST,450,0.89044,2.63943,0.1634,12,2.0,charge,3.3985,4.2,4,-26.414,57.648,61.557,3.909,2.182,0.99658
BOOST_REST,450,0.89044,2.63943,0.1634,12,10.0,charge,3.3985,4.2,4,-26.414,46.72,49.165,2.445,1.769,0.99648
BOOST_REST,487,0.868,2.57292,0.9572,1,2.0,charge,4.0975,4.2,4,-5.452,5.606,5.349,0.257,1.028,0.97791
BOOST_REST,487,0.868,2.57292,0.9572,1,10.0,charge,4.0975,4.2,4,-5.452,5.323,5.349,0.026,0.976,0.99601
BOOST_REST,487,0.868,2.57292,0.9143,2,2.0,charge,4.0803,4.2,4,-7.224,7.284,7.224,0.06,1.008,0.99475
BOOST_REST,487,0.868,2.57292,0.9143,2,10.0,charge,4.0803,4.2,4,-7.224,7.043,,,0.975,0.98854
BOOST_REST,487,0.868,2.57292,0.8286,3,2.0,charge,4.0299,4.2,4,-11.482,11.487,,,1.0,0.99966
BOOST_REST,487,0.868,2.57292,0.8286,3,10.0,charge,4.0299,4.2,4,-11.482,11.356,,,0.989,0.99325
BOOST_REST,487,0.868,2.57292,0.7429,4,2.0,charge,3.9297,4.2,4,-19.756,20.289,19.75,0.539,1.027,0.99618
BOOST_REST,487,0.868,2.57292,0.7429,4,10.0,charge,3.9297,4.2,4,-19.756,18.607,19.756,1.149,0.942,0.98358
BOOST_REST,487,0.868,2.57292,0.6572,5,2.0,charge,3.8612,4.2,4,-25.674,28.098,28.388,0.29,1.094,0.99952
BOOST_REST,487,0.868,2.57292,0.6572,5,10.0,charge,3.8612,4.2,4,-25.674,24.834,25.684,0.85,0.967,0.99092
BOOST_REST,487,0.868,2.57292,0.5715,6,2.0,charge,3.782,4.2,4,-25.709,34.778,35.421,0.643,1.353,0.99946
BOOST_REST,487,0.868,2.57292,0.5715,6,10.0,charge,3.782,4.2,4,-25.709,27.924,28.23,0.306,1.086,0.99937
BOOST_REST,487,0.868,2.57292,0.4858,7,2.0,charge,3.6859,4.2,4,-25.708,42.472,43.289,0.817,1.652,0.99966
BOOST_REST,487,0.868,2.57292,0.4858,7,10.0,charge,3.6859,4.2,4,-25.708,33.765,34.338,0.573,1.313,0.99946
BOOST_REST,487,0.868,2.57292,0.4001,8,2.0,charge,3.6135,4.2,4,-25.708,48.37,49.415,1.045,1.882,0.99966
BOOST_REST,487,0.868,2.57292,0.4001,8,10.0,charge,3.6135,4.2,4,-25.708,38.99,39.816,0.826,1.517,0.99947
BOOST_REST,487,0.868,2.57292,0.3145,9,2.0,charge,3.5475,4.2,4,-25.708,52.399,53.486,1.087,2.038,0.99965
BOOST_REST,487,0.868,2.57292,0.3145,9,10.0,charge,3.5475,4.2,4,-25.708,42.386,43.592,1.207,1.649,0.99925
BOOST_REST,487,0.868,2.57292,0.2717,10,2.0,charge,3.5116,4.2,4,-25.708,53.762,55.747,1.984,2.091,0.99916
BOOST_REST,487,0.868,2.57292,0.2717,10,10.0,charge,3.5116,4.2,4,-25.708,43.56,45.16,1.601,1.694,0.99884
BOOST_REST,487,0.868,2.57292,0.2289,11,2.0,charge,3.4679,4.2,4,-25.707,55.431,58.685,3.254,2.156,0.99803
BOOST_REST,487,0.868,2.57292,0.2289,11,10.0,charge,3.4679,4.2,4,-25.707,44.911,47.261,2.35,1.747,0.9977
BOOST_REST,487,0.868,2.57292,0.186,12,2.0,charge,3.4143,4.2,4,-25.708,56.992,61.862,4.87,2.217,0.99599
BOOST_REST,487,0.868,2.57292,0.186,12,10.0,charge,3.4143,4.2,4,-25.708,46.509,49.865,3.356,1.809,0.99531
BOOST_REST,525,0.86722,2.57062,0.9572,1,2.0,charge,4.0976,4.2,4,-5.405,5.544,5.261,0.283,1.026,0.97556
BOOST_REST,525,0.86722,2.57062,0.9572,1,10.0,charge,4.0976,4.2,4,-5.405,5.273,,,0.976,0.99714
BOOST_REST,525,0.86722,2.57062,0.9143,2,2.0,charge,4.0811,4.2,4,-6.93,6.978,6.93,0.048,1.007,0.99503
BOOST_REST,525,0.86722,2.57062,0.9143,2,10.0,charge,4.0811,4.2,4,-6.93,6.745,,,0.973,0.99002
BOOST_REST,525,0.86722,2.57062,0.8286,3,2.0,charge,4.0283,4.2,4,-11.168,11.193,11.168,0.025,1.002,0.99948
BOOST_REST,525,0.86722,2.57062,0.8286,3,10.0,charge,4.0283,4.2,4,-11.168,11.039,11.163,0.124,0.988,0.99238
BOOST_REST,525,0.86722,2.57062,0.7429,4,2.0,charge,3.9271,4.2,4,-19.038,19.595,19.028,0.568,1.029,0.99578
BOOST_REST,525,0.86722,2.57062,0.7429,4,10.0,charge,3.9271,4.2,4,-19.038,17.89,19.038,1.148,0.94,0.98365
BOOST_REST,525,0.86722,2.57062,0.6572,5,2.0,charge,3.8598,4.2,4,-25.204,26.92,26.966,0.046,1.068,0.99989
BOOST_REST,525,0.86722,2.57062,0.6572,5,10.0,charge,3.8598,4.2,4,-25.204,24.275,25.194,0.919,0.963,0.98935
BOOST_REST,525,0.86722,2.57062,0.5715,6,2.0,charge,3.7806,4.2,4,-25.71,33.358,33.836,0.478,1.297,0.99962
BOOST_REST,525,0.86722,2.57062,0.5715,6,10.0,charge,3.7806,4.2,4,-25.71,26.928,27.154,0.226,1.047,0.99953
BOOST_REST,525,0.86722,2.57062,0.4858,7,2.0,charge,3.6854,4.2,4,-25.711,41.154,42.105,0.951,1.601,0.99952
BOOST_REST,525,0.86722,2.57062,0.4858,7,10.0,charge,3.6854,4.2,4,-25.711,32.671,33.168,0.497,1.271,0.99949
BOOST_REST,525,0.86722,2.57062,0.4001,8,2.0,charge,3.6129,4.2,4,-25.71,46.053,46.524,0.471,1.791,0.99989
BOOST_REST,525,0.86722,2.57062,0.4001,8,10.0,charge,3.6129,4.2,4,-25.71,37.242,37.752,0.51,1.449,0.99972
BOOST_REST,525,0.86722,2.57062,0.3144,9,2.0,charge,3.5455,4.2,4,-25.712,50.463,51.71,1.247,1.963,0.99955
BOOST_REST,525,0.86722,2.57062,0.3144,9,10.0,charge,3.5455,4.2,4,-25.712,40.697,41.819,1.122,1.583,0.99928
BOOST_REST,525,0.86722,2.57062,0.2715,10,2.0,charge,3.5106,4.2,4,-25.71,52.798,54.677,1.88,2.054,0.99915
BOOST_REST,525,0.86722,2.57062,0.2715,10,10.0,charge,3.5106,4.2,4,-25.71,42.577,43.989,1.412,1.656,0.99901
BOOST_REST,525,0.86722,2.57062,0.2286,11,2.0,charge,3.4672,4.2,4,-25.71,53.687,56.778,3.091,2.088,0.99799
BOOST_REST,525,0.86722,2.57062,0.2286,11,10.0,charge,3.4672,4.2,4,-25.71,43.453,45.408,1.955,1.69,0.99804
BOOST_REST,525,0.86722,2.57062,0.1858,12,2.0,charge,3.4127,4.2,4,-25.712,55.789,60.098,4.308,2.17,0.99608
BOOST_REST,525,0.86722,2.57062,0.1858,12,10.0,charge,3.4127,4.2,4,-25.712,45.487,48.452,2.965,1.769,0.99553
BOOST_REST,562,0.86055,2.55085,0.9575,1,2.0,charge,4.0959,4.2,4,-5.084,5.165,5.021,0.144,1.016,0.97491
BOOST_REST,562,0.86055,2.55085,0.9575,1,10.0,charge,4.0959,4.2,4,-5.084,4.999,,,0.983,0.99808
BOOST_REST,562,0.86055,2.55085,0.9149,2,2.0,charge,4.0809,4.2,4,-6.587,6.638,6.481,0.157,1.008,0.99362
BOOST_REST,562,0.86055,2.55085,0.9149,2,10.0,charge,4.0809,4.2,4,-6.587,6.397,,,0.971,0.98955
BOOST_REST,562,0.86055,2.55085,0.8298,3,2.0,charge,4.0272,4.2,4,-10.524,10.518,,,0.999,0.99939
BOOST_REST,562,0.86055,2.55085,0.8298,3,10.0,charge,4.0272,4.2,4,-10.524,10.37,,,0.985,0.99196
BOOST_REST,562,0.86055,2.55085,0.7448,4,2.0,charge,3.9266,4.2,4,-18.149,18.742,18.144,0.598,1.033,0.99534
BOOST_REST,562,0.86055,2.55085,0.7448,4,10.0,charge,3.9266,4.2,4,-18.149,17.006,18.149,1.143,0.937,0.98356
BOOST_REST,562,0.86055,2.55085,0.6597,5,2.0,charge,3.8596,4.2,4,-23.877,24.641,24.375,0.266,1.032,0.99923
BOOST_REST,562,0.86055,2.55085,0.6597,5,10.0,charge,3.8596,4.2,4,-23.877,22.948,23.877,0.929,0.961,0.98903
BOOST_REST,562,0.86055,2.55085,0.5746,6,2.0,charge,3.7812,4.2,4,-25.523,31.875,32.319,0.444,1.249,0.99957
BOOST_REST,562,0.86055,2.55085,0.5746,6,10.0,charge,3.7812,4.2,4,-25.523,25.625,25.78,0.155,1.004,0.99959
BOOST_REST,562,0.86055,2.55085,0.4896,7,2.0,charge,3.6864,4.2,4,-25.524,38.928,39.635,0.708,1.525,0.99965
BOOST_REST,562,0.86055,2.55085,0.4896,7,10.0,charge,3.6864,4.2,4,-25.524,30.974,31.354,0.38,1.214,0.99957
BOOST_REST,562,0.86055,2.55085,0.4045,8,2.0,charge,3.6133,4.2,4,-25.522,44.262,45.133,0.871,1.734,0.99965
BOOST_REST,562,0.86055,2.55085,0.4045,8,10.0,charge,3.6133,4.2,4,-25.522,35.676,36.346,0.67,1.398,0.99946
BOOST_REST,562,0.86055,2.55085,0.3194,9,2.0,charge,3.5455,4.2,4,-25.522,48.188,49.361,1.173,1.888,0.99956
BOOST_REST,562,0.86055,2.55085,0.3194,9,10.0,charge,3.5455,4.2,4,-25.522,38.761,39.765,1.004,1.519,0.99931
BOOST_REST,562,0.86055,2.55085,0.2769,10,2.0,charge,3.5114,4.2,4,-25.522,49.751,51.488,1.737,1.949,0.99915
BOOST_REST,562,0.86055,2.55085,0.2769,10,10.0,charge,3.5114,4.2,4,-25.522,40.016,41.24,1.224,1.568,0.99906
BOOST_REST,562,0.86055,2.55085,0.2343,11,2.0,charge,3.4689,4.2,4,-25.523,51.642,54.622,2.981,2.023,0.99796
BOOST_REST,562,0.86055,2.55085,0.2343,11,10.0,charge,3.4689,4.2,4,-25.523,41.559,43.299,1.74,1.628,0.99819
BOOST_REST,562,0.86055,2.55085,0.1918,12,2.0,charge,3.4147,4.2,4,-25.523,53.227,57.714,4.487,2.085,0.99579
BOOST_REST,562,0.86055,2.55085,0.1918,12,10.0,charge,3.4147,4.2,4,-25.523,43.082,45.387,2.305,1.688,0.99629
BOOST_REST,600,0.85242,2.52674,0.9579,1,2.0,charge,4.0962,4.2,4,-4.955,4.984,4.858,0.126,1.006,0.97727
BOOST_REST,600,0.85242,2.52674,0.9579,1,10.0,charge,4.0962,4.2,4,-4.955,4.848,,,0.978,0.99718
BOOST_REST,600,0.85242,2.52674,0.9157,2,2.0,charge,4.0805,4.2,4,-6.371,6.424,6.258,0.166,1.008,0.99279
BOOST_REST,600,0.85242,2.52674,0.9157,2,10.0,charge,4.0805,4.2,4,-6.371,6.177,,,0.97,0.98915
BOOST_REST,600,0.85242,2.52674,0.8314,3,2.0,charge,4.0257,4.2,4,-10.313,10.316,,,1.0,0.99939
BOOST_REST,600,0.85242,2.52674,0.8314,3,10.0,charge,4.0257,4.2,4,-10.313,10.167,,,0.986,0.9918
BOOST_REST,600,0.85242,2.52674,0.7472,4,2.0,charge,3.926,4.2,4,-17.755,18.342,17.751,0.592,1.033,0.99528
BOOST_REST,600,0.85242,2.52674,0.7472,4,10.0,charge,3.926,4.2,4,-17.755,16.621,17.672,1.051,0.936,0.98367
BOOST_REST,600,0.85242,2.52674,0.6629,5,2.0,charge,3.8595,4.2,4,-23.331,23.838,23.521,0.317,1.022,0.99877
BOOST_REST,600,0.85242,2.52674,0.6629,5,10.0,charge,3.8595,4.2,4,-23.331,22.395,23.331,0.936,0.96,0.98866
BOOST_REST,600,0.85242,2.52674,0.5786,6,2.0,charge,3.7816,4.2,4,-25.287,31.114,31.542,0.428,1.23,0.99955
BOOST_REST,600,0.85242,2.52674,0.5786,6,10.0,charge,3.7816,4.2,4,-25.287,25.116,25.281,0.165,0.993,0.99949
BOOST_REST,600,0.85242,2.52674,0.4943,7,2.0,charge,3.6874,4.2,4,-25.286,37.923,38.575,0.652,1.5,0.99961
BOOST_REST,600,0.85242,2.52674,0.4943,7,10.0,charge,3.6874,4.2,4,-25.286,30.195,30.544,0.349,1.194,0.99956
BOOST_REST,600,0.85242,2.52674,0.4101,8,2.0,charge,3.6138,4.2,4,-25.287,43.184,44.018,0.834,1.708,0.99963
BOOST_REST,600,0.85242,2.52674,0.4101,8,10.0,charge,3.6138,4.2,4,-25.287,34.772,35.389,0.618,1.375,0.99946
BOOST_REST,600,0.85242,2.52674,0.3257,9,2.0,charge,3.547,4.2,4,-25.286,47.043,48.186,1.144,1.86,0.99953
BOOST_REST,600,0.85242,2.52674,0.3257,9,10.0,charge,3.547,4.2,4,-25.286,37.853,38.804,0.951,1.497,0.9993
BOOST_REST,600,0.85242,2.52674,0.2836,10,2.0,charge,3.5123,4.2,4,-25.287,48.532,50.338,1.806,1.919,0.99909
BOOST_REST,600,0.85242,2.52674,0.2836,10,10.0,charge,3.5123,4.2,4,-25.287,39.09,40.304,1.214,1.546,0.99898
BOOST_REST,600,0.85242,2.52674,0.2415,11,2.0,charge,3.4699,4.2,4,-25.288,50.399,53.113,2.714,1.993,0.99801
BOOST_REST,600,0.85242,2.52674,0.2415,11,10.0,charge,3.4699,4.2,4,-25.288,40.562,42.288,1.726,1.604,0.99803
BOOST_REST,600,0.85242,2.52674,0.1993,12,2.0,charge,3.4164,4.2,4,-25.287,51.575,55.617,4.041,2.04,0.99587
BOOST_REST,600,0.85242,2.52674,0.1993,12,10.0,charge,3.4164,4.2,4,-25.287,41.931,44.214,2.282,1.658,0.99604
BOOST_REST,637,0.84206,2.49603,1.0,0,2.0,charge,4.1504,4.2,4,-1.706,1.617,,,0.948,0.80359
BOOST_REST,637,0.84206,2.49603,0.9584,1,2.0,charge,4.0952,4.2,4,-4.726,4.682,4.613,0.069,0.991,0.98661
BOOST_REST,637,0.84206,2.49603,0.9584,1,10.0,charge,4.0952,4.2,4,-4.726,4.609,4.726,0.117,0.975,0.99625
BOOST_REST,637,0.84206,2.49603,0.9167,2,2.0,charge,4.08,4.2,4,-6.026,6.101,6.026,0.075,1.012,0.99043
BOOST_REST,637,0.84206,2.49603,0.9167,2,10.0,charge,4.08,4.2,4,-6.026,5.832,,,0.968,0.98813
BOOST_REST,637,0.84206,2.49603,0.8335,3,2.0,charge,4.0242,4.2,4,-9.853,9.852,,,1.0,0.99917
BOOST_REST,637,0.84206,2.49603,0.8335,3,10.0,charge,4.0242,4.2,4,-9.853,9.698,9.788,0.09,0.984,0.99183
BOOST_REST,637,0.84206,2.49603,0.7502,4,2.0,charge,3.9259,4.2,4,-16.848,17.469,16.841,0.628,1.037,0.99453
BOOST_REST,637,0.84206,2.49603,0.7502,4,10.0,charge,3.9259,4.2,4,-16.848,15.931,14.989,0.942,0.946,0.9887
BOOST_REST,637,0.84206,2.49603,0.6669,5,2.0,charge,3.86,4.2,4,-22.152,22.529,22.146,0.383,1.017,0.99797
BOOST_REST,637,0.84206,2.49603,0.6669,5,10.0,charge,3.86,4.2,4,-22.152,21.217,22.152,0.935,0.958,0.98842
BOOST_REST,637,0.84206,2.49603,0.5837,6,2.0,charge,3.7834,4.2,4,-24.98,29.613,29.972,0.359,1.185,0.99957
BOOST_REST,637,0.84206,2.49603,0.5837,6,10.0,charge,3.7834,4.2,4,-24.98,24.6,24.98,0.38,0.985,0.99794
BOOST_REST,637,0.84206,2.49603,0.5004,7,2.0,charge,3.6905,4.2,4,-24.981,36.019,36.627,0.608,1.442,0.99964
BOOST_REST,637,0.84206,2.49603,0.5004,7,10.0,charge,3.6905,4.2,4,-24.981,28.59,28.873,0.283,1.144,0.9996
BOOST_REST,637,0.84206,2.49603,0.4171,8,2.0,charge,3.6157,4.2,4,-24.98,41.206,42.025,0.819,1.65,0.99961
BOOST_REST,637,0.84206,2.49603,0.4171,8,10.0,charge,3.6157,4.2,4,-24.98,33.068,33.61,0.542,1.324,0.9995
BOOST_REST,637,0.84206,2.49603,0.3338,9,2.0,charge,3.5489,4.2,4,-24.981,44.833,45.98,1.147,1.795,0.99948
BOOST_REST,637,0.84206,2.49603,0.3338,9,10.0,charge,3.5489,4.2,4,-24.981,35.996,36.87,0.873,1.441,0.9993
BOOST_REST,637,0.84206,2.49603,0.2922,10,2.0,charge,3.5146,4.2,4,-24.979,46.565,48.545,1.98,1.864,0.99872
BOOST_REST,637,0.84206,2.49603,0.2922,10,10.0,charge,3.5146,4.2,4,-24.979,37.224,38.332,1.108,1.49,0.99894
BOOST_REST,637,0.84206,2.49603,0.2506,11,2.0,charge,3.4735,4.2,4,-24.982,48.182,51.116,2.934,1.929,0.99762
BOOST_REST,637,0.84206,2.49603,0.2506,11,10.0,charge,3.4735,4.2,4,-24.982,38.661,40.249,1.588,1.548,0.99803
BOOST_REST,637,0.84206,2.49603,0.2089,12,2.0,charge,3.42,4.2,4,-24.982,49.49,53.176,3.686,1.981,0.9962
BOOST_REST,637,0.84206,2.49603,0.2089,12,10.0,charge,3.42,4.2,4,-24.982,40.037,41.961,1.924,1.603,0.99644
BOOST_REST,675,0.83263,2.46808,1.0,0,2.0,charge,4.1497,4.2,4,-1.674,1.584,,,0.946,0.77496
BOOST_REST,675,0.83263,2.46808,0.9588,1,2.0,charge,4.0946,4.2,4,-4.61,4.527,4.494,0.032,0.982,0.9897
BOOST_REST,675,0.83263,2.46808,0.9588,1,10.0,charge,4.0946,4.2,4,-4.61,4.484,,,0.973,0.9955
BOOST_REST,675,0.83263,2.46808,0.9177,2,2.0,charge,4.0792,4.2,4,-5.871,5.941,5.815,0.125,1.012,0.99052
BOOST_REST,675,0.83263,2.46808,0.9177,2,10.0,charge,4.0792,4.2,4,-5.871,5.676,5.815,0.139,0.967,0.98824
BOOST_REST,675,0.83263,2.46808,0.8354,3,2.0,charge,4.022,4.2,4,-9.73,9.723,9.8,0.077,0.999,0.99921
BOOST_REST,675,0.83263,2.46808,0.8354,3,10.0,charge,4.022,4.2,4,-9.73,9.573,9.73,0.157,0.984,0.99169
BOOST_REST,675,0.83263,2.46808,0.753,4,2.0,charge,3.9254,4.2,4,-16.569,17.181,16.562,0.619,1.037,0.99453
BOOST_REST,675,0.83263,2.46808,0.753,4,10.0,charge,3.9254,4.2,4,-16.569,15.699,14.82,0.879,0.947,0.98947
BOOST_REST,675,0.83263,2.46808,0.6707,5,2.0,charge,3.8603,4.2,4,-21.809,22.202,21.803,0.398,1.018,0.99772
BOOST_REST,675,0.83263,2.46808,0.6707,5,10.0,charge,3.8603,4.2,4,-21.809,20.873,21.809,0.936,0.957,0.98813
BOOST_REST,675,0.83263,2.46808,0.5883,6,2.0,charge,3.7848,4.2,4,-24.699,29.089,29.411,0.323,1.178,0.99958
BOOST_REST,675,0.83263,2.46808,0.5883,6,10.0,charge,3.7848,4.2,4,-24.699,24.267,24.692,0.425,0.983,0.99738
BOOST_REST,675,0.83263,2.46808,0.506,7,2.0,charge,3.6938,4.2,4,-24.7,35.329,35.833,0.504,1.43,0.99964
BOOST_REST,675,0.83263,2.46808,0.506,7,10.0,charge,3.6938,4.2,4,-24.7,28.055,28.389,0.333,1.136,0.99944
BOOST_REST,675,0.83263,2.46808,0.4237,8,2.0,charge,3.6174,4.2,4,-24.699,40.476,41.317,0.841,1.639,0.99959
BOOST_REST,675,0.83263,2.46808,0.4237,8,10.0,charge,3.6174,4.2,4,-24.699,32.435,32.978,0.543,1.313,0.99946
BOOST_REST,675,0.83263,2.46808,0.3414,9,2.0,charge,3.5495,4.2,4,-24.7,44.093,45.288,1.196,1.785,0.99941
BOOST_REST,675,0.83263,2.46808,0.3414,9,10.0,charge,3.5495,4.2,4,-24.7,35.427,36.278,0.852,1.434,0.99927
BOOST_REST,675,0.83263,2.46808,0.3002,10,2.0,charge,3.5153,4.2,4,-24.698,45.592,47.143,1.551,1.846,0.99904
BOOST_REST,675,0.83263,2.46808,0.3002,10,10.0,charge,3.5153,4.2,4,-24.698,36.636,37.752,1.116,1.483,0.99887
BOOST_REST,675,0.83263,2.46808,0.259,11,2.0,charge,3.4756,4.2,4,-24.699,47.441,50.675,3.234,1.921,0.99718
BOOST_REST,675,0.83263,2.46808,0.259,11,10.0,charge,3.4756,4.2,4,-24.699,37.993,39.632,1.639,1.538,0.99783
BOOST_REST,675,0.83263,2.46808,0.2179,12,2.0,charge,3.4232,4.2,4,-24.699,48.643,52.734,4.091,1.969,0.99549
