holdout,cycle,SOH,SOC,T_C,I_meas_A,I_A0_A,I_A3_A,k_f,k_s,k_f_span
BOOST,1685.0,0.818,0.6,10.0,10.387,12.08,9.714,1.2781,1.0379,0.2304
BOOST_REST,136.0,0.9781,0.95,25.0,3.615,1.995,1.966,1.0296,0.9809,0.0693
BOOST_REST,136.0,0.9781,0.95,10.0,2.713,1.241,1.223,1.0296,0.9809,0.0693
BOOST_REST,136.0,0.9781,0.9,25.0,5.506,4.128,4.056,1.0296,0.9809,0.0693
BOOST_REST,136.0,0.9781,0.9,10.0,3.949,2.537,2.495,1.0296,0.9809,0.0693
BOOST_REST,136.0,0.9781,0.8,25.0,9.083,9.761,9.522,1.0296,0.9809,0.0693
BOOST_REST,136.0,0.9781,0.8,10.0,7.104,7.245,7.06,1.0296,0.9809,0.0693
BOOST_REST,273.0,0.9594,0.95,25.0,3.534,1.81,1.766,1.0438,0.9828,0.0998
BOOST_REST,273.0,0.9594,0.95,10.0,2.619,1.129,1.101,1.0438,0.9828,0.0998
BOOST_REST,273.0,0.9594,0.9,25.0,5.328,3.89,3.782,1.0438,0.9828,0.0998
BOOST_REST,273.0,0.9594,0.9,10.0,3.769,2.403,2.338,1.0438,0.9828,0.0998
BOOST_REST,273.0,0.9594,0.8,25.0,8.982,9.549,9.209,1.0438,0.9828,0.0998
BOOST_REST,273.0,0.9594,0.8,10.0,7.048,7.104,6.839,1.0438,0.9828,0.0998
BOOST_REST,393.0,0.9463,0.95,25.0,3.454,1.645,1.594,1.0547,0.9819,0.1435
BOOST_REST,393.0,0.9463,0.95,10.0,2.469,1.026,0.994,1.0547,0.9819,0.1435
BOOST_REST,393.0,0.9463,0.9,25.0,5.139,3.644,3.517,1.0547,0.9819,0.1435
BOOST_REST,393.0,0.9463,0.9,10.0,3.484,2.254,2.176,1.0547,0.9819,0.1435
BOOST_REST,393.0,0.9463,0.8,25.0,8.813,9.41,8.997,1.0547,0.9819,0.1435
BOOST_REST,393.0,0.9463,0.8,10.0,7.004,7.004,6.681,1.0547,0.9819,0.1435
BOOST_REST,522.0,0.934,0.95,25.0,3.284,1.503,1.442,1.0688,0.9839,0.1572
BOOST_REST,522.0,0.934,0.95,10.0,2.277,0.937,0.899,1.0688,0.9839,0.1572
BOOST_REST,522.0,0.934,0.9,25.0,4.83,3.435,3.282,1.0688,0.9839,0.1572
BOOST_REST,522.0,0.934,0.9,10.0,3.203,2.129,2.035,1.0688,0.9839,0.1572
BOOST_REST,522.0,0.934,0.8,25.0,8.681,9.261,8.757,1.0688,0.9839,0.1572
BOOST_REST,522.0,0.934,0.8,10.0,6.912,6.9,6.504,1.0688,0.9839,0.1572
BOOST_REST,641.0,0.9264,0.95,25.0,3.121,1.421,1.344,1.0864,0.9922,0.142
BOOST_REST,641.0,0.9264,0.95,10.0,2.044,0.886,0.838,1.0864,0.9922,0.142
BOOST_REST,641.0,0.9264,0.9,25.0,4.551,3.318,3.126,1.0864,0.9922,0.142
BOOST_REST,641.0,0.9264,0.9,10.0,2.912,2.059,1.941,1.0864,0.9922,0.142
BOOST_REST,641.0,0.9264,0.8,25.0,8.514,9.159,8.544,1.0864,0.9922,0.142
BOOST_REST,641.0,0.9264,0.8,10.0,6.762,6.829,6.343,1.0864,0.9922,0.142
BOOST_REST,762.0,0.9191,0.95,25.0,2.927,1.342,1.26,1.0999,0.9857,0.1451
BOOST_REST,762.0,0.9191,0.95,10.0,1.734,0.837,0.786,1.0999,0.9857,0.1451
BOOST_REST,762.0,0.9191,0.9,25.0,4.216,3.204,2.996,1.0999,0.9857,0.1451
BOOST_REST,762.0,0.9191,0.9,10.0,2.53,1.991,1.863,1.0999,0.9857,0.1451
BOOST_REST,762.0,0.9191,0.8,25.0,8.329,9.057,8.363,1.0999,0.9857,0.1451
BOOST_REST,762.0,0.9191,0.8,10.0,6.596,6.756,6.207,1.0999,0.9857,0.1451
BOOST_REST,762.0,0.9191,0.7,10.0,10.586,11.454,10.696,1.0999,0.9857,0.1451
BOOST_REST,867.0,0.9103,0.95,25.0,2.647,1.219,1.01,1.296,1.0025,0.2595
BOOST_REST,867.0,0.9103,0.95,10.0,1.476,0.76,0.63,1.296,1.0025,0.2595
BOOST_REST,867.0,0.9103,0.9,25.0,3.769,3.015,2.474,1.296,1.0025,0.2595
BOOST_REST,867.0,0.9103,0.9,10.0,2.26,1.872,1.538,1.296,1.0025,0.2595
BOOST_REST,867.0,0.9103,0.8,25.0,8.116,8.869,7.115,1.296,1.0025,0.2595
BOOST_REST,867.0,0.9103,0.8,10.0,6.316,6.607,3.853,1.296,1.0025,0.2595
BOOST_REST,867.0,0.9103,0.7,10.0,9.817,10.973,8.943,1.296,1.0025,0.2595
BOOST_REST,986.0,0.8946,0.95,25.0,2.44,0.984,0.894,1.1472,0.9904,0.0867
BOOST_REST,986.0,0.8946,0.95,10.0,1.315,0.613,0.557,1.1472,0.9904,0.0867
BOOST_REST,986.0,0.8946,0.9,25.0,3.482,2.711,2.45,1.1472,0.9904,0.0867
BOOST_REST,986.0,0.8946,0.9,10.0,2.091,1.684,1.523,1.1472,0.9904,0.0867
BOOST_REST,986.0,0.8946,0.8,25.0,7.772,8.561,7.62,1.1472,0.9904,0.0867
BOOST_REST,986.0,0.8946,0.8,10.0,6.029,6.362,5.591,1.1472,0.9904,0.0867
BOOST_REST,986.0,0.8946,0.7,10.0,9.252,10.197,9.172,1.1472,0.9904,0.0867
BOOST_REST,1100.0,0.8879,0.95,25.0,2.257,0.863,0.779,1.1566,0.9885,0.1091
BOOST_REST,1100.0,0.8879,0.95,10.0,1.175,0.538,0.486,1.1566,0.9885,0.1091
BOOST_REST,1100.0,0.8879,0.9,25.0,3.24,2.591,2.328,1.1566,0.9885,0.1091
BOOST_REST,1100.0,0.8879,0.9,10.0,1.975,1.61,1.447,1.1566,0.9885,0.1091
BOOST_REST,1100.0,0.8879,0.8,25.0,7.586,8.439,7.457,1.1566,0.9885,0.1091
BOOST_REST,1100.0,0.8879,0.8,10.0,5.855,6.264,3.935,1.1566,0.9885,0.1091
BOOST_REST,1100.0,0.8879,0.7,10.0,8.783,9.902,8.848,1.1566,0.9885,0.1091
BOOST_REST,1220.0,0.865,0.95,25.0,2.009,0.58,0.522,1.1588,0.9948,0.1524
BOOST_REST,1220.0,0.865,0.95,10.0,1.031,0.362,0.325,1.1588,0.9948,0.1524
BOOST_REST,1220.0,0.865,0.9,25.0,2.931,2.166,1.937,1.1588,0.9948,0.1524
BOOST_REST,1220.0,0.865,0.9,10.0,1.82,1.339,1.199,1.1588,0.9948,0.1524
BOOST_REST,1220.0,0.865,0.8,25.0,7.163,7.992,7.003,1.1588,0.9948,0.1524
BOOST_REST,1220.0,0.865,0.8,10.0,5.454,5.811,3.614,1.1588,0.9948,0.1524
BOOST_REST,1220.0,0.865,0.7,10.0,8.143,9.094,7.864,1.1588,0.9948,0.1524
BOOST_REST,1333.0,0.8528,1.0,10.0,0.017,0.05,0.05,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.95,25.0,1.895,0.427,0.386,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.95,10.0,0.963,0.266,0.241,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.9,25.0,2.794,1.931,1.735,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.9,10.0,1.744,1.19,1.072,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.8,25.0,6.936,7.713,6.763,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.8,10.0,5.245,3.832,3.46,1.1517,0.9921,0.3423
BOOST_REST,1333.0,0.8528,0.7,10.0,7.837,8.748,7.604,1.1517,0.9921,0.3423
BOOST_REST,1559.0,0.8371,1.0,25.0,0.029,0.05,0.05,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,1.0,10.0,0.033,0.05,0.05,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.95,25.0,1.605,0.264,0.232,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.95,10.0,0.797,0.165,0.145,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.9,25.0,2.492,1.663,1.451,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.9,10.0,1.602,1.026,0.9,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.8,25.0,6.575,7.396,6.231,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.8,10.0,4.727,3.634,3.192,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.7,25.0,10.586,11.956,10.281,1.1911,0.9973,0.1676
BOOST_REST,1559.0,0.8371,0.7,10.0,7.123,8.365,7.06,1.1911,0.9973,0.1676
BOOST_REST,1685.0,0.818,1.0,25.0,0.096,0.05,0.05,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,1.0,10.0,0.054,0.05,0.05,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.95,25.0,1.304,0.255,0.22,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.95,10.0,0.671,0.159,0.137,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.9,25.0,2.263,1.832,1.416,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.9,10.0,1.532,0.901,0.775,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.8,25.0,6.237,7.231,5.852,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.8,10.0,4.125,3.53,3.029,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.7,25.0,9.595,11.413,9.55,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.7,10.0,6.529,7.731,6.55,1.2237,1.0037,0.2417
BOOST_REST,1685.0,0.818,0.6,10.0,10.387,11.109,9.277,1.2237,1.0037,0.2417
BOOST_NEGPULSE,136.0,0.9781,0.95,25.0,3.615,2.016,1.963,1.0432,0.991,0.0711
BOOST_NEGPULSE,136.0,0.9781,0.95,10.0,2.713,1.256,1.223,1.0432,0.991,0.0711
BOOST_NEGPULSE,136.0,0.9781,0.9,25.0,5.506,4.128,4.004,1.0432,0.991,0.0711
BOOST_NEGPULSE,136.0,0.9781,0.9,10.0,3.949,2.536,2.463,1.0432,0.991,0.0711
BOOST_NEGPULSE,136.0,0.9781,0.8,25.0,9.083,9.802,9.455,1.0432,0.991,0.0711
BOOST_NEGPULSE,136.0,0.9781,0.8,10.0,7.104,7.281,7.012,1.0432,0.991,0.0711
BOOST_NEGPULSE,273.0,0.9594,0.95,25.0,3.534,1.864,1.802,1.0555,0.989,0.0989
BOOST_NEGPULSE,273.0,0.9594,0.95,10.0,2.619,1.165,1.125,1.0555,0.989,0.0989
BOOST_NEGPULSE,273.0,0.9594,0.9,25.0,5.328,3.902,3.755,1.0555,0.989,0.0989
BOOST_NEGPULSE,273.0,0.9594,0.9,10.0,3.769,2.411,2.322,1.0555,0.989,0.0989
BOOST_NEGPULSE,273.0,0.9594,0.8,25.0,8.982,9.644,9.212,1.0555,0.989,0.0989
BOOST_NEGPULSE,273.0,0.9594,0.8,10.0,7.048,7.167,6.83,1.0555,0.989,0.0989
BOOST_NEGPULSE,393.0,0.9463,0.95,25.0,3.454,1.685,1.615,1.0652,0.9935,0.158
BOOST_NEGPULSE,393.0,0.9463,0.95,10.0,2.469,1.052,1.008,1.0652,0.9935,0.158
BOOST_NEGPULSE,393.0,0.9463,0.9,25.0,5.139,3.672,3.506,1.0652,0.9935,0.158
BOOST_NEGPULSE,393.0,0.9463,0.9,10.0,3.484,2.267,2.167,1.0652,0.9935,0.158
BOOST_NEGPULSE,393.0,0.9463,0.8,25.0,8.813,9.447,8.956,1.0652,0.9935,0.158
BOOST_NEGPULSE,393.0,0.9463,0.8,10.0,7.004,7.028,4.904,1.0652,0.9935,0.158
BOOST_NEGPULSE,522.0,0.934,0.95,25.0,3.284,1.525,1.445,1.0802,0.9985,0.1773
BOOST_NEGPULSE,522.0,0.934,0.95,10.0,2.277,0.951,0.901,1.0802,0.9985,0.1773
BOOST_NEGPULSE,522.0,0.934,0.9,25.0,4.83,3.453,3.26,1.0802,0.9985,0.1773
BOOST_NEGPULSE,522.0,0.934,0.9,10.0,3.203,2.138,2.02,1.0802,0.9985,0.1773
BOOST_NEGPULSE,522.0,0.934,0.8,25.0,8.681,9.279,8.696,1.0802,0.9985,0.1773
BOOST_NEGPULSE,522.0,0.934,0.8,10.0,6.912,5.002,4.717,1.0802,0.9985,0.1773
BOOST_NEGPULSE,641.0,0.9264,0.95,25.0,3.121,1.427,1.336,1.0994,0.9992,0.1548
BOOST_NEGPULSE,641.0,0.9264,0.95,10.0,2.044,0.89,0.833,1.0994,0.9992,0.1548
BOOST_NEGPULSE,641.0,0.9264,0.9,25.0,4.551,3.318,3.092,1.0994,0.9992,0.1548
BOOST_NEGPULSE,641.0,0.9264,0.9,10.0,2.912,2.062,1.923,1.0994,0.9992,0.1548
BOOST_NEGPULSE,641.0,0.9264,0.8,25.0,8.514,9.184,8.482,1.0994,0.9992,0.1548
BOOST_NEGPULSE,641.0,0.9264,0.8,10.0,6.762,4.904,4.569,1.0994,0.9992,0.1548
BOOST_NEGPULSE,762.0,0.9191,0.95,25.0,2.927,1.334,1.234,1.1145,1.0043,0.1456
BOOST_NEGPULSE,762.0,0.9191,0.95,10.0,1.734,0.832,0.769,1.1145,1.0043,0.1456
BOOST_NEGPULSE,762.0,0.9191,0.9,25.0,4.216,3.191,2.941,1.1145,1.0043,0.1456
BOOST_NEGPULSE,762.0,0.9191,0.9,10.0,2.53,1.987,1.833,1.1145,1.0043,0.1456
BOOST_NEGPULSE,762.0,0.9191,0.8,25.0,8.329,9.089,8.3,1.1145,1.0043,0.1456
BOOST_NEGPULSE,762.0,0.9191,0.8,10.0,6.596,4.811,4.436,1.1145,1.0043,0.1456
BOOST_NEGPULSE,762.0,0.9191,0.7,10.0,10.586,11.475,10.544,1.1145,1.0043,0.1456
BOOST_NEGPULSE,867.0,0.9103,0.95,25.0,2.647,1.192,0.976,1.301,1.0355,0.2551
BOOST_NEGPULSE,867.0,0.9103,0.95,10.0,1.476,0.743,0.609,1.301,1.0355,0.2551
BOOST_NEGPULSE,867.0,0.9103,0.9,25.0,3.769,3.004,2.44,1.301,1.0355,0.2551
BOOST_NEGPULSE,867.0,0.9103,0.9,10.0,2.26,1.867,1.518,1.301,1.0355,0.2551
BOOST_NEGPULSE,867.0,0.9103,0.8,25.0,8.116,8.919,7.133,1.301,1.0355,0.2551
BOOST_NEGPULSE,867.0,0.9103,0.8,10.0,6.316,4.677,3.809,1.301,1.0355,0.2551
BOOST_NEGPULSE,867.0,0.9103,0.7,10.0,9.817,10.98,8.836,1.301,1.0355,0.2551
BOOST_NEGPULSE,986.0,0.8946,0.95,25.0,2.44,0.941,0.843,1.1644,1.0052,0.095
BOOST_NEGPULSE,986.0,0.8946,0.95,10.0,1.315,0.587,0.525,1.1644,1.0052,0.095
BOOST_NEGPULSE,986.0,0.8946,0.9,25.0,3.482,2.659,2.366,1.1644,1.0052,0.095
BOOST_NEGPULSE,986.0,0.8946,0.9,10.0,2.091,1.648,1.468,1.1644,1.0052,0.095
BOOST_NEGPULSE,986.0,0.8946,0.8,25.0,7.772,8.609,7.57,1.1644,1.0052,0.095
BOOST_NEGPULSE,986.0,0.8946,0.8,10.0,6.029,4.449,3.977,1.1644,1.0052,0.095
BOOST_NEGPULSE,986.0,0.8946,0.7,10.0,9.252,10.191,9.016,1.1644,1.0052,0.095
BOOST_NEGPULSE,1100.0,0.8879,0.95,25.0,2.257,0.828,0.737,1.1732,1.0059,0.11
BOOST_NEGPULSE,1100.0,0.8879,0.95,10.0,1.175,0.516,0.46,1.1732,1.0059,0.11
BOOST_NEGPULSE,1100.0,0.8879,0.9,25.0,3.24,2.495,2.205,1.1732,1.0059,0.11
BOOST_NEGPULSE,1100.0,0.8879,0.9,10.0,1.975,1.544,1.366,1.1732,1.0059,0.11
BOOST_NEGPULSE,1100.0,0.8879,0.8,25.0,7.586,8.46,7.388,1.1732,1.0059,0.11
BOOST_NEGPULSE,1100.0,0.8879,0.8,10.0,5.855,4.351,3.867,1.1732,1.0059,0.11
BOOST_NEGPULSE,1100.0,0.8879,0.7,10.0,8.783,9.897,8.695,1.1732,1.0059,0.11
BOOST_NEGPULSE,1220.0,0.865,0.95,25.0,2.009,0.576,0.511,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1220.0,0.865,0.95,10.0,1.031,0.359,0.318,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1220.0,0.865,0.9,25.0,2.931,2.131,1.879,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1220.0,0.865,0.9,10.0,1.82,1.316,1.163,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1220.0,0.865,0.8,25.0,7.163,8.043,6.955,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1220.0,0.865,0.8,10.0,5.454,4.037,3.578,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1220.0,0.865,0.7,10.0,8.143,9.132,7.775,1.1764,1.0052,0.1636
BOOST_NEGPULSE,1333.0,0.8528,1.0,10.0,0.017,0.05,0.05,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.95,25.0,1.895,0.428,0.38,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.95,10.0,0.963,0.267,0.237,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.9,25.0,2.794,1.922,1.695,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.9,10.0,1.744,1.185,1.049,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.8,25.0,6.936,7.752,4.918,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.8,10.0,5.245,3.837,3.404,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1333.0,0.8528,0.7,10.0,7.837,8.776,7.48,1.1744,1.0045,0.3533
BOOST_NEGPULSE,1559.0,0.8371,1.0,25.0,0.029,0.05,0.05,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,1.0,10.0,0.033,0.05,0.05,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.95,25.0,1.605,0.254,0.221,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.95,10.0,0.797,0.158,0.137,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.9,25.0,2.492,1.647,1.416,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.9,10.0,1.602,1.016,0.88,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.8,25.0,6.575,7.355,4.493,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.8,10.0,4.727,3.594,3.114,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.7,25.0,10.586,11.919,10.087,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1559.0,0.8371,0.7,10.0,7.123,8.34,6.932,1.2087,1.0096,0.1714
BOOST_NEGPULSE,1685.0,0.818,1.0,25.0,0.096,0.05,0.05,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,1.0,10.0,0.054,0.05,0.05,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.95,25.0,1.304,0.162,0.139,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.95,10.0,0.671,0.101,0.087,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.9,25.0,2.263,1.77,1.205,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.9,10.0,1.532,0.879,0.751,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.8,25.0,6.237,4.981,4.221,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.8,10.0,4.125,3.432,2.929,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.7,25.0,9.595,11.265,9.365,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.7,10.0,6.529,7.638,6.429,1.2304,1.0129,0.2597
BOOST_NEGPULSE,1685.0,0.818,0.6,10.0,10.387,11.007,9.139,1.2304,1.0129,0.2597
BOOST_NEGPULSE_1S,136.0,0.9781,0.95,25.0,3.615,2.008,1.906,1.08,0.9936,0.1063
BOOST_NEGPULSE_1S,136.0,0.9781,0.95,10.0,2.713,1.249,1.185,1.08,0.9936,0.1063
BOOST_NEGPULSE_1S,136.0,0.9781,0.9,25.0,5.506,4.129,3.894,1.08,0.9936,0.1063
BOOST_NEGPULSE_1S,136.0,0.9781,0.9,10.0,3.949,2.535,2.395,1.08,0.9936,0.1063
BOOST_NEGPULSE_1S,136.0,0.9781,0.8,25.0,9.083,9.753,9.133,1.08,0.9936,0.1063
BOOST_NEGPULSE_1S,136.0,0.9781,0.8,10.0,7.104,7.241,6.759,1.08,0.9936,0.1063
BOOST_NEGPULSE_1S,273.0,0.9594,0.95,25.0,3.534,1.81,1.742,1.06,0.9942,0.1017
BOOST_NEGPULSE_1S,273.0,0.9594,0.95,10.0,2.619,1.129,1.086,1.06,0.9942,0.1017
BOOST_NEGPULSE_1S,273.0,0.9594,0.9,25.0,5.328,3.911,3.745,1.06,0.9942,0.1017
BOOST_NEGPULSE_1S,273.0,0.9594,0.9,10.0,3.769,2.41,2.31,1.06,0.9942,0.1017
BOOST_NEGPULSE_1S,273.0,0.9594,0.8,25.0,8.982,9.461,9.005,1.06,0.9942,0.1017
BOOST_NEGPULSE_1S,273.0,0.9594,0.8,10.0,7.048,7.035,6.678,1.06,0.9942,0.1017
BOOST_NEGPULSE_1S,393.0,0.9463,0.95,25.0,3.454,1.655,1.578,1.0699,0.9999,0.1548
BOOST_NEGPULSE_1S,393.0,0.9463,0.95,10.0,2.469,1.031,0.984,1.0699,0.9999,0.1548
BOOST_NEGPULSE_1S,393.0,0.9463,0.9,25.0,5.139,3.665,3.482,1.0699,0.9999,0.1548
BOOST_NEGPULSE_1S,393.0,0.9463,0.9,10.0,3.484,2.265,2.154,1.0699,0.9999,0.1548
BOOST_NEGPULSE_1S,393.0,0.9463,0.8,25.0,8.813,9.346,8.827,1.0699,0.9999,0.1548
BOOST_NEGPULSE_1S,393.0,0.9463,0.8,10.0,7.004,6.955,6.547,1.0699,0.9999,0.1548
BOOST_NEGPULSE_1S,522.0,0.934,0.95,25.0,3.284,1.525,1.439,1.0835,1.0059,0.1641
BOOST_NEGPULSE_1S,522.0,0.934,0.95,10.0,2.277,0.951,0.897,1.0835,1.0059,0.1641
BOOST_NEGPULSE_1S,522.0,0.934,0.9,25.0,4.83,3.459,3.251,1.0835,1.0059,0.1641
BOOST_NEGPULSE_1S,522.0,0.934,0.9,10.0,3.203,2.143,2.015,1.0835,1.0059,0.1641
BOOST_NEGPULSE_1S,522.0,0.934,0.8,25.0,8.681,9.254,8.649,1.0835,1.0059,0.1641
BOOST_NEGPULSE_1S,522.0,0.934,0.8,10.0,6.912,6.893,6.416,1.0835,1.0059,0.1641
BOOST_NEGPULSE_1S,641.0,0.9264,0.95,25.0,3.121,1.454,1.358,1.0984,1.0067,0.154
BOOST_NEGPULSE_1S,641.0,0.9264,0.95,10.0,2.044,0.906,0.846,1.0984,1.0067,0.154
BOOST_NEGPULSE_1S,641.0,0.9264,0.9,25.0,4.551,3.341,3.109,1.0984,1.0067,0.154
BOOST_NEGPULSE_1S,641.0,0.9264,0.9,10.0,2.912,2.073,1.93,1.0984,1.0067,0.154
BOOST_NEGPULSE_1S,641.0,0.9264,0.8,25.0,8.514,9.206,8.507,1.0984,1.0067,0.154
BOOST_NEGPULSE_1S,641.0,0.9264,0.8,10.0,6.762,6.862,6.31,1.0984,1.0067,0.154
BOOST_NEGPULSE_1S,762.0,0.9191,0.95,25.0,2.927,1.383,1.277,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,762.0,0.9191,0.95,10.0,1.734,0.862,0.796,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,762.0,0.9191,0.9,25.0,4.216,3.228,2.971,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,762.0,0.9191,0.9,10.0,2.53,2.004,1.845,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,762.0,0.9191,0.8,25.0,8.329,9.149,8.364,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,762.0,0.9191,0.8,10.0,6.596,6.824,6.202,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,762.0,0.9191,0.7,10.0,10.586,11.512,10.574,1.1127,1.0122,0.1481
BOOST_NEGPULSE_1S,867.0,0.9103,0.95,25.0,2.647,1.258,1.029,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,867.0,0.9103,0.95,10.0,1.476,0.784,0.642,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,867.0,0.9103,0.9,25.0,3.769,3.049,2.468,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,867.0,0.9103,0.9,10.0,2.26,1.887,1.529,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,867.0,0.9103,0.8,25.0,8.116,8.978,7.205,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,867.0,0.9103,0.8,10.0,6.316,6.697,3.85,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,867.0,0.9103,0.7,10.0,9.817,11.147,8.982,1.2963,1.0538,0.2419
BOOST_NEGPULSE_1S,986.0,0.8946,0.95,25.0,2.44,1.014,0.912,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,986.0,0.8946,0.95,10.0,1.315,0.632,0.569,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,986.0,0.8946,0.9,25.0,3.482,2.748,2.457,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,986.0,0.8946,0.9,10.0,2.091,1.699,1.521,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,986.0,0.8946,0.8,25.0,7.772,8.637,7.661,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,986.0,0.8946,0.8,10.0,6.029,6.431,5.631,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,986.0,0.8946,0.7,10.0,9.252,10.561,9.414,1.1529,1.0164,0.077
BOOST_NEGPULSE_1S,1100.0,0.8879,0.95,25.0,2.257,0.889,0.79,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1100.0,0.8879,0.95,10.0,1.175,0.554,0.492,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1100.0,0.8879,0.9,25.0,3.24,2.625,2.32,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1100.0,0.8879,0.9,10.0,1.975,1.628,1.44,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1100.0,0.8879,0.8,25.0,7.586,8.453,7.392,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1100.0,0.8879,0.8,10.0,5.855,6.28,3.87,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1100.0,0.8879,0.7,10.0,8.783,10.342,9.101,1.1712,1.0178,0.1073
BOOST_NEGPULSE_1S,1220.0,0.865,0.95,25.0,2.009,0.664,0.584,1.1871,1.0259,0.1291
BOOST_NEGPULSE_1S,1220.0,0.865,0.95,10.0,1.031,0.414,0.364,1.1871,1.0259,0.1291
BOOST_NEGPULSE_1S,1220.0,0.865,0.9,25.0,2.931,2.307,2.012,1.1871,1.0259,0.1291
