cell,cycle,SOH,SOC,tau_s,OCV_V,R_used_mOhm,I_at_rate_A,I_star_A,I_limited_A,V_at_limit_V,SOP_W,I_max_measured_A,SOP_measured_floor_W,limited_by,rate_extrapolated,ocv_soh_gap,low_soc_hyst
CC,1575,0.77828,0.8423,10.0,3.99065,29.314,26.591,50.851,35.0,2.9646,103.76,26.591,85.39,current_rating,1,0.0,0
CC,1575,0.77828,0.7652,2.0,3.90279,23.386,26.593,59.984,35.0,3.0843,107.95,26.593,87.25,current_rating,1,0.0,0
CC,1575,0.77828,0.7652,10.0,3.90279,28.575,26.593,49.091,35.0,2.9027,101.59,26.593,83.58,current_rating,1,0.0,0
CC,1575,0.77828,0.6882,2.0,3.81832,23.707,26.591,55.608,35.0,2.9886,104.6,26.591,84.77,current_rating,1,0.0,0
CC,1575,0.77828,0.6882,10.0,3.81832,29.156,26.591,45.215,35.0,2.7978,97.92,26.591,80.92,current_rating,1,0.0,0
CC,1575,0.77828,0.6111,2.0,3.74289,23.651,26.591,52.552,35.0,2.9151,102.03,26.591,82.8,current_rating,1,0.0,0
CC,1575,0.77828,0.6111,10.0,3.74289,29.266,26.591,42.469,35.0,2.7186,95.15,26.591,78.83,current_rating,1,0.0,0
CC,1575,0.77828,0.534,2.0,3.67356,24.659,26.591,47.592,35.0,2.8105,98.37,26.591,80.25,current_rating,1,0.0,0
CC,1575,0.77828,0.534,10.0,3.67356,31.255,26.591,37.548,35.0,2.5796,90.29,26.591,75.58,current_rating,1,0.0,0
CC,1575,0.77828,0.4569,2.0,3.6097,26.426,26.591,41.992,35.0,2.6848,93.97,26.591,77.3,current_rating,1,0.0,0
CC,1575,0.77828,0.4569,10.0,3.6097,36.11,26.591,30.731,30.731,2.5,76.83,26.591,70.45,voltage,1,0.0,0
CC,1575,0.77828,0.3798,2.0,3.53731,33.604,24.732,30.869,30.869,2.5,77.17,24.732,66.93,voltage,1,0.0,0
CC,1575,0.77828,0.3798,10.0,3.53731,51.114,18.5,20.294,20.294,2.5,50.74,24.732,63.22,voltage,0,0.0,0
CC,1575,0.77828,0.3413,2.0,3.49074,47.489,19.592,20.863,20.863,2.5,52.16,19.592,50.16,voltage,1,0.0,0
CC,1575,0.77828,0.3413,10.0,3.49074,48.04,19.592,20.623,20.623,2.5,51.56,19.592,49.95,voltage,1,0.0,0
CC,1575,0.77828,0.3028,2.0,3.4404,57.639,14.131,16.315,16.315,2.5,40.79,14.131,37.11,voltage,1,0.0,0
CC,1575,0.77828,0.3028,10.0,3.4404,86.499,9.252,10.872,10.872,2.5,27.18,14.131,35.76,voltage,0,0.0,0
CC,1612,0.76823,0.9573,2.0,4.10292,28.403,26.244,56.435,35.0,3.1088,108.81,26.244,88.11,current_rating,1,0.0,0
CC,1612,0.76823,0.9573,10.0,4.10292,33.242,26.244,48.22,35.0,2.9395,102.88,26.244,84.78,current_rating,1,0.0,0
CC,1612,0.76823,0.9193,2.0,4.05816,27.064,26.245,57.573,35.0,3.1109,108.88,26.245,87.86,current_rating,1,0.0,0
CC,1612,0.76823,0.9193,10.0,4.05816,32.071,26.245,48.585,35.0,2.9357,102.75,26.245,84.42,current_rating,1,0.0,0
CC,1612,0.76823,0.8432,2.0,3.98442,25.596,26.246,57.994,35.0,3.0886,108.1,26.246,86.94,current_rating,1,0.0,0
CC,1612,0.76823,0.8432,10.0,3.98442,30.622,26.246,48.476,35.0,2.9127,101.94,26.246,83.48,current_rating,1,0.0,0
CC,1612,0.76823,0.7671,2.0,3.89479,24.562,26.244,56.787,35.0,3.0351,106.23,26.244,85.3,current_rating,1,0.0,0
CC,1612,0.76823,0.7671,10.0,3.89479,29.892,26.244,46.66,35.0,2.8486,99.7,26.244,81.63,current_rating,1,0.0,0
CC,1612,0.76823,0.6911,2.0,3.81067,24.859,26.244,52.724,35.0,2.9406,102.92,26.244,82.89,current_rating,1,0.0,0
CC,1612,0.76823,0.6911,10.0,3.81067,30.521,26.244,42.943,35.0,2.7424,95.98,26.244,78.99,current_rating,1,0.0,0
CC,1612,0.76823,0.615,2.0,3.73844,24.896,26.245,49.744,35.0,2.8671,100.35,26.245,80.97,current_rating,1,0.0,0
CC,1612,0.76823,0.615,10.0,3.73844,30.779,26.245,40.236,35.0,2.6612,93.14,26.245,76.91,current_rating,1,0.0,0
CC,1612,0.76823,0.5389,2.0,3.66995,25.956,26.244,45.074,35.0,2.7615,96.65,26.244,78.44,current_rating,1,0.0,0
CC,1612,0.76823,0.5389,10.0,3.66995,32.987,26.244,35.467,35.0,2.5154,88.04,26.244,73.59,current_rating,1,0.0,0
CC,1612,0.76823,0.4629,2.0,3.6051,28.089,26.245,39.343,35.0,2.622,91.77,26.245,75.27,current_rating,1,0.0,0
CC,1612,0.76823,0.4629,10.0,3.6051,38.602,26.245,28.628,28.628,2.5,71.57,26.245,68.03,voltage,1,0.0,0
CC,1612,0.76823,0.3868,2.0,3.53278,37.241,23.149,27.732,27.732,2.5,69.33,23.149,61.82,voltage,1,0.0,0
CC,1612,0.76823,0.3868,10.0,3.53278,53.303,18.256,19.376,19.376,2.5,48.44,23.149,59.15,voltage,0,0.0,0
CC,1612,0.76823,0.3488,2.0,3.48613,51.194,18.34,19.263,19.263,2.5,48.16,18.34,46.72,voltage,1,0.0,0
CC,1612,0.76823,0.3488,10.0,3.48613,51.15,18.34,19.279,19.279,2.5,48.2,18.34,46.73,voltage,1,0.0,0
CC,1612,0.76823,0.3107,2.0,3.43327,61.483,13.503,15.179,15.179,2.5,37.95,13.503,35.15,voltage,1,0.0,0
CC,1612,0.76823,0.3107,10.0,3.43327,88.918,9.129,10.496,10.496,2.5,26.24,13.503,34.09,voltage,0,0.0,0
CC,1650,0.75691,0.9535,2.0,4.093,29.574,25.857,53.865,35.0,3.0579,107.03,25.857,86.06,current_rating,1,0.0,0
CC,1650,0.75691,0.9535,10.0,4.093,34.633,25.857,45.997,35.0,2.8809,100.83,25.857,82.68,current_rating,1,0.0,0
CC,1650,0.75691,0.9161,2.0,4.04703,28.729,25.859,53.849,35.0,3.0415,106.45,25.859,85.44,current_rating,1,0.0,0
CC,1650,0.75691,0.9161,10.0,4.04703,34.151,25.859,45.3,35.0,2.8518,99.81,25.859,81.82,current_rating,1,0.0,0
CC,1650,0.75691,0.8411,2.0,3.97386,26.668,25.859,55.268,35.0,3.0405,106.42,25.859,84.93,current_rating,1,0.0,0
CC,1650,0.75691,0.8411,10.0,3.97386,31.927,25.859,46.164,35.0,2.8564,99.97,25.859,81.41,current_rating,1,0.0,0
CC,1650,0.75691,0.7661,2.0,3.88211,25.973,25.858,53.214,35.0,2.9731,104.06,25.858,83.02,current_rating,1,0.0,0
CC,1650,0.75691,0.7661,10.0,3.88211,31.576,25.858,43.771,35.0,2.7769,97.19,25.858,79.27,current_rating,1,0.0,0
CC,1650,0.75691,0.6912,2.0,3.79917,26.03,25.859,49.911,35.0,2.8881,101.08,25.859,80.84,current_rating,1,0.0,0
CC,1650,0.75691,0.6912,10.0,3.79917,31.888,25.859,40.741,35.0,2.6831,93.91,25.859,76.92,current_rating,1,0.0,0
CC,1650,0.75691,0.6162,2.0,3.73026,26.344,25.858,46.7,35.0,2.8082,98.29,25.858,78.84,current_rating,1,0.0,0
CC,1650,0.75691,0.6162,10.0,3.73026,32.501,25.858,37.853,35.0,2.5927,90.75,25.858,74.73,current_rating,1,0.0,0
CC,1650,0.75691,0.5413,2.0,3.66339,27.132,25.859,42.879,35.0,2.7138,94.98,25.859,76.59,current_rating,1,0.0,0
CC,1650,0.75691,0.5413,10.0,3.66339,34.796,25.859,33.434,33.434,2.5,83.59,25.859,71.46,voltage,1,0.0,0
CC,1650,0.75691,0.4663,2.0,3.59751,29.211,25.86,37.572,35.0,2.5751,90.13,25.86,73.5,current_rating,1,0.0,0
CC,1650,0.75691,0.4663,10.0,3.59751,40.263,25.86,27.259,27.259,2.5,68.15,25.86,66.11,voltage,1,0.0,0
CC,1650,0.75691,0.3914,2.0,3.5243,41.912,21.5,24.44,24.44,2.5,61.1,21.5,56.4,voltage,1,0.0,0
CC,1650,0.75691,0.3914,10.0,3.5243,53.797,17.988,19.04,19.04,2.5,47.6,21.5,54.86,voltage,0,0.0,0
CC,1650,0.75691,0.3539,2.0,3.4774,41.618,17.711,23.485,23.485,2.5,58.71,17.711,48.53,voltage,1,0.0,0
CC,1650,0.75691,0.3539,10.0,3.4774,52.719,17.711,18.54,18.54,2.5,46.35,17.711,45.05,voltage,0,0.0,0
CC,1650,0.75691,0.3164,2.0,3.4223,65.174,12.884,14.151,14.151,2.5,35.38,12.884,33.27,voltage,1,0.0,0
CC,1650,0.75691,0.3164,10.0,3.4223,90.704,8.994,10.168,10.168,2.5,25.42,12.884,32.41,voltage,0,0.0,0
CC,1687,0.74716,0.9544,2.0,4.09169,30.821,25.525,51.643,35.0,3.013,105.45,25.525,84.36,current_rating,1,0.0,0
CC,1687,0.74716,0.9544,10.0,4.09169,36.364,25.525,43.771,35.0,2.8189,98.66,25.525,80.75,current_rating,1,0.0,0
CC,1687,0.74716,0.9174,2.0,4.04271,29.252,25.526,52.738,35.0,3.0189,105.66,25.526,84.13,current_rating,1,0.0,0
CC,1687,0.74716,0.9174,10.0,4.04271,34.631,25.526,44.547,35.0,2.8306,99.07,25.526,80.63,current_rating,1,0.0,0
CC,1687,0.74716,0.8435,2.0,3.96935,28.076,25.524,52.336,35.0,2.9867,104.53,25.524,83.02,current_rating,1,0.0,0
CC,1687,0.74716,0.8435,10.0,3.96935,33.67,25.524,43.639,35.0,2.7909,97.68,25.524,79.38,current_rating,1,0.0,0
CC,1687,0.74716,0.7694,2.0,3.87734,27.151,25.524,50.729,35.0,2.9271,102.45,25.524,81.28,current_rating,1,0.0,0
CC,1687,0.74716,0.7694,10.0,3.87734,33.016,25.524,41.717,35.0,2.7218,95.26,25.524,77.46,current_rating,1,0.0,0
CC,1687,0.74716,0.6955,2.0,3.79437,27.228,25.525,47.538,35.0,2.8414,99.45,25.525,79.11,current_rating,1,0.0,0
CC,1687,0.74716,0.6955,10.0,3.79437,33.383,25.525,38.773,35.0,2.626,91.91,25.525,75.1,current_rating,1,0.0,0
CC,1687,0.74716,0.6215,2.0,3.72705,27.036,25.525,45.386,35.0,2.7808,97.33,25.525,77.52,current_rating,1,0.0,0
CC,1687,0.74716,0.6215,10.0,3.72705,33.301,25.525,36.848,35.0,2.5615,89.65,25.525,73.44,current_rating,1,0.0,0
CC,1687,0.74716,0.5475,2.0,3.66216,28.642,25.525,40.575,35.0,2.6597,93.09,25.525,74.82,current_rating,1,0.0,0
CC,1687,0.74716,0.5475,10.0,3.66216,36.596,25.525,31.757,31.757,2.5,79.39,25.525,69.63,voltage,1,0.0,0
CC,1687,0.74716,0.4735,2.0,3.59617,30.839,25.523,35.545,35.0,2.5168,88.09,25.523,71.7,current_rating,1,0.0,0
CC,1687,0.74716,0.4735,10.0,3.59617,41.034,25.523,26.714,26.714,2.5,66.79,25.523,65.05,voltage,0,0.0,0
CC,1687,0.74716,0.3995,2.0,3.52158,45.761,20.039,22.324,22.324,2.5,55.81,20.039,52.19,voltage,1,0.0,0
CC,1687,0.74716,0.3995,10.0,3.52158,54.167,17.758,18.86,18.86,2.5,47.15,20.039,51.19,voltage,0,0.0,0
CC,1687,0.74716,0.3625,2.0,3.47507,46.321,16.528,21.05,21.05,2.5,52.63,16.528,44.78,voltage,1,0.0,0
CC,1687,0.74716,0.3625,10.0,3.47507,78.51,8.879,12.42,12.42,2.5,31.05,16.528,42.06,voltage,0,0.0,0
CC,1687,0.74716,0.3255,2.0,3.42023,69.16,12.302,13.306,13.306,2.5,33.26,12.302,31.61,voltage,1,0.0,0
CC,1687,0.74716,0.3255,10.0,3.42023,93.674,8.88,9.824,9.824,2.5,24.56,12.302,30.95,voltage,0,0.0,0
CC,1725,0.73771,0.9524,2.0,4.08562,31.829,25.203,49.816,35.0,2.9716,104.01,25.203,82.75,current_rating,1,0.0,0
CC,1725,0.73771,0.9524,10.0,4.08562,37.468,25.203,42.32,35.0,2.7742,97.1,25.203,79.17,current_rating,1,0.0,0
CC,1725,0.73771,0.9159,2.0,4.03478,30.492,25.203,50.333,35.0,2.9675,103.86,25.203,82.32,current_rating,1,0.0,0
CC,1725,0.73771,0.9159,10.0,4.03478,36.281,25.203,42.302,35.0,2.7649,96.77,25.203,78.64,current_rating,1,0.0,0
CC,1725,0.73771,0.8428,2.0,3.96108,28.548,25.203,51.179,35.0,2.9619,103.67,25.203,81.7,current_rating,1,0.0,0
CC,1725,0.73771,0.8428,10.0,3.96108,34.48,25.203,42.375,35.0,2.7543,96.4,25.203,77.93,current_rating,1,0.0,0
CC,1725,0.73771,0.7697,2.0,3.86833,28.642,25.204,47.773,35.0,2.8659,100.3,25.204,79.3,current_rating,1,0.0,0
CC,1725,0.73771,0.7697,10.0,3.86833,34.776,25.204,39.347,35.0,2.6512,92.79,25.204,75.41,current_rating,1,0.0,0
CC,1725,0.73771,0.6967,2.0,3.78661,28.298,25.203,45.466,35.0,2.7962,97.87,25.203,77.46,current_rating,1,0.0,0
CC,1725,0.73771,0.6967,10.0,3.78661,34.532,25.203,37.259,35.0,2.578,90.23,25.203,73.5,current_rating,1,0.0,0
CC,1725,0.73771,0.6237,2.0,3.72095,29.126,25.204,41.919,35.0,2.7015,94.55,25.204,75.28,current_rating,1,0.0,0
CC,1725,0.73771,0.6237,10.0,3.72095,35.986,25.204,33.928,33.928,2.5,84.82,25.204,70.92,voltage,1,0.0,0
CC,1725,0.73771,0.5506,2.0,3.65784,29.932,25.204,38.683,35.0,2.6102,91.36,25.204,73.18,current_rating,1,0.0,0
CC,1725,0.73771,0.5506,10.0,3.65784,38.478,25.204,30.091,30.091,2.5,75.23,25.204,67.75,voltage,1,0.0,0
CC,1725,0.73771,0.4775,2.0,3.59195,33.224,25.199,32.867,32.867,2.5,82.17,25.199,69.42,voltage,1,0.0,0
CC,1725,0.73771,0.4775,10.0,3.59195,41.236,25.199,26.481,26.481,2.5,66.2,25.199,64.33,voltage,1,0.0,0
CC,1725,0.73771,0.4045,2.0,3.51542,50.348,18.704,20.168,20.168,2.5,50.42,18.704,48.14,voltage,1,0.0,0
CC,1725,0.73771,0.4045,10.0,3.51542,51.283,18.704,19.8,19.8,2.5,49.5,18.704,47.81,voltage,1,0.0,0
CC,1725,0.73771,0.3679,2.0,3.46834,54.09,14.683,17.903,17.903,2.5,44.76,14.683,39.26,voltage,1,0.0,0
CC,1725,0.73771,0.3679,10.0,3.46834,85.785,8.766,11.288,11.288,2.5,28.22,14.683,37.35,voltage,0,0.0,0
CC,1725,0.73771,0.3314,2.0,3.4132,74.717,11.387,12.222,12.222,2.5,30.56,11.387,29.18,voltage,1,0.0,0
CC,1725,0.73771,0.3314,10.0,3.4132,99.043,8.768,9.22,9.22,2.5,23.05,11.387,28.62,voltage,0,0.0,0
CC,1725,0.73771,0.2949,2.0,3.35694,60.744,8.763,14.107,14.107,2.5,35.27,8.763,24.75,voltage,1,0.0,0
CC,1725,0.73771,0.2949,10.0,3.35694,112.0,7.552,7.651,7.651,2.5,19.13,8.763,22.1,voltage,0,0.0,0
CC,1762,0.73103,0.9514,2.0,4.07878,33.528,24.976,47.088,35.0,2.9053,101.69,24.976,80.96,current_rating,1,0.0,0
CC,1762,0.73103,0.9514,10.0,4.07878,39.474,24.976,39.996,35.0,2.6972,94.4,24.976,77.25,current_rating,1,0.0,0
CC,1762,0.73103,0.9152,2.0,4.02846,31.53,24.976,48.476,35.0,2.9249,102.37,24.976,80.95,current_rating,1,0.0,0
CC,1762,0.73103,0.9152,10.0,4.02846,37.336,24.976,40.938,35.0,2.7217,95.26,24.976,77.32,current_rating,1,0.0,0
CC,1762,0.73103,0.8428,2.0,3.95277,30.44,24.977,47.726,35.0,2.8874,101.06,24.977,79.74,current_rating,1,0.0,0
CC,1762,0.73103,0.8428,10.0,3.95277,36.566,24.977,39.731,35.0,2.673,93.55,24.977,75.92,current_rating,1,0.0,0
CC,1762,0.73103,0.7704,2.0,3.8593,29.837,24.976,45.558,35.0,2.815,98.53,24.976,77.78,current_rating,1,0.0,0
CC,1762,0.73103,0.7704,10.0,3.8593,36.163,24.976,37.588,35.0,2.5936,90.78,24.976,73.83,current_rating,1,0.0,0
CC,1762,0.73103,0.698,2.0,3.77987,30.044,24.977,42.6,35.0,2.7283,95.49,24.977,75.67,current_rating,1,0.0,0
CC,1762,0.73103,0.698,10.0,3.77987,36.558,24.977,35.01,35.0,2.5004,87.51,24.977,71.6,current_rating,1,0.0,0
CC,1762,0.73103,0.6256,2.0,3.71527,30.28,24.974,40.135,35.0,2.6555,92.94,24.974,73.9,current_rating,1,0.0,0
CC,1762,0.73103,0.6256,10.0,3.71527,37.443,24.974,32.457,32.457,2.5,81.14,24.974,69.43,voltage,1,0.0,0
CC,1762,0.73103,0.5532,2.0,3.65202,31.953,24.977,36.053,35.0,2.5337,88.68,24.977,71.28,current_rating,1,0.0,0
CC,1762,0.73103,0.5532,10.0,3.65202,41.286,24.977,27.904,27.904,2.5,69.76,24.977,65.46,voltage,1,0.0,0
CC,1762,0.73103,0.4808,2.0,3.58542,35.375,24.769,30.683,30.683,2.5,76.71,24.769,67.1,voltage,1,0.0,0
CC,1762,0.73103,0.4808,10.0,3.58542,52.619,17.374,20.628,20.628,2.5,51.57,24.769,63.19,voltage,0,0.0,0
CC,1762,0.73103,0.4084,2.0,3.50888,45.518,17.002,22.164,22.164,2.5,55.41,17.002,46.5,voltage,1,0.0,0
CC,1762,0.73103,0.4084,10.0,3.50888,80.059,8.69,12.602,12.602,2.5,31.5,17.002,43.51,voltage,0,0.0,0
CC,1762,0.73103,0.3722,2.0,3.46084,58.724,13.991,16.362,16.362,2.5,40.91,13.991,36.93,voltage,1,0.0,0
CC,1762,0.73103,0.3722,10.0,3.46084,88.399,8.69,10.869,10.869,2.5,27.17,13.991,35.52,voltage,0,0.0,0
CC,1762,0.73103,0.336,2.0,3.40504,79.294,11.016,11.414,11.414,2.5,28.53,11.016,27.89,voltage,0,0.0,0
CC,1762,0.73103,0.336,10.0,3.40504,101.248,8.689,8.939,8.939,2.5,22.35,11.016,27.63,voltage,0,0.0,0
CC,1762,0.73103,0.2998,2.0,3.34972,61.277,8.684,13.867,13.867,2.5,34.67,8.684,24.47,voltage,1,0.0,0
CC,1762,0.73103,0.2998,10.0,3.34972,109.4,7.637,7.767,7.767,2.5,19.42,8.684,21.92,voltage,0,0.0,0
CC,1800,0.72091,0.9486,2.0,4.06591,34.884,24.627,44.888,35.0,2.8449,99.57,24.627,78.97,current_rating,1,0.0,0
CC,1800,0.72091,0.9486,10.0,4.06591,41.142,24.627,38.061,35.0,2.6259,91.91,24.627,75.18,current_rating,1,0.0,0
CC,1800,0.72091,0.913,2.0,4.01717,32.73,24.629,46.355,35.0,2.8716,100.51,24.629,79.09,current_rating,1,0.0,0
CC,1800,0.72091,0.913,10.0,4.01717,38.812,24.629,39.09,35.0,2.6588,93.06,24.629,75.4,current_rating,1,0.0,0
CC,1800,0.72091,0.8416,2.0,3.93813,31.903,24.628,45.079,35.0,2.8215,98.75,24.628,77.64,current_rating,1,0.0,0
CC,1800,0.72091,0.8416,10.0,3.93813,38.322,24.628,37.527,35.0,2.5969,90.89,24.628,73.74,current_rating,1,0.0,0
CC,1800,0.72091,0.7702,2.0,3.8438,31.179,24.629,43.1,35.0,2.7525,96.34,24.629,75.76,current_rating,1,0.0,0
CC,1800,0.72091,0.7702,10.0,3.8438,37.708,24.629,35.637,35.0,2.524,88.34,24.629,71.8,current_rating,1,0.0,0
CC,1800,0.72091,0.6988,2.0,3.7684,31.418,24.629,40.372,35.0,2.6688,93.41,24.629,73.75,current_rating,1,0.0,0
CC,1800,0.72091,0.6988,10.0,3.7684,38.406,24.629,33.026,33.026,2.5,82.57,24.629,69.52,voltage,1,0.0,0
CC,1800,0.72091,0.6274,2.0,3.70569,31.782,24.627,37.936,35.0,2.5933,90.77,24.627,71.98,current_rating,1,0.0,0
CC,1800,0.72091,0.6274,10.0,3.70569,39.367,24.627,30.627,30.627,2.5,76.57,24.627,67.38,voltage,1,0.0,0
CC,1800,0.72091,0.556,2.0,3.64227,33.636,24.628,33.959,33.959,2.5,84.9,24.628,69.3,voltage,1,0.0,0
CC,1800,0.72091,0.556,10.0,3.64227,43.548,24.628,26.23,26.23,2.5,65.58,24.628,63.29,voltage,1,0.0,0
CC,1800,0.72091,0.4846,2.0,3.57437,38.019,23.625,28.259,28.259,2.5,70.65,23.625,63.22,voltage,1,0.0,0
CC,1800,0.72091,0.4846,10.0,3.57437,55.7,17.133,19.289,19.289,2.5,48.22,23.625,60.1,voltage,0,0.0,0
CC,1800,0.72091,0.4133,2.0,3.49709,47.355,16.52,21.056,21.056,2.5,52.64,16.52,44.85,voltage,1,0.0,0
CC,1800,0.72091,0.4133,10.0,3.49709,57.349,16.52,17.386,17.386,2.5,43.47,16.52,42.12,voltage,1,0.0,0
CC,1800,0.72091,0.3775,2.0,3.44841,61.87,13.425,15.329,15.329,2.5,38.32,13.425,35.14,voltage,1,0.0,0
CC,1800,0.72091,0.3775,10.0,3.44841,91.35,8.567,10.382,10.382,2.5,25.96,13.425,33.94,voltage,0,0.0,0
CC,1800,0.72091,0.3418,2.0,3.3911,85.07,10.415,10.475,10.475,2.5,26.19,10.415,26.09,voltage,0,0.0,0
CC,1800,0.72091,0.3418,10.0,3.3911,103.432,8.567,8.615,8.615,2.5,21.54,10.415,,voltage,0,0.0,0
CC,1800,0.72091,0.3062,2.0,3.33702,62.982,8.561,13.29,13.29,2.5,33.22,8.561,23.95,voltage,1,0.0,0
CC,1800,0.72091,0.3062,10.0,3.33702,116.84,7.152,7.164,7.164,2.5,17.91,8.561,21.52,voltage,0,0.0,0
CC,1837,0.71007,0.9485,2.0,4.05363,36.236,24.258,42.876,35.0,2.7854,97.49,24.258,77.01,current_rating,1,0.0,0
CC,1837,0.71007,0.9485,10.0,4.05363,42.769,24.258,36.326,35.0,2.5567,89.48,24.258,73.17,current_rating,1,0.0,0
CC,1837,0.71007,0.9133,2.0,4.0059,34.088,24.258,44.177,35.0,2.8128,98.45,24.258,77.12,current_rating,1,0.0,0
CC,1837,0.71007,0.9133,10.0,4.0059,40.432,24.258,37.245,35.0,2.5908,90.68,24.258,73.38,current_rating,1,0.0,0
CC,1837,0.71007,0.843,2.0,3.92235,33.288,24.258,42.729,35.0,2.7573,96.5,24.258,75.56,current_rating,1,0.0,0
CC,1837,0.71007,0.843,10.0,3.92235,39.954,24.258,35.6,35.0,2.524,88.34,24.258,71.64,current_rating,1,0.0,0
CC,1837,0.71007,0.7727,2.0,3.82862,32.582,24.259,40.778,35.0,2.6883,94.09,24.259,73.7,current_rating,1,0.0,0
CC,1837,0.71007,0.7727,10.0,3.82862,39.305,24.259,33.803,33.803,2.5,84.51,24.259,69.75,voltage,1,0.0,0
CC,1837,0.71007,0.7024,2.0,3.75842,32.825,24.259,38.337,35.0,2.6096,91.33,24.259,71.86,current_rating,1,0.0,0
CC,1837,0.71007,0.7024,10.0,3.75842,40.101,24.259,31.382,31.382,2.5,78.45,24.259,67.58,voltage,1,0.0,0
CC,1837,0.71007,0.6321,2.0,3.69795,33.151,24.259,36.137,35.0,2.5377,88.82,24.259,70.2,current_rating,1,0.0,0
CC,1837,0.71007,0.6321,10.0,3.69795,41.131,24.259,29.125,29.125,2.5,72.81,24.259,65.5,voltage,1,0.0,0
CC,1837,0.71007,0.5618,2.0,3.63388,35.544,24.26,31.901,31.901,2.5,79.75,24.26,67.24,voltage,1,0.0,0
CC,1837,0.71007,0.5618,10.0,3.63388,44.798,24.26,25.311,25.311,2.5,63.28,24.26,61.79,voltage,0,0.0,0
CC,1837,0.71007,0.4915,2.0,3.56495,41.104,22.336,25.909,25.909,2.5,64.77,22.336,59.12,voltage,1,0.0,0
CC,1837,0.71007,0.4915,10.0,3.56495,57.982,16.876,18.367,18.367,2.5,45.92,22.336,56.73,voltage,0,0.0,0
CC,1837,0.71007,0.4212,2.0,3.48534,47.573,16.356,20.712,20.712,2.5,51.78,16.356,44.28,voltage,1,0.0,0
CC,1837,0.71007,0.4212,10.0,3.48534,82.709,8.438,11.913,11.913,2.5,29.78,16.356,41.57,voltage,0,0.0,0
CC,1837,0.71007,0.386,2.0,3.43599,64.372,12.973,14.54,14.54,2.5,36.35,12.973,33.74,voltage,1,0.0,0
CC,1837,0.71007,0.386,10.0,3.43599,93.778,8.438,9.981,9.981,2.5,24.95,12.973,32.66,voltage,0,0.0,0
CC,1837,0.71007,0.3509,2.0,3.38294,82.993,10.49,10.639,10.639,2.5,26.6,10.49,26.35,voltage,0,0.0,0
CC,1837,0.71007,0.3509,10.0,3.38294,104.644,8.438,8.438,8.438,2.5,21.09,10.49,,voltage,0,0.0,0
CC,1837,0.71007,0.3157,2.0,3.33048,63.472,8.432,13.084,13.084,2.5,32.71,8.432,23.57,voltage,1,0.0,0
CC,1837,0.71007,0.3157,10.0,3.33048,118.635,6.97,7.0,7.0,2.5,17.5,8.432,21.22,voltage,0,0.0,0
CC,1875,0.70247,0.9478,2.0,4.04503,37.711,24.001,40.97,35.0,2.7251,95.38,24.001,75.36,current_rating,1,0.0009,0
CC,1875,0.70247,0.9478,10.0,4.04503,44.561,24.001,34.673,34.673,2.5,86.68,24.001,71.42,voltage,1,0.0009,0
CC,1875,0.70247,0.913,2.0,3.99823,36.15,24.0,41.445,35.0,2.733,95.65,24.0,75.14,current_rating,1,0.0009,0
CC,1875,0.70247,0.913,10.0,3.99823,42.879,24.0,34.941,34.941,2.5,87.35,24.0,71.26,voltage,1,0.0009,0
CC,1875,0.70247,0.8434,2.0,3.91199,34.25,24.0,41.226,35.0,2.7132,94.96,24.0,74.16,current_rating,1,0.0009,0
CC,1875,0.70247,0.8434,10.0,3.91199,41.088,24.0,34.365,34.365,2.5,85.91,24.0,70.22,voltage,1,0.0009,0
CC,1875,0.70247,0.7739,2.0,3.81863,34.686,24.001,38.016,35.0,2.6046,91.16,24.001,71.67,current_rating,1,0.0009,0
CC,1875,0.70247,0.7739,10.0,3.81863,41.732,24.001,31.598,31.598,2.5,78.99,24.001,67.61,voltage,1,0.0009,0
CC,1875,0.70247,0.7043,2.0,3.75184,34.253,24.001,36.547,35.0,2.553,89.35,24.001,70.32,current_rating,1,0.0009,0
CC,1875,0.70247,0.7043,10.0,3.75184,41.594,24.001,30.097,30.097,2.5,75.24,24.001,66.09,voltage,1,0.0009,0
CC,1875,0.70247,0.6347,2.0,3.69288,35.26,24.002,33.831,33.831,2.5,84.58,24.002,68.32,voltage,1,0.0009,0
CC,1875,0.70247,0.6347,10.0,3.69288,43.992,24.002,27.116,27.116,2.5,67.79,24.002,63.29,voltage,1,0.0009,0
CC,1875,0.70247,0.5652,2.0,3.62861,36.707,24.001,30.747,30.747,2.5,76.87,24.001,65.95,voltage,1,0.0009,0
CC,1875,0.70247,0.5652,10.0,3.62861,45.048,24.001,25.053,25.053,2.5,62.63,24.001,61.14,voltage,0,0.0009,0
CC,1875,0.70247,0.4956,2.0,3.55935,45.697,20.743,23.182,23.182,2.5,57.95,20.743,54.17,voltage,1,0.0009,0
CC,1875,0.70247,0.4956,10.0,3.55935,59.628,16.697,17.766,17.766,2.5,44.42,20.743,52.66,voltage,0,0.0009,0
CC,1875,0.70247,0.426,2.0,3.47882,55.362,14.669,17.68,17.68,2.5,44.2,14.669,39.12,voltage,1,0.0009,0
CC,1875,0.70247,0.426,10.0,3.47882,89.379,8.349,10.951,10.951,2.5,27.38,14.669,37.28,voltage,0,0.0009,0
CC,1875,0.70247,0.3912,2.0,3.42834,65.47,12.54,14.18,14.18,2.5,35.45,12.54,32.7,voltage,1,0.0009,0
