protocol,cycle,SOH,CAP_Ah,SOC,soc_group,direction,rate_rank,I_A,CRate_rated,tau_s,tau_actual_s,V_pre_V,V_tau_V,R_mOhm,file
BOOST_NEGPULSE,5,0.99948,2.97465,0.9494,1,charge,3,7.868,2.623,10.0,9.9,4.1092,4.2001,11.5537,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8997,2,discharge,0,-2.977,0.992,2.0,2.0,4.0832,4.0505,10.9838,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8997,2,discharge,0,-2.977,0.992,10.0,9.9,4.0832,4.0414,14.0405,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8997,2,charge,0,1.488,0.496,2.0,2.0,4.0845,4.1004,10.6855,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8997,2,charge,0,1.488,0.496,10.0,9.9,4.0845,4.1041,13.172,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8996,2,discharge,1,-11.908,3.969,2.0,2.0,4.0833,3.9533,10.917,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8996,2,discharge,1,-11.908,3.969,10.0,9.9,4.0833,3.9237,13.4028,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8998,2,charge,1,5.953,1.984,2.0,2.0,4.0851,4.1482,10.5999,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8998,2,charge,1,5.953,1.984,10.0,9.9,4.0851,4.1604,12.6493,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8995,2,discharge,2,-23.81,7.937,2.0,2.0,4.0833,3.8307,10.609,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8995,2,discharge,2,-23.81,7.937,10.0,9.9,4.0833,3.7811,12.6921,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8998,2,charge,2,10.357,3.452,2.0,2.0,4.0871,4.2004,10.9395,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8998,2,charge,2,10.357,3.452,10.0,9.9,4.0871,4.2003,10.9298,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8994,2,discharge,3,-34.224,11.408,2.0,2.0,4.0836,3.729,10.3612,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8994,2,discharge,3,-34.224,11.408,10.0,9.9,4.0836,3.6593,12.3977,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8998,2,charge,3,10.365,3.455,2.0,1.9,4.0879,4.2002,10.8345,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8998,2,charge,3,10.365,3.455,10.0,9.9,4.0879,4.2002,10.8345,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8005,3,discharge,0,-2.977,0.992,2.0,2.0,4.0298,3.9951,11.6552,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8005,3,discharge,0,-2.977,0.992,10.0,9.9,4.0298,3.9812,16.3241,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8005,3,charge,0,1.488,0.496,2.0,1.9,4.0309,4.0481,11.5568,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8005,3,charge,0,1.488,0.496,10.0,9.9,4.0309,4.0537,15.3195,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8004,3,discharge,1,-11.908,3.969,2.0,1.9,4.0291,3.8939,11.3537,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8004,3,discharge,1,-11.908,3.969,10.0,9.9,4.0291,3.8493,15.0991,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8006,3,charge,1,5.951,1.984,2.0,2.0,4.0339,4.0976,10.7035,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8006,3,charge,1,5.951,1.984,10.0,9.9,4.0339,4.1137,13.4088,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8003,3,discharge,2,-23.808,7.936,2.0,1.9,4.0301,3.767,11.0509,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8003,3,discharge,2,-23.808,7.936,10.0,9.9,4.0301,3.6957,14.0457,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8006,3,charge,2,14.635,4.878,2.0,2.0,4.0352,4.2003,11.2812,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8006,3,charge,2,14.635,4.878,10.0,9.9,4.0352,4.2001,11.2675,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8003,3,discharge,3,-34.225,11.408,2.0,2.0,4.0303,3.6603,10.8108,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8003,3,discharge,3,-34.225,11.408,10.0,9.9,4.0303,3.568,13.5077,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8006,3,charge,3,14.686,4.895,2.0,1.9,4.0354,4.2004,11.2352,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.8006,3,charge,3,14.686,4.895,10.0,9.9,4.0354,4.2003,11.2284,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7013,4,discharge,0,-2.979,0.993,2.0,2.0,3.9241,3.8898,11.5143,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7013,4,discharge,0,-2.979,0.993,10.0,9.9,3.9241,3.8749,16.5162,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,charge,0,1.486,0.495,2.0,1.9,3.9266,3.9427,10.8323,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,charge,0,1.486,0.495,10.0,9.9,3.9266,3.9481,14.4655,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7012,4,discharge,1,-11.906,3.969,2.0,1.9,3.9235,3.789,11.2968,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7012,4,discharge,1,-11.906,3.969,10.0,9.9,3.9235,3.7478,14.7573,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,charge,1,5.951,1.984,2.0,2.0,3.9295,3.992,10.5023,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,charge,1,5.951,1.984,10.0,9.9,3.9295,4.0061,12.8716,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7011,4,discharge,2,-23.81,7.937,2.0,2.0,3.9246,3.6637,10.9576,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7011,4,discharge,2,-23.81,7.937,10.0,9.9,3.9246,3.6046,13.4397,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,charge,2,17.856,5.952,2.0,1.9,3.931,4.109,9.9686,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7014,4,charge,2,17.856,5.952,10.0,9.9,3.931,4.1526,12.4104,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.701,4,discharge,3,-34.224,11.408,2.0,2.0,3.9252,3.5626,10.5949,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.701,4,discharge,3,-34.224,11.408,10.0,9.9,3.9252,3.485,12.8623,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7015,4,charge,3,24.793,8.264,2.0,2.0,3.9315,4.2008,10.8619,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.7015,4,charge,3,24.793,8.264,10.0,9.9,3.9315,4.2004,10.8458,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6021,5,discharge,0,-2.979,0.993,2.0,2.0,3.8419,3.8076,11.5132,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6021,5,discharge,0,-2.979,0.993,10.0,9.9,3.8419,3.7933,16.3131,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6022,5,charge,0,1.486,0.495,2.0,1.9,3.8429,3.8596,11.2367,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6022,5,charge,0,1.486,0.495,10.0,9.9,3.8429,3.8649,14.8029,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.602,5,discharge,1,-11.906,3.969,2.0,1.9,3.8406,3.7098,10.9861,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.602,5,discharge,1,-11.906,3.969,10.0,9.9,3.8406,3.6735,14.0349,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6022,5,charge,1,5.953,1.984,2.0,2.0,3.8452,3.9097,10.8347,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6022,5,charge,1,5.953,1.984,10.0,9.9,3.8452,3.9284,13.9759,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6019,5,discharge,2,-23.813,7.938,2.0,2.0,3.8398,3.5871,10.6119,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6019,5,discharge,2,-23.813,7.938,10.0,9.9,3.8398,3.5281,13.0895,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6023,5,charge,2,17.856,5.952,2.0,1.9,3.8473,4.0304,10.2543,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6023,5,charge,2,17.856,5.952,10.0,9.9,3.8473,4.0764,12.8304,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6018,5,discharge,3,-34.226,11.409,2.0,2.0,3.8395,3.485,10.3576,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6018,5,discharge,3,-34.226,11.409,10.0,9.9,3.8395,3.4045,12.7096,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6023,5,charge,3,29.759,9.92,2.0,1.9,3.8488,4.1442,9.9264,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.6023,5,charge,3,29.759,9.92,10.0,9.9,3.8488,4.2002,11.8082,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5029,6,discharge,0,-2.979,0.993,2.0,2.0,3.7337,3.7022,10.5733,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5029,6,discharge,0,-2.979,0.993,10.0,9.9,3.7337,3.6923,13.8963,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.503,6,charge,0,1.488,0.496,2.0,1.9,3.7348,3.7501,10.2802,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.503,6,charge,0,1.488,0.496,10.0,9.9,3.7348,3.7546,13.3038,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5028,6,discharge,1,-11.906,3.969,2.0,1.9,3.7337,3.6099,10.3981,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5028,6,discharge,1,-11.906,3.969,10.0,9.9,3.7337,3.5739,13.4218,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.503,6,charge,1,5.953,1.984,2.0,2.0,3.7364,3.798,10.3477,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.503,6,charge,1,5.953,1.984,10.0,9.9,3.7364,3.8143,13.0858,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5027,6,discharge,2,-23.81,7.937,2.0,1.9,3.734,3.4886,10.3066,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5027,6,discharge,2,-23.81,7.937,10.0,9.9,3.734,3.4246,12.9945,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5031,6,charge,2,17.856,5.952,2.0,2.0,3.7383,3.9187,10.103,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5031,6,charge,2,17.856,5.952,10.0,9.9,3.7383,3.9627,12.5672,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5026,6,discharge,3,-34.226,11.409,2.0,2.0,3.734,3.3842,10.2203,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5026,6,discharge,3,-34.226,11.409,10.0,9.9,3.734,3.2991,12.7067,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5031,6,charge,3,29.759,9.92,2.0,2.0,3.7397,4.034,9.8894,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.5031,6,charge,3,29.759,9.92,10.0,9.9,3.7397,4.1069,12.3391,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4033,7,discharge,0,-2.977,0.992,2.0,2.0,3.652,3.6221,10.044,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4033,7,discharge,0,-2.977,0.992,10.0,9.9,3.652,3.6129,13.1345,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4035,7,charge,0,1.486,0.495,2.0,2.0,3.654,3.6691,10.1622,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4035,7,charge,0,1.486,0.495,10.0,9.9,3.654,3.6733,12.9888,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4034,7,discharge,1,-11.908,3.969,2.0,2.0,3.6529,3.5306,10.2704,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4034,7,discharge,1,-11.908,3.969,10.0,9.9,3.6529,3.4958,13.1928,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4035,7,charge,1,5.953,1.984,2.0,2.0,3.656,3.7165,10.1629,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4035,7,charge,1,5.953,1.984,10.0,9.9,3.656,3.732,12.7667,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4033,7,discharge,2,-23.813,7.938,2.0,1.9,3.6532,3.4111,10.1667,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4033,7,discharge,2,-23.813,7.938,10.0,9.9,3.6532,3.3484,12.7997,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4036,7,charge,2,17.856,5.952,2.0,1.9,3.6577,3.8345,9.9014,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4036,7,charge,2,17.856,5.952,10.0,9.9,3.6577,3.8744,12.136,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4032,7,discharge,3,-34.226,11.409,2.0,2.0,3.6536,3.3073,10.118,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4032,7,discharge,3,-34.226,11.409,10.0,9.9,3.6536,3.2246,12.5343,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4037,7,charge,3,29.759,9.92,2.0,1.9,3.6589,3.9477,9.7046,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.4037,7,charge,3,29.759,9.92,10.0,9.9,3.6589,4.0146,11.9527,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3042,8,discharge,0,-2.978,0.993,2.0,1.9,3.5935,3.5625,10.4111,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3042,8,discharge,0,-2.978,0.993,10.0,9.9,3.5935,3.5529,13.6351,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3043,8,charge,0,1.486,0.495,2.0,1.9,3.5947,3.61,10.2961,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3043,8,charge,0,1.486,0.495,10.0,9.9,3.5947,3.6142,13.1225,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3042,8,discharge,1,-11.906,3.969,2.0,2.0,3.5936,3.4686,10.4989,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3042,8,discharge,1,-11.906,3.969,10.0,9.9,3.5936,3.4331,13.4806,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3043,8,charge,1,5.952,1.984,2.0,2.0,3.5964,3.6579,10.3335,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3043,8,charge,1,5.952,1.984,10.0,9.9,3.5964,3.6743,13.0891,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3041,8,discharge,2,-23.81,7.937,2.0,1.9,3.5924,3.3457,10.3612,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3041,8,discharge,2,-23.81,7.937,10.0,9.9,3.5924,3.2808,13.0869,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3044,8,charge,2,17.855,5.952,2.0,1.9,3.5979,3.7792,10.154,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3044,8,charge,2,17.855,5.952,10.0,9.9,3.5979,3.8201,12.4447,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.304,8,discharge,3,-34.226,11.409,2.0,2.0,3.5927,3.2382,10.3576,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.304,8,discharge,3,-34.226,11.409,10.0,9.9,3.5927,3.1518,12.882,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3045,8,charge,3,29.761,9.92,2.0,1.9,3.6003,3.8958,9.9291,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.3045,8,charge,3,29.761,9.92,10.0,9.9,3.6003,3.9596,12.0728,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.205,9,discharge,0,-2.977,0.992,2.0,2.0,3.5071,3.4748,10.8484,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.205,9,discharge,0,-2.977,0.992,10.0,9.9,3.5071,3.4647,14.2406,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2051,9,charge,0,1.488,0.496,2.0,1.9,3.5088,3.5246,10.6197,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2051,9,charge,0,1.488,0.496,10.0,9.9,3.5088,3.5293,13.7787,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2049,9,discharge,1,-11.906,3.969,2.0,1.9,3.5076,3.3798,10.7341,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2049,9,discharge,1,-11.906,3.969,10.0,9.9,3.5076,3.3425,13.867,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2051,9,charge,1,5.951,1.984,2.0,2.0,3.5145,3.5776,10.6034,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2051,9,charge,1,5.951,1.984,10.0,9.9,3.5145,3.5947,13.477,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2049,9,discharge,2,-23.811,7.937,2.0,1.9,3.5108,3.2558,10.7093,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
BOOST_NEGPULSE,5,0.99948,2.97465,0.2049,9,discharge,2,-23.811,7.937,10.0,9.91,3.5108,3.1824,13.7919,05-03-21_22.49_NEGPulse_protocol_HPPC_IN21700_30T_cycle_#5.mat
