temp_set_C,T_cell_C,tau_s,SOC,direction,I_A,rest_before_s,V_pre_V,V_tau_V,R_mOhm
-10,-8.0,10.0,1.0002,discharge,-16.562,319.3,4.1687,3.2158,57.5353
-10,-8.19,10.0,0.9522,discharge,-18.415,560.2,4.0681,3.2,47.1409
-10,-7.85,10.0,0.9532,discharge,-17.918,310.2,4.0767,3.1953,49.1908
-10,-8.82,10.0,0.905,discharge,-17.842,342.8,4.0257,3.1999,46.284
-10,-7.43,10.0,0.9058,discharge,-17.346,310.2,4.0565,3.2185,48.3108
-10,-7.98,10.0,0.8575,discharge,-17.58,300.2,3.9658,3.1993,43.6007
-10,-8.61,10.0,0.8584,charge,1.197,600.2,4.007,4.1011,78.6198
-10,-8.85,10.0,0.8584,discharge,-17.53,310.2,4.0112,3.1594,48.591
-10,-9.52,10.0,0.8599,charge,1.119,600.2,4.0209,4.1186,87.3257
-10,-9.29,10.0,0.8598,discharge,-17.01,310.2,4.0232,3.1757,49.8236
-10,-8.99,10.0,0.8613,discharge,-16.736,600.3,4.0293,3.1885,50.239
-10,-8.32,10.0,0.813,discharge,-16.49,301.4,3.9223,3.2001,43.7962
-10,-8.67,10.0,0.8138,charge,2.077,600.2,3.9557,4.0992,69.0801
-10,-8.64,10.0,0.8139,discharge,-16.214,310.2,3.9608,3.1793,48.1991
-10,-8.68,10.0,0.8153,charge,1.994,600.2,3.9702,4.1208,75.5266
-10,-9.1,10.0,0.8151,discharge,-16.053,310.2,3.9716,3.1837,49.0812
-10,-8.66,10.0,0.8165,charge,1.772,600.2,3.9776,4.1138,76.8797
-10,-8.41,10.0,0.7666,discharge,-15.449,300.1,3.8822,3.1993,44.2035
-10,-9.6,10.0,0.7673,charge,3.003,600.2,3.9081,4.1005,64.0757
-10,-8.78,10.0,0.7672,discharge,-14.977,310.2,3.9139,3.1875,48.501
-10,-8.44,10.0,0.7685,charge,2.905,600.2,3.924,4.116,66.0986
-10,-8.02,10.0,0.7185,discharge,-14.757,300.1,3.8446,3.1994,43.7216
-10,-9.2,10.0,0.7192,charge,4.029,600.2,3.8675,4.1,57.7066
-10,-8.46,10.0,0.7189,discharge,-14.21,310.2,3.8718,3.1927,47.7903
-10,-9.0,10.0,0.7202,charge,3.938,600.2,3.8829,4.1264,61.835
-10,-8.99,10.0,0.7198,charge,3.679,310.3,3.8848,4.1157,62.7582
-10,-8.0,10.0,0.6697,discharge,-13.909,306.7,3.8049,3.1999,43.497
-10,-7.94,10.0,0.6704,charge,4.999,600.2,3.825,4.0973,54.4709
-10,-8.0,10.0,0.6699,discharge,-13.254,310.2,3.8279,3.2063,46.899
-10,-7.53,10.0,0.6711,charge,4.985,600.2,3.8365,4.1079,54.4401
-10,-7.63,10.0,0.6209,discharge,-12.697,496.1,3.7661,3.1992,44.6483
-10,-8.63,10.0,0.6215,charge,5.0,600.2,3.7788,4.0536,54.9644
-10,-8.11,10.0,0.621,discharge,-12.022,310.2,3.7803,3.1881,49.2597
-10,-9.23,10.0,0.6221,charge,4.988,600.2,3.7864,4.0665,56.157
-10,-8.88,10.0,0.5719,discharge,-10.835,302.3,3.7119,3.2,47.245
-10,-9.51,10.0,0.5723,charge,4.999,600.2,3.7279,4.0055,55.5322
-10,-8.66,10.0,0.5718,discharge,-10.299,310.2,3.73,3.1964,51.8109
-10,-9.1,10.0,0.5728,charge,4.987,600.2,3.7348,4.0167,56.5213
-10,-9.03,10.0,0.5225,discharge,-9.44,301.8,3.6637,3.2002,49.0996
-10,-9.14,10.0,0.5228,charge,4.999,600.2,3.6792,3.9554,55.2466
-10,-8.77,10.0,0.5224,discharge,-8.964,310.2,3.681,3.2,53.6579
-10,-9.16,10.0,0.5232,charge,4.988,600.2,3.6857,3.9648,55.9577
-10,-9.04,10.0,0.473,discharge,-8.207,301.4,3.6224,3.1994,51.5439
-10,-9.48,10.0,0.4732,charge,4.999,600.2,3.6388,3.9154,55.3277
-10,-9.29,10.0,0.4728,discharge,-7.813,310.2,3.6407,3.2055,55.6992
-10,-9.08,10.0,0.4735,charge,4.991,600.2,3.6448,3.9238,55.8973
-10,-8.44,10.0,0.4232,discharge,-6.988,300.2,3.5847,3.1997,55.096
-10,-8.63,10.0,0.4234,charge,4.999,600.2,3.6042,3.8849,56.1535
-10,-9.43,10.0,0.423,discharge,-6.687,310.2,3.6066,3.2093,59.4111
-10,-9.43,10.0,0.4235,charge,4.985,600.2,3.6115,3.895,56.8672
-10,-8.22,10.0,0.3733,discharge,-5.67,300.1,3.5458,3.2,60.9844
-10,-8.91,10.0,0.3734,charge,4.999,600.2,3.5691,3.8596,58.107
-10,-9.67,10.0,0.3729,discharge,-5.469,310.2,3.573,3.2131,65.8025
-10,-9.13,10.0,0.3734,charge,4.981,600.2,3.5786,3.8714,58.7775
-10,-8.97,10.0,0.3232,discharge,-4.158,302.5,3.5033,3.1993,73.1086
-10,-9.55,10.0,0.3231,charge,5.0,600.2,3.5284,3.8325,60.8249
-10,-8.99,10.0,0.3227,discharge,-3.992,310.2,3.5341,3.2258,77.2333
-10,-9.34,10.0,0.323,charge,4.985,600.2,3.5413,3.8447,60.8669
-10,-9.53,10.0,0.3226,discharge,-4.367,310.2,3.5424,3.2126,75.514
-10,-8.75,10.0,0.2732,discharge,-2.811,302.5,3.4624,3.2002,93.2797
-10,-9.56,10.0,0.273,charge,4.999,600.2,3.4813,3.8043,64.609
-10,-9.44,10.0,0.2725,discharge,-2.614,310.2,3.4866,3.2297,98.286
-10,-9.03,10.0,0.2727,charge,4.977,600.2,3.4938,3.8171,64.9536
-10,-9.19,10.0,0.2723,discharge,-2.947,310.2,3.4956,3.2126,96.0136
-10,-8.6,10.0,0.2228,discharge,-1.77,483.1,3.4255,3.1999,127.4648
-10,-9.81,10.0,0.2225,charge,5.0,600.2,3.4343,3.7649,66.1253
-10,-9.37,10.0,0.2221,discharge,-1.552,310.2,3.4354,3.2349,129.1715
-10,-9.67,10.0,0.2222,charge,4.98,600.2,3.4398,3.7705,66.4083
-10,-8.89,10.0,0.2217,discharge,-1.834,310.2,3.4392,3.2091,125.484
-10,-8.24,30.0,1.0,discharge,-17.909,4346.9,4.1811,3.2002,54.7713
-10,-8.2,30.0,0.9997,discharge,-19.555,337.3,4.1817,3.2184,49.2611
-10,-7.53,30.0,0.9523,discharge,-18.073,323.4,4.0656,3.1999,47.9002
-10,-8.23,30.0,0.9533,discharge,-19.053,310.2,4.0873,3.187,47.2524
-10,-7.49,30.0,0.9053,discharge,-17.326,300.1,4.0416,3.1999,48.5802
-10,-8.25,30.0,0.9061,discharge,-18.122,310.2,4.0719,3.1782,49.3157
-10,-8.09,30.0,0.9077,discharge,-17.854,310.2,4.075,3.1934,49.3783
-10,-7.67,30.0,0.8594,discharge,-16.599,300.1,4.0024,3.1999,48.3463
-10,-8.4,30.0,0.8602,discharge,-17.498,310.2,4.0428,3.1582,50.5543
-10,-8.23,30.0,0.8617,discharge,-17.084,310.2,4.0518,3.177,51.2058
-10,-8.22,30.0,0.8632,discharge,-16.867,600.3,4.0586,3.192,51.3784
-10,-7.76,30.0,0.8149,discharge,-15.685,300.1,3.9468,3.2008,47.5614
-10,-9.09,30.0,0.8155,charge,1.326,600.2,3.9883,4.0998,84.0875
-10,-8.44,30.0,0.8155,discharge,-16.456,310.2,3.9877,3.1563,50.5226
-10,-9.01,30.0,0.817,charge,1.281,600.2,3.9993,4.1148,90.1851
-10,-8.33,30.0,0.8168,discharge,-15.999,310.2,3.9976,3.1749,51.422
-10,-8.29,30.0,0.8183,discharge,-15.754,600.3,4.0045,3.1893,51.7456
-10,-7.92,30.0,0.7699,discharge,-14.629,300.5,3.896,3.1993,47.6246
-10,-9.09,30.0,0.7704,charge,2.239,600.2,3.9327,4.1,74.7175
-10,-8.36,30.0,0.7704,discharge,-15.011,310.2,3.9337,3.1689,50.9493
-10,-8.84,30.0,0.7717,charge,2.161,600.2,3.9445,4.1175,80.0704
-10,-8.55,30.0,0.7715,discharge,-14.759,310.2,3.9429,3.1802,51.6769
-10,-8.15,30.0,0.7231,discharge,-13.495,300.1,3.8564,3.2,48.6402
-10,-8.93,30.0,0.7235,charge,3.077,600.2,3.8874,4.0996,68.9588
-10,-8.32,30.0,0.7233,discharge,-13.498,310.2,3.8882,3.1833,52.2226
-10,-9.37,30.0,0.7245,charge,3.021,600.2,3.903,4.125,73.4844
-10,-8.9,30.0,0.7243,charge,2.908,310.3,3.9018,4.1168,73.9467
-10,-7.98,30.0,0.6742,discharge,-12.643,300.1,3.815,3.1999,48.6514
-10,-9.44,30.0,0.6746,charge,3.934,600.2,3.8413,4.0997,65.6771
-10,-8.4,30.0,0.6744,discharge,-12.428,310.2,3.8381,3.1731,53.5082
-10,-9.0,30.0,0.6755,charge,3.823,600.2,3.8514,4.1169,69.4553
-10,-8.27,30.0,0.6751,discharge,-12.165,310.2,3.8474,3.2007,53.1607
-10,-8.39,30.0,0.6264,discharge,-11.143,300.1,3.77,3.1999,51.1622
-10,-8.61,30.0,0.6266,charge,4.998,600.2,3.7923,4.0993,61.4295
-10,-8.64,30.0,0.6262,discharge,-10.762,310.2,3.7879,3.1823,56.2721
-10,-8.75,30.0,0.6272,charge,4.995,600.2,3.7985,4.119,64.1667
-10,-8.1,30.0,0.577,discharge,-9.778,300.1,3.719,3.2001,53.067
-10,-9.3,30.0,0.5771,charge,5.0,600.2,3.741,4.0548,62.765
-10,-8.39,30.0,0.5767,discharge,-9.396,310.2,3.7388,3.1939,57.9952
-10,-8.99,30.0,0.5775,charge,4.985,600.2,3.7466,4.0673,64.3369
-10,-7.95,30.0,0.5273,discharge,-8.687,300.2,3.6697,3.2,54.0712
-10,-8.41,30.0,0.5274,charge,5.0,600.2,3.69,3.9995,61.9037
-10,-8.54,30.0,0.527,discharge,-8.217,310.2,3.6888,3.1905,60.6433
-10,-9.44,30.0,0.5277,charge,4.985,600.2,3.6957,4.0132,63.6924
-10,-8.57,30.0,0.4775,discharge,-7.263,300.1,3.627,3.1999,58.8041
-10,-8.73,30.0,0.4775,charge,4.999,600.2,3.6477,3.9582,62.1099
-10,-8.61,30.0,0.4771,discharge,-6.812,310.2,3.6462,3.2091,64.1681
-10,-8.65,30.0,0.4777,charge,4.997,600.2,3.6531,3.9604,61.4957
-10,-8.01,30.0,0.4275,discharge,-6.445,300.2,3.5894,3.2006,60.3296
-10,-8.56,30.0,0.4274,charge,4.997,600.2,3.6131,3.9211,61.6333
-10,-8.06,30.0,0.427,discharge,-6.048,310.2,3.6123,3.2092,66.6556
-10,-8.82,30.0,0.4275,charge,4.992,600.2,3.6193,3.9288,62.0042
-10,-8.27,30.0,0.3773,discharge,-5.228,365.3,3.5554,3.2001,67.9584
-10,-8.56,30.0,0.3772,charge,5.002,600.2,3.5794,3.8936,62.8212
-10,-8.67,30.0,0.3767,discharge,-4.84,310.2,3.5791,3.219,74.4016
-10,-8.4,30.0,0.3772,charge,4.991,600.2,3.5869,3.9,62.7317
-10,-8.25,30.0,0.3269,discharge,-3.945,405.3,3.5162,3.201,79.8946
-10,-8.82,30.0,0.3267,charge,4.999,600.2,3.54,3.8669,65.3918
-10,-8.21,30.0,0.3263,discharge,-3.613,310.2,3.5415,3.2322,85.6099
-10,-8.31,30.0,0.3266,charge,4.993,600.2,3.5503,3.8747,64.9697
-10,-8.14,30.0,0.3261,discharge,-4.06,310.2,3.549,3.207,84.2302
-10,-8.52,30.0,0.2767,discharge,-2.638,553.4,3.4785,3.1997,105.6741
-10,-8.45,30.0,0.2764,charge,4.999,600.2,3.4938,3.8363,68.511
-10,-8.3,30.0,0.276,discharge,-2.299,310.2,3.4956,3.2436,109.6367
-10,-8.65,30.0,0.2762,charge,4.984,600.2,3.5031,3.8485,69.2976
-10,-8.04,30.0,0.2758,discharge,-2.732,310.2,3.5027,3.2123,106.2802
-10,-8.67,30.0,0.2262,discharge,-1.509,562.2,3.4329,3.1999,154.4069
-10,-8.33,30.0,0.2259,charge,4.999,600.2,3.4408,3.7856,68.9724
-10,-8.26,30.0,0.2254,discharge,-1.244,310.2,3.4385,3.2583,144.8553
-10,-8.1,30.0,0.2255,charge,4.984,600.2,3.4443,3.7908,69.5225
-10,-8.56,30.0,0.2251,discharge,-1.668,310.2,3.4426,3.1952,148.348
-20,-18.61,30.0,1.0,discharge,-8.141,4790.5,4.1866,3.2004,121.1354
-20,-18.3,30.0,0.9981,discharge,-8.603,4392.5,4.1803,3.1682,117.6505
-20,-17.82,30.0,0.9985,discharge,-8.387,4867.6,4.1862,3.2035,117.1638
-20,-17.91,30.0,0.949,discharge,-8.561,659.8,4.0609,3.2,100.5595
-20,-17.79,30.0,0.949,discharge,-8.531,310.2,4.0766,3.22,100.4114
-20,-17.7,30.0,0.9498,discharge,-8.832,310.2,4.0805,3.1965,100.0883
-20,-17.26,30.0,0.9008,discharge,-8.822,614.8,4.0214,3.1996,93.1514
-20,-17.36,30.0,0.9009,discharge,-8.886,310.2,4.056,3.1965,96.7295
-20,-17.57,30.0,0.8519,discharge,-8.253,575.0,3.9584,3.1999,91.906
-20,-18.22,30.0,0.8521,discharge,-8.273,310.2,3.9999,3.1803,99.0729
-20,-17.49,30.0,0.803,discharge,-7.822,646.3,3.9102,3.2,90.7906
-20,-18.2,30.0,0.8031,discharge,-7.635,310.2,3.9406,3.1909,98.1938
-20,-17.68,30.0,0.7538,discharge,-7.21,473.8,3.8659,3.2006,92.2682
-20,-18.43,30.0,0.7539,charge,1.461,600.2,3.8901,4.1,143.6884
-20,-18.41,30.0,0.754,discharge,-6.995,310.2,3.8924,3.1895,100.4789
-20,-18.29,30.0,0.7546,charge,1.452,600.2,3.9037,4.1241,151.8325
-20,-18.27,30.0,0.7544,charge,1.393,310.3,3.9052,4.1231,156.4811
-20,-17.83,30.0,0.7543,charge,1.33,310.3,3.9076,4.1166,157.1783
-20,-17.21,30.0,0.7044,discharge,-6.991,597.5,3.8336,3.2,90.6269
-20,-18.56,30.0,0.7045,charge,1.838,600.2,3.8539,4.1,133.8955
-20,-17.87,30.0,0.7045,discharge,-6.717,310.2,3.8551,3.1838,99.9419
-20,-18.27,30.0,0.7051,charge,1.834,600.2,3.8659,4.1178,137.3351
-20,-17.93,30.0,0.6552,discharge,-5.985,457.9,3.7856,3.1999,97.858
-20,-17.84,30.0,0.6551,charge,2.495,600.2,3.808,4.1006,117.2511
-20,-17.34,30.0,0.6551,discharge,-5.621,310.2,3.8096,3.2317,102.8091
-20,-18.14,30.0,0.6556,charge,2.441,600.2,3.8197,4.123,124.2727
-20,-18.08,30.0,0.6554,discharge,-6.027,310.2,3.8183,3.1914,104.0084
-20,-18.07,30.0,0.6559,charge,2.397,600.2,3.8272,4.1288,125.8082
-20,-17.77,30.0,0.6557,charge,2.317,310.3,3.8242,4.1228,128.8791
-20,-18.06,30.0,0.6555,charge,2.253,310.3,3.8255,4.1224,131.7565
-20,-18.11,30.0,0.6553,charge,2.197,310.3,3.8265,4.1202,133.664
-20,-17.97,30.0,0.6551,charge,2.154,310.3,3.8271,4.1186,135.3171
-20,-17.3,30.0,0.6051,discharge,-5.605,668.9,3.7521,3.2,98.5031
-20,-17.75,30.0,0.6051,charge,3.09,600.2,3.7686,4.1009,107.5335
-20,-17.61,30.0,0.6049,discharge,-5.242,310.2,3.7684,3.2146,105.6487
-20,-17.53,30.0,0.6054,charge,2.983,600.2,3.7769,4.1216,115.5509
-20,-18.09,30.0,0.6051,charge,2.95,310.3,3.7751,4.1217,117.5035
-20,-18.32,30.0,0.6049,charge,2.891,310.3,3.7759,4.1238,120.3307
-20,-17.71,30.0,0.6046,charge,2.817,310.3,3.7764,4.1168,120.8206
-20,-17.74,30.0,0.5546,discharge,-4.944,545.0,3.7019,3.2001,101.4988
-20,-17.85,30.0,0.5545,charge,3.729,600.2,3.7199,4.1,101.9308
-20,-17.91,30.0,0.5543,discharge,-4.643,310.2,3.7199,3.206,110.6899
-20,-18.4,30.0,0.5547,charge,3.58,600.2,3.7281,4.1264,111.2539
-20,-18.52,30.0,0.5544,charge,3.498,310.3,3.7265,4.1258,114.1346
-20,-18.51,30.0,0.554,charge,3.405,310.3,3.7272,4.1255,116.975
-20,-17.94,30.0,0.5537,charge,3.319,310.3,3.7286,4.1122,115.5839
-20,-18.07,30.0,0.5036,discharge,-4.155,621.2,3.657,3.1997,110.0469
-20,-18.4,30.0,0.5036,charge,4.232,600.2,3.6722,4.1,101.0798
-20,-18.3,30.0,0.5033,discharge,-3.861,310.2,3.672,3.2076,120.2641
-20,-18.2,30.0,0.5036,charge,4.081,600.2,3.6797,4.1169,107.1332
-20,-17.98,30.0,0.4535,discharge,-3.511,551.4,3.6121,3.2,117.3673
-20,-18.42,30.0,0.4534,charge,4.959,600.2,3.6295,4.0992,94.7186
-20,-18.38,30.0,0.453,discharge,-3.308,310.2,3.6302,3.2072,127.8757
-20,-18.68,30.0,0.4533,charge,4.743,600.2,3.6383,4.1307,103.8162
-20,-17.77,30.0,0.4528,charge,4.641,310.3,3.6366,4.1101,102.0188
-20,-17.77,30.0,0.4027,discharge,-2.921,605.6,3.5764,3.1999,128.8766
-20,-18.55,30.0,0.4025,charge,4.999,600.2,3.594,4.0934,99.892
-20,-18.11,30.0,0.4021,discharge,-2.746,310.2,3.5958,3.2147,138.7837
-20,-18.54,30.0,0.4023,charge,4.972,600.2,3.6041,4.1141,102.5662
-20,-17.99,30.0,0.3521,discharge,-2.195,545.1,3.5339,3.1997,152.2621
-20,-18.49,30.0,0.3519,charge,5.0,600.2,3.5534,4.0702,103.3703
-20,-18.34,30.0,0.3515,discharge,-2.068,310.2,3.5578,3.223,161.9034
-20,-18.09,30.0,0.3516,charge,4.986,600.2,3.5678,4.0775,102.2324
-20,-18.28,30.0,0.3512,discharge,-2.25,310.2,3.5679,3.2194,154.8614
-20,-18.2,30.0,0.3016,discharge,-1.569,585.3,3.4966,3.1997,189.2167
-20,-18.57,30.0,0.3014,charge,5.0,600.2,3.5123,4.0474,107.0286
-20,-17.96,30.0,0.3009,discharge,-1.452,310.2,3.5174,3.234,195.2328
-20,-17.66,30.0,0.3011,charge,4.985,600.2,3.5278,4.0512,105.0034
-20,-17.74,30.0,0.3006,discharge,-1.648,310.2,3.5291,3.2232,185.6415
-20,-18.25,30.0,0.3008,discharge,-1.799,600.3,3.5363,3.2023,185.6277
-20,-17.99,30.0,0.2509,charge,5.0,600.2,3.4728,4.0101,107.4686
-20,-18.25,30.0,0.2505,charge,4.962,600.2,3.4831,4.0218,108.5563
-20,-18.37,30.0,0.2501,discharge,-1.097,310.2,3.4831,3.2147,244.7342
-20,-18.51,10.0,1.0192,discharge,-7.571,7097.9,4.1941,3.2,131.3019
-20,-18.71,10.0,1.0183,discharge,-7.522,310.3,4.1942,3.1971,132.5508
-20,-18.04,10.0,0.9694,discharge,-8.955,660.4,4.0571,3.1996,95.7523
-20,-18.37,10.0,0.9692,discharge,-8.704,310.2,4.0702,3.1635,104.1717
-20,-18.54,10.0,0.97,discharge,-8.439,310.2,4.0737,3.1822,105.643
-20,-17.76,10.0,0.921,discharge,-8.967,769.0,4.0151,3.1998,90.9233
-20,-18.88,10.0,0.9207,discharge,-8.792,310.2,4.0402,3.164,99.6554
-20,-17.93,10.0,0.9215,discharge,-8.482,310.2,4.0499,3.2096,99.0686
-20,-17.73,10.0,0.8724,discharge,-8.534,606.3,3.9487,3.1994,87.8048
-20,-18.33,10.0,0.8722,discharge,-8.363,310.2,3.9831,3.1671,97.5726
-20,-17.99,10.0,0.8729,discharge,-8.127,310.2,3.9996,3.203,98.0153
-20,-18.0,10.0,0.8238,discharge,-8.247,719.8,3.908,3.2007,85.7624
-20,-18.82,10.0,0.8235,charge,1.216,600.2,3.9261,4.0998,142.8219
-20,-18.01,10.0,0.8236,discharge,-7.979,310.2,3.9314,3.184,93.6732
-20,-18.16,10.0,0.8243,charge,1.177,600.2,3.9426,4.1245,154.598
-20,-18.55,10.0,0.8242,charge,1.044,310.3,3.9461,4.1137,160.5057
-20,-17.95,10.0,0.7743,discharge,-7.921,584.7,3.8668,3.1996,84.2355
-20,-17.98,10.0,0.774,charge,1.708,600.2,3.8821,4.0996,127.3717
-20,-18.48,10.0,0.774,discharge,-7.524,310.2,3.8871,3.1889,92.8013
-20,-18.84,10.0,0.7747,charge,1.671,600.2,3.8958,4.1235,136.2983
-20,-18.55,10.0,0.7745,charge,1.542,310.3,3.8984,4.1147,140.2542
-20,-18.18,10.0,0.7246,discharge,-7.33,564.5,3.8294,3.1999,85.8741
-20,-17.79,10.0,0.7243,charge,2.2,600.2,3.8454,4.1002,115.8024
-20,-18.35,10.0,0.7242,discharge,-7.014,310.2,3.8493,3.1972,92.9765
-20,-18.87,10.0,0.7249,charge,2.14,600.2,3.8572,4.1252,125.2161
-20,-18.59,10.0,0.7247,charge,1.99,310.3,3.8592,4.116,129.0258
-20,-18.0,10.0,0.6747,discharge,-6.676,563.3,3.7887,3.1998,88.2168
-20,-18.17,10.0,0.6745,charge,2.669,600.2,3.8043,4.0995,110.5866
-20,-18.2,10.0,0.6745,discharge,-6.375,310.2,3.8083,3.1952,96.1756
-20,-18.16,10.0,0.675,charge,2.601,600.2,3.8154,4.1191,116.7448
-20,-18.28,10.0,0.625,discharge,-6.107,592.5,3.7453,3.1998,89.3164
-20,-19.0,10.0,0.6247,charge,3.317,600.2,3.7605,4.1001,102.3909
-20,-18.54,10.0,0.6246,discharge,-5.832,310.2,3.7635,3.1933,97.7676
-20,-18.53,10.0,0.6251,charge,3.219,600.2,3.7711,4.121,108.7017
-20,-18.95,10.0,0.6248,charge,3.079,310.3,3.7731,4.1124,110.191
-20,-18.38,10.0,0.5747,discharge,-5.269,546.4,3.6973,3.1994,94.4961
-20,-19.05,10.0,0.5745,charge,3.987,600.2,3.7135,4.0997,96.8745
-20,-18.14,10.0,0.5742,discharge,-5.048,310.2,3.7173,3.1997,102.5418
-20,-18.95,10.0,0.5747,charge,3.876,600.2,3.7243,4.1206,102.2525
-20,-18.89,10.0,0.5743,charge,3.735,310.3,3.726,4.1145,104.0133
-20,-18.05,10.0,0.5242,discharge,-4.633,568.6,3.6526,3.2,97.6884
-20,-18.76,10.0,0.524,charge,4.661,600.2,3.6677,4.0996,92.6585
-20,-18.36,10.0,0.5236,discharge,-4.456,310.2,3.6712,3.1956,106.7253
-20,-19.08,10.0,0.524,charge,4.542,600.2,3.6776,4.1178,96.9262
-20,-18.12,10.0,0.4738,discharge,-3.97,602.5,3.6127,3.2,103.9599
-20,-18.84,10.0,0.4735,charge,4.998,600.2,3.6276,4.0864,91.7967
-20,-17.98,10.0,0.4731,discharge,-3.817,310.2,3.6314,3.2084,110.8142
-20,-18.37,10.0,0.4734,charge,4.984,600.2,3.6378,4.0989,92.5123
-20,-18.41,10.0,0.4232,discharge,-3.328,608.4,3.5754,3.2003,112.7171
-20,-18.35,10.0,0.4229,charge,4.998,600.2,3.5912,4.0549,92.7753
-20,-18.46,10.0,0.4224,discharge,-3.212,310.2,3.596,3.2151,118.6013
-20,-17.97,10.0,0.4227,charge,4.983,600.2,3.603,4.0676,93.2389
-20,-17.85,10.0,0.3725,discharge,-2.755,771.9,3.5428,3.2008,124.1447
-20,-18.35,10.0,0.3722,charge,5.0,600.2,3.5575,4.0282,94.1344
-20,-18.24,10.0,0.3718,discharge,-2.611,310.2,3.5624,3.2152,132.9912
-20,-18.61,10.0,0.372,charge,4.977,600.2,3.5695,4.0444,95.4132
-20,-18.02,10.0,0.3218,discharge,-2.034,752.9,3.5024,3.2003,148.4886
-20,-17.83,10.0,0.3214,charge,5.0,600.2,3.5163,4.0056,97.8639
-20,-18.5,10.0,0.3209,discharge,-1.933,310.2,3.5218,3.2151,158.6571
-20,-18.53,10.0,0.3211,charge,4.978,600.2,3.5301,4.02,98.4209
-20,-17.82,10.0,0.2709,discharge,-1.401,698.4,3.4631,3.1997,187.9549
-20,-17.99,10.0,0.2705,charge,4.998,600.2,3.4729,3.977,100.8523
-20,-18.49,10.0,0.27,discharge,-1.287,310.2,3.4772,3.2183,201.1186
-20,-18.09,10.0,0.2702,charge,4.975,600.2,3.4844,3.9886,101.3488
-20,-18.44,2.0,1.0,discharge,-12.42,5187.2,4.1868,3.1995,79.4928
-20,-18.26,2.0,1.0006,discharge,-9.996,1561.1,4.1869,3.147,104.0316
-20,-18.29,2.0,1.0016,discharge,-9.69,1609.2,4.1882,3.1396,108.2202
-20,-18.35,2.0,1.0025,discharge,-9.272,1256.4,4.1887,3.1562,111.3604
-20,-19.33,2.0,1.0033,discharge,-8.927,1252.3,4.1891,3.1875,112.1989
-20,-18.41,2.0,0.9544,discharge,-12.99,694.2,4.0613,3.2001,66.2972
-20,-18.23,2.0,0.9551,discharge,-11.217,310.2,4.0704,3.1596,81.1982
-20,-17.62,2.0,0.9559,discharge,-11.035,310.2,4.0732,3.166,82.2111
-20,-17.71,2.0,0.957,discharge,-10.707,600.3,4.0744,3.1761,83.8984
-20,-17.96,2.0,0.9579,discharge,-10.526,600.3,4.0749,3.1709,85.8826
-20,-18.34,2.0,0.9589,discharge,-10.313,603.9,4.0763,3.1647,88.3933
-20,-19.23,2.0,0.9598,discharge,-9.981,612.0,4.077,3.1812,89.7541
-20,-17.66,2.0,0.911,discharge,-12.595,513.9,4.0107,3.1995,64.4065
-20,-19.2,2.0,0.9117,discharge,-10.6,310.2,4.0383,3.1661,82.283
-20,-18.68,2.0,0.9126,discharge,-10.983,310.2,4.0479,3.1509,81.6717
-20,-19.05,2.0,0.9135,discharge,-10.484,600.3,4.0519,3.1765,83.4987
-20,-18.2,2.0,0.9144,discharge,-10.252,600.3,4.0546,3.1899,84.3445
-20,-18.26,2.0,0.8655,discharge,-10.88,502.3,3.9491,3.2004,68.8166
-20,-17.8,2.0,0.8663,charge,1.232,600.2,3.9749,4.0999,101.494
-20,-18.22,2.0,0.8662,discharge,-10.075,310.2,3.9828,3.1934,78.3524
-20,-18.31,2.0,0.8172,discharge,-11.04,494.3,3.8999,3.1998,63.4149
-20,-18.25,2.0,0.8179,charge,1.903,600.2,3.9183,4.1,95.4909
-20,-18.25,2.0,0.8178,discharge,-9.378,310.2,3.9246,3.1835,79.0245
-20,-18.29,2.0,0.8187,charge,1.429,600.2,3.9352,4.1183,128.1674
-20,-18.7,2.0,0.7688,discharge,-10.595,524.7,3.863,3.1997,62.605
-20,-17.82,2.0,0.7694,charge,2.515,600.2,3.8785,4.1002,88.1441
-20,-18.25,2.0,0.7693,discharge,-8.967,310.2,3.8835,3.191,77.2311
-20,-19.2,2.0,0.7701,charge,2.0,600.2,3.8916,4.1232,115.8116
-20,-19.23,2.0,0.7699,charge,1.805,310.2,3.8948,4.1114,119.9734
-20,-18.41,2.0,0.72,discharge,-9.781,540.1,3.8265,3.2001,64.0438
-20,-18.33,2.0,0.7206,charge,2.998,600.2,3.8413,4.0992,86.0211
-20,-19.23,2.0,0.7205,discharge,-8.299,310.2,3.8458,3.1853,79.5865
-20,-19.24,2.0,0.7212,charge,2.433,600.2,3.8531,4.1168,108.3713
-20,-18.36,2.0,0.6712,discharge,-9.039,502.2,3.7822,3.1997,64.4401
-20,-18.21,2.0,0.6718,charge,3.571,600.2,3.7981,4.1001,84.5654
-20,-18.21,2.0,0.6715,discharge,-7.636,310.2,3.8024,3.1891,80.318
-20,-19.41,2.0,0.6722,charge,3.095,600.2,3.81,4.1263,102.1971
-20,-19.01,2.0,0.6719,charge,2.847,310.3,3.8128,4.1108,104.6624
-20,-17.91,2.0,0.6219,discharge,-8.123,491.0,3.7375,3.1998,66.1964
-20,-18.96,2.0,0.6224,charge,4.14,600.2,3.7538,4.1,83.6232
-20,-18.77,2.0,0.6221,discharge,-6.814,310.2,3.7585,3.1978,82.2828
