cell,zipname,file,kind,cycle,n,bad_frac,T_min,T_med,T_lowV_med,note
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-24-21_15.16_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#263_to_277.mat,drive,263,104371,0.0,24.56,26.33,26.36,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-25-21_21.43_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#278.mat,halfC,278,6840,0.0,24.56,25.43,25.69,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-25-21_21.43_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#278.mat,CAP,278,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-26-21_01.05_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#279.mat,halfC,279,6841,0.0,24.54,25.5,25.75,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-26-21_01.05_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#279.mat,CAP,279,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-26-21_02.59_CC_protocol_tenpercent_chg_b_IN21700_30T_cycle_#279.mat,other,279,1027,0.0,24.8,25.78,25.78,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-26-21_03.57_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#280_to_294.mat,drive,280,104262,0.0,23.77,26.32,26.3,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,Cover20 is not performed this week_#8.mat,other,-1,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-28-21_15.48_CC_protocol_whole_Schedule_IN21700_30T_cycle_#295_week#9.mat,schedule,295,299339,0.0,20.31,26.29,26.3,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-28-21_17.08_CC_protocol_OCV_0.05C_IN21700_30T_cycle_#295.mat,OCV,295,2390,0.0,24.24,25.56,25.48,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_10.07_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#296.mat,halfC,296,6850,0.0,24.65,25.86,25.72,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_10.07_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#296.mat,CAP,296,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_13.34_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#297.mat,halfC,297,6792,0.0,24.54,25.46,25.69,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_13.34_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#297.mat,CAP,297,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_15.42_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#297.mat,other,297,320,0.0,24.69,26.15,25.66,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_17.00_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#298.mat,other,298,3368,0.0,24.35,25.49,26.1,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_19.31_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#299.mat,other,299,1668,0.0,24.71,27.28,27.79,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,06-30-21_21.37_CC_protocol_HPPC_IN21700_30T_cycle_#300.mat,HPPC,300,34916,0.0,20.31,26.05,26.09,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-02-21_03.43_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#300.mat,other,300,1021,0.0,24.61,25.48,25.48,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-02-21_04.40_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#301_to_315.mat,drive,301,104754,0.0,24.49,26.45,26.52,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-03-21_11.14_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#316.mat,halfC,316,6806,0.0,24.96,25.9,26.34,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-03-21_11.14_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#316.mat,CAP,316,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-03-21_14.35_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#317.mat,halfC,317,6802,0.0,24.61,25.54,25.79,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-03-21_14.35_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#317.mat,CAP,317,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-03-21_16.29_CC_protocol_tenpercent_chg_b_IN21700_30T_cycle_#317.mat,other,317,1022,0.0,25.0,25.82,25.82,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-03-21_17.27_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#318_to_332.mat,drive,318,104229,0.0,24.2,26.43,26.39,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_09.13_CC_protocol_whole_Schedule_IN21700_30T_cycle_#333_week#10.mat,schedule,333,295927,0.0,21.07,26.27,26.25,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_09.42_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#333.mat,halfC,333,6830,0.0,24.65,25.49,25.75,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_09.42_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#333.mat,CAP,333,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_13.09_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#334.mat,halfC,334,6754,0.0,25.11,26.05,25.83,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_13.09_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#334.mat,CAP,334,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_15.16_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#334.mat,other,334,318,0.0,24.73,26.14,25.53,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_16.34_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#335.mat,other,335,3348,0.0,24.8,25.94,26.3,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_19.05_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#336.mat,other,336,1662,0.0,25.96,27.88,28.2,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-05-21_21.11_CC_protocol_HPPC_IN21700_30T_cycle_#337.mat,HPPC,337,34881,0.0,21.07,26.04,25.97,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-07-21_03.16_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#337.mat,other,337,1017,0.0,25.44,26.24,26.24,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-07-21_04.14_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#338_to_352.mat,drive,338,103977,0.0,23.9,26.37,26.48,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-08-21_10.35_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#353.mat,halfC,353,6769,0.0,25.02,26.08,25.86,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-08-21_10.35_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#353.mat,CAP,353,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-08-21_13.56_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#354.mat,halfC,354,6770,0.0,24.72,25.58,25.9,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-08-21_13.56_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#354.mat,CAP,354,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-08-21_15.49_CC_protocol_tenpercent_chg_b_IN21700_30T_cycle_#354.mat,other,354,1017,0.0,25.06,25.89,25.89,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-08-21_16.47_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#355_to_369.mat,drive,355,104203,0.0,24.16,26.39,26.32,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,Cover20 is not performed this week_#10.mat,other,-1,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-10-21_09.43_CC_protocol_whole_Schedule_IN21700_30T_cycle_#370_week#11.mat,schedule,370,297991,0.0,24.09,26.25,26.23,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-10-21_11.03_CC_protocol_OCV_0.05C_IN21700_30T_cycle_#370.mat,OCV,370,2379,0.0,24.09,25.58,25.51,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_03.50_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#371.mat,halfC,371,6793,0.0,25.27,26.13,25.98,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_03.50_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#371.mat,CAP,371,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_07.17_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#372.mat,halfC,372,6721,0.0,24.72,25.55,25.9,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_07.17_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#372.mat,CAP,372,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_09.24_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#372.mat,other,372,316,0.0,25.09,26.68,25.92,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_10.42_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#373.mat,other,373,3340,0.0,25.55,26.69,27.09,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_13.16_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#374.mat,other,374,1653,0.0,24.72,27.13,27.64,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-12-21_15.23_CC_protocol_HPPC_IN21700_30T_cycle_#375.mat,HPPC,375,35043,0.0,24.14,25.94,25.91,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-13-21_21.30_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#375.mat,other,375,1012,0.0,25.35,26.14,26.14,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-13-21_22.28_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#376_to_390.mat,drive,376,103723,0.0,24.11,26.36,26.35,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-15-21_04.46_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#391.mat,halfC,391,6736,0.0,24.75,25.84,25.75,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-15-21_04.46_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#391.mat,CAP,391,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-15-21_08.07_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#392.mat,halfC,392,6738,0.0,24.82,25.68,26.04,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-15-21_08.07_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#392.mat,CAP,392,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-15-21_09.59_CC_protocol_tenpercent_chg_b_IN21700_30T_cycle_#392.mat,other,392,1012,0.0,25.31,26.15,26.15,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-15-21_10.58_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#393_to_407.mat,drive,393,103852,0.0,24.64,26.38,26.33,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-16-21_19.16_CC_protocol_whole_Schedule_IN21700_30T_cycle_#408_week#12.mat,schedule,408,309480,0.0,22.02,26.32,26.27,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-16-21_19.45_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#408.mat,halfC,408,6759,0.0,24.56,25.43,25.75,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-16-21_19.45_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#408.mat,CAP,408,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-16-21_23.11_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#409.mat,halfC,409,6704,0.0,25.32,26.24,26.46,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-16-21_23.11_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#409.mat,CAP,409,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-17-21_01.18_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#409.mat,other,409,313,0.0,24.92,26.39,25.6,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-17-21_02.37_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#410.mat,other,410,3318,0.0,24.8,25.9,26.26,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-17-21_05.08_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#411.mat,other,411,1647,0.0,25.16,27.83,28.39,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-17-21_07.16_CC_protocol_HPPC_IN21700_30T_cycle_#412.mat,HPPC,412,35004,0.0,23.63,25.91,25.77,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-18-21_13.24_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#412.mat,other,412,1008,0.0,24.11,25.05,25.05,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-18-21_14.34_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#413_to_427.mat,drive,413,116662,0.0,23.67,26.99,26.95,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-20-21_00.34_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#428.mat,halfC,428,6682,0.0,22.35,23.56,23.84,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-20-21_00.34_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#428.mat,CAP,428,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-20-21_03.54_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#429.mat,halfC,429,6683,0.0,22.02,23.25,23.5,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-20-21_03.54_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#429.mat,CAP,429,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-20-21_05.45_CC_protocol_tenpercent_chg_b_IN21700_30T_cycle_#429.mat,other,429,1004,0.0,22.95,24.26,24.26,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-20-21_06.49_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#430_to_444.mat,drive,430,103715,0.0,22.08,26.27,26.22,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,Cover20 is not performed this week_#12.mat,other,-1,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-22-21_15.02_CC_protocol_whole_Schedule_IN21700_30T_cycle_#445_week#13.mat,schedule,445,299047,0.0,19.45,26.22,26.22,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-22-21_16.23_CC_protocol_OCV_0.05C_IN21700_30T_cycle_#445.mat,OCV,445,2362,0.0,24.21,25.67,25.62,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_08.59_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#446.mat,halfC,446,6734,0.0,24.77,25.58,25.92,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_08.59_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#446.mat,CAP,446,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_12.25_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#447.mat,halfC,447,6662,0.0,24.88,25.83,25.83,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_12.25_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#447.mat,CAP,447,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_14.31_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#447.mat,other,447,310,0.0,24.85,26.38,25.5,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_15.50_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#448.mat,other,448,3302,0.0,25.27,26.63,27.03,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_18.24_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#449.mat,other,449,1634,0.0,24.96,27.5,28.05,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-24-21_20.32_CC_protocol_HPPC_IN21700_30T_cycle_#450.mat,HPPC,450,34833,0.0,19.45,25.91,25.88,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-26-21_02.36_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#450.mat,other,450,1002,0.0,24.81,25.55,25.55,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-26-21_04.34_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#451_to_465.mat,drive,451,99284,0.0,24.69,26.46,26.41,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-27-21_16.37_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#466.mat,halfC,466,6665,0.0,24.7,25.59,25.85,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-27-21_16.37_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#466.mat,CAP,466,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-27-21_19.57_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#467.mat,halfC,467,6667,0.0,24.67,25.46,25.75,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-27-21_19.57_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#467.mat,CAP,467,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-27-21_21.48_CC_protocol_tenpercent_chg_b_IN21700_30T_cycle_#467.mat,other,467,1001,0.0,24.89,25.71,25.71,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,07-28-21_01.08_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#468_to_482.mat,drive,468,105835,0.0,24.91,26.31,26.32,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_07.34_CC_protocol_whole_Schedule_IN21700_30T_cycle_#483_week#14.mat,schedule,483,294934,0.0,24.34,26.2,26.23,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_08.04_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#483.mat,halfC,483,6634,0.0,24.6,25.47,25.78,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_08.04_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#483.mat,CAP,483,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_11.28_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#484.mat,halfC,484,6551,0.0,24.76,25.58,25.75,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_11.28_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#484.mat,CAP,484,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_13.32_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#484.mat,other,484,304,0.0,24.79,26.62,25.35,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_14.50_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#485.mat,other,485,3247,0.0,24.75,26.01,26.38,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_17.22_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#486.mat,other,486,1611,0.0,25.05,28.15,28.78,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-09-21_19.30_CC_protocol_HPPC_IN21700_30T_cycle_#487.mat,HPPC,487,35081,0.0,24.45,25.75,25.76,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-11-21_01.38_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#487.mat,other,487,1,0.0,25.89,25.89,25.89,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-11-21_02.37_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#488_to_502.mat,drive,488,103637,0.0,24.63,26.41,26.43,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-12-21_08.55_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#503.mat,halfC,503,6599,0.0,24.59,25.44,25.77,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-12-21_08.55_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#503.mat,CAP,503,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-12-21_12.15_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#504.mat,halfC,504,6603,0.0,24.49,25.48,25.73,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-12-21_12.15_CC_protocol_halfC_CAP_(b2)_forexcel_cycle_#504.mat,CAP,504,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-12-21_15.04_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#505_to_519.mat,drive,505,103792,0.0,24.34,26.36,26.39,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,Cover20 is not performed this week_#14.mat,other,-1,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-14-21_08.05_CC_protocol_whole_Schedule_IN21700_30T_cycle_#520_week#15.mat,schedule,520,296706,0.0,23.98,26.36,26.33,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-14-21_09.22_CC_protocol_OCV_0.05C_IN21700_30T_cycle_#520.mat,OCV,520,2339,0.0,23.98,25.64,25.61,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_01.20_CC_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#521.mat,halfC,521,6640,0.0,24.41,25.86,25.44,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_01.20_CC_protocol_halfC_CAP_(a1)_forexcel_cycle_#521.mat,CAP,521,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_04.45_CC_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#522.mat,halfC,522,6580,0.0,24.92,25.81,26.27,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_04.45_CC_protocol_halfC_CAP_(a2)_forexcel_cycle_#522.mat,CAP,522,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_06.51_CC_protocol_ONE_C_charge_IN21700_30T_cycle_#522.mat,other,522,305,0.0,25.63,27.14,26.43,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_08.10_CC_protocol_OneC_1C_dchg_IN21700_30T_cycle_#523.mat,other,523,3257,0.0,24.38,25.97,26.42,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_10.42_CC_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#524.mat,other,524,1617,0.0,25.1,27.94,28.48,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-16-21_12.51_CC_protocol_HPPC_IN21700_30T_cycle_#525.mat,HPPC,525,34997,0.0,24.09,25.99,25.96,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-17-21_18.57_CC_protocol_tenpercent_chg_a_IN21700_30T_cycle_#525.mat,other,525,1,0.0,25.86,25.86,25.86,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-17-21_19.55_CC_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#526_to_540.mat,drive,526,103426,0.0,24.61,26.52,26.43,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-19-21_02.11_CC_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#541.mat,halfC,541,6594,0.0,24.5,25.53,25.74,
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-19-21_02.11_CC_protocol_halfC_CAP_(b1)_forexcel_cycle_#541.mat,CAP,541,0,1.0,,,,read:KeyError
CC,03-CONSTANT CURRENT protocol_Cycles 0 to 1000.zip,08-19-21_05.31_CC_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#542.mat,halfC,542,6591,0.0,25.32,26.12,26.13,
